t_s,lat,lon,x_m,y_m,v,heading_deg,mode,sim,k,sigma_pos,v_model,sigma_model,stop,tick_ms,model_ms,corridor_id,s_m,d_m
2.300,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.050,1,0.099,0.000,,,
2.400,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.050,1,0.181,0.000,,,
2.500,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.050,1,0.112,0.000,,,
2.600,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.177,1,0.896,0.682,,,
2.700,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.179,1,2.512,0.518,,,
2.800,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.174,1,0.605,0.433,,,
2.900,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.166,1,0.725,0.521,,,
3.000,28.52595362,77.57062272,-0.176,0.019,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.172,1,0.432,0.331,,,
3.100,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.176,1,1.133,0.915,,,
3.200,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.170,1,2.724,0.729,,,
3.300,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.163,1,0.741,0.523,,,
3.400,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.169,1,0.613,0.439,,,
3.500,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.164,1,0.662,0.513,,,
3.600,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.158,1,0.492,0.316,,,
3.700,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.155,1,2.839,0.576,,,
3.800,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.152,1,0.421,0.300,,,
3.900,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.155,1,0.550,0.374,,,
4.000,28.52595356,77.57062275,-0.172,0.012,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.151,1,0.813,0.561,,,
4.100,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.150,1,0.824,0.577,,,
4.200,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.151,1,3.398,0.525,,,
4.300,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.151,1,0.855,0.604,,,
4.400,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,0.475,0.246,,,
4.500,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,0.956,0.603,,,
4.600,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,0.797,0.617,,,
4.700,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,2.536,0.524,,,
4.800,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.385,0.236,,,
4.900,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.149,1,0.742,0.549,,,
5.000,28.52595347,77.57062284,-0.164,0.002,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.732,0.546,,,
5.100,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.149,1,0.704,0.515,,,
5.200,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,3.415,0.714,,,
5.300,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.555,0.422,,,
5.400,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.573,0.387,,,
5.500,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,0.582,0.339,,,
5.600,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,0.815,0.563,,,
5.700,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,2.564,0.533,,,
5.800,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.145,1,1.200,0.852,,,
5.900,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,1.186,0.822,,,
6.000,28.52595340,77.57062293,-0.155,-0.006,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,0.932,0.722,,,
6.100,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,0.749,0.520,,,
6.200,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.147,1,3.447,0.995,,,
6.300,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,1.290,0.675,,,
6.400,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,0.725,0.527,,,
6.500,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.146,1,0.897,0.581,,,
6.600,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.146,1,0.379,0.264,,,
6.700,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,3.496,0.659,,,
6.800,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,1.073,0.539,,,
6.900,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,0.714,0.531,,,
7.000,28.52595337,77.57062310,-0.138,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.145,1,1.145,0.967,,,
7.100,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.146,1,4.010,3.775,,,
7.200,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.144,1,1.188,0.405,,,
7.300,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.144,1,0.321,0.239,,,
7.400,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.145,1,0.297,0.223,,,
7.500,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.144,1,0.728,0.537,,,
7.600,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.144,1,0.895,0.652,,,
7.700,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.145,1,2.427,0.575,,,
7.800,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.144,1,0.899,0.592,,,
7.900,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.145,1,0.740,0.566,,,
8.000,28.52595337,77.57062327,-0.122,-0.009,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.145,1,0.864,0.618,,,
8.100,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.957,0.681,,,
8.200,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.146,1,1.338,0.288,,,
8.300,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.822,0.609,,,
8.400,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,1.077,0.839,,,
8.500,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.966,0.658,,,
8.600,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.406,0.290,,,
8.700,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,1.536,0.260,,,
8.800,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.146,1,0.773,0.560,,,
8.900,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.845,0.615,,,
9.000,28.52595338,77.57062346,-0.103,-0.008,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.145,1,0.823,0.631,,,
9.100,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.144,1,0.757,0.545,SNU_R2,11.04,1.03
9.200,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.761,0.565,SNU_R2,11.04,1.03
9.300,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.681,0.505,SNU_R2,11.04,1.03
9.400,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.144,1,0.738,0.548,SNU_R2,11.04,1.03
9.500,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.733,0.412,SNU_R2,11.04,1.03
9.600,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.833,0.614,SNU_R2,11.04,1.03
9.700,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.144,1,0.812,0.581,SNU_R2,11.04,1.03
9.800,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.889,0.624,SNU_R2,11.04,1.03
9.900,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.146,1,0.706,0.524,SNU_R2,11.04,1.03
10.000,28.52595399,77.57062374,-0.076,0.060,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.145,1,0.831,0.647,SNU_R2,11.04,1.03
10.100,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.144,1,0.835,0.538,SNU_R2,11.11,1.06
10.200,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.145,1,0.859,0.647,SNU_R2,11.11,1.06
10.300,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.145,1,0.738,0.530,SNU_R2,11.11,1.06
10.400,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.145,1,0.815,0.617,SNU_R2,11.11,1.06
10.500,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.144,1,0.935,0.657,SNU_R2,11.11,1.06
10.600,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.145,1,0.718,0.504,SNU_R2,11.11,1.06
10.700,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.146,1,0.821,0.606,SNU_R2,11.11,1.06
10.800,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.144,1,0.807,0.627,SNU_R2,11.11,1.06
10.900,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.144,1,0.985,0.743,SNU_R2,11.11,1.06
11.000,28.52595395,77.57062447,-0.005,0.056,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.000,0.145,1,1.286,1.073,SNU_R2,11.11,1.06
11.100,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.144,1,0.991,0.770,SNU_R2,11.14,1.06
11.200,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.144,1,0.818,0.572,SNU_R2,11.14,1.06
11.300,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.144,1,0.884,0.599,SNU_R2,11.14,1.06
11.400,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.145,1,0.831,0.546,SNU_R2,11.14,1.06
11.500,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.145,1,1.054,0.713,SNU_R2,11.14,1.06
11.600,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.144,1,0.822,0.541,SNU_R2,11.14,1.06
11.700,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.145,1,0.770,0.557,SNU_R2,11.14,1.06
11.800,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.145,1,1.135,0.920,SNU_R2,11.14,1.06
11.900,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.146,1,0.893,0.641,SNU_R2,11.14,1.06
12.000,28.52595389,77.57062479,0.027,0.048,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.145,1,0.305,0.221,SNU_R2,11.14,1.06
12.100,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.144,1,1.061,0.629,SNU_R2,11.16,1.06
12.200,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.146,1,0.864,0.576,SNU_R2,11.16,1.06
12.300,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.147,1,0.799,0.584,SNU_R2,11.16,1.06
12.400,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.146,1,0.750,0.558,SNU_R2,11.16,1.06
12.500,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.146,1,0.851,0.618,SNU_R2,11.16,1.06
12.600,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.147,1,0.839,0.547,SNU_R2,11.16,1.06
12.700,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.757,0.561,SNU_R2,11.16,1.06
12.800,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.146,1,1.192,0.969,SNU_R2,11.16,1.06
12.900,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.147,1,0.848,0.602,SNU_R2,11.16,1.06
13.000,28.52595383,77.57062496,0.044,0.042,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.148,1,0.780,0.560,SNU_R2,11.16,1.06
13.100,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.943,0.609,SNU_R2,11.18,1.07
13.200,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.147,1,0.780,0.613,SNU_R2,11.18,1.07
13.300,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,0.764,0.590,SNU_R2,11.18,1.07
13.400,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.146,1,0.800,0.612,SNU_R2,11.18,1.07
13.500,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.149,1,0.715,0.506,SNU_R2,11.18,1.07
13.600,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.824,0.634,SNU_R2,11.18,1.07
13.700,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.729,0.583,SNU_R2,11.18,1.07
13.800,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.149,1,0.855,0.642,SNU_R2,11.18,1.07
13.900,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.148,1,0.693,0.538,SNU_R2,11.18,1.07
14.000,28.52595386,77.57062514,0.061,0.045,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.150,1,1.003,0.810,SNU_R2,11.18,1.07
14.100,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,1.018,0.688,SNU_R2,11.19,1.07
14.200,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.855,0.614,SNU_R2,11.19,1.07
14.300,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.799,0.620,SNU_R2,11.19,1.07
14.400,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.803,0.551,SNU_R2,11.19,1.07
14.500,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.846,0.653,SNU_R2,11.19,1.07
14.600,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.763,0.568,SNU_R2,11.19,1.07
14.700,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.148,1,0.977,0.549,SNU_R2,11.19,1.07
14.800,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.149,1,0.722,0.546,SNU_R2,11.19,1.07
14.900,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,1,0.734,0.546,SNU_R2,11.19,1.07
15.000,28.52595383,77.57062524,0.071,0.043,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.150,0,1.237,0.903,SNU_R2,11.19,1.07
15.100,28.52595385,77.57062536,0.083,0.044,0.000,-0.002,GNSS_INS,0,1.0000,1.375,0.000,0.153,0,0.714,0.527,SNU_R2,11.20,1.08
15.200,28.52595385,77.57062536,0.083,0.044,0.000,-0.002,GNSS_INS,0,1.0000,1.375,0.000,0.142,0,0.733,0.579,SNU_R2,11.20,1.08
15.300,28.52595385,77.57062536,0.083,0.044,0.000,0.004,GNSS_INS,0,1.0000,1.375,0.000,0.143,0,0.678,0.541,SNU_R2,11.20,1.08
15.400,28.52595385,77.57062536,0.083,0.044,0.000,0.001,GNSS_INS,0,1.0000,1.375,0.000,0.134,0,0.687,0.543,SNU_R2,11.20,1.08
15.500,28.52595385,77.57062536,0.083,0.044,0.000,-0.004,GNSS_INS,0,1.0000,1.375,0.000,0.123,1,0.693,0.546,SNU_R2,11.20,1.08
15.600,28.52595385,77.57062536,0.083,0.044,0.000,-0.001,GNSS_INS,0,1.0000,1.375,0.000,0.118,1,0.679,0.531,SNU_R2,11.20,1.08
15.700,28.52595385,77.57062536,0.083,0.044,0.000,-0.005,GNSS_INS,0,1.0000,1.375,0.000,0.112,1,0.711,0.565,SNU_R2,11.20,1.08
15.800,28.52595385,77.57062536,0.083,0.044,0.000,-0.012,GNSS_INS,0,1.0000,1.375,0.000,0.105,1,1.042,0.876,SNU_R2,11.20,1.08
15.900,28.52595385,77.57062536,0.083,0.044,0.000,-0.011,GNSS_INS,0,1.0000,1.375,0.000,0.098,1,1.006,0.838,SNU_R2,11.20,1.08
16.000,28.52595385,77.57062536,0.083,0.044,0.000,-0.008,GNSS_INS,0,1.0000,1.375,0.000,0.090,1,0.949,0.678,SNU_R2,11.20,1.08
16.100,28.52595382,77.57062547,0.093,0.041,0.000,-0.004,GNSS_INS,0,1.0000,1.293,0.000,0.090,1,0.907,0.660,SNU_R2,11.21,1.08
16.200,28.52595382,77.57062547,0.093,0.041,0.000,-0.007,GNSS_INS,0,1.0000,1.293,0.000,0.083,1,0.745,0.623,SNU_R2,11.21,1.08
16.300,28.52595382,77.57062547,0.093,0.041,0.000,-0.011,GNSS_INS,0,1.0000,1.293,0.000,0.077,1,0.670,0.543,SNU_R2,11.21,1.08
16.400,28.52595382,77.57062547,0.093,0.041,0.000,-0.012,GNSS_INS,0,1.0000,1.293,0.000,0.074,1,0.910,0.743,SNU_R2,11.21,1.08
16.500,28.52595382,77.57062547,0.093,0.041,0.000,-0.006,GNSS_INS,0,1.0000,1.293,0.000,0.070,1,0.785,0.622,SNU_R2,11.21,1.08
16.600,28.52595382,77.57062547,0.093,0.041,0.000,-0.008,GNSS_INS,0,1.0000,1.293,0.000,0.065,1,0.729,0.561,SNU_R2,11.21,1.08
16.700,28.52595382,77.57062547,0.093,0.041,0.000,-0.001,GNSS_INS,0,1.0000,1.293,0.000,0.061,1,0.863,0.565,SNU_R2,11.21,1.08
16.800,28.52595382,77.57062547,0.093,0.041,0.000,-0.000,GNSS_INS,0,1.0000,1.293,0.000,0.057,1,0.420,0.365,SNU_R2,11.21,1.08
16.900,28.52595382,77.57062547,0.093,0.041,0.000,-0.001,GNSS_INS,0,1.0000,1.293,0.005,0.056,1,0.874,0.565,SNU_R2,11.21,1.08
17.000,28.52595382,77.57062547,0.093,0.041,0.000,-0.001,GNSS_INS,0,1.0000,1.293,0.015,0.052,1,0.764,0.582,SNU_R2,11.21,1.08
17.100,28.52595387,77.57062562,0.108,0.047,0.000,-0.002,GNSS_INS,0,1.0000,1.223,0.018,0.050,1,1.237,0.623,SNU_R2,11.22,1.09
17.200,28.52595387,77.57062562,0.108,0.047,0.000,-0.002,GNSS_INS,0,1.0000,1.223,0.030,0.050,1,0.728,0.564,SNU_R2,11.22,1.09
17.300,28.52595387,77.57062562,0.108,0.047,0.000,-0.002,GNSS_INS,0,1.0000,1.223,0.040,0.050,1,0.772,0.604,SNU_R2,11.22,1.09
17.400,28.52595387,77.57062562,0.108,0.047,0.000,0.000,GNSS_INS,0,1.0000,1.223,0.027,0.050,1,0.693,0.549,SNU_R2,11.22,1.09
17.500,28.52595387,77.57062562,0.108,0.047,0.000,-0.003,GNSS_INS,0,1.0000,1.223,0.000,0.050,1,0.682,0.540,SNU_R2,11.22,1.09
17.600,28.52595387,77.57062562,0.108,0.047,0.000,0.003,GNSS_INS,0,1.0000,1.223,0.002,0.050,1,0.650,0.526,SNU_R2,11.22,1.09
17.700,28.52595387,77.57062562,0.108,0.047,0.000,0.008,GNSS_INS,0,1.0000,1.223,0.003,0.050,1,0.514,0.409,SNU_R2,11.22,1.09
17.800,28.52595387,77.57062562,0.108,0.047,0.000,0.006,GNSS_INS,0,1.0000,1.223,0.003,0.050,1,0.607,0.464,SNU_R2,11.22,1.09
