t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-1.004019,8.859392,4.049283,-0.003936,-0.204486,0.100380,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.010000,0.085524,8.860056,4.304310,-0.005807,-0.089376,0.046431,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.020000,0.067462,8.861898,4.248098,0.002756,0.077665,-0.033753,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.030000,-1.217405,8.812192,4.236971,0.005639,0.149342,-0.069133,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.040000,-2.365865,8.815771,4.131510,0.001826,0.078739,-0.033494,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.050000,-2.450504,8.841901,4.126407,-0.001773,-0.049915,0.029284,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.060000,-1.549815,8.877594,4.102762,-0.005644,-0.116232,0.060540,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.070000,-0.609957,8.899693,4.120292,-0.002692,-0.069234,0.037824,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.080000,-0.502454,8.926239,4.118701,-0.000280,0.029798,-0.010402,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.090000,-1.226519,8.959376,4.050491,0.001435,0.081436,-0.033503,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.100000,-1.962306,8.940803,4.030692,0.000311,0.042494,-0.011427,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.110000,-1.967137,8.898945,3.996468,-0.002571,-0.038863,0.030044,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.120000,-1.342972,8.878179,4.048035,-0.003888,-0.078810,0.049751,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.130000,-0.722924,8.875662,4.104305,-0.003080,-0.045132,0.031327,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.140000,-0.695760,8.877789,4.170310,0.000371,0.022809,-0.004397,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.150000,-1.250685,8.873915,4.167338,0.001514,0.057777,-0.021212,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.160000,-1.823060,8.841061,4.132186,0.000137,0.029351,-0.005843,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.170000,-1.889400,8.806204,4.136963,-0.002416,-0.028219,0.024462,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.180000,-1.443049,8.822861,4.166380,-0.004177,-0.058433,0.041404,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.190000,-0.956353,8.841822,4.223776,-0.003885,-0.038878,0.033055,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.200000,-0.844543,8.846676,4.230318,-0.001639,0.007385,0.009938,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.210000,-1.166060,8.826643,4.199662,0.001140,0.033323,-0.004803,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.220000,-1.524704,8.807863,4.153332,0.000850,0.013153,0.005168,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.230000,-1.529492,8.826556,4.151488,-0.000725,-0.027843,0.025750,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.240000,-1.213169,8.857262,4.151870,-0.001390,-0.042107,0.033012,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.250000,-0.985776,8.880547,4.133932,-0.000106,-0.015314,0.019901,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.260000,-1.126272,8.899865,4.102430,0.001555,0.019839,0.004234,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.270000,-1.483829,8.916270,4.048711,0.001016,0.023760,0.004066,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.280000,-1.734876,8.952499,4.013096,-0.000405,-0.003108,0.019402,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.290000,-1.668250,8.974194,4.012598,-0.002337,-0.034587,0.037153,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.300000,-1.372379,8.950704,4.025896,-0.003282,-0.045473,0.043665,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.310000,-1.100371,8.950235,4.045607,-0.002749,-0.031423,0.037173,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.320000,-1.058478,8.949822,4.068087,-0.002621,-0.010879,0.027392,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.330000,-1.190153,8.932618,4.067593,-0.003476,-0.000983,0.023179,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.340000,-1.339662,8.923300,4.051861,-0.003732,-0.004373,0.025226,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.350000,-1.416213,8.920682,4.028192,-0.003863,-0.015396,0.029934,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.360000,-1.390862,8.925945,4.022561,-0.005003,-0.024063,0.034441,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.370000,-1.297184,8.914594,4.020988,-0.005967,-0.022970,0.036241,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.380000,-1.255224,8.894759,4.044243,-0.006207,-0.015918,0.035807,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.390000,-1.286995,8.876073,4.070909,-0.005386,-0.012474,0.036133,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.400000,-1.304344,8.873150,4.099232,-0.005313,-0.018334,0.040321,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.410000,-1.209762,8.858745,4.139871,-0.006136,-0.028236,0.045484,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.420000,-1.047449,8.814034,4.176734,-0.004691,-0.030800,0.043997,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.430000,-0.967401,8.811282,4.176362,-0.003411,-0.023819,0.036240,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.440000,-0.994678,8.861087,4.196112,-0.003221,-0.015353,0.030365,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.450000,-1.088493,8.920619,4.226033,-0.002430,-0.009079,0.026772,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.460000,-1.231781,8.954528,4.216248,-0.001820,-0.004986,0.026734,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.470000,-1.345761,8.933970,4.172836,-0.002365,-0.008982,0.033366,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.480000,-1.351850,8.894218,4.129897,-0.004412,-0.014659,0.039377,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.490000,-1.312902,8.890087,4.117634,-0.006492,-0.015270,0.041926,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.500000,-1.259743,8.935862,4.150321,-0.006862,-0.017791,0.041699,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.510000,-1.155538,8.952568,4.169868,-0.006160,-0.022875,0.039786,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.520000,-1.042506,8.898198,4.140115,-0.005095,-0.025810,0.037763,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.530000,-0.943212,8.872639,4.109603,-0.004960,-0.021875,0.034746,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.540000,-0.936843,8.868469,4.078165,-0.004896,-0.008422,0.028626,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.550000,-1.106357,8.858837,4.088399,-0.003248,0.007028,0.021685,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.560000,-1.379916,8.861758,4.114681,-0.002112,0.007030,0.023683,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.570000,-1.495111,8.851540,4.156278,-0.002225,-0.016131,0.038320,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.580000,-1.329797,8.824449,4.219395,-0.003328,-0.036750,0.050867,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.590000,-1.084690,8.775938,4.290315,-0.003692,-0.031988,0.049226,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.600000,-0.963842,8.729202,4.334975,-0.002509,-0.011808,0.038635,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.610000,-0.997377,8.700315,4.359805,-0.003135,-0.000231,0.029013,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.620000,-1.079364,8.711838,4.355155,-0.005472,-0.008082,0.028299,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.630000,-1.041266,8.776927,4.349931,-0.006290,-0.016184,0.029415,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.640000,-1.003831,8.880757,4.346213,-0.005267,-0.008882,0.025543,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.650000,-1.066228,9.026767,4.207545,-0.001817,-0.000598,0.024561,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.660000,-1.115271,9.100741,3.971434,-0.000198,0.002854,0.023065,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.670000,-1.215394,9.095480,3.812025,0.000060,-0.005988,0.026648,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.680000,-1.193899,9.078738,3.778757,-0.002300,-0.027904,0.039191,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.690000,-1.023500,9.031860,3.808103,-0.002882,-0.028516,0.037649,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.700000,-1.012778,8.975833,3.917170,-0.001070,-0.016834,0.028861,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.710000,-1.112135,8.977529,3.969850,-0.000883,-0.018234,0.030950,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.720000,-1.196690,8.966480,4.064304,-0.003426,-0.021013,0.033002,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.730000,-1.294017,8.854188,4.176319,-0.000670,-0.022170,0.034936,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.740000,-1.324004,8.737719,3.720421,-0.003567,-0.020929,0.044769,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.750000,-1.411127,8.869537,3.719631,-0.021304,-0.013186,0.050174,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
0.760000,-1.625908,9.153041,4.462173,-0.011838,-0.016790,0.050933,-0.008803,-0.002783,28.52268278,77.57398075,0.000000,,,CALIB
