t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
15857775647938,1788545804000,28.52409558,77.57069801,158.581787109375,5.843372,6.5031266,0.0,true,0.11535225,NaN,false,NaN,gps,7001723.0,false,25
15858774059084,1788545805000,28.52409706,77.57069829,158.751220703125,4.234806,4.744778,0.0,true,0.07068581,NaN,false,NaN,gps,7001726.0,false,41
15859773309396,1788545806000,28.5241005,77.57070019,158.99053955078125,3.8246431,3.9004807,0.0,true,0.07068545,NaN,false,NaN,gps,7001726.0,false,50
15860773315282,1788545807000,28.52410265,77.57070064,158.8154296875,3.7900925,3.343903,0.0,true,0.07068563,NaN,false,NaN,gps,7001726.0,false,51
15861775494187,1788545808000,28.52410463,77.57070094,158.698974609375,3.7900925,3.023156,0.0,true,0.07069831,NaN,false,NaN,gps,7001726.0,false,52
15862772627311,1788545809000,28.52410649,77.57070145,158.84808349609375,3.7900925,2.7992334,0.0,true,0.07069842,NaN,false,NaN,gps,7001726.0,false,52
15863765801425,1788545810000,28.52410836,77.57070185,159.00543212890625,3.7900925,2.5677814,0.0,true,0.07069862,NaN,false,NaN,gps,7001726.0,false,52
15864770745280,1788545811000,28.52411013,77.57070235,159.054443359375,3.7900925,2.5,0.0,true,0.07069874,NaN,false,NaN,gps,7001726.0,false,52
15865768452935,1788545812000,28.52411111,77.57070248,159.1466064453125,3.7900925,2.5,0.0,true,0.07069885,NaN,false,NaN,gps,7001726.0,false,53
15866775328404,1788545813000,28.52411152,77.57070286,159.1529541015625,3.7900925,2.5,0.0,true,0.070699126,NaN,false,NaN,gps,7001726.0,false,54
15867767584861,1788545814000,28.52411207,77.57070311,159.20587158203125,3.7900925,2.5,0.0,true,0.070699185,NaN,false,NaN,gps,7001726.0,false,55
15868775037830,1788545815000,28.52411251,77.57070315,159.247314453125,3.7900925,2.5,0.0,true,0.070699215,NaN,false,NaN,gps,7001723.0,false,55
15869762959705,1788545816000,28.52411307,77.57070352,159.29583740234375,3.7900925,2.5,0.0,true,0.07069932,NaN,false,NaN,gps,7001726.0,false,55
15870772712726,1788545817000,28.52411306,77.57070346,159.33038330078125,3.7900925,2.5,0.0,true,0.070699565,NaN,false,NaN,gps,7001726.0,false,54
15871769773559,1788545818000,28.52411335,77.57070377,159.3626708984375,3.7900925,2.5,0.0,true,0.07070019,NaN,false,NaN,gps,7001726.0,false,53
15872774071682,1788545819000,28.52412433,77.57070435,159.31707763671875,3.7900925,2.5,1.59,true,0.059376977,1.2,true,2.4023013,gps,7001723.0,false,54
15873776192985,1788545820000,28.52413493,77.57070163,159.1925048828125,3.7900925,2.5,1.36,true,0.28415033,348.2,true,13.437467,gps,7001726.0,false,54
15874769742932,1788545821000,28.52415333,77.57069912,159.2977294921875,3.7900925,2.5,2.33,true,0.2819563,353.0,true,7.8056135,gps,7001723.0,false,55
15875773307618,1788545822000,28.52417251,77.5706941,158.96661376953125,3.7900925,2.5,2.34,true,0.030849945,349.0,true,0.84597015,gps,7001726.0,false,55
15876764388869,1788545823000,28.52419314,77.57068912,158.5887451171875,3.7900925,2.5,2.51,true,0.030041197,349.1,true,0.76732,gps,7001726.0,false,56
15877775683660,1788545824000,28.524215,77.5706851,158.38616943359375,3.7900925,2.5,2.56,true,0.028690943,351.0,true,0.7176502,gps,7001726.0,false,54
15878768283504,1788545825000,28.52423719,77.57068044,158.27093505859375,3.7900925,2.5,2.59,true,0.028130528,350.1,true,0.69534516,gps,7001726.0,false,55
15879774720274,1788545826000,28.52425984,77.57067574,158.05548095703125,3.7900925,2.5,2.63,true,0.6454852,352.7,true,12.907803,gps,7001726.0,false,55
15880772473711,1788545827000,28.52428316,77.57067546,157.931884765625,3.7900925,2.5,2.71,true,0.030336652,3.8,true,0.71771723,gps,7001723.0,false,57
15881770754543,1788545828000,28.52430638,77.57068151,157.4234619140625,3.7900925,2.5,2.83,true,0.067915775,16.8,true,1.54051,gps,7001726.0,false,59
15882776391262,1788545829000,28.52432977,77.57069333,157.26544189453125,3.7900925,2.5,3.03,true,0.07255583,26.7,true,1.5369301,gps,7001726.0,false,59
15883765119855,1788545830000,28.52434848,77.57071333,156.8333740234375,3.7900925,2.5,3.12,true,0.04337555,46.9,true,0.8914782,gps,7001726.0,false,59
15884776060845,1788545831000,28.52435844,77.57074077,156.9105224609375,3.7900925,2.5,3.0,true,0.04060594,67.8,true,0.8697038,gps,7001726.0,false,60
15885772874126,1788545832000,28.5243634,77.57076915,156.68621826171875,3.7900925,2.5,2.76,true,0.033448324,74.7,true,0.77633494,gps,7001726.0,false,60
15886775612094,1788545833000,28.52436888,77.57079786,156.2584228515625,3.7900925,2.5,2.91,true,0.4777262,72.6,true,10.594071,gps,7001723.0,false,59
15887767099385,1788545834000,28.52437796,77.57082516,156.0899658203125,3.7900925,2.5,2.92,true,0.030776814,64.6,true,0.67530036,gps,7001726.0,false,59
15888767357406,1788545835000,28.52439021,77.57085156,155.76422119140625,3.7900925,2.5,3.01,true,0.034410506,59.9,true,0.73329824,gps,7001726.0,false,61
15889773661937,1788545836000,28.52440271,77.57087839,155.4649658203125,3.7900925,2.5,3.05,true,0.038968403,62.4,true,0.81943786,gps,7001726.0,false,62
15890763688707,1788545837000,28.52441431,77.57090566,155.37115478515625,3.7900925,2.5,3.04,true,0.041749205,63.8,true,0.88184893,gps,7001726.0,false,61
15891765249435,1788545838000,28.52442487,77.57093407,155.35931396484375,3.7900925,2.5,3.11,true,0.03812757,68.5,true,0.7864395,gps,7001726.0,false,60
15892770978342,1788545839000,28.52443078,77.57096424,155.31719970703125,3.7900925,2.5,3.07,true,0.0368348,79.3,true,0.7703754,gps,7001723.0,false,60
15893770600269,1788545840000,28.52443181,77.57099625,155.0404052734375,3.7900925,2.5,3.18,true,0.036321312,88.3,true,0.7328909,gps,7001726.0,false,60
15894774062195,1788545841000,28.52443017,77.5710286,155.047607421875,3.7900925,2.5,3.13,true,0.044207312,93.4,true,0.9053741,gps,7001726.0,false,57
