t_ns,ax,ay,az,bx,by,bz
15947080872651,-0.5455636,9.073584,3.8620157,0.0,0.0,0.0
15947083251818,-0.51206404,9.097511,3.8572302,0.0,0.0,0.0
15947085630932,-0.46899325,9.102298,3.8524444,0.0,0.0,0.0
15947088010099,-0.4546363,9.068798,3.8524444,0.0,0.0,0.0
15947090389266,-0.44027936,9.083155,3.8668015,0.0,0.0,0.0
15947092768432,-0.4211368,9.102298,3.8955152,0.0,0.0,0.0
15947095147547,-0.41156548,9.092726,3.8763726,0.0,0.0,0.0
15947097526713,-0.41635114,9.102298,3.8811584,0.0,0.0,0.0
15947099905880,-0.41635114,9.083155,3.885944,0.0,0.0,0.0
15947102285047,-0.43070808,9.092726,3.8811584,0.0,0.0,0.0
15947104664161,-0.4354937,9.12144,3.871587,0.0,0.0,0.0
15947107043328,-0.4642076,9.107083,3.8668015,0.0,0.0,0.0
15947109422495,-0.4977071,9.102298,3.8572302,0.0,0.0,0.0
15947111801609,-0.51206404,9.111869,3.8572302,0.0,0.0,0.0
15947114180776,-0.53599226,9.092726,3.8620157,0.0,0.0,0.0
15947116559943,-0.526421,9.078369,3.8620157,0.0,0.0,0.0
15947118939109,-0.5407779,9.078369,3.8524444,0.0,0.0,0.0
15947121318224,-0.55513483,9.059227,3.8668015,0.0,0.0,0.0
15947123697391,-0.57906306,9.040084,3.8907297,0.0,0.0,0.0
15947126076557,-0.57906306,9.049655,3.871587,0.0,0.0,0.0
15947128455724,-0.5838487,9.049655,3.8620157,0.0,0.0,0.0
15947130834838,-0.5982057,9.049655,3.8668015,0.0,0.0,0.0
15947133214005,-0.59342,9.059227,3.8572302,0.0,0.0,0.0
15947135593172,-0.59342,9.040084,3.8668015,0.0,0.0,0.0
15947137972338,-0.5886344,9.068798,3.842873,0.0,0.0,0.0
15947140351505,-0.5982057,9.0544405,3.8285162,0.0,0.0,0.0
15947142730620,-0.6029913,9.040084,3.8237305,0.0,0.0,0.0
15947145109786,-0.61734825,9.059227,3.818945,0.0,0.0,0.0
15947147488953,-0.63170516,9.044869,3.7950168,0.0,0.0,0.0
15947149868120,-0.65084773,9.044869,3.7950168,0.0,0.0,0.0
15947152247234,-0.65084773,9.068798,3.7758741,0.0,0.0,0.0
15947154626401,-0.66999036,9.0544405,3.7806597,0.0,0.0,0.0
15947157005568,-0.66999036,9.059227,3.7663028,0.0,0.0,0.0
15947159384682,-0.6843473,9.073584,3.751946,0.0,0.0,0.0
15947161763849,-0.7082755,9.083155,3.7567315,0.0,0.0,0.0
15947164143016,-0.6987042,9.078369,3.737589,0.0,0.0,0.0
15947166522182,-0.70348984,9.059227,3.737589,0.0,0.0,0.0
15947168901349,-0.71306115,9.0544405,3.737589,0.0,0.0,0.0
15947171280463,-0.71306115,9.092726,3.723232,0.0,0.0,0.0
15947173659630,-0.71306115,9.08794,3.7184465,0.0,0.0,0.0
15947176038797,-0.6987042,9.078369,3.6993039,0.0,0.0,0.0
15947178417963,-0.6891329,9.083155,3.6897326,0.0,0.0,0.0
15947180797078,-0.6939186,9.08794,3.694518,0.0,0.0,0.0
15947183176245,-0.6891329,9.102298,3.6897326,0.0,0.0,0.0
15947185555411,-0.66041905,9.12144,3.6849468,0.0,0.0,0.0
15947187934578,-0.6652047,9.116654,3.6753755,0.0,0.0,0.0
15947190313693,-0.66999036,9.126225,3.6753755,0.0,0.0,0.0
15947192692859,-0.6795616,9.135797,3.6753755,0.0,0.0,0.0
15947195072026,-0.65084773,9.116654,3.6849468,0.0,0.0,0.0
15947197451193,-0.66041905,9.111869,3.656233,0.0,0.0,0.0
15947199830307,-0.64606214,9.107083,3.6466618,0.0,0.0,0.0
15947202209474,-0.6221339,9.12144,3.656233,0.0,0.0,0.0
15947204588641,-0.5982057,9.111869,3.6801612,0.0,0.0,0.0
15947206967807,-0.5599205,9.107083,3.6753755,0.0,0.0,0.0
15947209346922,-0.56470615,9.092726,3.6849468,0.0,0.0,0.0
15947211726088,-0.5455636,9.111869,3.694518,0.0,0.0,0.0
15947214105255,-0.5072784,9.131011,3.6849468,0.0,0.0,0.0
15947216484422,-0.47856453,9.12144,3.6801612,0.0,0.0,0.0
15947218863484,-0.4019942,9.107083,3.6849468,0.0,0.0,0.0
15947221242703,-0.37806597,9.092726,3.6897326,0.0,0.0,0.0
15947223621870,-0.36370903,9.111869,3.7040894,0.0,0.0,0.0
15947226001036,-0.36370903,9.111869,3.6897326,0.0,0.0,0.0
15947228380151,-0.34456646,9.092726,3.67059,0.0,0.0,0.0
15947230759318,-0.3397808,9.12144,3.6658044,0.0,0.0,0.0
15947233138484,-0.31585258,9.111869,3.67059,0.0,0.0,0.0
15947235517651,-0.33020952,9.107083,3.694518,0.0,0.0,0.0
15947237896766,-0.36370903,9.097511,3.7040894,0.0,0.0,0.0
15947240275932,-0.38285163,9.102298,3.7136607,0.0,0.0,0.0
15947242655099,-0.41635114,9.107083,3.7136607,0.0,0.0,0.0
15947245034266,-0.44985065,9.116654,3.7471602,0.0,0.0,0.0
15947247413380,-0.49292147,9.116654,3.737589,0.0,0.0,0.0
15947249792547,-0.5455636,9.116654,3.737589,0.0,0.0,0.0
15947252171713,-0.5838487,9.140582,3.7615173,0.0,0.0,0.0
15947254550880,-0.5982057,9.145369,3.7758741,0.0,0.0,0.0
15947256929995,-0.6364908,9.15494,3.7663028,0.0,0.0,0.0
15947259309161,-0.6364908,9.169296,3.7854455,0.0,0.0,0.0
15947261688328,-0.64606214,9.169296,3.804588,0.0,0.0,0.0
15947264067495,-0.6221339,9.19801,3.818945,0.0,0.0,0.0
15947266446609,-0.5886344,9.19801,3.8093736,0.0,0.0,0.0
15947268825776,-0.5838487,9.2075815,3.8141594,0.0,0.0,0.0
15947271204943,-0.526421,9.202796,3.8237305,0.0,0.0,0.0
15947273584109,-0.49292147,9.193225,3.8237305,0.0,0.0,0.0
15947275963276,-0.4642076,9.193225,3.842873,0.0,0.0,0.0
15947278342391,-0.44506502,9.183653,3.8572302,0.0,0.0,0.0
15947280721557,-0.38285163,9.188439,3.8763726,0.0,0.0,0.0
15947283100724,-0.34456646,9.217153,3.8572302,0.0,0.0,0.0
15947285479891,-0.37328035,9.169296,3.885944,0.0,0.0,0.0
15947287858953,-0.33499518,9.140582,3.885944,0.0,0.0,0.0
15947290238172,-0.31106696,9.102298,3.8907297,0.0,0.0,0.0
15947292617338,-0.32063824,9.107083,3.8907297,0.0,0.0,0.0
15947294996505,-0.33020952,9.08794,3.8955152,0.0,0.0,0.0
15947297375620,-0.3684947,9.064013,3.8955152,0.0,0.0,0.0
15947299754786,-0.3924229,9.049655,3.871587,0.0,0.0,0.0
15947302133953,-0.3924229,9.006584,3.8763726,0.0,0.0,0.0
15947304513120,-0.39720857,8.992228,3.8763726,0.0,0.0,0.0
15947306892234,-0.41635114,8.977871,3.871587,0.0,0.0,0.0
15947309271401,-0.43070808,8.9826565,3.8476589,0.0,0.0,0.0
15947311650568,-0.4354937,9.01137,3.842873,0.0,0.0,0.0
15947314029734,-0.42592242,9.020942,3.8524444,0.0,0.0,0.0
15947316408849,-0.40677986,9.006584,3.8524444,0.0,0.0,0.0
15947318788016,-0.39720857,9.01137,3.871587,0.0,0.0,0.0
15947321167182,-0.39720857,9.020942,3.871587,0.0,0.0,0.0
15947323546349,-0.3684947,9.040084,3.885944,0.0,0.0,0.0
15947325925463,-0.34456646,9.0544405,3.9098723,0.0,0.0,0.0
15947328304630,-0.31585258,9.073584,3.9146578,0.0,0.0,0.0
15947330683797,-0.3062813,9.064013,3.9194436,0.0,0.0,0.0
15947333062963,-0.26799613,9.078369,3.938586,0.0,0.0,0.0
15947335442078,-0.28713873,9.08794,3.9290147,0.0,0.0,0.0
15947337821245,-0.29192436,9.092726,3.9146578,0.0,0.0,0.0
15947340200411,-0.33499518,9.059227,3.9194436,0.0,0.0,0.0
15947342579578,-0.38763726,9.083155,3.9290147,0.0,0.0,0.0
