t_ns,qx,qy,qz,qw,heading_acc_rad
27651436019438,0.38651296,-0.51620513,0.009483879,0.7642317,-1.0
27651440777355,0.38550478,-0.5272528,0.015995622,0.7570566,-1.0
27651445536053,0.38463566,-0.5373225,0.02126511,0.75025845,-1.0
27651450294334,0.38356668,-0.5465874,0.025434623,0.74395686,-1.0
27651455052668,0.3818253,-0.5548119,0.028612087,0.7386302,-1.0
27651459810949,0.37926495,-0.5619537,0.030869983,0.73444754,-1.0
27651464569230,0.37587157,-0.5678831,0.032027304,0.73157614,-1.0
27651469327563,0.37148547,-0.57256037,0.032029714,0.7301693,-1.0
27651474085845,0.3661258,-0.5760016,0.030612322,0.73023075,-1.0
27651478844126,0.35936734,-0.5778824,0.027208976,0.73223406,-1.0
27651483602459,0.35228616,-0.57915837,0.021796202,0.7348435,-1.0
27651488360741,0.34461877,-0.5801463,0.014827569,0.73786736,-1.0
27651493119022,0.3360775,-0.58110505,0.006741914,0.74116355,-1.0
27651497877355,0.32668483,-0.5820888,-0.0026028273,0.7446092,-1.0
27651502635636,0.31687173,-0.5830762,-0.013761822,0.7479473,-1.0
27651507393918,0.30654454,-0.58390415,-0.027079249,0.75123435,-1.0
27651512152251,0.29579017,-0.58472663,-0.04230618,0.754197,-1.0
27651516910532,0.2848186,-0.58566207,-0.059171904,0.75655603,-1.0
27651521668813,0.273658,-0.5866414,-0.077647515,0.75824404,-1.0
27651526427147,0.26218578,-0.58755094,-0.09774594,0.7592682,-1.0
27651531185428,0.25036436,-0.58828235,-0.11949879,0.7595799,-1.0
27651535943709,0.23818983,-0.5887432,-0.1429843,0.75908005,-1.0
27651540701991,0.22567038,-0.58887196,-0.16812001,0.75765324,-1.0
27651545460324,0.2121506,-0.58876204,-0.19426705,0.75538844,-1.0
27651550218605,0.19691439,-0.58869773,-0.22045992,0.7523677,-1.0
27651554976938,0.18132456,-0.5883346,-0.24744645,0.74816716,-1.0
27651559735220,0.16615392,-0.5871419,-0.27588484,0.7426607,-1.0
27651564493553,0.15126757,-0.58495677,-0.3054059,0.73598295,-1.0
