t_ns,gx,gy,gz,accuracy
27651411050688,-1.018617,-0.2600757,1.3588687,3
27651413429803,-0.9440915,-0.31627524,1.2244785,3
27651415808970,-0.8781181,-0.37858346,1.072984,3
27651418188136,-0.82314026,-0.44333512,0.9043853,3
27651420567251,-0.7803798,-0.5080868,0.7186824,3
27651422946418,-0.7498365,-0.57772535,0.51709706,3
27651425325584,-0.7290671,-0.6546943,0.30695954,3
27651427704699,-0.720515,-0.7377719,0.08949169,3
27651430083866,-0.72540194,-0.8196278,-0.13408482,3
27651432463032,-0.74250615,-0.900262,-0.36621344,3
27651434842147,-0.77549285,-0.98211783,-0.60200727,3
27651437221313,-0.82191855,-1.0603086,-0.84268796,3
27651439600480,-0.8805616,-1.1372775,-1.0858121,3
27651441979230,-0.9514219,-1.2069161,-1.3301581,3
27651444358761,-1.036943,-1.2692243,-1.5769475,3
27651446737928,-1.1334596,-1.3254238,-1.822515,3
27651449117095,-1.2434152,-1.3742931,-2.0656393,3
27651451496209,-1.3631448,-1.4133884,-2.3087635,3
27651453875376,-1.4938698,-1.4488186,-2.5494442,3
27651456254543,-1.633147,-1.4732531,-2.7864597,3
27651458633657,-1.7809763,-1.4928008,-3.0173666,3
27651461012824,-1.9349142,-1.5050181,-3.2470517,3
27651463391991,-2.093739,-1.5135702,-3.47185,3
27651465771105,-2.2537856,-1.523344,-3.6942048,3
27651468150272,-2.418719,-1.5331179,-3.910451,3
27651470529438,-2.586096,-1.550222,-4.1230316,3
27651472908553,-2.7510295,-1.5844306,-4.342943,3
27651475287720,-2.9086328,-1.6332997,-4.555524,3
27651477666886,-3.0711226,-1.7029383,-4.7522225,3
27651480046001,-3.2323909,-1.7933463,-4.9367037,3
27651482425168,-3.3936594,-1.8959715,-5.1126328,3
27651484804334,-3.553706,-2.0047054,-5.2751226,3
27651487183449,-3.7125306,-2.1158829,-5.429061,3
27651489562616,-3.868912,-2.2319472,-5.573225,3
27651491941782,-4.0191846,-2.355342,-5.707615,3
27651494320897,-4.173123,-2.4872887,-5.8358965,3
27651496700063,-4.3197303,-2.6241224,-5.9568477,3
27651499079230,-4.465116,-2.7633996,-6.074134,3
27651501458345,-4.605615,-2.911229,-6.182868,3
27651503837511,-4.7400055,-3.0627234,-6.2854934,3
27651506216678,-4.8707304,-3.212996,-6.38201,3
27651508595793,-4.9977903,-3.3596036,-6.474861,3
27651510974959,-5.1187415,-3.4988806,-6.5603824,3
27651513354126,-5.2360272,-3.6259406,-6.642238,3
27651515733241,-5.3496485,-3.7420049,-6.7228723,3
27651518112407,-5.460826,-3.849517,-6.7986197,3
27651520491574,-5.5671163,-3.9509206,-6.8670363,3
27651522870688,-5.6697416,-4.048659,-6.928123,3
27651525249855,-5.769923,-4.143954,-6.983101,3
