t_ns,hPa
27651566616574,981.6072
27651606613449,981.60547
27651646614907,981.6001
27651686615897,981.59985
27651726615220,981.59424
27651766614282,981.58936
27651806613813,981.5842
27651846614126,981.59546
27651886616938,981.5957
27651926616209,981.59326
27651966616678,981.6013
27652006614230,981.604
27652046613084,981.60645
27652086614543,981.60376
27652126616938,981.60767
27652166613449,981.6084
27652206770428,981.6062
27652246613813,981.604
27652286614647,981.6052
27652326614907,981.60205
27652366616626,981.5979
27652406617668,981.5991
27652446613605,981.6062
27652486612876,981.59863
27652526615428,981.6006
27652566616366,981.59985
27652606615168,981.6001
27652646614178,981.6006
27652686613084,981.595
27652726614751,981.59814
27652766615220,981.6072
27652806614595,981.6072
27652846622876,981.6028
27652886613397,981.6057
27652926614386,981.60596
27652966617772,981.6035
27653006615949,981.6011
27653046615480,981.5952
27653086613761,981.60156
27653126614126,981.6094
27653166615636,981.6096
27653206614543,981.60547
27653246614751,981.5984
27653286614438,981.59106
27653326614022,981.5974
27653366617303,981.5879
27653406616626,981.5862
27653446614491,981.5791
27653486740688,981.5813
27653526613970,981.57935
27653566614751,981.5759
27653606614751,981.5737
27653646616678,981.5742
27653686616366,981.5713
27653726613970,981.57446
27653766613397,981.57666
27653806615845,981.5796
27653846615428,981.57983
27653886614699,981.5845
27653926613397,981.58374
27653966613032,981.5764
27654006614386,981.5786
27654046614491,981.5823
27654086616105,981.5823
27654126702824,981.5823
27654166613761,981.58276
27654206614543,981.5796
27654246615376,981.5842
27654286615897,981.58203
27654326719491,981.57666
27654366617876,981.5803
27654406617563,981.57715
27654446620063,981.573
27654486620011,981.5757
27654526625532,981.58057
27654566617928,981.57495
27654606616938,981.58325
27654646622459,981.59155
27654686617459,981.5923
27654726621001,981.60254
27654766620480,981.5984
27654806617563,981.6001
27654846618761,981.5991
27654886665324,981.5989
27654926617980,981.5952
27654966720741,981.5979
27655006617147,981.58545
27655046618501,981.58276
27655086620272,981.5867
27655126621834,981.58105
27655166618709,981.58594
27655206617251,981.5913
27655246617251,981.59033
27655286622199,981.5801
27655326621834,981.5835
27655366618032,981.5803
27655406620949,981.57275
27655446616574,981.5664
27655486622511,981.5664
27655526619334,981.57104
27655566619230,981.5691
27655606682355,981.57104
27655646617355,981.5703
27655686716730,981.57324
27655726624022,981.5679
27655766620168,981.5657
27655806617876,981.56274
27655846618449,981.5657
27655886617511,981.5679
27655926619907,981.5615
27655966622303,981.5664
27656006617563,981.56934
27656046629699,981.56616
27656086617980,981.56714
27656126621209,981.5742
27656166672563,981.56665
27656206619491,981.5696
27656246657616,981.57227
27656286617824,981.57837
27656326617511,981.5796
27656366697199,981.5825
27656406622980,981.5825
27656446619595,981.5842
27656486617720,981.57983
27656526618397,981.5742
27656566621209,981.5791
27656606641418,981.5762
27656646621626,981.57837
27656686620011,981.57324
27656726617355,981.5725
27656766619386,981.57104
27656806621886,981.5735
27656846620897,981.5774
27656886650949,981.5735
27656926617407,981.57544
27656966617355,981.57324
27657006620168,981.5718
27657046619907,981.57983
27657086621001,981.58325
27657126618813,981.58325
27657166617407,981.5791
27657206620116,981.57446
27657246622876,981.57886
27657286623084,981.58276
27657326817303,981.5759
27657366616991,981.57446
27657406618866,981.57983
27657446670011,981.5803
27657486619907,981.57935
27657526667720,981.57666
27657566617876,981.57715
27657606617980,981.58325
27657646620116,981.5891
27657686620636,981.5862
27657726620741,981.59106
27657766616938,981.58154
27657806617303,981.5823
27657846620636,981.574
27657886618553,981.5725
27657926620741,981.57056
27657966802407,981.5803
27658006616938,981.5786
27658046618895,981.572
27658086664260,981.5764
27658126618426,981.57495
27658166646864,981.5774
27658206616499,981.5764
27658246727332,981.5781
27658286619676,981.58154
27658326620145,981.5779
27658366622020,981.57837
27658406618270,981.58887
27658446616447,981.584
27658486623791,981.58765
27658526618530,981.59155
27658566620197,981.5925
27658606785770,981.583
27658646618374,981.58105
27658686619103,981.58203
27658726619520,981.5845
27658766619937,981.58594
27658806634312,981.584
27658846617437,981.5842
27658886617489,981.5945
27658926617020,981.58936
27658966618999,981.58813
27659006619207,981.5825
27659046618426,981.5845
27659086616968,981.58984
27659126618791,981.593
27659166660405,981.5891
27659206619937,981.5842
27659246755301,981.58374
27659286619572,981.5823
27659326619416,981.58154
27659366619572,981.5823
27659406619572,981.57983
27659446632280,981.58276
27659486617332,981.59326
27659526616968,981.59424
27659566621239,981.58813
27659606619260,981.58765
27659646620457,981.5869
27659686617228,981.5757
27659726617124,981.57886
27659766620614,981.5813
27659806765145,981.5747
27659846619051,981.5779
27659886779207,981.58936
27659926617176,981.5874
27659966735978,981.5862
27660006621916,981.5864
27660046619260,981.5845
27660086619676,981.5813
27660126616968,981.58716
27660166616760,981.5781
27660206617437,981.5762
27660246622072,981.57544
27660286622385,981.58057
27660326619937,981.5764
27660366617593,981.57446
27660406622489,981.5835
27660446618530,981.58594
27660486621447,981.5862
27660526751239,981.58154
27660566616916,981.5781
27660606617801,981.57666
27660646619416,981.57446
27660686621499,981.5759
27660726621447,981.58545
27660766617176,981.5769
27660806617697,981.57007
27660846619676,981.5681
27660886619780,981.57227
27660926618687,981.57275
27660966621343,981.56177
27661006616707,981.5674
27661046622853,981.5669
27661086692541,981.56396
27661126619207,981.5703
27661166740510,981.57227
27661206616655,981.5735
27661246715457,981.5757
27661286620457,981.5813
27661326619260,981.57544
27661366620405,981.5703
27661406617593,981.5642
27661446616551,981.5679
27661486621916,981.5742
27661526621760,981.57983
27661566622801,981.5757
27661606624520,981.57007
27661646617228,981.5759
27661686624312,981.5762
27661726620822,981.5752
27661766620093,981.5698
27661806736030,981.56494
27661846617124,981.56934
27661886737332,981.5808
27661926619728,981.57935
27661966619572,981.5769
27662006620770,981.5774
27662046620874,981.57715
27662086616916,981.5803
27662126621864,981.58203
27662166620562,981.5847
27662206620666,981.58154
27662246620041,981.5759
27662286617385,981.57227
27662326736447,981.5759
27662366619312,981.58276
27662406621082,981.5901
27662446732697,981.58057
27662486616812,981.5847
27662526617957,981.5808
27662566621239,981.58325
27662606619624,981.58496
27662646619155,981.58276
27662686617020,981.5779
27662726616499,981.5654
27662766619676,981.5635
27662806621135,981.5654
27662846618166,981.56665
27662886620249,981.57544
27662926616343,981.5779
27662966619676,981.57666
27663006686812,981.5796
27663046618426,981.57764
27663086714416,981.5759
27663126617124,981.5674
27663166619728,981.56445
27663206618947,981.5664
27663246619260,981.5642
27663286619103,981.5659
27663326618010,981.57056
27663366617072,981.56836
27663406621082,981.5713
27663446623010,981.5676
27663486619624,981.5703
27663526620718,981.57153
27663566617020,981.57227
27663606618843,981.58105
27663646619520,981.58325
27663686619780,981.57666
27663726722593,981.5786
27663766617437,981.583
27663806616916,981.58716
27663846619468,981.57886
27663886620666,981.57446
27663926620978,981.57227
27663966617957,981.58057
27664006617489,981.5779
27664046620405,981.5796
27664086768582,981.58325
27664126617801,981.57886
27664166620770,981.58325
27664206616916,981.5764
27664246622489,981.57837
27664286633999,981.5757
27664326619832,981.5759
27664366673478,981.5737
27664406617124,981.5725
27664446616760,981.5659
27664486757228,981.5642
27664526619728,981.5635
27664566619468,981.56104
27664606619051,981.5571
27664646616968,981.563
27664686625405,981.57935
27664726619572,981.5737
27664766622489,981.56836
27664806620978,981.5769
27664846616812,981.57837
27664886617385,981.5747
27664926619155,981.5737
27664966619572,981.57324
27665006689416,981.57324
27665046621499,981.563
27665086617072,981.56445
27665126621395,981.56836
27665166618530,981.5686
27665206621343,981.5696
27665246618062,981.5698
27665286616760,981.5681
27665326619051,981.5642
27665366623791,981.5659
27665406619780,981.5642
27665446621082,981.5615
27665486616447,981.563
27665526619728,981.5637
27665566675666,981.5603
27665606617437,981.5576
27665646688895,981.55444
27665686617280,981.5613
27665726621447,981.56616
27665766804832,981.5674
27665806619364,981.5637
27665846622593,981.5603
27665886618791,981.55786
27665926617437,981.55396
27665966619937,981.5571
27666006619416,981.55835
27666046619520,981.5669
27666086631968,981.574
27666126617228,981.57544
27666166618166,981.5769
27666206619416,981.57153
27666246620614,981.57275
27666286660457,981.5654
27666326617749,981.5659
27666366616291,981.5669
27666406620041,981.56934
27666446621968,981.5725
27666486622489,981.5713
27666526617489,981.574
27666566617645,981.5906
27666606620562,981.58203
27666646662437,981.58325
27666686622437,981.5818
27666726787020,981.58154
27666766616655,981.57544
27666806619155,981.5774
27666846620405,981.56714
27666886619312,981.5725
27666926688843,981.57056
27666966616968,981.5757
27667006617385,981.57544
27667046622697,981.5737
27667086619207,981.5747
27667126621082,981.57495
27667166617385,981.5786
27667206617332,981.57324
27667246618635,981.5698
27667286622437,981.57275
27667326616760,981.5696
27667366791343,981.57007
27667406617385,981.574
27667446617020,981.57446
27667486619832,981.5686
