t_ns,wall_ms,sentence
27652747155720,1788557598920,"$GPGSV,2,1,05,05,53,181,40,12,74,258,34,21,65,101,42,25,44,305,29,1*69  "
27652747657126,1788557598920,"$GPGSV,2,2,05,29,15,304,28,1*53  "
27652748173897,1788557598920,"$GPGSV,1,1,02,21,65,101,36,25,44,305,30,8*68  "
27652748687178,1788557598920,"$GLGSV,1,1,02,11,48,298,32,21,45,329,35,1*78  "
27652749124574,1788557598920,"$GAGSV,1,1,04,02,28,147,39,15,63,277,36,27,44,316,30,30,80,185,37,7*70  "
27652749566762,1788557598920,"$GAGSV,1,1,03,02,28,147,34,15,63,277,29,30,80,185,30,1*47  "
27652749999366,1788557598920,"$GBGSV,1,1,04,23,22,183,28,27,38,298,33,37,45,242,31,41,25,155,37,3*78  "
27652750422335,1788557598920,"$GBGSV,1,1,02,37,45,242,28,41,25,155,28,5*72  "
27653603823063,1788557599777,"$GNGSA,A,3,05,12,21,25,29,,,,,,,,0.9,0.6,0.7,1*30  "
27653605162751,1788557599777,"$PSSGR,GSA,A,3,21,25,,,,,,,,,,,0.9,0.6,0.7,1,8*49  "
27653606646293,1788557599777,"$GNGSA,A,3,75,85,,,,,,,,,,,0.9,0.6,0.7,2*35  "
27653607173688,1788557599777,"$GNGSA,A,3,02,13,15,27,30,,,,,,,,0.9,0.6,0.7,3*39  "
27653607715824,1788557599777,"$PSSGR,GSA,A,3,302,315,327,330,,,,,,,,,0.9,0.6,0.7,3,1*46  "
27653607739574,1788557599777,"$GNGSA,A,3,02,06,09,23,27,28,37,38,41,,,,0.9,0.6,0.7,4*35  "
27653608340251,1788557599777,"$PSSGR,GSA,A,3,223,227,237,241,,,,,,,,,0.9,0.6,0.7,4,5*40  "
27653608365147,1788557599777,"$GNVTG,138.3,T,137.0,M,4.0,N,7.5,K,A*37  "
27653608495720,1788557599777,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
27653608708324,1788557599777,"$GNRMC,213319.34,A,2831.407357,N,07734.195176,E,4.0,138.3,040926,1.3,E,A,V*5B  "
27653608885303,1788557599777,"$GNGNS,213319.34,2831.407357,N,07734.195176,E,AAAANN,21,0.6,208.4,-54.0,,,V*09  "
27653609128272,1788557599777,"$GNGGA,213319.34,2831.407357,N,07734.195176,E,1,12,0.6,208.4,M,-54.0,M,,*59  "
27653609787751,1788557599783,"$PSMSG,magcal=PASS,bluesky=0*00 "
27653736116397,1788557599909,"$GNGSA,A,3,05,12,21,25,29,,,,,,,,0.9,0.6,0.7,1*30  "
27653736405772,1788557599909,"$PSSGR,GSA,A,3,21,25,,,,,,,,,,,0.9,0.6,0.7,1,8*49  "
27653736737126,1788557599909,"$GNGSA,A,3,75,85,,,,,,,,,,,0.9,0.6,0.7,2*35  "
27653737141240,1788557599909,"$GNGSA,A,3,02,13,15,27,30,,,,,,,,0.9,0.6,0.7,3*39  "
27653737484365,1788557599909,"$PSSGR,GSA,A,3,302,315,327,330,,,,,,,,,0.9,0.6,0.7,3,1*46  "
27653738420668,1788557599909,"$GNGSA,A,3,02,06,09,23,27,28,37,38,41,,,,0.9,0.6,0.7,4*35  "
27653738714678,1788557599909,"$PSSGR,GSA,A,3,223,227,237,241,,,,,,,,,0.9,0.6,0.7,4,5*40  "
27653739329834,1788557599909,"$GNVTG,127.0,T,125.7,M,4.5,N,8.4,K,A*35  "
27653739747595,1788557599909,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
27653740148897,1788557599909,"$GNRMC,213320.00,A,2831.406861,N,07734.195993,E,4.5,127.0,040926,1.3,E,A,V*52  "
27653740432022,1788557599909,"$GNGNS,213320.00,2831.406861,N,07734.195993,E,AAAANN,21,0.6,208.1,-54.0,,,V*0D  "
27653740732699,1788557599909,"$GNGGA,213320.00,2831.406861,N,07734.195993,E,1,12,0.6,208.1,M,-54.0,M,,*5D  "
27653741088584,1788557599915,"$PSMSG,magcal=PASS,bluesky=0*00 "
27654737041188,1788557600911,"$GPGSV,2,1,06,05,54,181,38,12,74,254,36,21,65,098,40,25,44,305,37,1*60  "
27654739182698,1788557600911,"$GPGSV,2,2,06,29,16,305,30,47,00,000,33,1*68  "
27654739227125,1788557600911,"$GPGSV,1,1,02,21,65,098,32,25,44,305,34,8*69  "
27654739244730,1788557600911,"$GLGSV,1,1,04,12,06,333,25,11,48,297,39,05,25,077,25,21,45,331,37,1*75  "
27654739252438,1788557600911,"$GAGSV,1,1,04,02,27,147,38,15,63,278,36,27,44,316,35,30,80,184,42,7*77  "
27654739258896,1788557600911,"$GAGSV,1,1,04,02,27,147,23,15,63,278,27,27,44,316,31,30,80,184,21,1*7A  "
27654739265094,1788557600911,"$GBGSV,3,1,10,41,25,154,30,38,23,068,24,37,45,241,31,28,57,006,28,1*72  "
27654739270980,1788557600911,"$GBGSV,3,2,10,27,38,299,36,23,21,183,32,13,42,048,23,09,58,144,35,1*7C  "
27654739279990,1788557600911,"$GBGSV,3,3,10,06,60,091,37,02,56,175,36,1*7C  "
27654739285511,1788557600911,"$GBGSV,2,1,06,23,21,183,30,27,38,299,33,28,57,006,23,37,45,241,27,3*7E  "
27654739291500,1788557600911,"$GBGSV,2,2,06,38,23,068,24,41,25,154,28,3*78  "
27654739296865,1788557600911,"$GBGSV,1,1,03,23,21,183,27,27,38,299,25,37,45,241,23,5*44  "
27654744252334,1788557600917,"$GNGSA,A,3,05,12,21,25,29,,,,,,,,0.8,0.6,0.6,1*30  "
27654744282542,1788557600917,"$PSSGR,GSA,A,3,21,25,,,,,,,,,,,0.8,0.6,0.6,1,8*49  "
27654744288219,1788557600917,"$GNGSA,A,3,75,76,85,,,,,,,,,,0.8,0.6,0.6,2*34  "
27654744299417,1788557600917,"$GNGSA,A,3,02,13,15,27,30,,,,,,,,0.8,0.6,0.6,3*39  "
27654744303948,1788557600917,"$PSSGR,GSA,A,3,302,315,327,330,,,,,,,,,0.8,0.6,0.6,3,1*46  "
27654746428740,1788557600917,"$GNGSA,A,3,02,06,09,23,27,28,37,38,41,,,,0.8,0.6,0.6,4*35  "
27654747634000,1788557600917,"$PSSGR,GSA,A,3,223,227,237,241,,,,,,,,,0.8,0.6,0.6,4,5*40  "
27654747664678,1788557600917,"$GNVTG,126.8,T,125.5,M,5.5,N,10.2,K,A*00  "
27654747672855,1788557600917,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
27654747678948,1788557600917,"$GNRMC,213321.00,A,2831.406002,N,07734.197567,E,5.5,126.8,040926,1.3,E,A,V*53  "
27654747685563,1788557600917,"$GNGNS,213321.00,2831.406002,N,07734.197567,E,AAAANN,22,0.6,208.0,-54.0,,,V*06  "
27654747691813,1788557600917,"$GNGGA,213321.00,2831.406002,N,07734.197567,E,1,12,0.6,208.0,M,-54.0,M,,*55  "
27654747700980,1788557600921,"$PSMSG,magcal=PASS,bluesky=0*00 "
27656224669833,1788557601911,"$GPGSV,2,1,08,05,54,181,38,11,49,027,23,12,74,254,35,21,65,098,40,1*61  "
27656225445979,1788557601911,"$GPGSV,2,2,08,24,05,208,21,25,44,305,37,29,16,305,31,47,00,000,37,1*6C  "
27656225459208,1788557601911,"$GPGSV,1,1,02,21,65,098,32,25,44,305,28,8*64  "
27656225466083,1788557601911,"$GLGSV,2,1,06,06,21,130,25,22,10,269,28,12,06,333,25,11,48,297,40,1*7E  "
27656225472021,1788557601911,"$GLGSV,2,2,06,05,25,077,24,21,45,331,37,1*7D  "
27656225477958,1788557601911,"$GAGSV,2,1,05,02,27,147,35,13,16,241,21,15,63,278,35,27,44,316,34,7*7B  "
27656225489677,1788557601911,"$GAGSV,2,2,05,30,80,184,36,7*45  "
27656225494729,1788557601911,"$GAGSV,1,1,04,02,27,147,24,15,63,278,27,27,44,316,26,30,80,184,22,1*78  "
27656225500302,1788557601911,"$GQGSV,1,1,01,02,17,121,22,1*52  "
27656225504989,1788557601911,"$GBGSV,3,1,11,41,25,154,30,38,23,068,28,37,45,241,35,28,57,006,25,1*76  "
27656225510771,1788557601911,"$GBGSV,3,2,11,27,38,299,40,23,21,183,32,13,42,048,23,09,58,144,37,1*7E  "
27656225516187,1788557601911,"$GBGSV,3,3,11,06,60,091,39,03,41,127,28,02,56,175,36,1*4B  "
27656225524208,1788557601911,"$GBGSV,2,1,06,23,21,183,31,27,38,299,34,28,57,006,23,37,45,241,33,3*7D  "
27656225529989,1788557601911,"$GBGSV,2,2,06,38,23,068,25,41,25,154,27,3*76  "
27656225666448,1788557601911,"$GBGSV,1,1,04,23,21,183,25,27,38,299,34,37,45,241,24,41,25,154,17,5*72  "
27656225675667,1788557601916,"$GNGSA,A,3,05,11,12,21,24,25,29,,,,,,0.7,0.5,0.6,1*3A  "
27656225681448,1788557601916,"$PSSGR,GSA,A,3,21,25,,,,,,,,,,,0.7,0.5,0.6,1,8*45  "
27656225686708,1788557601916,"$GNGSA,A,3,69,70,75,76,85,,,,,,,,0.7,0.5,0.6,2*30  "
27656225692021,1788557601916,"$GNGSA,A,3,02,13,15,27,30,,,,,,,,0.7,0.5,0.6,3*35  "
27656225699364,1788557601916,"$PSSGR,GSA,A,3,302,315,327,330,,,,,,,,,0.7,0.5,0.6,3,1*4A  "
27656225704573,1788557601916,"$GNGSA,A,3,02,06,09,23,27,28,37,38,41,,,,0.7,0.5,0.6,4*39  "
27656225709521,1788557601916,"$PSSGR,GSA,A,3,223,227,237,241,,,,,,,,,0.7,0.5,0.6,4,5*4C  "
27656225714729,1788557601916,"$GNGSA,A,3,02,,,,,,,,,,,,0.7,0.5,0.6,5*33  "
27656225719573,1788557601916,"$GNVTG,134.1,T,132.8,M,5.4,N,10.0,K,A*02  "
27656225724364,1788557601916,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
27656225731656,1788557601916,"$GNRMC,213322.00,A,2831.404977,N,07734.198991,E,5.4,134.1,040926,1.3,E,A,V*58  "
27656225737489,1788557601916,"$GNGNS,213322.00,2831.404977,N,07734.198991,E,AAAAAN,27,0.5,209.2,-54.0,,,V*0C  "
27656225743167,1788557601916,"$GNGGA,213322.00,2831.404977,N,07734.198991,E,1,12,0.5,209.2,M,-54.0,M,,*55  "
27656225748687,1788557601922,"$PSMSG,magcal=PASS,bluesky=0*00 "
27656737852177,1788557602911,"$GPGSV,2,1,08,05,54,181,39,11,49,027,24,12,74,254,36,21,65,098,39,1*6A  "
27656738177281,1788557602911,"$GPGSV,2,2,08,24,05,208,32,25,44,305,38,29,16,305,30,47,00,000,38,1*6F  "
27656738485302,1788557602911,"$GPGSV,1,1,02,21,65,098,31,25,44,305,30,8*6E  "
27656738647489,1788557602911,"$GLGSV,2,1,07,06,21,130,24,22,10,269,24,12,06,333,21,11,48,297,38,1*79  "
27656738811916,1788557602911,"$GLGSV,2,2,07,05,25,077,23,20,33,029,21,21,45,331,36,1*40  "
27656739077333,1788557602911,"$GAGSV,2,1,06,02,27,147,32,13,16,241,21,15,63,278,33,27,44,316,32,7*7F  "
27656739170927,1788557602911,"$GAGSV,2,2,06,30,80,184,39,34,48,028,19,7*70  "
27656739363479,1788557602911,"$GAGSV,2,1,05,02,27,147,23,13,16,241,17,15,63,278,25,27,44,316,30,1*7A  "
27656739373375,1788557602911,"$GAGSV,2,2,05,30,80,184,22,1*46  "
27656739584521,1788557602911,"$GQGSV,1,1,02,02,17,121,22,03,29,061,22,1*6E  "
27656739745614,1788557602911,"$GBGSV,3,1,12,41,25,154,29,38,23,068,31,37,45,241,34,33,35,098,23,1*7B  "
27656740011396,1788557602911,"$GBGSV,3,2,12,28,57,006,28,27,38,299,37,23,21,183,28,13,42,048,22,1*72  "
27656740178896,1788557602911,"$GBGSV,3,3,12,09,58,144,39,06,60,091,36,03,41,127,28,02,56,175,39,1*77  "
27656740371135,1788557602911,"$GBGSV,2,1,06,23,21,183,28,27,38,299,33,28,57,006,22,37,45,241,29,3*78  "
27656740497177,1788557602911,"$GBGSV,2,2,06,38,23,068,29,41,25,154,27,3*7A  "
27656740699521,1788557602911,"$GBGSV,1,1,04,23,21,183,21,27,38,299,29,37,45,241,28,41,25,154,17,5*76  "
27656743525771,1788557602917,"$GNGSA,A,3,05,11,12,21,24,25,29,,,,,,0.7,0.4,0.6,1*3B  "
27656743541552,1788557602917,"$PSSGR,GSA,A,3,21,25,,,,,,,,,,,0.7,0.4,0.6,1,8*44  "
27656743588010,1788557602917,"$GNGSA,A,3,69,70,75,76,85,,,,,,,,0.7,0.4,0.6,2*31  "
27656743788114,1788557602917,"$GNGSA,A,3,02,13,15,27,30,34,,,,,,,0.7,0.4,0.6,3*33  "
27656744450823,1788557602917,"$PSSGR,GSA,A,3,302,315,327,330,,,,,,,,,0.7,0.4,0.6,3,1*4B  "
27656745117229,1788557602917,"$GNGSA,A,3,02,06,09,13,23,27,28,37,38,41,,,0.7,0.4,0.6,4*3A  "
