t_ns,mx,my,mz,bx,by,bz
27651424229699,-11.83125,9.675,-12.39375,4.02,31.26,21.9
27651434229699,-11.6625,10.575001,-12.731251,4.02,31.26,21.9
27651444229699,-12.806251,11.4375,-11.700001,4.02,31.26,21.9
27651454229699,-11.925,10.931251,-12.712501,4.02,31.26,21.9
27651464229699,-12.187501,12.39375,-11.493751,4.02,31.26,21.9
27651474229699,-10.14375,12.543751,-15.900001,4.02,31.26,21.9
27651484229699,-11.681251,11.34375,-13.368751,4.02,31.26,21.9
27651494229699,-11.418751,12.13125,-12.806251,4.02,31.26,21.9
27651504229699,-10.25625,12.525001,-12.95625,4.02,31.26,21.9
27651514229699,-11.83125,12.187501,-13.9875,4.02,31.26,21.9
27651524229699,-13.63125,13.837501,-12.6,4.02,31.26,21.9
27651534229699,-11.53125,12.4875,-12.356251,4.02,31.26,21.9
27651544229699,-12.13125,14.6625,-11.418751,4.02,31.26,21.9
27651554229699,-13.2375,15.281251,-12.543751,4.02,31.26,21.9
27651564229699,-12.450001,16.125,-13.275001,4.02,31.26,21.9
27651574229699,-14.94375,17.175001,-12.543751,4.02,31.26,21.9
27651584229699,-16.5,16.462502,-11.26875,4.02,31.26,21.9
27651594229699,-17.5125,17.831251,-11.325001,4.02,31.26,21.9
27651604229699,-16.800001,18.825,-9.450001,4.02,31.26,21.9
27651614229699,-19.06875,20.025002,-10.14375,4.02,31.26,21.9
27651624229699,-18.75,21.825,-10.6875,4.02,31.26,21.9
27651634229699,-19.40625,22.612501,-10.181251,4.02,31.26,21.9
27651644229699,-18.900002,22.931252,-9.9375,4.02,31.26,21.9
27651654229699,-20.19375,23.25,-11.475,4.02,31.26,21.9
27651664229699,-21.675001,23.56875,-7.33125,4.02,31.26,21.9
27651674229699,-21.993752,23.268751,-8.6625,4.02,31.26,21.9
27651684229699,-22.40625,24.843752,-7.1250005,4.02,31.26,21.9
27651694229699,-23.081251,22.743752,-6.675,4.02,31.26,21.9
27651704229699,-23.1375,23.38125,-6.3750005,4.02,31.26,21.9
27651714229699,-22.06875,22.0125,-8.15625,4.02,31.26,21.9
27651724229699,-22.181252,22.10625,-8.606251,4.02,31.26,21.9
27651734229699,-21.6,22.2,-7.2937503,4.02,31.26,21.9
27651744229699,-21.768751,22.050001,-7.425,4.02,31.26,21.9
27651754229699,-20.493752,19.331251,-8.1,4.02,31.26,21.9
27651764229699,-21.2625,21.35625,-7.6125,4.02,31.26,21.9
27651774229699,-20.306252,20.60625,-7.0875,4.02,31.26,21.9
27651784229699,-21.0,19.5,-10.35,4.02,31.26,21.9
27651794229699,-19.743752,19.800001,-9.6,4.02,31.26,21.9
