t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
27653076675094,1788557599250,28.523456,77.5699196,171.10000610351562,3.79,1.775968,2.07,true,0.25326723,138.0,true,7.9182878,fused,NaN,false,22
27654728430407,1788557600902,28.5234334,77.5699595,171.10000610351562,3.79,1.742368,2.84,true,0.45257202,126.0,true,10.3134985,fused,NaN,false,33
27655723034573,1788557601897,28.5234163,77.5699832,171.10000610351562,3.79,1.7477497,2.79,true,0.5403706,134.0,true,12.49018,fused,NaN,false,33
27656727764676,1788557602901,28.5233999,77.5700094,171.10000610351562,3.79,1.7659675,3.22,true,0.49721476,121.0,true,9.99304,fused,NaN,false,42
27657726717176,1788557603900,28.5233805,77.5700278,171.10000610351562,3.79,1.7561656,2.68,true,0.5928583,140.0,true,14.251815,fused,NaN,false,46
27658726989728,1788557604901,28.5233527,77.5700343,171.10000610351562,3.79,1.7428107,2.87,true,0.51852983,166.0,true,11.679153,fused,NaN,false,46
27659718544780,1788557605892,28.5233233,77.570033,171.10000610351562,3.79,1.7428038,2.8,true,0.26587728,179.0,true,6.14078,fused,NaN,false,46
27660727785040,1788557606902,28.5232963,77.570026,171.10000610351562,3.79,1.7565353,2.51,true,0.07855111,187.0,true,2.013062,fused,NaN,false,47
27661727423581,1788557607901,28.5232713,77.5700208,171.10000610351562,3.79,1.7630329,2.24,true,0.07012521,184.0,true,2.014955,fused,NaN,false,46
27662721100716,1788557608895,28.5232487,77.5700218,171.10000610351562,3.79,1.7823812,2.1,true,0.05392109,168.0,true,1.650117,fused,NaN,false,49
27663726999205,1788557609900,28.5232298,77.5700273,171.10000610351562,3.79,1.8351464,1.88,true,0.050418887,160.0,true,1.7203107,fused,NaN,false,47
27664723856966,1788557610897,28.5232145,77.5700351,171.10000610351562,3.79,1.8507372,1.57,true,0.045082018,152.0,true,1.8430185,fused,NaN,false,49
27665722457642,1788557611896,28.5232024,77.5700432,171.10000610351562,3.79,1.8293253,1.41,true,0.04321155,148.0,true,1.9684496,fused,NaN,false,47
27666729764830,1788557612903,28.5231888,77.5700488,171.10000610351562,3.79,1.8371356,1.6,true,0.05019547,161.0,true,2.0142295,fused,NaN,false,47
27667721211861,1788557613896,28.5231751,77.570054,171.10000610351562,3.79,1.8475279,1.59,true,0.074822485,156.0,true,3.023042,fused,NaN,false,47
27668731112328,1788557614905,28.5231628,77.5700646,171.10000610351562,3.79,1.8560772,1.78,true,0.071027406,139.0,true,2.565601,fused,NaN,false,47
27669730789619,1788557615904,28.5231529,77.5700787,171.10000610351562,3.79,1.851446,1.83,true,0.050325662,122.0,true,1.7638272,fused,NaN,false,45
27670728636599,1788557616903,28.5231473,77.5700957,171.10000610351562,3.79,1.8801411,1.87,true,0.05381766,106.0,true,1.8451805,fused,NaN,false,43
27671725563317,1788557617899,28.523146,77.5701133,170.8000030517578,3.79,1.7110522,1.79,true,0.05105858,93.0,true,1.8278848,fused,NaN,false,44
