t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
27653076675094,1788557599347,28.52345595,77.5699196,154.34375,3.7900925,2.5,2.07,true,0.25326723,138.3,true,7.9182878,gps,7000400.0,false,22
27653729675042,1788557600000,28.52344769,77.56993322,154.11004638671875,3.7900925,2.5,2.33,true,0.13763304,127.0,true,3.8092942,gps,7000400.0,false,22
27654728430407,1788557601000,28.52343337,77.56995945,153.97625732421875,3.7900925,2.5,2.84,true,0.45257202,126.8,true,10.3134985,gps,7001706.0,false,33
27655723034573,1788557602000,28.52341629,77.56998319,155.19921875,3.7900925,2.5,2.79,true,0.5403706,134.1,true,12.49018,gps,7001706.0,false,33
27656727764676,1788557603000,28.52339994,77.57000942,155.3927001953125,3.7900925,2.872395,3.22,true,0.49721476,121.9,true,9.99304,gps,7001709.0,false,42
27657726717176,1788557604000,28.52338054,77.57002775,154.564697265625,3.7900925,2.9896085,2.68,true,0.5928583,140.1,true,14.251815,gps,7001706.0,false,46
27658726989728,1788557605000,28.52335272,77.57003432,154.9853515625,3.7900925,3.1653326,2.87,true,0.51852983,166.3,true,11.679153,gps,7001706.0,false,46
27659718544780,1788557606000,28.52332325,77.57003296,155.4593505859375,3.7900925,3.088728,2.8,true,0.26587728,179.6,true,6.14078,gps,7001703.0,false,46
27660727785040,1788557607000,28.5232963,77.57002599,155.87152099609375,3.7900925,2.9875214,2.51,true,0.07855111,187.7,true,2.013062,gps,7001706.0,false,47
27661727423581,1788557608000,28.52327134,77.57002079,155.6669921875,3.7900925,2.790814,2.24,true,0.07012521,184.0,true,2.014955,gps,7001703.0,false,46
27662721100716,1788557609000,28.52324866,77.57002179,155.28802490234375,3.7900925,2.5830235,2.1,true,0.05392109,168.5,true,1.650117,gps,7001729.0,false,49
27663726999205,1788557610000,28.52322978,77.5700273,155.4075927734375,3.7900925,2.5,1.88,true,0.050418887,160.5,true,1.7203107,gps,7001723.0,false,47
27664723856966,1788557611000,28.52321448,77.57003514,155.5245361328125,3.7900925,2.5,1.57,true,0.045082018,152.2,true,1.8430185,gps,7001726.0,false,49
27665722457642,1788557612000,28.52320235,77.57004315,155.31097412109375,3.7900925,2.5,1.41,true,0.04321155,148.8,true,1.9684496,gps,7001723.0,false,47
27666729764830,1788557613000,28.52318879,77.57004879,155.4937744140625,3.7900925,2.5,1.6,true,0.05019547,161.7,true,2.0142295,gps,7001726.0,false,47
27667721211861,1788557614000,28.52317509,77.57005402,155.44122314453125,3.7900925,2.5,1.59,true,0.074822485,156.8,true,3.023042,gps,7001723.0,false,47
27668731112328,1788557615000,28.52316283,77.57006463,155.6007080078125,3.7900925,2.5,1.78,true,0.071027406,139.1,true,2.565601,gps,7001726.0,false,47
27669730789619,1788557616000,28.52315294,77.57007868,155.982421875,3.7900925,2.5,1.83,true,0.050325662,122.9,true,1.7638272,gps,7001723.0,false,45
27670728636599,1788557617000,28.52314725,77.57009573,155.797119140625,3.7900925,2.5,1.87,true,0.05381766,106.8,true,1.8451805,gps,7001726.0,false,43
27671725563317,1788557618000,28.52314604,77.57011333,155.875,3.7900925,2.5,1.79,true,0.05105858,93.1,true,1.8278848,gps,7001726.0,false,44
