t_ns,gx,gy,gz
27651431261157,7.641855,5.8567953,1.8628968
27651436019438,7.809348,5.697464,1.6502631
27651440777355,7.9497924,5.5587077,1.4394315
27651445536053,8.067148,5.435825,1.2423047
27651450294334,8.166848,5.3241253,1.0614479
27651455052668,8.251819,5.220146,0.90992355
27651459810949,8.32454,5.1230474,0.79171324
27651464569230,8.384448,5.036517,0.7105777
27651469327563,8.433025,4.9603677,0.67024815
27651474085845,8.469455,4.8979034,0.6702667
27651478844126,8.491053,4.852672,0.7238682
27651483602459,8.497841,4.8298097,0.7937513
27651488360741,8.496107,4.818611,0.8760895
27651493119022,8.491768,4.808605,0.9682859
27651497877355,8.48429,4.8007007,1.0679362
27651502635636,8.468033,4.8057985,1.1692367
27651507393918,8.440541,4.8268027,1.2765585
27651512152251,8.404012,4.8606,1.3847567
27651516910532,8.359834,4.9059916,1.4882247
27651521668813,8.307576,4.9631615,1.5879556
27651526427147,8.247024,5.0308127,1.6875776
27651531185428,8.177358,5.108691,1.7895477
27651535943709,8.097269,5.1972537,1.8955669
27651540701991,8.006561,5.2952194,2.006494
27651545460324,7.914558,5.3864627,2.1251278
27651550218605,7.835619,5.451247,2.2488556
27651554976938,7.7532253,5.516091,2.3728914
27651559735220,7.653263,5.5972342,2.5037816
27651564493553,7.5377874,5.687457,2.6466906
27651569251834,7.4091506,5.779199,2.8063748
27651574010116,7.271039,5.8648043,2.9843662
27651578768449,7.128196,5.935434,3.1827416
27651583526730,6.9835114,5.9853473,3.4024374
27651588285011,6.8384585,6.0106196,3.6439426
27651593043241,6.692632,6.010143,3.906052
27651597801626,6.543456,5.9840527,4.1886373
27651602559907,6.3887167,5.932661,4.4897914
27651607318241,6.2286844,5.8546624,4.8059134
27651612076522,6.06231,5.7498507,5.1340046
27651616834803,5.8886304,5.6171975,5.4718833
27651621593136,5.707025,5.4562383,5.816332
27651626351366,5.5177817,5.2705517,6.160013
27651631109699,5.322947,5.066402,6.493704
27651635868032,5.1311626,4.851599,6.804671
27651640626313,4.954662,4.6292114,7.084639
27651645384595,4.800862,4.4004674,7.331985
27651650142928,4.6733294,4.1669455,7.547645
27651654901209,4.571567,3.9264715,7.7365355
27651659659491,4.4907575,3.6832993,7.9016953
27651664417824,4.426376,3.4392693,8.046677
27651669176105,4.373387,3.1959722,8.17494
27651673934386,4.317282,2.9634192,8.291539
27651678692720,4.247661,2.7491505,8.400591
27651683451001,4.163392,2.5559533,8.503156
27651688209282,4.0655074,2.3867157,8.599163
27651692967616,3.956721,2.2429082,8.688159
27651697725897,3.8417857,2.1254563,8.768893
27651702484178,3.724133,2.03416,8.841007
27651707242511,3.6051023,1.9645829,8.905843
27651712000793,3.4856446,1.913909,8.964241
27651716759074,3.36637,1.8785278,9.017155
27651721517407,3.2467763,1.8557771,9.065591
27651726275688,3.1270003,1.843091,9.110174
27651731033970,3.0064878,1.8373805,9.1518
27651735792303,2.8849823,1.8367691,9.1909485
27651740550584,2.761302,1.8396357,9.22829
27651745308866,2.636991,1.8436259,9.263785
27651750067199,2.5143437,1.8482049,9.296913
27651754825480,2.3958004,1.8525808,9.327297
27651759583761,2.2821698,1.8569431,9.354884
27651764342095,2.173644,1.8610121,9.379889
27651769100376,2.0686393,1.8658351,9.402647
27651773858657,1.9652262,1.8708736,9.423805
27651778616991,1.8640379,1.8783394,9.44286
27651783375272,1.7650564,1.8900346,9.459532
27651788133553,1.6684184,1.9066749,9.47372
27651792891886,1.5754181,1.92695,9.485532
27651797650168,1.4860429,1.9515264,9.4949255
27651802408449,1.40104,1.9799591,9.50196
27651807166782,1.3254207,2.0103104,9.506435
27651811925063,1.2592856,2.041703,9.508735
27651816683345,1.1955603,2.074644,9.50983
27651821441678,1.1313021,2.1079106,9.510377
27651826199959,1.0669906,2.1398792,9.510671
27651830958241,1.003781,2.1696136,9.510815
27651835716522,0.942815,2.1971452,9.510733
27651840474855,0.87973475,2.2224808,9.510891
27651845233136,0.81513315,2.245084,9.511337
27651849991418,0.7515445,2.2649157,9.511872
27651854749751,0.6911066,2.2810934,9.51259
27651859508032,0.63468516,2.2945156,9.513294
27651864266313,0.5805141,2.3056266,9.514068
27651869024647,0.52500266,2.3153386,9.514935
27651873782928,0.4662727,2.3245463,9.515747
27651878541209,0.404789,2.333475,9.5163765
27651883299543,0.34135032,2.341768,9.516827
27651888057824,0.27812737,2.3490195,9.517097
27651892816105,0.21565196,2.3538816,9.517517
27651897574438,0.15307944,2.3570511,9.517944
27651902332720,0.09042395,2.3581357,9.518477
27651907091001,0.027680596,2.3566065,9.519245
27651911849334,-0.036117993,2.3520315,9.520348
27651916607616,-0.101789005,2.344515,9.521727
27651921365897,-0.17004494,2.334384,9.523241
27651926124230,-0.2397922,2.322067,9.524752
27651930882511,-0.31020477,2.3077652,9.526195
27651935640793,-0.3806169,2.2923207,9.52737
27651940399126,-0.4508135,2.2764473,9.528114
27651945157407,-0.5197478,2.261482,9.528167
27651949915688,-0.5875992,2.2484174,9.527315
27651954674022,-0.65450555,2.2379136,9.525427
27651959432303,-0.720523,2.2306845,9.522357
27651964190584,-0.78525805,2.2278504,9.5179
27651968948918,-0.84866786,2.2301786,9.51191
27651973707199,-0.91065633,2.2383997,9.504245
27651978465480,-0.97178465,2.252915,9.494757
27651983223761,-1.0324814,2.2735057,9.483435
27651987982043,-1.0926735,2.2996857,9.470369
27651992740376,-1.1520743,2.3308203,9.455707
27651997498657,-1.2112383,2.366346,9.439475
27652002256991,-1.2703767,2.4052658,9.421848
27652007015272,-1.3295655,2.4468815,9.402948
27652011773553,-1.3888649,2.490478,9.382908
27652016531886,-1.4496974,2.5374885,9.361086
27652021290168,-1.512752,2.589009,9.33697
27652026048449,-1.5768918,2.645949,9.310358
27652030806782,-1.6410106,2.7084715,9.281254
27652035565063,-1.7040861,2.7765477,9.249717
27652040323345,-1.7652074,2.8495524,9.215991
27652045081678,-1.8238684,2.9266999,9.180322
27652049839959,-1.8731928,3.008321,9.143934
27652054598241,-1.9183681,3.0925655,9.106387
27652059356574,-1.9648012,3.178263,9.066895
27652064114855,-2.013648,3.2651742,9.025201
27652068873136,-2.0640535,3.3530698,8.981481
27652073631418,-2.1146834,3.4414537,8.936156
27652078389751,-2.163123,3.5298622,8.889958
27652083148032,-2.2069006,3.6192207,8.843145
27652087906366,-2.243509,3.7099552,8.796209
