t_ns,value
19991627150374,2.0
19991947154644,2.0
19992427150999,2.0
19992907151988,2.0
19993387149749,1.0
19993867152249,1.0
19994187152821,0.0
19994347153499,0.0
19994507151988,2.0
19995067149644,2.0
19995787151936,2.0
19996187150686,2.0
19996907154801,2.0
19997387154644,2.0
19997867150217,2.0
19998827151415,0.0
19998987150634,1.0
19999147149905,2.0
19999307152196,1.0
19999467151363,2.0
20003787152144,2.0
20007307150426,1.0
20007467155426,0.0
20008587154696,1.0
20009067154332,2.0
20009227157613,3.0
20009387156259,4.0
20009547159280,5.0
20009707154228,7.0
20009867157665,10.0
20010027155634,4.0
20010187162509,1.0
20010347153655,0.0
20012747160999,1.0
20013547153603,3.0
20013867159071,2.0
20014187153446,1.0
20014507156728,0.0
20014667158759,1.0
20014987156884,2.0
20015147157092,1.0
20015307154071,0.0
20015627225374,18.0
20015787155946,11.0
20015947157717,0.0
20016427156415,1.0
20016587155478,0.0
20017547156051,7.0
20017707159280,10.0
20017867157301,5.0
20018027158082,6.0
20018187160269,1.0
20018667333737,3.0
20018827158528,2.0
20019147154466,1.0
20019307292226,2.0
20019627157539,3.0
20019787153945,7.0
20019947231914,0.0
20021194876185,0.0
20021594706914,1.0
20021793934310,1.0
20022196888320,4.0
20022413614726,4.0
20022573615195,3.0
20023184985455,4.0
20023584981862,5.0
20023984986237,7.0
20024384984049,9.0
20024784984935,1.0
20025584980976,16.0
20026384983164,1.0
20027586543060,1.0
20028818750976,1.0
20034099610403,1.0
20034213561393,1.0
20034379360033,1.0
20034539340814,1.0
20034699385866,2.0
20035339343939,1.0
20035659342846,2.0
20035819341075,1.0
20036139430866,2.0
20036299344356,1.0
20039179343991,2.0
20043499350085,2.0
20047819341700,2.0
20048139383731,1.0
20048459343158,2.0
20049259342846,1.0
20049419346283,2.0
