t_ns,qx,qy,qz,qw
19991591861936,0.3400211,0.3906026,0.58943164,0.61998844
19991596619957,0.33985776,0.3907643,0.58929926,0.62010187
19991601377613,0.34042025,0.39011487,0.5896937,0.6198272
19991606135946,0.34117222,0.38876,0.59052056,0.6194777
19991610893967,0.34233627,0.3872644,0.5914596,0.6188763
19991615651988,0.34376788,0.38609692,0.59223425,0.6180707
19991620410009,0.34461752,0.38511223,0.59286505,0.617607
19991625168030,0.34496534,0.38437343,0.59334135,0.6174156
19991629926051,0.34507003,0.38418198,0.59348017,0.61734277
19991634684071,0.34489548,0.38439637,0.59334415,0.61743766
19991639442040,0.34452894,0.38481656,0.59307563,0.6176384
19991644200061,0.34424856,0.3852882,0.5927815,0.61778325
19991648958082,0.3442163,0.38569173,0.592541,0.6177801
19991653716051,0.34438172,0.38587713,0.592429,0.61767954
19991658474124,0.34467855,0.3858045,0.5924888,0.6175019
19991663232144,0.34513795,0.38555306,0.5926635,0.6172345
19991667990113,0.34560814,0.38519678,0.59290093,0.61696595
19991672748134,0.34589538,0.3847548,0.59317803,0.6168144
19991677506155,0.34605628,0.38434124,0.5934501,0.6167202
19991682264176,0.34611502,0.38411796,0.59360206,0.6166801
19991687022196,0.3460958,0.38402632,0.5936671,0.61668545
19991691780165,0.34600744,0.38401353,0.5936696,0.6167406
19991696538186,0.34589696,0.38406527,0.5936328,0.6168056
19991701296207,0.34589487,0.3841101,0.59360635,0.61680436
19991706054228,0.3459408,0.3841252,0.59360003,0.6167752
19991710812249,0.3460259,0.3840668,0.5936393,0.61672616
19991715570217,0.34611586,0.3839948,0.5936867,0.61667484
19991720328238,0.34622183,0.38397834,0.5937024,0.6166105
19991725086259,0.34624916,0.38401076,0.5936914,0.6165856
19991729844280,0.3462163,0.3841193,0.59363365,0.616592
19991734602301,0.3461634,0.38427013,0.5935457,0.61661243
19991739360321,0.34605893,0.38445172,0.59343296,0.6166664
19991744118290,0.34591967,0.38461977,0.59332603,0.6167426
19991748876311,0.34581614,0.3847511,0.59324276,0.6167989
19991753634332,0.34572133,0.38488668,0.59315753,0.6168494
19991758392353,0.34564823,0.38496208,0.59310883,0.61689013
19991763150374,0.34558412,0.38505742,0.59304893,0.6169241
19991767908394,0.3455442,0.38514873,0.5929927,0.6169435
19991772666363,0.34549636,0.38521782,0.5929493,0.6169689
19991777424384,0.34542024,0.3852745,0.5929115,0.6170125
19991782182405,0.34533694,0.38531336,0.59288377,0.6170615
19991786940426,0.3452624,0.38531223,0.5928801,0.61710733
19991791698446,0.34521058,0.38532382,0.59287035,0.6171385
19991796456415,0.34516382,0.38535035,0.59285206,0.6171657
19991801214436,0.34514982,0.38542923,0.5928046,0.6171698
19991805972457,0.3451518,0.38555184,0.5927446,0.6171498
19991810730426,0.34513462,0.38572115,0.59265983,0.61713505
