t_ns,ax,ay,az,accuracy
19991560286051,-0.5024927,8.738588,4.479364,3
19991562662717,-0.4546363,8.729017,4.4315076,3
19991565041728,-0.4546363,8.743374,4.436293,3
19991567420738,-0.4881358,8.752945,4.5128636,3
19991569799749,-0.4977071,8.738588,4.5559344,3
19991572178134,-0.5455636,8.7577305,4.570291,3
19991574557769,-0.61734825,8.738588,4.536792,3
19991576936780,-0.6556334,8.752945,4.4985065,3
19991579315738,-0.7082755,8.772088,4.479364,3
19991581694696,-0.7896315,8.748159,4.4985065,3
19991584073759,-0.8279166,8.733803,4.5798626,3
19991586452769,-0.86141616,8.685946,4.651647,3
19991588831780,-0.8757731,8.695518,4.666004,3
19991591210790,-0.89491564,8.709874,4.6372905,3
19991593589801,-0.8709874,8.724232,4.599005,3
19991595968811,-0.8327023,8.724232,4.570291,3
19991598347821,-0.7752745,8.719446,4.584648,3
19991600726832,-0.70348984,8.71466,4.599005,3
19991603105478,-0.64606214,8.685946,4.6325045,3
19991605484853,-0.5838487,8.695518,4.651647,3
19991607863811,-0.5072784,8.695518,4.642076,3
19991610242821,-0.4546363,8.676374,4.618148,3
19991612621832,-0.41156548,8.685946,4.575077,3
19991615000842,-0.37806597,8.71466,4.551149,3
19991617379853,-0.41156548,8.695518,4.584648,3
19991619758863,-0.43070808,8.676374,4.6372905,3
19991622137874,-0.4546363,8.666803,4.6564326,3
19991624516884,-0.5024927,8.662018,4.6468616,3
19991626895894,-0.55513483,8.681161,4.6229334,3
19991629274905,-0.60777694,8.690732,4.6037908,3
19991631653915,-0.6843473,8.681161,4.584648,3
19991634032926,-0.7322037,8.671589,4.575077,3
19991636411936,-0.79441714,8.676374,4.575077,3
19991638790894,-0.82313097,8.700303,4.584648,3
19991641169905,-0.8327023,8.695518,4.570291,3
19991643548915,-0.8279166,8.724232,4.536792,3
19991645927926,-0.79920274,8.738588,4.5224347,3
19991648306936,-0.7609176,8.743374,4.503292,3
19991650685946,-0.71306115,8.748159,4.503292,3
19991653064957,-0.66999036,8.752945,4.5224347,3
19991655443915,-0.61734825,8.733803,4.5320063,3
19991657822978,-0.5455636,8.738588,4.536792,3
19991660201988,-0.4833502,8.738588,4.5320063,3
19991662580946,-0.44506502,8.705089,4.5224347,3
19991664960009,-0.41635114,8.700303,4.536792,3
19991667338967,-0.37806597,8.690732,4.5415773,3
19991669717978,-0.3924229,8.666803,4.599005,3
19991672096988,-0.40677986,8.666803,4.6372905,3
19991674475999,-0.3924229,8.652447,4.6564326,3
19991676855009,-0.44985065,8.647661,4.651647,3
19991679234019,-0.4881358,8.642876,4.6325045,3
19991681613030,-0.5168497,8.657232,4.6229334,3
19991683992040,-0.5599205,8.657232,4.618148,3
19991686371051,-0.59342,8.671589,4.613362,3
19991688750061,-0.60777694,8.666803,4.6085763,3
19991691129019,-0.66999036,8.671589,4.627719,3
19991693508030,-0.6795616,8.685946,4.6325045,3
19991695887040,-0.6891329,8.719446,4.6085763,3
19991698266051,-0.6556334,8.709874,4.584648,3
19991700645061,-0.6269195,8.705089,4.5655055,3
19991703024071,-0.61734825,8.690732,4.5655055,3
19991705403082,-0.5982057,8.719446,4.56072,3
19991707782092,-0.55034924,8.719446,4.575077,3
19991710161103,-0.55034924,8.700303,4.5894337,3
19991712540113,-0.5312066,8.685946,4.5894337,3
19991714919124,-0.5312066,8.705089,4.570291,3
19991717298082,-0.5312066,8.705089,4.5559344,3
19991719677092,-0.5455636,8.719446,4.5415773,3
19991722056103,-0.5694918,8.738588,4.56072,3
19991724435113,-0.61734825,8.719446,4.5798626,3
19991726814124,-0.6412765,8.729017,4.5559344,3
19991729193134,-0.6843473,8.729017,4.56072,3
19991731572144,-0.7082755,8.738588,4.551149,3
19991733951155,-0.70348984,8.748159,4.546363,3
19991736330165,-0.74177504,8.748159,4.5559344,3
19991738709176,-0.7848458,8.752945,4.5655055,3
19991741088186,-0.79441714,8.738588,4.584648,3
19991743467196,-0.7848458,8.729017,4.570291,3
19991745846155,-0.75613195,8.729017,4.570291,3
19991748225165,-0.76570326,8.729017,4.5798626,3
19991750604176,-0.7752745,8.733803,4.56072,3
19991752983186,-0.75613195,8.752945,4.584648,3
19991755362196,-0.72263247,8.733803,4.5942197,3
19991757741207,-0.7178468,8.724232,4.5894337,3
19991760120217,-0.7322037,8.743374,4.575077,3
19991762499228,-0.72263247,8.752945,4.584648,3
19991764878238,-0.70348984,8.752945,4.56072,3
19991767257249,-0.7178468,8.748159,4.575077,3
19991769636259,-0.70348984,8.7673025,4.584648,3
19991772015217,-0.7082755,8.7577305,4.6037908,3
19991774394228,-0.72741807,8.748159,4.613362,3
19991776773238,-0.7178468,8.752945,4.6229334,3
19991779152249,-0.7322037,8.752945,4.627719,3
19991781531259,-0.71306115,8.709874,4.6325045,3
19991783910269,-0.6987042,8.705089,4.642076,3
19991786289280,-0.6795616,8.676374,4.627719,3
19991788668290,-0.67477596,8.671589,4.599005,3
19991791047301,-0.6843473,8.652447,4.5942197,3
19991793426311,-0.6843473,8.647661,4.5942197,3
19991795805321,-0.6891329,8.681161,4.570291,3
19991798184280,-0.6939186,8.685946,4.536792,3
19991800563290,-0.70348984,8.685946,4.508078,3
19991802942301,-0.6987042,8.681161,4.479364,3
19991805321311,-0.7178468,8.705089,4.465007,3
19991807700321,-0.74177504,8.724232,4.4554358,3
19991810079332,-0.7800602,8.719446,4.4554358,3
19991812458290,-0.80877405,8.71466,4.45065,3
19991814837353,-0.81834537,8.719446,4.4554358,3
19991817216363,-0.8279166,8.729017,4.45065,3
19991819595374,-0.8327023,8.705089,4.469793,3
19991821974384,-0.8422736,8.695518,4.4841495,3
19991824353342,-0.8327023,8.690732,4.517649,3
19991826732353,-0.8327023,8.690732,4.5272202,3
19991829111363,-0.8039884,8.676374,4.5320063,3
