t_ns,gx,gy,gz,accuracy
19991569273759,-0.0035124724,0.007177661,0.0013744457,3
19991571652144,-0.0010690134,0.00962112,1.527162E-4,3
19991574031780,0.0025961753,0.013286309,1.527162E-4,3
19991576410790,0.0013744457,0.014508039,1.527162E-4,3
19991578789749,1.527162E-4,0.013286309,-0.0010690134,3
19991581168707,-0.002290743,0.0108428495,-0.0010690134,3
19991583547769,-0.0035124724,0.008399391,0.0013744457,3
19991585926780,-0.0035124724,0.002290743,0.0013744457,3
19991588305790,-0.0010690134,-0.0013744457,0.003817905,3
19991590684801,1.527162E-4,-0.0074830935,0.008704823,3
19991593063811,-0.0010690134,-0.013591741,0.009926553,3
19991595442821,-0.0010690134,-0.01970039,0.012370012,3
19991597821832,-0.002290743,-0.022143848,0.014813471,3
19991600200842,-0.002290743,-0.024587307,0.01725693,3
19991602579488,-0.002290743,-0.027030766,0.01847866,3
19991604958863,-0.0010690134,-0.027030766,0.01847866,3
19991607337821,1.527162E-4,-0.023365578,0.014813471,3
19991609716832,1.527162E-4,-0.01970039,0.013591741,3
19991612095842,1.527162E-4,-0.016035201,0.011148282,3
19991614474853,1.527162E-4,-0.011148282,0.0074830935,3
19991616853863,-0.002290743,-0.003817905,0.0050396346,3
19991619232874,-0.0010690134,0.002290743,0.0013744457,3
19991621611884,-0.002290743,0.0059559317,-0.0010690134,3
19991623990894,1.527162E-4,0.012064579,-0.0035124724,3
19991626369905,0.0025961753,0.015729768,-0.0035124724,3
19991628748915,0.0013744457,0.015729768,-0.0059559317,3
19991631127926,0.0013744457,0.014508039,-0.007177661,3
19991633506936,-0.0010690134,0.012064579,-0.0035124724,3
19991635885946,1.527162E-4,0.0108428495,-0.0035124724,3
19991638264905,0.0013744457,0.008399391,-0.0010690134,3
19991640643915,1.527162E-4,0.0035124724,0.0013744457,3
19991643022926,0.0013744457,-1.527162E-4,0.0025961753,3
19991645401936,0.0013744457,-0.0050396346,0.0050396346,3
19991647780946,1.527162E-4,-0.006261364,0.006261364,3
19991650159957,-0.0010690134,-0.008704823,0.0074830935,3
19991652538967,1.527162E-4,-0.011148282,0.008704823,3
19991654917926,1.527162E-4,-0.011148282,0.008704823,3
19991657296988,1.527162E-4,-0.011148282,0.0074830935,3
19991659675999,1.527162E-4,-0.008704823,0.0074830935,3
19991662054957,0.0013744457,-0.006261364,0.006261364,3
19991664434019,1.527162E-4,-0.0025961753,0.0025961753,3
19991666812978,1.527162E-4,0.002290743,1.527162E-4,3
19991669191988,-0.0010690134,0.007177661,-0.002290743,3
19991671570999,-0.0010690134,0.008399391,-0.004734202,3
19991673950009,-0.0010690134,0.012064579,-0.0059559317,3
19991676329019,1.527162E-4,0.013286309,-0.007177661,3
19991678708030,0.0013744457,0.015729768,-0.0059559317,3
19991681087040,0.0025961753,0.015729768,-0.00962112,3
19991683466051,0.0025961753,0.014508039,-0.00962112,3
19991685845061,0.0013744457,0.012064579,-0.008399391,3
19991688224071,0.0013744457,0.00962112,-0.0059559317,3
19991690603030,0.0013744457,0.0059559317,-0.008399391,3
19991692982040,0.003817905,0.0035124724,-0.0059559317,3
19991695361051,0.003817905,-0.0013744457,-0.004734202,3
19991697740061,0.003817905,-0.0025961753,-0.0035124724,3
19991700119071,0.0025961753,-0.0050396346,-0.0035124724,3
19991702498082,0.0013744457,-0.0074830935,-0.0035124724,3
19991704877092,0.0013744457,-0.006261364,-0.0035124724,3
19991707256103,0.0013744457,-0.006261364,-0.0035124724,3
19991709635113,1.527162E-4,-0.0050396346,-0.007177661,3
19991712014124,0.0025961753,-0.0025961753,-0.008399391,3
19991714393134,0.0013744457,-0.0013744457,-0.008399391,3
19991716772092,0.0025961753,0.002290743,-0.0108428495,3
19991719151103,0.0013744457,0.0059559317,-0.00962112,3
19991721530113,0.0025961753,0.007177661,-0.012064579,3
19991723909124,0.0013744457,0.00962112,-0.012064579,3
