t_ns,gx,gy,gz,bx,by,bz
19991571652144,-0.013439025,0.0097738365,0.0061086477,-0.012336374,2.2180211E-4,0.005895937
19991574031780,-0.0097738365,0.013439025,0.0061086477,-0.012336374,2.2180211E-4,0.005895937
19991576410790,-0.010995566,0.014660755,0.0061086477,-0.012336374,2.2180211E-4,0.005895937
19991578789749,-0.012217295,0.013439025,0.0048869182,-0.012336374,2.2180211E-4,0.005895937
19991581168707,-0.014660755,0.010995566,0.0048869182,-0.012336374,2.2180211E-4,0.005895937
19991583547769,-0.015882485,0.008552107,0.0073303776,-0.012336374,2.2180211E-4,0.005895937
19991585926780,-0.015882485,0.0024434591,0.0073303776,-0.012336374,2.2180211E-4,0.005895937
19991588305790,-0.013439025,-0.0012217296,0.0097738365,-0.012336374,2.2180211E-4,0.005895937
19991590684801,-0.012217295,-0.0073303776,0.014660755,-0.012336374,2.2180211E-4,0.005895937
19991593063811,-0.013439025,-0.013439025,0.015882485,-0.012336374,2.2180211E-4,0.005895937
19991595442821,-0.013439025,-0.019547673,0.018325943,-0.012336374,2.2180211E-4,0.005895937
19991597821832,-0.014660755,-0.021991132,0.020769402,-0.012336374,2.2180211E-4,0.005895937
19991600200842,-0.014660755,-0.02443459,0.023212861,-0.012336374,2.2180211E-4,0.005895937
19991602579488,-0.014660755,-0.02687805,0.02443459,-0.012336374,2.2180211E-4,0.005895937
19991604958863,-0.013439025,-0.02687805,0.02443459,-0.012336374,2.2180211E-4,0.005895937
19991607337821,-0.012217295,-0.023212861,0.020769402,-0.012336374,2.2180211E-4,0.005895937
19991609716832,-0.012217295,-0.019547673,0.019547673,-0.012336374,2.2180211E-4,0.005895937
19991612095842,-0.012217295,-0.015882485,0.017104214,-0.012336374,2.2180211E-4,0.005895937
19991614474853,-0.012217295,-0.010995566,0.013439025,-0.012336374,2.2180211E-4,0.005895937
19991616853863,-0.014660755,-0.0036651888,0.010995566,-0.012336374,2.2180211E-4,0.005895937
19991619232874,-0.013439025,0.0024434591,0.0073303776,-0.012336374,2.2180211E-4,0.005895937
19991621611884,-0.014660755,0.0061086477,0.0048869182,-0.012336374,2.2180211E-4,0.005895937
19991623990894,-0.012217295,0.012217295,0.0024434591,-0.012336374,2.2180211E-4,0.005895937
19991626369905,-0.0097738365,0.015882485,0.0024434591,-0.012336374,2.2180211E-4,0.005895937
19991628748915,-0.010995566,0.015882485,0.0,-0.012336374,2.2180211E-4,0.005895937
19991631127926,-0.010995566,0.014660755,-0.0012217296,-0.012336374,2.2180211E-4,0.005895937
19991633506936,-0.013439025,0.012217295,0.0024434591,-0.012336374,2.2180211E-4,0.005895937
19991635885946,-0.012217295,0.010995566,0.0024434591,-0.012336374,2.2180211E-4,0.005895937
19991638264905,-0.010995566,0.008552107,0.0048869182,-0.012336374,2.2180211E-4,0.005895937
19991640643915,-0.012217295,0.0036651888,0.0073303776,-0.012336374,2.2180211E-4,0.005895937
19991643022926,-0.010995566,0.0,0.008552107,-0.012336374,2.2180211E-4,0.005895937
19991645401936,-0.010995566,-0.0048869182,0.010995566,-0.012336374,2.2180211E-4,0.005895937
19991647780946,-0.012217295,-0.0061086477,0.012217295,-0.012336374,2.2180211E-4,0.005895937
19991650159957,-0.013439025,-0.008552107,0.013439025,-0.012336374,2.2180211E-4,0.005895937
19991652538967,-0.012217295,-0.010995566,0.014660755,-0.012336374,2.2180211E-4,0.005895937
