t_ns,hPa
19991721312613,982.7627
19991761311624,982.7683
19991801311467,982.7661
19991841311884,982.76196
19991881308603,982.7583
19991921310894,982.75903
19991961309905,982.7605
19992001309592,982.7622
19992041416363,982.76196
19992081308655,982.76
19992121308967,982.7583
19992161312717,982.7512
19992201311467,982.74756
19992241310894,982.7456
19992281309228,982.7495
19992321309436,982.75146
19992361311624,982.7534
19992401311363,982.75854
19992441311259,982.76074
19992481311571,982.7632
19992521309801,982.75195
19992561310530,982.7566
19992601311051,982.75684
19992641311259,982.75415
19992681350269,982.7539
19992721308759,982.76514
19992761308655,982.7588
19992801311624,982.7571
19992841310374,982.7595
19992881310321,982.76245
19992921308603,982.75806
19992961308863,982.75757
19993001310946,982.75464
19993041312926,982.761
19993081310217,982.75635
19993121450894,982.7566
19993161309540,982.75415
19993201310009,982.7573
19993241311363,982.7534
19993281311363,982.7505
19993321311988,982.75464
19993361308967,982.75244
19993401309332,982.7534
19993441311311,982.7449
19993481311676,982.7461
19993521309696,982.75024
19993561308759,982.7527
19993601308603,982.7495
19993641310113,982.74634
19993681311676,982.7534
19993721309853,982.7468
19993761430478,982.7556
19993801308759,982.7593
19993841308863,982.7583
19993881311832,982.75903
19993921310530,982.75415
19993961313394,982.7495
19994001309019,982.7578
19994041309488,982.76
19994081310946,982.7622
19994121310374,982.7605
19994161309905,982.7671
19994201311571,982.75854
19994241308967,982.7605
19994281310634,982.7654
19994321371363,982.7632
19994361310113,982.76733
19994401362926,982.7637
19994441309592,982.76733
19994481308655,982.76416
19994521314332,982.75977
19994561309905,982.7571
19994601312040,982.75684
19994641309488,982.75757
19994681309488,982.76025
19994721310217,982.75366
19994761311363,982.7529
19994801309853,982.74585
19994841312196,982.7446
19994881308759,982.74585
19994921310634,982.7456
19994961310894,982.7529
19995001310217,982.74536
19995041309332,982.7571
19995081309696,982.7605
19995121309332,982.7632
19995161310165,982.7637
19995201313967,982.75586
19995241310842,982.7578
19995281309749,982.75635
19995321309176,982.7583
19995361310946,982.75635
19995401310374,982.7539
19995441309957,982.7551
19995481438603,982.7439
19995521309488,982.7388
19995561310946,982.7385
19995601311832,982.739
19995641311311,982.7451
19995681309749,982.74976
19995721309019,982.7544
19995761310582,982.75977
19995801314071,982.75854
19995841310582,982.75757
19995881312874,982.7573
19995921310113,982.7561
19995961309749,982.7578
19996001311780,982.7605
19996041311467,982.76025
19996081310842,982.7551
19996121399280,982.75586
19996161309644,982.75806
19996201308394,982.7578
19996241311363,982.75635
19996281311571,982.7554
19996321312405,982.7554
19996361309176,982.7556
19996401309592,982.7566
19996441310165,982.7517
19996481366155,982.75146
19996521309071,982.7556
19996561311415,982.75977
19996601309384,982.7556
19996641309905,982.7544
19996681310374,982.75464
19996721310999,982.7495
19996761368082,982.7595
19996801309176,982.75586
19996841311571,982.7529
19996881310582,982.7544
19996921311363,982.7588
19996961310582,982.761
19997001308863,982.7688
19997041308915,982.76685
19997081328603,982.76587
19997121311363,982.7639
19997161310686,982.75903
19997201472249,982.75684
19997241309696,982.7556
19997281310061,982.7627
19997321310946,982.7617
19997361310165,982.749
19997401312301,982.75977
19997441309436,982.7644
19997481312144,982.76636
19997521311311,982.76294
19997561311676,982.7666
19997601309436,982.76733
19997641310530,982.7671
19997681308863,982.75684
19997721310894,982.76514
19997761310582,982.7722
19997801309592,982.7693
19997841398967,982.7666
19997881308915,982.7622
19997921308915,982.7666
19997961311103,982.76636
19998001310842,982.7644
19998041310113,982.76807
19998081308707,982.7656
19998121309592,982.7639
19998161310738,982.7678
19998201308915,982.76294
19998241312301,982.75903
19998281310321,982.7649
19998321309071,982.7617
19998361309957,982.76245
19998401311884,982.7561
19998441309957,982.7483
19998481310478,982.7473
19998521309644,982.7561
19998561309280,982.75635
19998601311311,982.7571
19998641310478,982.7595
19998681311103,982.76196
19998721308655,982.7666
19998761311624,982.7632
19998801311676,982.7615
19998841311103,982.7588
19998881310374,982.7554
19998921311988,982.7549
19998961308915,982.7566
19999001311051,982.7532
19999041310999,982.7588
19999081310165,982.75854
19999121311311,982.7556
19999161309280,982.7549
19999201309019,982.74927
19999241312613,982.7429
19999281311311,982.74854
19999321310999,982.7517
19999361309592,982.74585
19999401308863,982.7407
19999441310165,982.74
19999481311936,982.749
19999521310738,982.7571
19999561432457,982.7551
19999601308759,982.7488
19999641310686,982.7449
19999681310842,982.7366
19999721311207,982.7351
19999761310999,982.73926
19999801309540,982.74023
19999841310321,982.74097
19999881313134,982.7444
19999921311624,982.7473
19999961309540,982.7522
20000001311363,982.7468
20000041308863,982.7473
20000081310582,982.74854
20000121310478,982.7505
20000161310009,982.75684
20000201373655,982.7532
20000241308342,982.75024
20000281308967,982.74365
20000321312353,982.7434
20000361312874,982.7395
20000401309592,982.74365
20000441308915,982.74634
20000481309540,982.75854
20000521311728,982.7632
