t_ns,wall_ms,sentence
19993351139267,1788549939523,"$GPGSV,1,1,04,06,70,032,44,12,27,319,35,13,00,000,42,22,39,118,43,1*6A  "
19993351408486,1788549939523,"$GPGSV,1,1,03,06,70,032,32,11,69,225,30,21,19,166,25,8*5B  "
19993351943225,1788549939523,"$GLGSV,1,1,02,20,63,284,45,19,39,021,42,1*75  "
19993352857288,1788549939523,"$GAGSV,2,1,06,02,62,087,37,15,29,211,36,18,64,007,41,30,51,330,33,7*7D  "
19993352912496,1788549939523,"$GAGSV,2,2,06,34,81,170,33,36,40,041,37,7*7D  "
19993353454840,1788549939523,"$GAGSV,2,1,06,02,62,087,38,15,29,211,24,18,64,007,32,30,51,330,31,1*71  "
19993353796350,1788549939523,"$GAGSV,2,2,06,34,81,170,23,36,40,041,34,1*79  "
19993354164892,1788549939523,"$GQGSV,1,1,02,02,23,098,43,03,32,062,46,1*66  "
19993354720569,1788549939523,"$GQGSV,1,1,02,02,23,098,37,03,32,062,33,8*6E  "
19993354925569,1788549939523,"$GBGSV,1,1,04,23,75,219,26,25,33,158,27,37,36,313,39,38,56,021,32,5*75  "
19993359559892,1788549939532,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
19993359575100,1788549939532,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19993362369736,1788549939532,"$GNGSA,A,3,73,80,83,84,85,,,,,,,,0.6,0.4,0.5,2*33  "
19993362395308,1788549939532,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19993362410569,1788549939532,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.6,0.4,0.5,3,1*73  "
19993362419319,1788549939532,"$GNGSA,A,3,06,08,09,10,13,23,25,27,28,34,37,38,0.6,0.4,0.5,4*36  "
19993362427236,1788549939532,"$PSSGR,GSA,A,3,223,225,228,234,237,238,,,,,,,0.6,0.4,0.5,4,5*4E  "
19993362433902,1788549939532,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
