t_ns,mx,my,mz,accuracy
19991579271259,-9.056251,-30.675001,-29.812502,3
19991589271259,-9.13125,-31.050001,-29.325,3
19991599271259,-9.76875,-30.2625,-29.737501,3
19991609271259,-9.1125,-31.050001,-30.093752,3
19991619271259,-8.25,-28.66875,-29.812502,3
19991629271259,-7.3875003,-30.825,-28.931252,3
19991639271259,-8.962501,-30.150002,-30.150002,3
19991649271259,-8.981251,-30.768751,-27.825,3
19991659271259,-9.0,-30.768751,-27.50625,3
19991669271259,-9.056251,-30.150002,-27.375002,3
19991679271259,-8.962501,-29.775002,-28.0125,3
19991689271259,-7.7812505,-30.375002,-29.362501,3
19991699271259,-9.76875,-30.6375,-26.6625,3
19991709271259,-9.20625,-31.050001,-26.868752,3
19991719271259,-8.868751,-31.275002,-28.743752,3
19991729271259,-9.431251,-30.581251,-27.468752,3
19991739271259,-10.087501,-30.675001,-26.925001,3
19991749271259,-9.675,-30.618752,-29.587502,3
19991759271259,-10.21875,-31.312502,-26.268751,3
19991769271259,-8.55,-29.831251,-26.831251,3
19991779271259,-8.71875,-29.737501,-25.893751,3
19991789271259,-10.59375,-30.993752,-27.31875,3
19991799271259,-9.6,-31.48125,-26.643751,3
19991809271259,-9.6,-30.487501,-26.212502,3
19991819271259,-9.75,-29.868752,-28.218752,3
19991829271259,-8.962501,-29.775002,-28.0125,3
19991839271259,-10.875,-30.7875,-27.281252,3
19991849271259,-9.95625,-30.0375,-27.73125,3
19991859271259,-10.725,-30.6375,-26.38125,3
19991869271259,-9.975,-30.7875,-26.175001,3
19991879271259,-10.837501,-31.518751,-27.431252,3
19991889271259,-9.993751,-30.4125,-28.48125,3
19991899271259,-9.637501,-30.73125,-26.5125,3
19991909271259,-7.5375004,-29.962502,-29.550001,3
19991919271259,-8.85,-29.8875,-27.562502,3
19991929271259,-9.900001,-32.287502,-26.437502,3
19991939271259,-10.70625,-30.6375,-26.7,3
19991949271259,-9.712501,-30.375002,-26.98125,3
19991959271259,-10.275001,-30.825,-26.737501,3
19991969271259,-11.85,-31.031252,-27.31875,3
19991979271259,-11.90625,-31.031252,-25.462502,3
19991989271259,-10.5375,-29.737501,-27.50625,3
19991999271259,-10.03125,-30.0375,-25.25625,3
19992009271259,-11.325001,-31.462502,-26.456251,3
19992019271259,-9.918751,-30.2625,-25.10625,3
19992029271259,-9.4125,-30.581251,-28.087502,3
19992039271259,-9.7875,-31.63125,-26.775002,3
19992049271259,-11.606251,-29.868752,-28.462502,3
19992059271259,-8.83125,-29.625002,-26.79375,3
19992069271259,-9.13125,-30.675001,-27.337502,3
19992079271259,-8.4375,-31.087502,-26.79375,3
19992089271259,-11.175,-31.312502,-25.556252,3
19992099271259,-10.89375,-31.031252,-27.581251,3
19992109271259,-10.6875,-30.88125,-28.5375,3
19992119271259,-11.043751,-30.675001,-26.343752,3
19992129271259,-9.50625,-30.225,-28.237501,3
19992139271259,-11.868751,-31.031252,-26.550001,3
19992149271259,-12.01875,-31.931252,-26.5125,3
19992159271259,-9.637501,-29.737501,-26.400002,3
19992169271259,-10.875,-30.7875,-27.281252,3
19992179271259,-11.306251,-31.725,-28.29375,3
19992189271259,-9.075001,-31.1625,-27.0375,3
19992199271259,-10.575001,-30.487501,-25.500002,3
19992209271259,-10.762501,-30.88125,-26.38125,3
19992219271259,-10.33125,-31.462502,-28.10625,3
19992229271259,-9.88125,-31.518751,-27.993752,3
19992239271259,-8.962501,-30.2625,-25.687502,3
19992249271259,-9.731251,-30.375002,-26.6625,3
19992259271259,-10.575001,-30.993752,-27.618752,3
19992269271259,-9.5625,-30.225,-26.531252,3
19992279271259,-12.187501,-31.087502,-26.5125,3
19992289271259,-9.28125,-31.575,-27.300001,3
19992299271259,-10.89375,-31.5375,-25.275002,3
19992309271259,-9.225,-31.312502,-27.937502,3
19992319271259,-8.775001,-30.375002,-27.393751,3
19992329271259,-10.931251,-31.031252,-26.812502,3
19992339271259,-9.993751,-30.0375,-26.343752,3
19992349271259,-10.8,-31.275002,-27.13125,3
19992359271259,-10.78125,-31.275002,-27.431252,3
19992369271259,-11.118751,-31.931252,-25.687502,3
19992379271259,-12.225,-31.087502,-25.425001,3
19992389271259,-8.4375,-30.075,-26.681252,3
19992399271259,-9.225,-31.050001,-26.550001,3
19992409271259,-9.450001,-29.587502,-26.268751,3
19992419271259,-11.868751,-30.281252,-27.487501,3
19992429271259,-9.825001,-29.8875,-26.212502,3
19992439271259,-10.725,-29.8875,-26.868752,3
19992449271259,-11.2875,-31.087502,-25.687502,3
19992459271259,-12.01875,-30.937502,-26.38125,3
19992469271259,-9.918751,-31.5375,-26.60625,3
19992479271259,-12.0,-31.687502,-25.893751,3
19992489271259,-10.25625,-30.562502,-26.1375,3
19992499271259,-11.306251,-30.468752,-26.325,3
19992509271259,-9.88125,-31.275002,-26.625002,3
19992519271259,-11.19375,-29.56875,-25.29375,3
19992529271259,-10.6125,-30.993752,-26.85,3
19992539271259,-12.13125,-31.575,-26.04375,3
19992549271259,-11.38125,-30.975,-27.075,3
19992559271259,-10.70625,-30.6375,-26.7,3
19992569271259,-11.625,-29.625002,-26.625002,3
19992579271259,-10.06875,-31.425001,-26.437502,3
19992589271259,-11.8125,-31.781252,-27.150002,3
19992599271259,-12.0,-29.925001,-26.250002,3
19992609271259,-12.543751,-29.250002,-25.593752,3
19992619271259,-10.725,-29.8875,-27.337502,3
19992629271259,-9.806251,-30.2625,-28.650002,3
19992639271259,-9.76875,-30.6375,-26.6625,3
19992649271259,-10.33125,-29.56875,-27.993752,3
19992659271259,-9.731251,-31.63125,-28.1625,3
19992669271259,-9.356251,-29.56875,-29.04375,3
19992679271259,-10.06875,-29.6625,-27.2625,3
19992689271259,-10.200001,-30.562502,-27.525002,3
19992699271259,-8.83125,-31.0125,-28.743752,3
19992709271259,-9.262501,-32.325,-26.98125,3
19992719271259,-10.63125,-29.625002,-28.425001,3
19992729271259,-9.5625,-30.468752,-27.6,3
19992739271259,-9.39375,-30.337502,-27.487501,3
19992749271259,-9.993751,-31.1625,-27.54375,3
19992759271259,-10.6875,-30.6375,-27.468752,3
19992769271259,-12.1125,-30.825,-27.300001,3
19992779271259,-9.525001,-30.225,-27.31875,3
19992789271259,-9.543751,-30.468752,-28.218752,3
19992799271259,-11.625,-30.243752,-25.368752,3
19992809271259,-11.981251,-32.4375,-25.575,3
19992819271259,-11.400001,-29.343752,-27.581251,3
19992829271259,-10.725,-30.13125,-28.406252,3
19992839271259,-11.4375,-31.35,-27.056252,3
19992849271259,-11.212501,-31.06875,-27.862501,3
19992859271259,-11.75625,-31.518751,-27.468752,3
19992869271259,-9.262501,-29.681252,-28.125002,3
19992879271259,-11.26875,-31.462502,-27.843752,3
19992889271259,-9.900001,-30.525002,-27.2625,3
19992899271259,-10.931251,-32.175003,-27.69375,3
19992909271259,-11.7375,-31.143751,-26.1,3
19992919271259,-9.75,-29.625002,-26.85,3
19992929271259,-11.981251,-31.687502,-26.5125,3
19992939271259,-10.89375,-31.031252,-27.581251,3
19992949271259,-10.368751,-29.587502,-26.925001,3
19992959271259,-10.89375,-30.0375,-27.150002,3
19992969271259,-10.3125,-31.2,-27.487501,3
19992979271259,-11.83125,-30.7875,-26.56875,3
19992989271259,-12.6,-30.13125,-28.181252,3
19992999271259,-12.0375,-30.187502,-26.250002,3
19993009271259,-11.175,-31.06875,-28.931252,3
19993019271259,-13.06875,-30.825,-27.018751,3
19993029271259,-10.03125,-29.6625,-27.88125,3
19993039271259,-12.6,-30.88125,-26.925001,3
19993049271259,-12.056251,-30.562502,-27.91875,3
19993059271259,-11.25,-31.087502,-26.775002,3
19993069271259,-12.3,-30.975,-27.112501,3
19993079271259,-10.725,-30.6375,-26.38125,3
19993089271259,-10.6125,-29.98125,-26.41875,3
19993099271259,-10.837501,-29.775002,-28.087502,3
19993109271259,-10.9125,-30.7875,-25.743752,3
19993119271259,-12.20625,-30.337502,-26.681252,3
