t_ns,qx,qy,qz,qw,heading_acc_rad
19991591861936,0.5158248,0.045929395,-0.0047683762,0.8554487,-1.0
19991596619957,0.51581275,0.046230137,-0.0048246295,0.8554395,-1.0
19991601377613,0.5157849,0.045182038,-0.0046653766,0.85551316,-1.0
19991606135946,0.51541674,0.04334034,-0.0043981797,0.8558317,-1.0
19991610893967,0.51525295,0.04101442,-0.004037746,0.8560467,-1.0
19991615651988,0.5155063,0.038735528,-0.0036592907,0.856002,-1.0
19991620410009,0.5154553,0.037128337,-0.0033961888,0.856105,-1.0
19991625168030,0.51520485,0.03616524,-0.0032370605,0.85629755,-1.0
19991629926051,0.5151511,0.03589587,-0.003184712,0.8563415,-1.0
19991634684071,0.51516974,0.036243472,-0.0032285398,0.85631543,-1.0
19991639442040,0.5151888,0.036939,-0.0033304465,0.85627383,-1.0
19991644200061,0.51530594,0.03760137,-0.0034292545,0.8561742,-1.0
19991648958082,0.51555794,0.03798672,-0.003478873,0.8560052,-1.0
19991653716051,0.515805,0.038014624,-0.003473583,0.8558551,-1.0
19991658474124,0.5159727,0.037690524,-0.0034158072,0.8557686,-1.0
19991663232144,0.516137,0.037067723,-0.0033076692,0.85569715,-1.0
19991667990113,0.51623696,0.036344875,-0.0031821628,0.85566837,-1.0
19991672748134,0.5161443,0.035706908,-0.0030777277,0.8557515,-1.0
19991677506155,0.51597923,0.03519232,-0.002991829,0.85587263,-1.0
19991682264176,0.51587,0.03493399,-0.0029495212,0.8559492,-1.0
19991687022196,0.5157937,0.034862768,-0.0029377895,0.85599816,-1.0
19991691780165,0.5157206,0.03492546,-0.0029571308,0.8560395,-1.0
19991696538186,0.51567584,0.03506155,-0.0029921553,0.85606086,-1.0
19991701296207,0.51570565,0.03509381,-0.003012609,0.8560415,-1.0
19991706054228,0.5157501,0.03505788,-0.0030213878,0.85601616,-1.0
19991710812249,0.515773,0.03492072,-0.0030188516,0.856008,-1.0
19991715570217,0.51579,0.03476911,-0.003011065,0.85600394,-1.0
19991720328238,0.51585644,0.034656275,-0.003000228,0.8559685,-1.0
19991725086259,0.5158992,0.034652337,-0.003004413,0.8559429,-1.0
19991729844280,0.51595014,0.034768052,-0.0030254994,0.85590744,-1.0
19991734602301,0.5160153,0.03494048,-0.0030575898,0.855861,-1.0
19991739360321,0.5160638,0.035185985,-0.0031056919,0.8558215,-1.0
19991744118290,0.51607764,0.035449587,-0.0031593007,0.8558021,-1.0
19991748876311,0.5160924,0.03564924,-0.0032030365,0.8557847,-1.0
19991753634332,0.51611644,0.03584385,-0.0032476343,0.85576195,-1.0
19991758392353,0.516115,0.035969052,-0.0032774364,0.8557574,-1.0
19991763150374,0.51613367,0.036105346,-0.003305548,0.8557403,-1.0
19991767908394,0.5161674,0.036216162,-0.00333043,0.8557152,-1.0
19991772666363,0.5161799,0.03631537,-0.0033523496,0.85570335,-1.0
19991777424384,0.5161634,0.036426835,-0.003380332,0.8557085,-1.0
19991782182405,0.5161294,0.036530137,-0.0034054667,0.8557245,-1.0
19991786940426,0.51607454,0.03658933,-0.003426403,0.855755,-1.0
19991791698446,0.5160448,0.036641944,-0.003441449,0.8557706,-1.0
19991796456415,0.51602894,0.03670267,-0.0034583162,0.85577744,-1.0
19991801214436,0.5160727,0.036784735,-0.0034693053,0.8557475,-1.0
19991805972457,0.5161585,0.036883485,-0.0034785522,0.8556915,-1.0
19991810730426,0.5162623,0.0370395,-0.0034920883,0.85562205,-1.0
19991815488499,0.51635456,0.03723978,-0.003518438,0.85555756,-1.0
19991820246519,0.5164348,0.037437316,-0.0035477271,0.8555004,-1.0
19991825004488,0.5164724,0.037618216,-0.0035812254,0.85546964,-1.0
19991829762509,0.51648647,0.03775791,-0.0036112755,0.85545486,-1.0
19991834520530,0.51648104,0.037793193,-0.0036286735,0.85545653,-1.0
19991839278551,0.51644987,0.037742198,-0.0036316477,0.8554776,-1.0
19991844036571,0.5164206,0.037608292,-0.00362,0.8555012,-1.0
19991848794540,0.5163753,0.037438493,-0.003598586,0.85553604,-1.0
19991853552561,0.51634896,0.037266757,-0.0035735162,0.8555596,-1.0
19991858310582,0.51632005,0.037161037,-0.0035542154,0.8555817,-1.0
19991863068603,0.5162986,0.03713679,-0.0035480899,0.8555957,-1.0
19991867826624,0.5162878,0.03720562,-0.0035582376,0.85559916,-1.0
19991872584644,0.51629627,0.037333913,-0.0035814613,0.8555884,-1.0
19991877342613,0.51631695,0.037490368,-0.0036115902,0.85556895,-1.0
19991882100634,0.51634955,0.037655525,-0.003649821,0.8555419,-1.0
19991886858655,0.51639956,0.037776235,-0.0036832576,0.8555062,-1.0
19991891616676,0.5164573,0.03783848,-0.0037079158,0.85546845,-1.0
19991896374696,0.5165079,0.037864648,-0.003723381,0.8554367,-1.0
19991901132665,0.5165534,0.03785302,-0.0037266728,0.85540974,-1.0
19991905890686,0.5165997,0.03783116,-0.0037220495,0.85538274,-1.0
19991910648707,0.516636,0.037837196,-0.0037169342,0.8553606,-1.0
19991915406728,0.51667196,0.03787927,-0.003712287,0.855337,-1.0
19991920164749,0.5167062,0.03796408,-0.00371229,0.8553126,-1.0
19991924922769,0.51672125,0.03806704,-0.00372414,0.8552989,-1.0
19991929680738,0.5167224,0.038158465,-0.0037403842,0.85529405,-1.0
19991934438759,0.5167052,0.03820335,-0.0037539809,0.8553024,-1.0
19991939196780,0.51667076,0.03818957,-0.0037643467,0.85532373,-1.0
19991943954801,0.51663387,0.03812189,-0.003768859,0.85534906,-1.0
19991948712821,0.516621,0.038018987,-0.003761477,0.8553614,-1.0
19991953470842,0.5166091,0.037896268,-0.0037461105,0.8553741,-1.0
19991958228811,0.51660657,0.037787683,-0.0037282486,0.85538054,-1.0
19991962986832,0.5166148,0.037734192,-0.0037186088,0.855378,-1.0
19991967744853,0.5166495,0.03772701,-0.003713453,0.85535735,-1.0
19991972502874,0.51667356,0.03776517,-0.0037195836,0.8553411,-1.0
19991977260894,0.5166777,0.037836093,-0.003735003,0.8553354,-1.0
19991982018863,0.5166566,0.037921637,-0.0037578873,0.85534424,-1.0
19991986776884,0.5166297,0.038009778,-0.0037865164,0.85535645,-1.0
19991991534905,0.51659936,0.038082406,-0.0038115904,0.8553714,-1.0
19991996292926,0.51658005,0.03812769,-0.0038283467,0.855381,-1.0
19992001050946,0.51657724,0.03816353,-0.0038415587,0.855381,-1.0
19992005808915,0.5165798,0.038192313,-0.0038530836,0.85537815,-1.0
19992010566936,0.5165811,0.038239043,-0.0038618895,0.85537523,-1.0
19992015324957,0.51658785,0.038300987,-0.0038730507,0.8553684,-1.0
19992020082978,0.51659185,0.038397823,-0.0038858852,0.8553615,-1.0
19992024840999,0.51658803,0.038518973,-0.003903958,0.8553583,-1.0
19992029599019,0.51658505,0.03866729,-0.0039229095,0.85535336,-1.0
19992034356988,0.51659983,0.038824838,-0.0039438987,0.8553372,-1.0
19992039115009,0.51662385,0.03896991,-0.0039635547,0.855316,-1.0
19992043873030,0.51663744,0.039086737,-0.0039799316,0.85530233,-1.0
19992048631051,0.5166547,0.039170016,-0.003993461,0.8552881,-1.0
19992053389071,0.5166618,0.039223004,-0.004001586,0.8552813,-1.0
19992058147040,0.5166547,0.039229568,-0.004001797,0.8552853,-1.0
19992062905061,0.5166294,0.0392071,-0.003991585,0.8553017,-1.0
19992067663082,0.516595,0.039184593,-0.003979802,0.85532355,-1.0
19992072421103,0.5165722,0.03918027,-0.003962736,0.8553376,-1.0
19992077179124,0.51655185,0.03920764,-0.003945977,0.85534865,-1.0
19992081937144,0.51654047,0.039256196,-0.0039268686,0.8553534,-1.0
19992086695113,0.5165524,0.039334822,-0.003911502,0.8553427,-1.0
19992091453134,0.51656795,0.039425608,-0.0039026164,0.85532916,-1.0
