t_ns,ax,ay,az
19991582345894,0.0,0.0,0.0
19991587103915,-0.047910213,-0.025102615,0.06335974
19991591861936,-0.059492707,-0.021538734,0.06612539
19991596619957,-0.020302474,-1.6212463E-5,-7.762909E-4
19991601377613,0.07268113,-0.005771637,0.0049624443
19991606135946,0.16321927,-0.026789665,0.045911312
19991610893967,0.25397962,-0.027106285,0.029045105
19991615651988,0.2972321,-0.011153221,-0.033272743
19991620410009,0.24088079,-0.022644043,0.012912273
19991625168030,0.1655088,-0.039777756,0.04832077
19991629926051,0.057469487,-0.01659298,0.009215355
19991634684071,-0.06321126,-0.023964882,-0.022247314
19991639442040,-0.15100592,-0.01109314,-0.0204916
19991644200061,-0.16042012,0.009655952,-0.04342556
19991648958082,-0.10324806,0.038035393,-0.078537464
19991653716051,-0.0143639445,0.044602394,-0.07365799
19991658474124,0.08957666,0.028440475,-0.049082756
19991663232144,0.19506645,0.013271332,-0.053120136
19991667990113,0.2484085,-0.012350082,-0.038995743
19991672748134,0.23413324,-0.0389719,0.03795576
19991677506155,0.20303053,-0.0530653,0.070402145
19991682264176,0.11683512,-0.05068016,0.04222107
19991687022196,0.041309655,-0.034751892,0.029024601
19991691780165,-0.019652724,-0.02875042,0.03022337
19991696538186,-0.062393367,0.0044908524,0.031455994
19991701296207,-0.018574953,0.008888245,-0.013409138
19991706054228,0.014376223,0.00623703,-0.024398327
19991710812249,0.06946629,0.010622025,-0.0050258636
19991715570217,0.08594364,-0.0036201477,-0.007083416
19991720328238,0.07670814,0.012681007,-0.03682089
19991725086259,0.021669567,0.028474808,-0.014684677
19991729844280,-0.045546353,0.027563095,-0.025682926
19991734602301,-0.08536017,0.040623665,-0.034061432
19991739360321,-0.13810527,0.046370506,-0.021330833
19991744118290,-0.15938342,0.028767586,-0.0043911934
19991748876311,-0.12682009,0.02330494,-0.006544113
19991753634332,-0.12781721,0.036634445,-0.0086455345
19991758392353,-0.079889774,0.02168274,0.010279655
19991763150374,-0.084424615,0.039785385,-0.0015983582
19991767908394,-0.06550926,0.04111004,-0.0131287575
19991772666363,-0.058742523,0.051776886,0.012943745
19991777424384,-0.073233426,0.038864136,0.03606224
19991782182405,-0.07115579,0.019241333,0.04700041
19991786940426,-0.036413968,-0.020954132,0.05067396
19991791698446,-0.02584511,-0.04859829,0.012233734
19991796456415,-0.031879723,-0.04523182,-0.0019574165
19991801214436,-0.042431414,-0.023239136,-0.06030798
19991805972457,-0.050362587,-0.015784264,-0.10806608
19991810730426,-0.100331426,0.012618065,-0.12209797
19991815488499,-0.14942116,0.0076818466,-0.12194252
19991820246519,-0.16262323,0.0075559616,-0.11251974
19991825004488,-0.16647643,-0.016039848,-0.07048464
19991829762509,-0.14472258,-0.025133133,-0.040997505
19991834520530,-0.05548209,-0.050499916,-0.023852348
19991839278551,0.02979368,-0.05194187,0.018844128
19991844036571,0.12074655,-0.018131256,0.04201889
19991848794540,0.17514753,9.7084045E-4,0.08130169
19991853552561,0.20076346,0.017394066,0.06589174
19991858310582,0.15096265,6.0653687E-4,0.06021595
19991863068603,0.07159883,0.035897255,0.05931568
19991867826624,-0.034751236,0.037654877,0.039637566
19991872584644,-0.11364013,0.058221817,0.0155649185
19991877342613,-0.16564542,0.083179474,0.005990982
19991882100634,-0.19350618,0.08420944,-0.0152282715
19991886858655,-0.15757793,0.08759308,-0.04085207
19991891616676,-0.098805845,0.09334946,-0.05678034
19991896374696,-0.04555738,0.058984756,-0.06307173
19991901132665,0.014100492,0.0487051,-0.055098057
19991905890686,0.04716313,0.03388691,-0.06612301
19991910648707,0.030424833,0.009883881,-0.06760168
19991915406728,-0.0048279166,0.021585464,-0.059573174
19991920164749,-0.063237906,0.021326065,-0.06110668
19991924922769,-0.11161387,0.032884598,-0.024916172
19991929680738,-0.1266306,0.025395393,-0.0034074783
19991934438759,-0.085026026,0.01093483,0.024853706
19991939196780,-0.020525634,-0.017505646,0.048008442
19991943954801,0.06211579,-0.052684784,0.044944763
19991948712821,0.13681471,-0.0708828,-0.007660389
19991953470842,0.19672284,-0.08647442,-0.01707697
19991958228811,0.20659995,-0.07355785,-0.021553993
19991962986832,0.1433295,-0.044258118,-0.033057213
19991967744853,0.083280325,-0.010595322,-0.075146675
19991972502874,0.0073665977,-0.017499924,-0.067154884
19991977260894,-0.06308061,-0.007768631,-0.02620554
19991982018863,-0.11404693,-0.026550293,0.018993378
19991986776884,-0.14097977,-0.030919075,0.025787354
19991991534905,-0.12514758,-0.04710102,0.032552242
19991996292926,-0.07397491,-0.04185486,0.02276802
19992001050946,-0.05649674,-0.015339851,-0.008269787
19992005808915,-0.036726117,0.032167435,0.0083937645
19992010566936,-0.057367504,0.017599106,0.008369446
19992015324957,-0.07057655,-0.0014982224,-0.024858475
19992020082978,-0.123839855,0.017510414,-0.017533302
19992024840999,-0.17423487,0.01735115,0.0039629936
19992029599019,-0.23370302,0.052689552,0.020520687
19992034356988,-0.26667148,0.08055496,-0.010460377
19992039115009,-0.26635414,0.10814953,-0.022213936
19992043873030,-0.24500817,0.09757805,-0.0031018257
19992048631051,-0.19555712,0.08712196,-0.014984131
19992053389071,-0.1562491,0.06970501,-0.0055117607
19992058147040,-0.06995022,0.050123215,0.020401955
19992062905061,-0.010551631,0.04017353,0.07695007
19992067663082,0.015325546,0.020856857,0.092689514
19992072421103,-0.0016342998,0.013561249,0.0609293
19992077179124,-0.04917741,-0.003156662,0.046102524
19992081937144,-0.09162319,-0.019740105,0.014855862
19992086695113,-0.16703302,0.006518364,-0.046974182
19992091453134,-0.22543508,-0.0053949356,-0.07035208
19992096211155,-0.24799067,0.027855873,-0.08171654
19992100969176,-0.21131623,0.037096977,-0.09776926
19992105727196,-0.14186966,0.024953842,-0.07819843
19992110485165,-0.08483535,0.0034265518,-0.016094685
19992115243186,-0.068641424,-0.02504158,0.02888918
19992120001207,-0.026375473,-0.072273254,0.035618305
19992124759228,-0.024802148,-0.071647644,0.020922184
19992129517196,-0.058786333,-0.0900383,0.03250885
19992134275269,-0.106808364,-0.07982731,0.03452921
19992139033238,-0.15931869,-0.050730705,0.043637276
19992143791259,-0.19497097,-0.052736282,0.03367567
19992148549280,-0.17121178,-0.033350945,0.073560715
19992153307301,-0.08843279,-0.049762726,0.0894475
19992158065321,-0.025301695,-0.06129074,0.10045624
19992162823290,0.04690969,-0.09412384,0.09487057
19992167581311,0.11398077,-0.08163357,0.07281637
19992172339332,0.128407,-0.057377815,0.05570507
19992177097353,0.10729927,-0.01670742,0.024512768
19992181855374,0.09591061,0.0069904327,0.0054979324
19992186613342,0.07742149,0.023367882,-0.048954487
19992191371363,0.03529167,0.0064287186,-0.09592056
19992196129384,0.017175853,-0.012729645,-0.07134342
19992200887405,0.011010826,-0.038847923,-0.018502235
