t_ns,wall_ms,sentence
21848484356163,1788551794657,"$GPGSV,3,1,09,05,09,187,28,06,55,030,43,11,80,275,39,12,40,321,42,1*66  "
21848484652101,1788551794657,"$GPGSV,3,2,09,13,00,000,40,17,16,075,26,19,41,049,41,22,29,130,28,1*6B  "
21848485047726,1788551794657,"$GPGSV,3,3,09,24,30,243,31,1*5F  "
21848485306684,1788551794657,"$GPGSV,1,1,02,06,55,030,38,11,80,275,27,8*6C  "
21848485504757,1788551794657,"$GLGSV,2,1,06,09,61,170,34,11,11,331,38,20,60,322,46,19,26,030,41,1*77  "
21848486131997,1788551794657,"$GLGSV,2,2,06,21,35,259,32,04,04,078,25,1*7C  "
21848487578299,1788551794657,"$GAGSV,2,1,07,02,56,109,43,15,40,219,35,18,59,033,43,27,14,316,39,7*79  "
21848487741632,1788551794657,"$GAGSV,2,2,07,30,61,335,37,34,85,032,33,36,30,038,40,7*43  "
21848487765695,1788551794657,"$GAGSV,2,1,06,02,56,109,39,18,59,033,37,27,14,316,26,30,61,335,32,1*72  "
21848487776320,1788551794657,"$GAGSV,2,2,06,34,85,032,29,36,30,038,25,1*79  "
21848487785174,1788551794657,"$GQGSV,1,1,02,02,23,104,40,03,32,060,41,1*64  "
21848487802153,1788551794657,"$GQGSV,1,1,02,02,23,104,38,03,32,060,37,8*63  "
21848487810695,1788551794657,"$GBGSV,4,1,16,42,11,083,40,38,47,033,38,37,45,302,38,33,11,135,26,1*72  "
21848488089861,1788551794657,"$GBGSV,4,2,16,28,55,291,29,27,19,258,29,25,21,161,26,23,62,198,34,1*71  "
21848488201736,1788551794657,"$GBGSV,4,3,16,14,06,062,27,13,62,354,39,10,10,165,29,09,31,145,31,1*7A  "
21848488568820,1788551794657,"$GBGSV,4,4,16,08,36,055,36,06,39,115,38,03,40,128,31,02,55,175,37,1*70  "
21848488594705,1788551794657,"$GBGSV,2,1,06,23,62,198,26,27,19,258,21,28,55,291,30,37,45,302,33,5*70  "
21848488854236,1788551794657,"$GBGSV,2,2,06,38,47,033,28,42,11,083,28,5*71  "
21848491970122,1788551794665,"$GNGSA,A,3,05,06,11,12,14,17,19,21,22,24,,,0.6,0.3,0.5,1*3F  "
21848492066632,1788551794665,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.3,0.5,1,8*43  "
21848492410017,1788551794665,"$GNGSA,A,3,75,80,83,85,,,,,,,,,0.6,0.3,0.5,2*3E  "
21848492461528,1788551794665,"$GNGSA,A,3,02,15,18,25,27,30,34,36,,,,,0.6,0.3,0.5,3*3F  "
21848492866059,1788551794665,"$PSSGR,GSA,A,3,302,315,318,325,327,330,334,336,,,,,0.6,0.3,0.5,3,1*42  "
21848492892153,1788551794665,"$GNGSA,A,3,02,06,08,09,10,13,14,23,25,27,28,37,0.6,0.3,0.5,4*3A  "
21848492898663,1788551794665,"$PSSGR,GSA,A,3,223,225,227,228,237,238,242,,,,,,0.6,0.3,0.5,4,5*7F  "
21848493687674,1788551794665,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.3,0.5,5*34  "
21848493697257,1788551794665,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.3,0.5,5,8*40  "
21848493765955,1788551794665,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
21848493774288,1788551794665,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
21848493779653,1788551794665,"$GNRMC,195634.20,A,2831.293224,N,07734.295567,E,0.0,,040926,1.3,E,A,V*73  "
21848494311215,1788551794665,"$GNGNS,195634.20,2831.293224,N,07734.295567,E,AAAAAN,38,0.3,207.4,-54.0,,,V*0F  "
21848494330799,1788551794665,"$GNGGA,195634.20,2831.293224,N,07734.295567,E,1,12,0.3,207.4,M,-54.0,M,,*58  "
21848494338403,1788551794668,"$PSMSG,magcal=FAIL,bluesky=0*00 "
21848764264913,1788551794935,"$GNGSA,A,3,05,06,11,12,14,17,19,21,22,24,,,0.6,0.3,0.5,1*3F  "
