t_ns,value
21846383318367,3.0
21846783318627,4.0
21847263320242,4.0
21847423318888,3.0
21847583318888,4.0
21847663318002,4.0
21848143318940,4.0
21848623319461,4.0
21849103318315,4.0
21849583323471,4.0
21850303322221,4.0
21851023321909,4.0
21851743328159,4.0
21855423323211,3.0
21855903321856,2.0
21856063321700,1.0
21856543322429,0.0
21860863322221,0.0
21863583324981,1.0
21863903322690,2.0
21864223326388,3.0
21864383322586,4.0
21864543323263,6.0
21864703323523,8.0
21864863321909,0.0
21865023322273,1.0
21865183321961,0.0
21866783324542,1.0
21866943321469,7.0
21867103322042,0.0
21867743323397,1.0
21868223322199,2.0
21868383324022,1.0
21868863321417,0.0
21869023324282,1.0
21869343321886,2.0
21869503321105,0.0
21869823324803,8.0
21869983322615,5.0
21870143321574,0.0
21870463326469,1.0
21870623322615,0.0
21871583322615,15.0
21871743321990,9.0
21871903321313,1.0
21872703321261,2.0
21873023321417,1.0
21873343322615,3.0
21873663324907,0.0
21874783322303,1.0
21874943322303,6.0
21875103322094,10.0
21875263325167,8.0
21875423323397,1.0
21875743322147,3.0
21875903322719,5.0
21876223322147,4.0
21876383321209,3.0
21876543321469,1.0
21876863322199,3.0
21877023324334,4.0
21877183324126,8.0
21877343321626,2.0
21877503322355,1.0
21877983324803,0.0
21878143322094,1.0
21879263322147,2.0
21879423321730,13.0
21879583321209,9.0
21879743328397,1.0
21880863322980,0.0
21881023322303,9.0
21881183321574,7.0
21881343321365,0.0
21881983321313,1.0
21882143323344,0.0
21882463321522,1.0
21882623321261,0.0
21883103322251,1.0
21883263323605,0.0
21883423328761,1.0
21883583325688,0.0
21883743321886,1.0
21883903321313,0.0
21884223321782,1.0
21884383321938,0.0
21884543322251,1.0
21884703322094,2.0
21885023321469,1.0
21885183322719,7.0
21885343321938,13.0
21885503321626,0.0
21885823324334,1.0
21885983321261,0.0
21888383321053,1.0
21888703326105,0.0
21889823322407,1.0
21892063321157,2.0
21892223325688,0.0
21892383321261,1.0
21892543322094,21.0
21892703321782,1.0
21892863326469,0.0
21893823321313,1.0
21893983321469,0.0
21894143321574,1.0
21894783324178,0.0
21895103321417,1.0
21895263322303,0.0
21895903322459,4.0
21896063323084,0.0
21899743325844,1.0
21899903321626,7.0
21900063321469,4.0
21900223323605,0.0
21901183321730,9.0
21901343323501,10.0
21901503329230,9.0
21901663325324,8.0
21901823322407,4.0
21901983321782,0.0
21902143321522,6.0
21902463321469,4.0
21902783321834,3.0
21902943384282,1.0
21903263321417,6.0
21903423322667,2.0
21903743321157,1.0
21904863322407,24.0
21905023322251,11.0
21905183322824,0.0
21905663321522,2.0
21905823324907,1.0
21905983324282,7.0
21906143322042,6.0
21906303321626,3.0
21906463325792,2.0
21906783322563,4.0
21906943321678,3.0
21907103322719,1.0
21907423321990,0.0
21908063321313,1.0
21908223322199,0.0
21908543321886,3.0
21908703321261,1.0
21908863321469,0.0
21912223323084,2.0
21912383321678,4.0
21912543321938,1.0
21912703321938,0.0
21913023321209,2.0
21913343323969,0.0
21913823321938,1.0
21914303321730,0.0
21916543321157,1.0
21916703325011,2.0
21917023323501,3.0
21917183322928,1.0
21917343322147,0.0
21918623322511,5.0
21918783321209,4.0
21919103321469,2.0
21919263322303,0.0
21919583325897,1.0
21919903322199,0.0
21920063321938,1.0
21920543321782,3.0
21920703322094,6.0
21920863322094,13.0
21921023322719,0.0
21922303321522,6.0
21922463322147,11.0
21922623322094,10.0
21922783321782,9.0
21922943322147,7.0
21923263324074,0.0
21923423325324,1.0
21923903324386,3.0
21924223322355,2.0
21924383321938,6.0
21924543323240,9.0
21924703321886,10.0
21924863321522,2.0
21925023321105,0.0
21925343321313,10.0
21925503322042,0.0
21926463322280,8.0
21926623321394,7.0
21926783322176,6.0
21926943323478,1.0
21927103323113,0.0
21927423321915,4.0
21927743324311,3.0
21928223324676,2.0
21928383324311,0.0
21928543321238,1.0
21929023327696,0.0
21930623321863,2.0
21930783323113,3.0
21930943326134,0.0
21931743321863,1.0
21932383321498,0.0
21936703322488,0.0
21939903322176,1.0
21940063321915,2.0
21940223325301,3.0
21940383322019,0.0
21941823322071,10.0
21941983321603,23.0
21942143386655,0.0
21946463325092,0.0
21950783321603,0.0
21955103321915,0.0
21959423321863,0.0
