t_ns,mx,my,mz,bx,by,bz
21846328967169,-0.6,10.200001,-10.668751,7.8599997,57.66,27.48
21846338967169,-1.10625,10.875,-10.78125,7.8599997,57.66,27.48
21846348967169,-1.63125,11.681251,-9.65625,7.8599997,57.66,27.48
21846358967169,-0.65625,10.950001,-10.21875,7.8599997,57.66,27.48
21846368967169,-2.04375,9.993751,-10.481251,7.8599997,57.66,27.48
21846378967169,-1.48125,8.94375,-13.743751,7.8599997,57.66,27.48
21846388967169,-3.4687502,10.6875,-10.8,7.8599997,57.66,27.48
21846398967169,-0.65625,9.9375,-10.03125,7.8599997,57.66,27.48
21846408967169,-2.5687501,8.925,-9.168751,7.8599997,57.66,27.48
21846418967169,-1.95,9.88125,-8.962501,7.8599997,57.66,27.48
21846428967169,-1.5562501,12.337501,-8.625,7.8599997,57.66,27.48
21846438967169,-2.2875001,10.462501,-10.3125,7.8599997,57.66,27.48
21846448967169,-2.0062501,9.993751,-11.25,7.8599997,57.66,27.48
21846458967169,-2.0812502,9.0,-9.525001,7.8599997,57.66,27.48
21846468967169,-4.14375,8.85,-9.13125,7.8599997,57.66,27.48
21846478967169,-1.8937501,10.14375,-9.28125,7.8599997,57.66,27.48
21846488967169,-0.71250004,10.6875,-9.75,7.8599997,57.66,27.48
21846498967169,-0.69375,8.55,-11.53125,7.8599997,57.66,27.48
21846508967169,-0.31875002,9.975,-11.15625,7.8599997,57.66,27.48
21846518967169,-0.90000004,10.14375,-11.08125,7.8599997,57.66,27.48
21846528967169,-1.2375001,10.9875,-11.08125,7.8599997,57.66,27.48
21846538967169,-1.35,11.1,-11.53125,7.8599997,57.66,27.48
21846548967169,-0.075,10.387501,-11.6625,7.8599997,57.66,27.48
21846558967169,-0.45000002,9.825001,-12.356251,7.8599997,57.66,27.48
21846568967169,-0.91875005,11.53125,-13.425,7.8599997,57.66,27.48
21846578967169,-0.24375,9.975,-13.1625,7.8599997,57.66,27.48
21846588967169,-0.39375,10.087501,-12.675,7.8599997,57.66,27.48
21846598967169,-1.9875001,9.993751,-11.868751,7.8599997,57.66,27.48
21846608967169,-1.85625,10.14375,-10.668751,7.8599997,57.66,27.48
21846618967169,-0.52500004,10.44375,-11.75625,7.8599997,57.66,27.48
21846628967169,-0.24375,10.5,-10.40625,7.8599997,57.66,27.48
21846638967169,-3.3937502,10.3125,-10.5,7.8599997,57.66,27.48
21846648967169,-1.9687501,9.637501,-10.03125,7.8599997,57.66,27.48
21846658967169,-1.9312501,9.637501,-10.650001,7.8599997,57.66,27.48
21846668967169,-1.40625,10.837501,-11.19375,7.8599997,57.66,27.48
21846678967169,-1.1625,10.6125,-10.462501,7.8599997,57.66,27.48
21846688967169,-1.03125,11.137501,-11.868751,7.8599997,57.66,27.48
21846698967169,-2.86875,10.650001,-10.556251,7.8599997,57.66,27.48
21846708967169,-1.81875,10.14375,-11.75625,7.8599997,57.66,27.48
21846718967169,-0.91875005,10.14375,-10.63125,7.8599997,57.66,27.48
21846728967169,-0.52500004,9.450001,-11.887501,7.8599997,57.66,27.48
21846738967169,-2.7,9.7875,-10.556251,7.8599997,57.66,27.48
21846748967169,-1.3875,9.825001,-12.4125,7.8599997,57.66,27.48
21846758967169,-2.2125,9.09375,-9.825001,7.8599997,57.66,27.48
21846768967169,-2.04375,9.243751,-9.543751,7.8599997,57.66,27.48
21846778967169,-0.5625,10.44375,-10.368751,7.8599997,57.66,27.48
21846788967169,-1.35,11.1,-11.53125,7.8599997,57.66,27.48
21846798967169,-2.53125,9.675,-11.19375,7.8599997,57.66,27.48
21846808967169,0.16875,11.681251,-12.4875,7.8599997,57.66,27.48
21846818967169,-0.075,10.125,-12.712501,7.8599997,57.66,27.48
21846828967169,-1.21875,10.9875,-11.681251,7.8599997,57.66,27.48
21846838967169,-2.625,10.8,-12.281251,7.8599997,57.66,27.48
21846848967169,-1.5187501,9.1875,-11.606251,7.8599997,57.66,27.48
21846858967169,-0.13125001,10.875,-12.13125,7.8599997,57.66,27.48
21846868967169,-1.8000001,10.5375,-10.387501,7.8599997,57.66,27.48
21846878967169,-0.76875,9.4125,-14.00625,7.8599997,57.66,27.48
21846888967169,-1.66875,11.043751,-11.793751,7.8599997,57.66,27.48
21846898967169,-0.43125,10.35,-10.5375,7.8599997,57.66,27.48
21846908967169,0.46875003,10.462501,-13.556251,7.8599997,57.66,27.48
21846918967169,-0.45000002,10.837501,-11.775001,7.8599997,57.66,27.48
21846928967169,-0.22500001,9.225,-12.675,7.8599997,57.66,27.48
21846938967169,0.375,10.950001,-12.637501,7.8599997,57.66,27.48
21846948967169,-1.3875,10.087501,-11.025001,7.8599997,57.66,27.48
21846958967169,-1.575,10.6875,-11.64375,7.8599997,57.66,27.48
21846968967169,-0.90000004,10.14375,-11.08125,7.8599997,57.66,27.48
21846978967169,-1.2750001,9.731251,-11.493751,7.8599997,57.66,27.48
21846988967169,0.58125,10.35,-12.656251,7.8599997,57.66,27.48
21846998967169,-0.5625,10.44375,-10.668751,7.8599997,57.66,27.48
21847008967169,-1.725,9.7875,-11.90625,7.8599997,57.66,27.48
21847018967169,-3.3000002,10.837501,-10.51875,7.8599997,57.66,27.48
21847028967169,1.5375,11.606251,-12.0375,7.8599997,57.66,27.48
21847038967169,-0.8625,10.40625,-11.1,7.8599997,57.66,27.48
21847048967169,-1.1812501,10.9875,-12.76875,7.8599997,57.66,27.48
21847058967169,-1.6875001,11.793751,-11.962501,7.8599997,57.66,27.48
21847068967169,-1.3312501,11.1,-12.3,7.8599997,57.66,27.48
21847078967169,-2.3812501,9.825001,-10.293751,7.8599997,57.66,27.48
21847088967169,-1.9687501,9.243751,-11.400001,7.8599997,57.66,27.48
21847098967169,0.65625,9.975,-12.0375,7.8599997,57.66,27.48
21847108967169,-0.20625001,9.8625,-10.2375,7.8599997,57.66,27.48
21847118967169,0.31875002,10.950001,-11.25,7.8599997,57.66,27.48
21847128967169,-2.0812502,8.7375,-11.0625,7.8599997,57.66,27.48
21847138967169,-1.21875,10.2375,-10.44375,7.8599997,57.66,27.48
21847148967169,-0.5625,10.200001,-11.7375,7.8599997,57.66,27.48
21847158967169,-0.61875004,10.200001,-10.05,7.8599997,57.66,27.48
21847168967169,-0.45000002,10.837501,-11.775001,7.8599997,57.66,27.48
21847178967169,-0.71250004,10.293751,-11.26875,7.8599997,57.66,27.48
21847188967169,-2.025,9.993751,-10.950001,7.8599997,57.66,27.48
21847198967169,-1.5187501,11.19375,-10.575001,7.8599997,57.66,27.48
21847208967169,-0.75,10.293751,-10.181251,7.8599997,57.66,27.48
21847218967169,-0.52500004,10.44375,-11.75625,7.8599997,57.66,27.48
21847228967169,-0.95625,9.900001,-11.08125,7.8599997,57.66,27.48
21847238967169,-0.0375,10.762501,-10.89375,7.8599997,57.66,27.48
21847248967169,-0.0375,10.762501,-10.89375,7.8599997,57.66,27.48
21847258967169,-0.63750005,10.950001,-10.5375,7.8599997,57.66,27.48
21847268967169,-0.43125,9.337501,-10.668751,7.8599997,57.66,27.48
21847278967169,-0.46875003,10.837501,-11.475,7.8599997,57.66,27.48
21847288967169,-1.2,11.25,-10.63125,7.8599997,57.66,27.48
21847298967169,-1.4250001,10.575001,-12.262501,7.8599997,57.66,27.48
21847308967169,-0.93750006,10.14375,-10.3125,7.8599997,57.66,27.48
21847318967169,-0.58125,10.200001,-11.118751,7.8599997,57.66,27.48
21847328967169,-1.7062501,9.3,-10.05,7.8599997,57.66,27.48
21847338967169,-1.81875,9.7875,-9.13125,7.8599997,57.66,27.48
21847348967169,-1.0875001,10.875,-11.25,7.8599997,57.66,27.48
21847358967169,-2.04375,9.75,-11.55,7.8599997,57.66,27.48
21847368967169,-1.3687501,10.837501,-12.58125,7.8599997,57.66,27.48
21847378967169,-1.5937501,9.675,-11.45625,7.8599997,57.66,27.48
21847388967169,1.3687501,9.69375,-11.493751,7.8599997,57.66,27.48
21847398967169,-1.3312501,10.087501,-12.731251,7.8599997,57.66,27.48
21847408967169,-0.63750005,10.6875,-11.90625,7.8599997,57.66,27.48
21847418967169,-0.26250002,12.0,-11.83125,7.8599997,57.66,27.48
21847428967169,-0.16875,11.625,-11.981251,7.8599997,57.66,27.48
21847438967169,-1.6500001,11.0625,-12.562501,7.8599997,57.66,27.48
21847448967169,-1.8937501,8.887501,-11.25,7.8599997,57.66,27.48
21847458967169,-0.58125,9.9375,-12.50625,7.8599997,57.66,27.48
21847468967169,-0.45000002,11.85,-11.64375,7.8599997,57.66,27.48
21847478967169,-1.1812501,8.981251,-8.418751,7.8599997,57.66,27.48
21847488967169,-0.84375006,10.1625,-13.087501,7.8599997,57.66,27.48
21847498967169,0.50625,10.837501,-12.806251,7.8599997,57.66,27.48
21847508967169,0.975,11.025001,-11.94375,7.8599997,57.66,27.48
21847518967169,0.24375,10.05,-13.687501,7.8599997,57.66,27.48
