t_ns,qx,qy,qz,qw
21846334672846,0.33365786,0.40883902,0.57693213,0.623436
21846339430763,0.33379042,0.40919435,0.5766965,0.6233499
21846344188627,0.3352541,0.4096173,0.57653016,0.62243986
21846348946544,0.3373924,0.40973362,0.5766193,0.62112385
21846353704409,0.3395235,0.40955976,0.57691157,0.61980456
21846358462325,0.3412861,0.40924352,0.5772596,0.61872035
21846363220190,0.34246945,0.40908834,0.57748014,0.61796284
21846367978106,0.34311533,0.40906838,0.5775664,0.61753714
21846372735971,0.34340605,0.40877548,0.5777716,0.61737734
21846377493888,0.3435301,0.4084667,0.5779722,0.6173251
21846382251752,0.34382805,0.40818286,0.57817215,0.61715966
21846387009669,0.3441987,0.40785664,0.5784043,0.61695117
21846391767534,0.34467587,0.40738547,0.5787339,0.61668676
21846396525450,0.3452466,0.40690568,0.57907677,0.6163625
21846401283315,0.34581187,0.40649363,0.57937706,0.61603516
21846406041231,0.3462229,0.40610114,0.57966274,0.61579424
21846410799096,0.34646034,0.4057255,0.5799212,0.615665
21846415557013,0.34645274,0.40538186,0.58013123,0.61569786
21846420314877,0.34628925,0.40505636,0.58029866,0.6158463
21846425072794,0.3461134,0.4047443,0.5804432,0.616014
21846429830659,0.34608105,0.40441495,0.5806055,0.61609554
21846434588575,0.34618932,0.40418214,0.5807286,0.61607146
21846439346440,0.34642437,0.4040198,0.5808471,0.61593413
21846444104356,0.34666768,0.40399024,0.5808967,0.61576986
21846448862221,0.34678468,0.40411896,0.58085686,0.615657
21846453620138,0.34676898,0.40443346,0.5807039,0.6156036
21846458378002,0.34661323,0.40489954,0.5804454,0.6156287
21846463135919,0.34627542,0.40538913,0.58014566,0.61577916
21846467893784,0.3458664,0.40584382,0.5798342,0.61600286
21846472651700,0.3455304,0.40627265,0.5795443,0.6161815
21846477409565,0.34533855,0.4065281,0.57933676,0.6163158
21846482167481,0.34529665,0.40658987,0.5792588,0.61637175
21846486925346,0.34539348,0.40648168,0.5793018,0.61634845
21846491683263,0.34560707,0.40629384,0.5794348,0.61622757
21846496441127,0.34586543,0.40605134,0.5796048,0.61608255
21846501199044,0.34607595,0.40581784,0.57978356,0.6159499
21846505956909,0.3461666,0.40560597,0.5799464,0.6158852
21846510714773,0.34614882,0.40544742,0.58006585,0.61588717
21846515472690,0.34601107,0.405338,0.5801345,0.61597186
21846520230606,0.3458713,0.40530947,0.5801415,0.61606264
21846524988471,0.34578854,0.40539894,0.5800799,0.6161081
21846529746336,0.3457546,0.405476,0.5800302,0.6161232
21846534504252,0.3457413,0.40554577,0.5799594,0.6161515
21846539262117,0.34580946,0.40566632,0.57989246,0.616097
21846544020034,0.34592074,0.4057881,0.57982826,0.6160146
21846548777950,0.34598106,0.40585798,0.57979125,0.6159696
21846553535815,0.34601083,0.40589213,0.5797732,0.61594737
21846558293679,0.3460479,0.40596345,0.5797332,0.6159172
21846563051596,0.3461305,0.4060284,0.57971555,0.61584455
21846567809513,0.34614795,0.40605074,0.57973015,0.6158062
21846572567377,0.34610888,0.40610945,0.57972753,0.615792
21846577325242,0.34602433,0.4062501,0.57966864,0.61580217
21846582083159,0.3458778,0.4064472,0.5795615,0.6158552
21846586841023,0.34571192,0.40659484,0.57945716,0.6159491
21846591598940,0.34538704,0.40661427,0.57941675,0.6161566
21846596356804,0.345229,0.40664998,0.5793431,0.6162908
21846601114721,0.34518072,0.40669474,0.57925636,0.61636984
21846605872586,0.34513965,0.40656537,0.57926434,0.6164706
21846610630502,0.3451788,0.40636194,0.5793185,0.61653197
21846615388367,0.34539652,0.4062205,0.5793586,0.6164655
21846620146284,0.34563944,0.40604714,0.57943624,0.61637056
21846624904148,0.3458382,0.40584055,0.5795524,0.6162859
21846629662065,0.34603715,0.40567774,0.57966876,0.6161721
21846634419929,0.3462184,0.4056047,0.5797395,0.61605173
21846639177846,0.34630165,0.40558589,0.5797796,0.61597955
21846643935711,0.3463183,0.40559646,0.57980114,0.615943
21846648693627,0.34633365,0.40563694,0.57980794,0.61590135
21846653451492,0.3463912,0.40572965,0.57979506,0.61582
21846658209409,0.34642106,0.40584293,0.57977515,0.6157473
21846662967273,0.34638757,0.40594578,0.5797581,0.6157144
21846667725190,0.34631088,0.40608823,0.57970333,0.6157151
21846672483054,0.3461972,0.40625116,0.5796153,0.6157545
21846677240971,0.34603852,0.406349,0.5795418,0.61584824
21846681998836,0.34589407,0.40637594,0.57948077,0.615969
21846686756752,0.3458221,0.4063592,0.5794357,0.61606294
21846691514617,0.34585142,0.40628883,0.57942677,0.61610126
21846696272534,0.34592846,0.40615442,0.57947016,0.6161058
21846701030398,0.34603852,0.40601853,0.5795393,0.61606854
21846705788315,0.3461728,0.405922,0.57960975,0.61599046
21846710546127,0.3462504,0.40586457,0.5796765,0.6159218
21846715304096,0.34624657,0.40586323,0.5797134,0.6158902
21846720061961,0.34618333,0.40590796,0.57971555,0.6158942
21846724819877,0.34606764,0.40597314,0.5796864,0.6159438
21846729577742,0.34592402,0.4060278,0.57964057,0.6160315
21846734335659,0.3457989,0.40607953,0.5795981,0.6161076
21846739093523,0.34576243,0.40612975,0.5795344,0.6161549
21846743851440,0.34579536,0.40615508,0.5794881,0.6161632
21846748609304,0.34585625,0.40614885,0.5794683,0.6161518
21846753367221,0.34593156,0.40613642,0.5794825,0.61610436
21846758125086,0.34602508,0.40612265,0.5794991,0.6160453
21846762883002,0.3460878,0.40611836,0.57951677,0.61599636
21846767640867,0.34610537,0.4060916,0.5795493,0.6159735
21846772398784,0.34609768,0.40605542,0.5795751,0.61597735
21846777156648,0.3460642,0.40600616,0.579602,0.6160033
21846781914513,0.346022,0.40593034,0.57964426,0.6160372
21846786672429,0.34598574,0.4058476,0.57969123,0.6160679
21846791430346,0.34597525,0.40578648,0.5797274,0.6160801
21846796188211,0.34597546,0.40575495,0.5797464,0.6160827
21846800946127,0.34597725,0.40575936,0.5797459,0.6160794
21846805703992,0.3459581,0.40580449,0.57973,0.61607534
21846810461909,0.34590662,0.4058795,0.5796956,0.61608726
21846815219773,0.34582502,0.40595993,0.5796487,0.6161242
21846819977690,0.34573838,0.4060485,0.5795873,0.6161722
21846824735554,0.3456634,0.4061086,0.57954425,0.61621517
21846829493471,0.3456169,0.40612704,0.5795002,0.6162705
21846834251336,0.34560424,0.40610495,0.57947665,0.6163143
21846839009252,0.34562102,0.40606162,0.5794743,0.61633563
21846843767117,0.3456532,0.40602565,0.57949895,0.6163181
21846848525034,0.34569576,0.4059915,0.57952344,0.6162937
21846853282898,0.3457254,0.40596995,0.5795489,0.61626726
21846858040763,0.3457173,0.40596873,0.5795674,0.6162553
21846862798679,0.345684,0.40598425,0.5795685,0.61626273
21846867556596,0.34562957,0.40600476,0.5795539,0.61629343
21846872314461,0.3455875,0.40602323,0.57953894,0.6163189
21846877072377,0.34556985,0.40604833,0.5795222,0.616328
21846881830242,0.3455835,0.40607223,0.57950896,0.6163171
21846886588159,0.34561732,0.40609327,0.5794991,0.6162935
21846891346023,0.34567198,0.40611732,0.5794894,0.6162561
21846896103940,0.34572244,0.40614864,0.5794749,0.61622083
21846900861804,0.34574676,0.40621194,0.5794554,0.6161839
21846905619721,0.34573194,0.40627494,0.57943696,0.6161679
21846910377586,0.34568006,0.40632957,0.57941747,0.6161793
21846915135502,0.34561872,0.40636298,0.5793918,0.6162158
21846919893367,0.34554094,0.40636855,0.5793815,0.6162655
21846924651284,0.34548715,0.4063355,0.57937235,0.61632603
21846929409148,0.3454692,0.40629005,0.5793725,0.6163659
21846934167065,0.34548733,0.4062433,0.57938266,0.61637706
21846938924929,0.34549785,0.40620026,0.57940966,0.61637414
21846943682846,0.34551495,0.40617174,0.57942855,0.6163656
21846948440711,0.34552136,0.40617117,0.5794418,0.6163499
21846953198575,0.3454991,0.4061891,0.5794434,0.6163491
21846957956492,0.3454609,0.406221,0.5794304,0.6163617
21846962714409,0.345422,0.40624884,0.57941,0.61638427
21846967472273,0.34538853,0.4062684,0.5793952,0.61640406
21846972230190,0.34536868,0.40628883,0.579381,0.616415
21846976988054,0.34539136,0.4063079,0.57937145,0.61639875
21846981745971,0.34543788,0.40633458,0.5793595,0.6163664
21846986503836,0.34549126,0.4063712,0.5793419,0.6163288
21846991261752,0.34552807,0.4064021,0.57932645,0.6163023
21846996019617,0.3455497,0.40643746,0.5793069,0.6162852
21847000777534,0.34555376,0.4064668,0.57928944,0.61628
21847005535398,0.34553862,0.40647456,0.5792834,0.6162891
21847010293315,0.34552473,0.40644035,0.5793029,0.61630106
21847015051179,0.34554645,0.40636805,0.5793225,0.61631817
21847019809096,0.3456086,0.40626913,0.57935715,0.616316
21847024566961,0.3456912,0.40616438,0.57940537,0.6162934
21847029324877,0.34577116,0.40607834,0.5794646,0.6162495
21847034082742,0.34584287,0.4060342,0.57950664,0.61619884
21847038840606,0.34588173,0.40603313,0.5795394,0.61614686
21847043598523,0.3458609,0.40607828,0.5795511,0.61611784
21847048356440,0.34578672,0.406157,0.5795375,0.6161204
21847053114304,0.34568262,0.40625045,0.5795012,0.61615133
21847057872221,0.3455782,0.4063476,0.579433,0.61621
21847062630086,0.34548685,0.4064266,0.57937694,0.61626184
21847067388002,0.3454347,0.40647188,0.5793175,0.61631703
21847072145867,0.34542668,0.40648592,0.579273,0.61635405
21847076903784,0.34545764,0.4064675,0.5792523,0.6163684
21847081661648,0.34550133,0.40642685,0.579258,0.6163653
21847086419513,0.3455408,0.4063886,0.5792847,0.6163433
21847091177429,0.34556612,0.40635568,0.57930696,0.6163299
21847095935346,0.3455787,0.40634125,0.5793336,0.6163074
21847100693211,0.34557065,0.40634483,0.5793539,0.6162904
21847105451127,0.34555182,0.4063678,0.5793637,0.61627656
21847110208992,0.34552786,0.40641284,0.57935315,0.61627024
21847114966909,0.3455196,0.40647268,0.5793161,0.61627024
21847119724773,0.34551176,0.40652797,0.5792819,0.61627036
21847124482690,0.34550476,0.40656775,0.5792571,0.6162713
21847129240554,0.34551418,0.4065666,0.57923746,0.61628526
21847133998471,0.34553596,0.4065314,0.57923585,0.61629784
21847138756336,0.3455721,0.40646282,0.5792534,0.61630625
21847143514200,0.34562,0.40638027,0.57928604,0.61630315
21847148272117,0.34566477,0.4062998,0.5793388,0.61628145
21847153030034,0.3457124,0.4062337,0.57938313,0.61625665
21847157787898,0.3457596,0.40619615,0.5794101,0.6162296
21847162545815,0.34576586,0.40620777,0.5794297,0.6162001
21847167303679,0.34573716,0.4062543,0.57943,0.6161852
21847172061544,0.34567693,0.40632886,0.5794061,0.6161923
21847176819461,0.3455896,0.40641913,0.57936186,0.61622334
21847181577325,0.34549424,0.40649953,0.5793045,0.61627764
21847186335242,0.34540972,0.40656382,0.57925797,0.61632633
21847191093106,0.34538102,0.40659866,0.5792047,0.6163696
21847195851023,0.3453879,0.40661058,0.5791684,0.61639196
21847200608888,0.3454223,0.40659466,0.5791563,0.6163945
21847205366804,0.34546715,0.40657222,0.579174,0.61636764
21847210124669,0.34551218,0.406555,0.57918847,0.61634016
21847214882586,0.34553698,0.406558,0.5792076,0.6163062
21847219640450,0.34552252,0.40658075,0.5792233,0.6162846
21847224398367,0.3454734,0.4066159,0.5792255,0.6162868
21847229156231,0.3454053,0.4066588,0.5792147,0.6163069
21847233914148,0.34534523,0.40670323,0.5791824,0.61634165
21847238672065,0.3452951,0.40674102,0.5791511,0.6163741
21847243429929,0.34527403,0.40675256,0.57912475,0.6164031
21847248187794,0.345284,0.40675554,0.57910055,0.6164183
21847252945711,0.3453105,0.40673286,0.5790922,0.6164262
21847257703627,0.34534156,0.406702,0.5790954,0.61642617
21847262461492,0.34536132,0.40665916,0.57911175,0.61642796
21847267219356,0.345359,0.40661907,0.57913595,0.616433
21847271977273,0.34534013,0.4065793,0.5791585,0.6164487
21847276735138,0.34530947,0.40654644,0.57917565,0.61647135
21847281493054,0.34528044,0.4065544,0.57916814,0.61648935
21847286250919,0.34525302,0.40658998,0.5791442,0.61650383
21847291008836,0.3452049,0.4066368,0.5791213,0.6165214
21847295766700,0.34515542,0.40669143,0.5790881,0.61654425
21847300524617,0.34512818,0.406752,0.579046,0.6165591
