t_ns,ax,ay,az
21846339430763,-0.01098609,0.019070625,-0.00880003
21846344188627,0.05206418,0.037542343,-0.08378935
21846348946544,0.13869381,0.051027298,-0.1359806
21846353704409,0.19909227,0.06043148,-0.14321327
21846358462325,0.2200917,0.029226303,-0.13703156
21846363220190,0.17424679,4.8828125E-4,-0.12613201
21846367978106,0.10651904,-0.020755768,-0.0993824
21846372735971,0.09404278,-0.027244568,-0.009784222
21846377493888,0.074593425,-0.048677444,0.012812138
21846382251752,0.10978413,-0.053380966,-0.025639534
21846387009669,0.1407451,-0.04706955,-0.02816534
21846391767534,0.20823431,-0.057044983,-0.021753311
21846396525450,0.25247753,-0.04875946,-0.03818941
21846401283315,0.25725627,-0.041175842,-0.053765774
21846406041231,0.23384458,-0.047685623,-0.021316528
21846410799096,0.19239986,-0.040433884,0.029623508
21846415557013,0.11055493,-0.038226128,0.10062361
21846420314877,0.048687696,-0.06353855,0.14105225
21846425072794,0.02821964,-0.049111366,0.15712643
21846429830659,0.08388907,-0.060627937,0.11578131
21846434588575,0.11675906,-0.0763731,0.021607399
21846439346440,0.16721255,-0.06405926,-0.052526474
21846444104356,0.14522487,-0.054611206,-0.11226511
21846448862221,0.048875034,-0.008763313,-0.11233854
21846453620138,-0.07816714,0.035408974,-0.1264224
21846458378002,-0.21928751,0.09882736,-0.11251736
21846463135919,-0.3469715,0.11628914,-0.034632683
21846467893784,-0.4160437,0.12399006,0.022082806
21846472651700,-0.39833188,0.11305332,-0.0134625435
21846477409565,-0.28017044,0.074733734,-0.013224125
21846482167481,-0.110373855,0.021390915,-0.008377552
21846486925346,0.066185415,0.0044641495,0.0103263855
21846491683263,0.21736586,-0.016565323,-0.02030611
21846496441127,0.30465454,-0.032367706,-0.015071392
21846501199044,0.31128985,-0.043084145,0.006395817
21846505956909,0.24375576,-0.039562225,0.07395458
21846510714773,0.14549476,-0.045469284,0.107163906
21846515472690,0.019223869,-0.03495121,0.16293716
21846520230606,-0.05294192,-0.027125359,0.11715889
21846524988471,-0.10515499,-0.007827759,-0.006968975
21846529746336,-0.07467109,-6.7043304E-4,-0.032444477
21846534504252,-0.0730536,-0.028784752,-0.05262804
21846539262117,-0.02226609,-0.011807442,-0.154315
21846544020034,0.018178403,-0.013888359,-0.1977439
21846548777950,0.027573287,-0.051021576,-0.13497972
21846553535815,0.032147348,-0.07570171,-0.08994818
21846558293679,0.008486986,-0.053028107,-0.12089634
21846563051596,0.06510365,-0.026058197,-0.15377522
21846567809513,0.055146456,-0.0019922256,-0.042887688
21846572567377,-0.013096809,0.047406197,2.1886826E-4
21846577325242,-0.1270724,0.06773949,-0.03267145
21846582083159,-0.25808066,0.078318596,-0.029792786
21846586841023,-0.2742716,0.07238197,0.01975727
21846591598940,-0.35904932,-0.020586967,0.2849269
21846596356804,-0.28317785,0.062012672,0.14343834
21846601114721,-0.22096777,0.020971298,-0.0075364113
21846605872586,-0.1014694,0.029930115,0.18993998
21846610630502,0.04186642,0.02219677,0.20081568
21846615388367,0.20911467,0.040560722,-0.05445671
21846620146284,0.31537604,0.046948433,-0.049061775
21846624904148,0.36652994,0.015532494,0.036528587
21846629662065,0.40119803,0.01759243,-0.0062499046
21846634419929,0.3463753,-0.020338058,-0.12148523
21846639177846,0.21497142,-0.048246384,-0.0912447
21846643935711,0.1138612,-0.04987526,-0.042506695
21846648693627,0.09452224,-0.051472664,-0.08174229
21846653451492,0.108645976,-0.0058546066,-0.1841507
21846658209409,0.06609362,0.03207493,-0.1672597
21846662967273,0.0053679943,0.03644085,-0.07275581
21846667725190,-0.108893394,0.026619911,-0.08347607
21846672483054,-0.23870343,0.0051431656,-0.08476257
21846677240971,-0.2966473,-0.039668083,0.034231186
21846681998836,-0.29091173,-0.095788956,0.094995975
21846686756752,-0.20791471,-0.085063934,0.05802822
21846691514617,-0.036497295,-0.04852867,0.016806602
21846696272534,0.12818986,-0.043206215,0.056533813
