t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
21851378342985,1788551797552,38,false,31.0,0,0,5452894208
21856394071369,1788551802568,38,false,31.0,0,0,5448736768
21861410170481,1788551807584,38,false,31.0,0,0,5445046272
21866430231261,1788551812604,38,false,31.0,0,0,5443584000
21871465524332,1788551817639,38,false,31.0,0,0,5442646016
21876511162403,1788551822685,38,false,31.0,0,0,5441662976
21881590424328,1788551827764,38,false,31.0,0,0,5440671744
21886632348545,1788551832806,38,false,31.0,0,0,5439721472
21891679490313,1788551837853,38,false,31.0,0,0,5434929152
21896759343749,1788551842933,38,false,31.0,0,0,5433978880
21901798507653,1788551847972,38,false,31.0,0,0,5433032704
21906804829579,1788551852979,38,false,31.0,0,0,5432086528
21911814179264,1788551857988,38,false,31.0,0,0,5431140352
21916826443273,1788551863000,38,false,31.0,0,0,5430177792
21921839937229,1788551868014,38,false,31.0,0,0,5429211136
21926856304415,1788551873030,38,false,31.0,0,0,5428256768
21931890852746,1788551878065,37,false,30.5,0,0,5427314688
21936933655296,1788551883107,37,false,30.5,0,0,5426331648
21941945676388,1788551888120,37,false,30.5,0,0,5425381376
21946962434459,1788551893136,37,false,30.5,0,0,5453910016
21951977375290,1788551898151,37,false,30.5,0,0,5454159872
21956993328986,1788551903167,37,false,30.5,0,0,5450919936
