t_ns,qx,qy,qz,qw,heading_acc_rad
19030667216417,0.5409471,0.067839935,0.086739205,0.8338167,-1.0
19030671974802,0.5416255,0.06909882,0.08572448,0.8333777,-1.0
19030676732615,0.54146445,0.069973655,0.08501659,0.8334819,-1.0
19030681491573,0.5408086,0.07065063,0.084460646,0.833907,-1.0
19030686249959,0.5407277,0.07100164,0.08416187,0.8339599,-1.0
19030691008396,0.54088086,0.07099732,0.084147535,0.83386236,-1.0
19030695766782,0.5405941,0.07077596,0.08431044,0.83405066,-1.0
19030700525167,0.5401184,0.07046802,0.08454458,0.8343612,-1.0
19030705283552,0.53987384,0.07015525,0.08479176,0.8345207,-1.0
19030710041938,0.5397238,0.069905214,0.08499007,0.83461857,-1.0
19030714800375,0.53929764,0.06967764,0.08517023,0.8348947,-1.0
19030719558761,0.5388427,0.06960878,0.08521948,0.8351891,-1.0
19030724317146,0.53869224,0.069549344,0.08525962,0.835287,-1.0
19030729075532,0.53857386,0.069546826,0.08525825,0.8353637,-1.0
19030733833969,0.53839165,0.06940367,0.085375994,0.835481,-1.0
19030738592354,0.5383925,0.06921677,0.08554218,0.83547896,-1.0
19030743350740,0.5384634,0.06903973,0.08571148,0.83543056,-1.0
19030748109125,0.53847116,0.06906303,0.08572178,0.8354226,-1.0
19030752867563,0.5384632,0.06925339,0.08558958,0.8354255,-1.0
19030757625948,0.5385545,0.06964853,0.0852705,0.8353664,-1.0
19030762384334,0.53862476,0.07008531,0.08489848,0.8353225,-1.0
19030767142719,0.53870183,0.070404746,0.084603354,0.8352759,-1.0
19030771901104,0.53876567,0.070574544,0.084424965,0.8352384,-1.0
19030776659490,0.53883594,0.07063626,0.08432802,0.8351976,-1.0
19030781417927,0.53887326,0.07062702,0.084291965,0.835178,-1.0
19030786176313,0.5388583,0.07058192,0.08429027,0.83519167,-1.0
19030790934698,0.5388213,0.07052599,0.08431004,0.83521825,-1.0
19030795693084,0.5387846,0.07050226,0.08430813,0.8352441,-1.0
19030800451521,0.538703,0.070519865,0.08427574,0.83529854,-1.0
19030805209907,0.5386107,0.0705931,0.084198,0.8353597,-1.0
19030809968292,0.5385282,0.070685275,0.08409991,0.835415,-1.0
19030814726677,0.53846765,0.0707812,0.083996296,0.8354563,-1.0
19030819485063,0.538388,0.0708195,0.0839444,0.8355096,-1.0
19030824243500,0.53830373,0.0708075,0.08394244,0.8355651,-1.0
19030829001886,0.53827345,0.07073465,0.08401054,0.8355839,-1.0
