t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
19032259398175,1788548978505,28.52154881,77.57158886,153.63494873046875,3.7900925,2.5,0.0,true,0.07069804,NaN,false,NaN,gps,7001723.0,false,34
19033757956248,1788548980000,28.52155006,77.57159079,153.48846435546875,3.7900925,2.5,0.0,true,0.07069392,NaN,false,NaN,gps,7001723.0,false,46
19034757488695,1788548981000,28.52155122,77.57159189,153.46044921875,3.7900925,2.5,0.0,true,0.070693165,NaN,false,NaN,gps,7001723.0,false,48
19035755127965,1788548982000,28.5215519,77.57159218,153.43511962890625,3.7900925,2.5,0.0,true,0.07069326,NaN,false,NaN,gps,7001723.0,false,48
19036757234163,1788548983000,28.52155311,77.57159251,153.45050048828125,3.7900925,2.5,0.0,true,0.07069322,NaN,false,NaN,gps,7001723.0,false,47
19037753567652,1788548984000,28.52155462,77.57159258,153.51507568359375,3.7900925,2.5,0.0,true,0.070692986,NaN,false,NaN,gps,7001726.0,false,47
19038763340725,1788548985000,28.52155617,77.57159259,153.53887939453125,3.7900925,2.5,0.0,true,0.070692755,NaN,false,NaN,gps,7001726.0,false,53
19039761988433,1788548986000,28.52155703,77.57159252,153.599609375,3.7900925,2.5,0.0,true,0.070692845,NaN,false,NaN,gps,7001726.0,false,53
19040765043328,1788548987000,28.52155746,77.57159223,153.669677734375,3.7900925,2.5,0.0,true,0.070692845,NaN,false,NaN,gps,7001726.0,false,54
19041763855307,1788548988000,28.52155769,77.571592,153.7305908203125,3.7900925,2.5,0.0,true,0.07069271,NaN,false,NaN,gps,7001726.0,false,55
19042754311973,1788548989000,28.52155781,77.57159186,153.759521484375,3.7900925,2.5,0.0,true,0.070692845,NaN,false,NaN,gps,7001726.0,false,55
19043753584525,1788548990000,28.52155788,77.57159183,153.786376953125,3.7900925,2.5,0.0,true,0.07069272,NaN,false,NaN,gps,7001726.0,false,55
19044760502649,1788548991000,28.5215579,77.57159183,153.80023193359375,3.7900925,2.5,0.0,true,0.070692584,NaN,false,NaN,gps,7001726.0,false,55
19045760732961,1788548992000,28.52155791,77.57159187,153.80731201171875,3.7900925,2.5,0.0,true,0.0706926,NaN,false,NaN,gps,7001726.0,false,56
19046753848013,1788548993000,28.52155793,77.5715919,153.8148193359375,3.7900925,2.5,0.0,true,0.07069288,NaN,false,NaN,gps,7001726.0,false,57
19047753445930,1788548994000,28.52156452,77.57159537,153.6761474609375,3.7900925,2.5,0.79,true,0.69173473,43.0,true,9.022285,gps,7001726.0,false,55
19048760970305,1788548995000,28.52157936,77.57160434,153.9146728515625,3.7900925,2.5,2.12,true,0.46843168,31.3,true,10.854988,gps,7001726.0,false,54
19049762282907,1788548996000,28.52159867,77.57161742,153.9725341796875,3.7900925,2.5,2.7,true,0.09523262,31.8,true,2.2642248,gps,7001726.0,false,60
19050752523845,1788548997000,28.52161876,77.5716317,154.07025146484375,3.7900925,2.5,2.62,true,0.029069671,33.0,true,0.71182793,gps,7001726.0,false,61
19051754596450,1788548998000,28.52163807,77.57164849,154.0594482421875,3.7900925,2.5,2.78,true,0.028026044,39.6,true,0.64652914,gps,7001726.0,false,61
19052763002803,1788548999000,28.52165692,77.57167039,154.22845458984375,3.7900925,2.5,3.09,true,0.028870037,45.6,true,0.5992985,gps,7001726.0,false,61
19053763070823,1788549000000,28.52167617,77.57169399,154.25299072265625,3.7900925,2.5,3.21,true,0.032020874,44.7,true,0.6388271,gps,7001726.0,false,60
19054760809365,1788549001000,28.5216978,77.5717166,154.2352294921875,3.7900925,2.5,3.37,true,0.032619506,40.6,true,0.620379,gps,7001726.0,false,60
19055758142801,1788549002000,28.52172058,77.57173838,154.3843994140625,3.7900925,2.5,3.33,true,0.03751758,39.7,true,0.721726,gps,7001726.0,false,60
19056759319677,1788549003000,28.52174276,77.57176162,154.3486328125,3.7900925,2.5,3.4,true,0.04976309,42.9,true,0.93986815,gps,7001726.0,false,61
19057754072801,1788549004000,28.52176453,77.57178649,154.41656494140625,3.7900925,2.5,3.47,true,0.05017656,44.4,true,0.92756784,gps,7001726.0,false,61
19058754390405,1788549005000,28.52178707,77.57181184,154.60882568359375,3.7900925,2.5,3.54,true,0.048263505,43.2,true,0.87619495,gps,7001726.0,false,61
19059764637696,1788549006000,28.52181093,77.57183521,154.5224609375,3.7900925,2.5,3.44,true,0.055663083,39.6,true,1.0385109,gps,7001729.0,false,62
19060760345716,1788549007000,28.52183685,77.57185705,154.422607421875,3.7900925,2.5,3.54,true,0.051471982,35.8,true,0.9336215,gps,7001726.0,false,61
19061765563111,1788549008000,28.5218633,77.57187729,154.2430419921875,3.7900925,2.5,3.4,true,0.052081835,33.5,true,0.98281664,gps,7001726.0,false,60
19062752715351,1788549009000,28.52189038,77.57189742,154.03631591796875,3.7900925,2.5,3.57,true,0.04960856,33.0,true,0.8923081,gps,7001726.0,false,60
19063755408528,1788549010000,28.5219175,77.57191707,153.99627685546875,3.7900925,2.5,3.5,true,0.037304793,31.7,true,0.6836401,gps,7001726.0,false,58
19064764593215,1788549011000,28.52194565,77.57193534,153.9893798828125,3.7900925,2.5,3.59,true,0.044122312,28.6,true,0.7880071,gps,7001726.0,false,55
19065756819256,1788549012000,28.52197488,77.57195017,153.94287109375,3.7900925,2.5,3.54,true,0.04919797,22.9,true,0.8914809,gps,7001726.0,false,55
19066757745402,1788549013000,28.52200476,77.57196252,154.0433349609375,3.7900925,2.5,3.55,true,0.044604033,20.1,true,0.80621934,gps,7001726.0,false,55
19067758115609,1788549014000,28.52203481,77.57197485,154.1944580078125,3.7900925,2.5,3.56,true,0.047316384,21.1,true,0.85281533,gps,7001706.0,false,56
19068765421494,1788549015000,28.52206449,77.57198765,154.207275390625,3.7900925,2.5,3.58,true,0.05473137,21.6,true,0.98054016,gps,7001706.0,false,54
19069758194619,1788549016000,28.52209464,77.5720014,154.2674560546875,3.7900925,2.5,3.66,true,0.060721084,22.3,true,1.0663382,gps,7001706.0,false,53
19070761059514,1788549017000,28.5221243,77.57201585,154.08697509765625,3.7900925,2.5,3.58,true,0.05495466,24.1,true,0.9844582,gps,7001706.0,false,51
19071758722274,1788549018000,28.52215336,77.57203283,153.76544189453125,3.7900925,2.5,3.63,true,0.041238505,27.8,true,0.7290493,gps,7001706.0,false,51
19072752948993,1788549019000,28.52218106,77.5720525,153.77008056640625,3.7900925,2.5,3.61,true,0.034925263,32.3,true,0.6213165,gps,7001706.0,false,51
19073754883836,1788549020000,28.52220688,77.57207462,153.755126953125,3.7900925,2.5,3.64,true,0.034832884,36.3,true,0.6143892,gps,7001706.0,false,51
19074761679149,1788549021000,28.52223214,77.57209795,153.68048095703125,3.7900925,2.5,3.64,true,0.033086114,38.8,true,0.58317256,gps,7001709.0,false,51
19075752033627,1788549022000,28.52225524,77.57212311,153.7437744140625,3.7900925,2.5,3.55,true,0.031307667,43.7,true,0.56557834,gps,7001706.0,false,51
19076763009409,1788549023000,28.5222749,77.57215062,153.5357666015625,3.7900925,2.5,3.42,true,0.035207972,51.0,true,0.66067404,gps,7001706.0,false,52
19077756620084,1788549024000,28.5222923,77.57217938,153.69525146484375,3.7900925,2.5,3.4,true,0.038782705,54.0,true,0.73220885,gps,7001706.0,false,51
19078758107168,1788549025000,28.52230954,77.57220883,153.6185302734375,3.7900925,2.5,3.5,true,0.04451413,55.3,true,0.81539655,gps,7001706.0,false,52
19079752019355,1788549026000,28.5223271,77.57223905,153.49365234375,3.7900925,2.5,3.57,true,0.062496025,55.7,true,1.1243573,gps,7001706.0,false,53
19080762297168,1788549027000,28.52234498,77.57226934,153.6243896484375,3.7900925,2.5,3.62,true,0.23322691,55.4,true,4.1528983,gps,7001706.0,false,55
19081753112115,1788549028000,28.52236096,77.57230041,153.69000244140625,3.7900925,2.5,3.53,true,0.22834313,59.4,true,4.170074,gps,7001706.0,false,56
19082763731854,1788549029000,28.52237562,77.57233243,153.6007080078125,3.7900925,2.5,3.52,true,0.057263043,61.6,true,1.0444949,gps,7001706.0,false,55
