t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
19035706447340,1788548981880,51,false,33.5,0,0,5880016896
19040724062130,1788548986898,51,false,33.5,0,0,5876932608
19045743479055,1788548991917,51,false,33.5,0,0,5875339264
19050802751449,1788548996977,51,false,33.5,0,0,5902958592
19055847872229,1788549002022,51,false,33.5,0,0,5901983744
19060927097695,1788549007101,51,false,33.5,0,0,5898240000
19066009498475,1788549012183,51,false,33.5,0,0,5897310208
19071053984827,1788549017228,51,false,33.5,0,0,5896388608
19076134491283,1788549022308,51,false,33.5,0,0,5895544832
19081217542375,1788549027391,51,false,33.5,0,0,5891555328
19086262947113,1788549032437,51,false,33.5,0,0,5890633728
19091343338205,1788549037517,51,false,33.5,0,0,5889691648
19096425914765,1788549042600,51,false,33.5,0,0,5888765952
19101471288878,1788549047645,51,false,33.5,0,0,5885198336
19106549779084,1788549052724,51,false,33.5,0,0,5884256256
19111598405697,1788549057772,51,false,33.5,0,0,5880696832
19116640598872,1788549062814,51,false,33.5,0,0,5879746560
19121657790641,1788549067832,51,false,33.5,0,0,5876666368
19126677324754,1788549072851,51,false,33.5,0,0,5875245056
19131698431991,1788549077872,51,false,33.5,0,0,5874294784
19136716571833,1788549082890,51,false,33.5,0,0,5870669824
19141759092560,1788549087933,51,false,33.5,0,0,5869744128
19146774630163,1788549092948,51,false,33.5,0,0,5866270720
19151788449640,1788549097962,51,false,33.5,0,0,5863464960
19156799323909,1788549102973,51,false,33.5,0,0,5861740544
