t_ns,wall_ms,type,text
19030686407759,1788548976860,SESSION_START,"20260905_003936_SNU_AJB_BA_run2"
19030686476249,1788548976860,CALIB_START,"stand still 15s"
19045687368118,1788548991861,CALIB_END,"n_fixes=13"
19045688019420,1788548991862,RIDE_START,""
19143975420476,1788549090149,STOP_CALIB_START,"stand still 15s"
19158975817762,1788549105150,STOP_CALIB_END,"n_fixes=15"
19158981504481,1788549105155,SESSION_END,""
