t_ns,mx,my,mz,bx,by,bz
19030655974125,2.8875,3.4875002,-17.94375,4.38,36.059998,28.439999
19030665974125,3.6750002,4.9875,-15.618751,4.38,36.059998,28.439999
19030675974125,4.1062503,5.025,-18.900002,4.38,36.059998,28.439999
19030685974125,4.5,5.5875,-18.65625,4.38,36.059998,28.439999
19030695974125,3.9375002,3.3750002,-17.306252,4.38,36.059998,28.439999
19030705974125,3.7687502,4.4812503,-16.237501,4.38,36.059998,28.439999
19030715974125,4.0125003,4.65,-18.2625,4.38,36.059998,28.439999
19030725974125,5.90625,5.2875004,-15.900001,4.38,36.059998,28.439999
19030735974125,5.26875,4.3125,-15.187501,4.38,36.059998,28.439999
19030745974125,3.1125002,4.275,-16.3125,4.38,36.059998,28.439999
19030755974125,2.7562501,3.9750001,-16.25625,4.38,36.059998,28.439999
19030765974125,4.2000003,4.1625004,-16.425001,4.38,36.059998,28.439999
19030775974125,2.7375002,4.21875,-14.418751,4.38,36.059998,28.439999
19030785974125,2.2875001,3.6562502,-17.868752,4.38,36.059998,28.439999
19030795974125,2.7375002,2.5875,-18.206251,4.38,36.059998,28.439999
19030805974125,4.0687504,5.025,-17.831251,4.38,36.059998,28.439999
19030815974125,6.5062504,5.8500004,-21.35625,4.38,36.059998,28.439999
19030825974125,4.89375,4.7625003,-20.53125,4.38,36.059998,28.439999
19030835974125,4.9125004,5.1375003,-19.462502,4.38,36.059998,28.439999
19030845974125,7.51875,6.4875,-20.737501,4.38,36.059998,28.439999
19030855974125,6.1312504,5.4375,-16.85625,4.38,36.059998,28.439999
19030865974125,5.9812503,4.78125,-15.750001,4.38,36.059998,28.439999
19030875974125,4.70625,5.2312503,-17.1375,4.38,36.059998,28.439999
19030885974125,5.1000004,3.7875001,-17.456251,4.38,36.059998,28.439999
19030895974125,5.025,3.7875001,-15.6,4.38,36.059998,28.439999
19030905974125,4.65,4.59375,-18.487501,4.38,36.059998,28.439999
19030915974125,4.8562503,3.3750002,-16.800001,4.38,36.059998,28.439999
19030925974125,3.825,4.74375,-16.556252,4.38,36.059998,28.439999
19030935974125,5.3812504,4.5750003,-17.34375,4.38,36.059998,28.439999
19030945974125,3.5062501,4.4437504,-17.587502,4.38,36.059998,28.439999
19030955974125,2.8125,4.4812503,-15.50625,4.38,36.059998,28.439999
19030965974125,3.9375002,4.6312504,-15.637501,4.38,36.059998,28.439999
19030975974125,4.4625,3.9562502,-16.3125,4.38,36.059998,28.439999
19030985974125,4.89375,4.6312504,-16.6875,4.38,36.059998,28.439999
19030995974125,3.9750001,3.8812501,-15.937501,4.38,36.059998,28.439999
19031005974125,3.61875,4.59375,-15.6,4.38,36.059998,28.439999
19031015974125,3.5062501,3.6937501,-17.1,4.38,36.059998,28.439999
19031025974125,4.0875,3.7875001,-15.337501,4.38,36.059998,28.439999
19031035974125,3.35625,4.18125,-14.793751,4.38,36.059998,28.439999
19031045974125,3.6937501,4.9875,-16.087502,4.38,36.059998,28.439999
19031055974125,5.0625,4.5375004,-17.625,4.38,36.059998,28.439999
19031065974125,3.54375,4.0875,-16.050001,4.38,36.059998,28.439999
19031075974125,4.125,3.7875001,-16.10625,4.38,36.059998,28.439999
19031085974125,2.7375002,2.2125,-15.13125,4.38,36.059998,28.439999
19031095974125,5.1375003,5.175,-16.575,4.38,36.059998,28.439999
19031105974125,1.85625,4.2375,-15.993751,4.38,36.059998,28.439999
19031115974125,4.14375,4.78125,-16.59375,4.38,36.059998,28.439999
19031125974125,4.6687503,4.4812503,-15.1125,4.38,36.059998,28.439999
19031135974125,1.35,3.0375001,-15.900001,4.38,36.059998,28.439999
19031145974125,3.6937501,4.2375,-15.150001,4.38,36.059998,28.439999
19031155974125,3.8812501,3.3750002,-15.918751,4.38,36.059998,28.439999
19031165974125,3.0937502,4.275,-15.543751,4.38,36.059998,28.439999
19031175974125,6.15,4.6875,-16.6875,4.38,36.059998,28.439999
19031185974125,3.73125,3.4875002,-15.281251,4.38,36.059998,28.439999
19031195974125,5.2875004,4.3125,-15.806251,4.38,36.059998,28.439999
19031205974125,5.5125003,4.8375,-19.837502,4.38,36.059998,28.439999
19031215974125,6.1125,4.8,-19.44375,4.38,36.059998,28.439999
19031225974125,4.8375,3.99375,-17.737501,4.38,36.059998,28.439999
19031235974125,4.8562503,4.3875003,-16.66875,4.38,36.059998,28.439999
19031245974125,4.7250004,4.2375,-17.868752,4.38,36.059998,28.439999
19031255974125,5.1000004,5.175,-15.4875,4.38,36.059998,28.439999
19031265974125,4.4812503,3.9562502,-17.081251,4.38,36.059998,28.439999
19031275974125,3.6750002,2.8500001,-16.63125,4.38,36.059998,28.439999
19031285974125,4.6687503,3.4875002,-15.243751,4.38,36.059998,28.439999
19031295974125,1.2,3.1312501,-16.050001,4.38,36.059998,28.439999
19031305974125,4.5750003,4.8562503,-14.962501,4.38,36.059998,28.439999
19031315974125,3.73125,3.8437502,-18.056252,4.38,36.059998,28.439999
19031325974125,4.3125,5.0625,-15.712501,4.38,36.059998,28.439999
19031335974125,5.26875,4.3125,-15.187501,4.38,36.059998,28.439999
19031345974125,3.61875,2.5875,-16.63125,4.38,36.059998,28.439999
19031355974125,3.7500002,4.9875,-17.775002,4.38,36.059998,28.439999
19031365974125,3.3000002,3.54375,-15.843751,4.38,36.059998,28.439999
19031375974125,4.5750003,4.59375,-16.650002,4.38,36.059998,28.439999
19031385974125,5.15625,3.4125001,-16.21875,4.38,36.059998,28.439999
19031395974125,4.70625,5.2312503,-17.1375,4.38,36.059998,28.439999
19031405974125,3.61875,2.8312502,-15.243751,4.38,36.059998,28.439999
19031415974125,6.0375004,5.0437503,-16.21875,4.38,36.059998,28.439999
19031425974125,3.3000002,3.80625,-14.775001,4.38,36.059998,28.439999
19031435974125,3.7687502,4.2375,-17.306252,4.38,36.059998,28.439999
19031445974125,2.775,4.2375,-15.4875,4.38,36.059998,28.439999
19031455974125,1.8000001,3.4687502,-13.668751,4.38,36.059998,28.439999
19031465974125,4.0125003,3.9,-17.325,4.38,36.059998,28.439999
19031475974125,1.6875001,4.33125,-15.375001,4.38,36.059998,28.439999
19031485974125,2.6437502,4.0875,-16.85625,4.38,36.059998,28.439999
19031495974125,4.33125,4.6875,-17.85,4.38,36.059998,28.439999
19031505974125,4.93125,4.275,-14.681251,4.38,36.059998,28.439999
19031515974125,2.68125,3.5812502,-15.918751,4.38,36.059998,28.439999
19031525974125,3.8812501,4.125,-16.706251,4.38,36.059998,28.439999
19031535974125,4.5,4.33125,-15.543751,4.38,36.059998,28.439999
19031545974125,2.9250002,3.1125002,-16.25625,4.38,36.059998,28.439999
19031555974125,4.14375,3.7875001,-16.725,4.38,36.059998,28.439999
19031565974125,3.6750002,3.2250001,-14.962501,4.38,36.059998,28.439999
19031575974125,4.125,4.78125,-15.975,4.38,36.059998,28.439999
19031585974125,5.64375,4.4812503,-16.462502,4.38,36.059998,28.439999
19031595974125,5.3625,5.3250003,-17.831251,4.38,36.059998,28.439999
19031605974125,1.3687501,2.2875001,-16.050001,4.38,36.059998,28.439999
19031615974125,4.96875,3.6375,-18.956251,4.38,36.059998,28.439999
19031625974125,3.24375,4.9125004,-17.1,4.38,36.059998,28.439999
19031635974125,1.6500001,3.3375,-14.56875,4.38,36.059998,28.439999
19031645974125,5.775,4.6312504,-14.793751,4.38,36.059998,28.439999
19031655974125,6.3562503,4.5750003,-18.69375,4.38,36.059998,28.439999
19031665974125,5.71875,3.99375,-16.29375,4.38,36.059998,28.439999
19031675974125,4.3875003,3.43125,-16.59375,4.38,36.059998,28.439999
19031685974125,3.4875002,3.6937501,-16.331251,4.38,36.059998,28.439999
19031695974125,5.1000004,4.03125,-16.06875,4.38,36.059998,28.439999
19031705974125,5.0062504,5.2875004,-16.706251,4.38,36.059998,28.439999
19031715974125,4.4437504,3.9562502,-15.525001,4.38,36.059998,28.439999
19031725974125,5.08125,4.78125,-16.85625,4.38,36.059998,28.439999
19031735974125,5.34375,3.9375002,-19.48125,4.38,36.059998,28.439999
19031745974125,5.53125,3.8437502,-16.425001,4.38,36.059998,28.439999
19031755974125,5.1000004,3.0375001,-16.81875,4.38,36.059998,28.439999
19031765974125,3.3750002,3.1875002,-15.543751,4.38,36.059998,28.439999
19031775974125,5.5875,4.1062503,-16.44375,4.38,36.059998,28.439999
19031785974125,4.89375,3.8812501,-15.731251,4.38,36.059998,28.439999
19031795974125,6.20625,3.9375002,-17.587502,4.38,36.059998,28.439999
19031805974125,7.4062505,4.3500004,-18.50625,4.38,36.059998,28.439999
19031815974125,4.55625,3.9562502,-19.237501,4.38,36.059998,28.439999
19031825974125,2.8312502,3.4875002,-16.40625,4.38,36.059998,28.439999
19031835974125,4.78125,4.5,-18.65625,4.38,36.059998,28.439999
19031845974125,6.8812504,3.9,-18.88125,4.38,36.059998,28.439999
19031855974125,5.0625,4.78125,-16.237501,4.38,36.059998,28.439999
19031865974125,3.9562502,4.3875003,-17.79375,4.38,36.059998,28.439999
19031875974125,3.6000001,3.5812502,-15.431251,4.38,36.059998,28.439999
19031885974125,4.7250004,4.4812503,-16.81875,4.38,36.059998,28.439999
19031895974125,3.6562502,3.6000001,-16.96875,4.38,36.059998,28.439999
19031905974125,5.4750004,3.5812502,-15.637501,4.38,36.059998,28.439999
19031915974125,4.8187504,5.1375003,-16.21875,4.38,36.059998,28.439999
19031925974125,4.6875,5.2312503,-16.66875,4.38,36.059998,28.439999
19031935974125,3.15,4.03125,-18.45,4.38,36.059998,28.439999
19031945974125,5.34375,4.3125,-17.34375,4.38,36.059998,28.439999
19031955974125,7.3125005,5.08125,-16.518751,4.38,36.059998,28.439999
19031965974125,5.2875004,3.9375002,-17.625,4.38,36.059998,28.439999
19031975974125,3.7500002,4.2375,-16.987501,4.38,36.059998,28.439999
19031985974125,5.49375,3.2062502,-18.243752,4.38,36.059998,28.439999
19031995974125,5.175,5.175,-17.34375,4.38,36.059998,28.439999
19032005974125,3.1875002,4.5375004,-17.081251,4.38,36.059998,28.439999
19032015974125,4.4437504,5.5875,-16.800001,4.38,36.059998,28.439999
19032025974125,4.8,3.99375,-17.118752,4.38,36.059998,28.439999
19032035974125,3.6000001,4.33125,-16.368752,4.38,36.059998,28.439999
19032045974125,6.05625,5.0437503,-16.518751,4.38,36.059998,28.439999
19032055974125,4.21875,4.1625004,-17.19375,4.38,36.059998,28.439999
19032065974125,5.49375,3.2062502,-18.243752,4.38,36.059998,28.439999
19032075974125,4.6875,5.2312503,-16.368752,4.38,36.059998,28.439999
19032085974125,2.86875,4.5,-17.04375,4.38,36.059998,28.439999
19032095974125,3.9,4.125,-17.475,4.38,36.059998,28.439999
19032105974125,3.15,5.2875004,-16.95,4.38,36.059998,28.439999
19032115974125,2.4562502,4.18125,-15.450001,4.38,36.059998,28.439999
19032125974125,4.9125004,5.64375,-16.556252,4.38,36.059998,28.439999
19032135974125,6.3,5.3250003,-18.09375,4.38,36.059998,28.439999
19032145974125,4.2375,4.6875,-15.375001,4.38,36.059998,28.439999
19032155974125,3.80625,4.74375,-15.937501,4.38,36.059998,28.439999
19032165974125,2.4375,4.93125,-15.7875,4.38,36.059998,28.439999
19032175974125,2.1750002,3.15,-17.081251,4.38,36.059998,28.439999
19032185974125,3.4687502,4.70625,-15.13125,4.38,36.059998,28.439999
19032195974125,3.45,3.6937501,-14.94375,4.38,36.059998,28.439999
19032205974125,2.9437501,3.1125002,-17.025002,4.38,36.059998,28.439999
19032215974125,2.7375002,3.2250001,-15.000001,4.38,36.059998,28.439999
