t_ns,gx,gy,gz,accuracy
19567920891628,-1.527162E-4,-0.024587307,0.010079269,3
19567923270795,-0.003817905,-0.025809037,0.011300999,3
19567925649962,-0.003817905,-0.027030766,0.010079269,3
19567928029128,-0.0050396346,-0.028252495,0.010079269,3
19567930408295,-0.0025961753,-0.025809037,0.010079269,3
19567932787462,-1.527162E-4,-0.020922119,0.00763581,3
19567935166628,-0.0013744457,-0.01725693,0.00641408,3
19567937545795,-0.0013744457,-0.013591741,0.0027488915,3
19567939924962,-0.0013744457,-0.0074830935,3.054324E-4,3
19567942304128,-0.0025961753,-1.527162E-4,-0.0021380268,3
19567944683295,-0.0025961753,0.004734202,-0.004581486,3
19567947062462,-0.0013744457,0.00962112,-0.0058032153,3
19567949441628,-0.0013744457,0.013286309,-0.008246674,3
19567951820795,-1.527162E-4,0.016951498,-0.009468404,3
19567954199962,-1.527162E-4,0.019394957,-0.009468404,3
19567956579128,-0.0025961753,0.018173227,-0.011911863,3
19567958958347,-0.0025961753,0.016951498,-0.009468404,3
19567961337514,-0.003817905,0.013286309,-0.008246674,3
19567963716680,-0.0013744457,0.012064579,-0.0058032153,3
19567966095847,-0.0013744457,0.0059559317,-0.004581486,3
19567968475014,-0.0013744457,-1.527162E-4,-0.0021380268,3
19567970854180,-1.527162E-4,-0.003817905,0.0015271619,3
19567973233347,-0.0013744457,-0.008704823,0.003970621,3
19567975612514,-0.0025961753,-0.013591741,0.00641408,3
19567977991680,-0.0013744457,-0.016035201,0.00641408,3
19567980370847,-0.0013744457,-0.01847866,0.008857539,3
19567982750014,0.0010690134,-0.01847866,0.00763581,3
19567985129180,-1.527162E-4,-0.01970039,0.008857539,3
19567987508347,-1.527162E-4,-0.01970039,0.008857539,3
19567989887514,0.0010690134,-0.01725693,0.008857539,3
19567992266628,-1.527162E-4,-0.014813471,0.00763581,3
19567994645847,-1.527162E-4,-0.011148282,0.00641408,3
19567997025014,-0.0013744457,-0.008704823,0.0027488915,3
19567999404180,-0.0013744457,-0.003817905,0.0027488915,3
19568001783347,-1.527162E-4,-0.0013744457,0.0015271619,3
19568004162514,0.0010690134,0.002290743,3.054324E-4,3
19568006541680,-1.527162E-4,0.004734202,-9.162972E-4,3
19568008920847,-0.0013744457,0.008399391,-0.0033597562,3
19568011300014,-0.0013744457,0.00962112,-0.0021380268,3
19568013679180,-0.0013744457,0.0108428495,-0.0033597562,3
19568016058347,-0.0013744457,0.0108428495,-0.0033597562,3
19568018437514,-0.0013744457,0.013286309,-0.004581486,3
19568020816680,-0.0013744457,0.012064579,-0.004581486,3
19568023195847,-0.0025961753,0.0108428495,-0.004581486,3
19568025575014,-0.0013744457,0.00962112,-0.0033597562,3
19568027954232,-1.527162E-4,0.0059559317,-0.0021380268,3
19568030333347,-0.0025961753,0.0059559317,-0.0021380268,3
19568032712566,-0.0013744457,0.002290743,-9.162972E-4,3
19568035091732,-0.0013744457,-0.0013744457,3.054324E-4,3
19568037470847,-1.527162E-4,-0.003817905,3.054324E-4,3
19568039850066,-1.527162E-4,-0.0050396346,0.0015271619,3
19568042229232,-0.0013744457,-0.0074830935,0.0051923506,3
19568044608399,-0.003817905,-0.008704823,0.0027488915,3
19568046987566,-0.0025961753,-0.008704823,0.0027488915,3
19568049366732,0.0010690134,-0.008704823,0.0027488915,3
19568051745899,-1.527162E-4,-0.006261364,0.0015271619,3
19568054125066,0.0010690134,-0.003817905,3.054324E-4,3
19568056504232,-1.527162E-4,-1.527162E-4,-0.0033597562,3
19568058883399,0.0010690134,0.004734202,-0.0021380268,3
19568061262566,-1.527162E-4,0.008399391,-0.004581486,3
19568063641732,0.0010690134,0.012064579,-0.0070249448,3
19568066020899,0.0010690134,0.015729768,-0.009468404,3
19568068400066,0.002290743,0.016951498,-0.011911863,3
19568070779232,0.0035124724,0.018173227,-0.011911863,3
19568073158399,0.002290743,0.018173227,-0.010690134,3
19568075537566,0.002290743,0.016951498,-0.011911863,3
19568077916732,0.0035124724,0.016951498,-0.009468404,3
19568080295899,0.0035124724,0.013286309,-0.009468404,3
19568082675066,0.002290743,0.00962112,-0.008246674,3
19568085054232,0.0035124724,0.0059559317,-0.0070249448,3
19568087433399,0.0035124724,0.0010690134,-0.004581486,3
19568089812566,0.002290743,-0.003817905,-0.0021380268,3
19568092191732,0.002290743,-0.008704823,-9.162972E-4,3
19568094570899,0.002290743,-0.011148282,3.054324E-4,3
19568096950066,0.0010690134,-0.013591741,0.0015271619,3
19568099329232,0.002290743,-0.014813471,3.054324E-4,3
19568101708399,0.002290743,-0.014813471,0.0027488915,3
19568104087566,0.002290743,-0.014813471,0.0015271619,3
19568106466785,0.002290743,-0.012370012,3.054324E-4,3
19568108845899,0.0010690134,-0.009926553,-9.162972E-4,3
19568111225066,0.0010690134,-0.008704823,-0.0021380268,3
19568113604285,0.002290743,-0.003817905,-0.0033597562,3
19568115983451,0.0010690134,-1.527162E-4,-0.0021380268,3
19568118362618,0.002290743,0.002290743,-0.0033597562,3
19568120741785,0.002290743,0.0059559317,-0.004581486,3
19568123120951,0.002290743,0.008399391,-0.0070249448,3
19568125500118,0.002290743,0.0108428495,-0.0070249448,3
19568127879285,0.0010690134,0.013286309,-0.0070249448,3
19568130258451,0.002290743,0.014508039,-0.0070249448,3
19568132637618,0.0010690134,0.013286309,-0.0058032153,3
19568135016785,0.0010690134,0.013286309,-0.004581486,3
19568137395951,0.002290743,0.012064579,-0.0033597562,3
19568139775118,0.0010690134,0.00962112,-0.0021380268,3
19568142154285,0.0010690134,0.0059559317,3.054324E-4,3
19568144533451,0.002290743,0.0035124724,0.0015271619,3
19568146912618,0.0010690134,0.0010690134,0.003970621,3
19568149291785,0.002290743,-0.0025961753,0.0051923506,3
19568151670951,0.0010690134,-0.006261364,0.00763581,3
19568154050118,0.0010690134,-0.0074830935,0.008857539,3
19568156429285,0.0035124724,-0.011148282,0.011300999,3
19568158808451,0.002290743,-0.012370012,0.011300999,3
19568161187618,0.0035124724,-0.013591741,0.011300999,3
19568163566785,0.002290743,-0.014813471,0.013744458,3
19568165945951,0.002290743,-0.01725693,0.012522728,3
19568168325118,0.002290743,-0.01847866,0.013744458,3
19568170704285,0.002290743,-0.01725693,0.014966187,3
19568173083451,0.0035124724,-0.016035201,0.014966187,3
19568175462618,0.0035124724,-0.01725693,0.013744458,3
19568177841785,0.0035124724,-0.014813471,0.013744458,3
19568180220951,0.004734202,-0.012370012,0.011300999,3
19568182600118,0.004734202,-0.008704823,0.008857539,3
19568184979337,0.0035124724,-0.006261364,0.008857539,3
19568187358503,0.0035124724,-0.003817905,0.00641408,3
19568189737670,0.0035124724,-0.0013744457,0.0051923506,3
19568192116837,0.004734202,0.0010690134,0.0051923506,3
19568194496003,0.0059559317,0.002290743,0.0051923506,3
19568196875170,0.004734202,0.002290743,0.0051923506,3
19568199254337,0.004734202,0.0010690134,0.0051923506,3
19568201633503,0.0059559317,0.0010690134,0.0051923506,3
19568204012670,0.0035124724,0.0010690134,0.003970621,3
19568206391837,0.0035124724,-1.527162E-4,0.00641408,3
19568208771003,0.004734202,-0.0013744457,0.00641408,3
19568211150170,0.0035124724,-0.0025961753,0.00641408,3
19568213529337,0.0035124724,-0.0025961753,0.00641408,3
19568215908503,0.0035124724,-1.527162E-4,0.003970621,3
19568218287670,0.0035124724,-1.527162E-4,0.0027488915,3
19568220666837,0.0035124724,0.002290743,0.0015271619,3
19568223046003,0.002290743,0.002290743,3.054324E-4,3
19568225425170,0.002290743,0.0035124724,-9.162972E-4,3
19568227804337,0.002290743,0.0059559317,-9.162972E-4,3
19568230183503,0.002290743,0.007177661,-0.0033597562,3
19568232562670,0.0010690134,0.007177661,-0.0058032153,3
19568234941837,0.0010690134,0.007177661,-0.0058032153,3
19568237321003,0.002290743,0.00962112,-0.0033597562,3
19568239700170,-0.0013744457,0.00962112,-0.004581486,3
19568242079337,-1.527162E-4,0.00962112,-0.0058032153,3
19568244458503,-1.527162E-4,0.008399391,-0.0058032153,3
19568246837670,0.0010690134,0.0108428495,-0.0058032153,3
19568249216837,-1.527162E-4,0.008399391,-0.0058032153,3
19568251596003,0.0010690134,0.007177661,-0.0058032153,3
19568253975170,0.0010690134,0.0059559317,-0.004581486,3
19568256354337,0.0010690134,0.0059559317,-0.0033597562,3
19568258733503,-1.527162E-4,0.0035124724,-0.0033597562,3
19568261112670,-1.527162E-4,0.002290743,-0.0033597562,3
19568263491837,-0.0013744457,0.0010690134,-0.0021380268,3
19568265871003,0.0010690134,-0.0025961753,-9.162972E-4,3
19568268250170,0.0010690134,-0.0025961753,0.0015271619,3
19568270629389,0.002290743,-0.0050396346,0.003970621,3
19568273008555,0.0010690134,-0.006261364,0.003970621,3
19568275387722,-1.527162E-4,-0.006261364,0.003970621,3
19568277766889,-1.527162E-4,-0.0074830935,0.00763581,3
19568280146055,-0.0013744457,-0.0050396346,0.00641408,3
19568282525222,-0.0013744457,-0.0050396346,0.00763581,3
19568284904389,-0.0013744457,-0.0050396346,0.00763581,3
19568287283555,0.0010690134,-0.003817905,0.00763581,3
19568289662722,-1.527162E-4,-0.003817905,0.00763581,3
19568292041837,-0.0013744457,-0.0013744457,0.00763581,3
19568294421055,-0.0013744457,-1.527162E-4,0.00641408,3
19568296800222,-0.0025961753,-0.0013744457,0.00641408,3
19568299179389,-1.527162E-4,0.0010690134,0.00763581,3
19568301558555,-0.0013744457,-1.527162E-4,0.00641408,3
19568303937722,-0.0013744457,-0.0013744457,0.00763581,3
19568306316889,-1.527162E-4,-0.0013744457,0.008857539,3
19568308696055,-0.0013744457,-0.0025961753,0.00763581,3
19568311075222,-0.0013744457,-0.0025961753,0.00763581,3
19568313454389,-0.0013744457,-0.003817905,0.008857539,3
19568315833555,-0.0013744457,-0.006261364,0.00763581,3
19568318212722,-0.0013744457,-0.0050396346,0.00763581,3
19568320591889,-0.0013744457,-0.0074830935,0.00763581,3
19568322971055,-0.0013744457,-0.006261364,0.008857539,3
19568325350222,-1.527162E-4,-0.006261364,0.008857539,3
19568327729389,-0.0013744457,-0.0074830935,0.00763581,3
19568330108555,-0.0013744457,-0.006261364,0.00763581,3
19568332487722,-0.0013744457,-0.006261364,0.00641408,3
19568334866889,-0.0013744457,-0.0050396346,0.00641408,3
19568337246055,-1.527162E-4,-0.003817905,0.0051923506,3
19568339625222,-0.0013744457,-0.0025961753,0.0051923506,3
19568342004389,-1.527162E-4,-0.0013744457,0.003970621,3
19568344383555,-0.0013744457,0.0010690134,0.003970621,3
19568346762722,-0.0013744457,0.0010690134,0.0027488915,3
19568349141889,-0.0013744457,0.0035124724,0.0027488915,3
19568351521055,-0.0013744457,0.002290743,0.003970621,3
19568353900222,-1.527162E-4,0.002290743,0.0051923506,3
19568356279389,0.0010690134,-1.527162E-4,0.00641408,3
19568358658607,-0.0013744457,-0.0013744457,0.008857539,3
19568361037774,-1.527162E-4,-0.0025961753,0.010079269,3
19568363416941,-0.0013744457,-0.006261364,0.011300999,3
19568365796107,-0.0013744457,-0.0074830935,0.013744458,3
19568368175274,-0.0013744457,-0.008704823,0.013744458,3
19568370554441,-0.0013744457,-0.011148282,0.017409647,3
19568372933607,-0.0013744457,-0.012370012,0.017409647,3
19568375312774,-0.0013744457,-0.013591741,0.018631376,3
19568377691941,-0.0025961753,-0.014813471,0.018631376,3
19568380071107,-0.0013744457,-0.016035201,0.019853106,3
19568382450274,-0.0013744457,-0.014813471,0.021074835,3
19568384829441,-0.0025961753,-0.014813471,0.019853106,3
19568387208607,-0.0025961753,-0.012370012,0.021074835,3
19568389587774,-1.527162E-4,-0.012370012,0.018631376,3
19568391966941,-0.0025961753,-0.011148282,0.018631376,3
19568394346107,-0.0025961753,-0.008704823,0.017409647,3
19568396725274,-0.0025961753,-0.008704823,0.017409647,3
19568399104441,-0.0025961753,-0.006261364,0.017409647,3
19568401483607,-0.0025961753,-0.003817905,0.018631376,3
19568403862774,-0.0025961753,-0.003817905,0.017409647,3
19568406241941,-0.0025961753,-0.0050396346,0.016187917,3
19568408621107,-0.003817905,-0.0025961753,0.017409647,3
19568411000274,-0.0025961753,-0.0050396346,0.017409647,3
19568413379389,-0.0025961753,-0.006261364,0.018631376,3
19568415758607,-0.0013744457,-0.0074830935,0.021074835,3
19568418137774,-0.0013744457,-0.008704823,0.021074835,3
19568420516941,-0.0013744457,-0.009926553,0.022296565,3
19568422896107,-0.0013744457,-0.011148282,0.023518294,3
19568425275274,-0.0013744457,-0.013591741,0.024740024,3
19568427654441,-0.0025961753,-0.016035201,0.025961753,3
19568430033607,-0.0013744457,-0.016035201,0.029626941,3
19568432412774,-0.0013744457,-0.01725693,0.03084867,3
19568434791941,-0.0013744457,-0.01847866,0.029626941,3
19568437171107,-1.527162E-4,-0.01847866,0.03084867,3
19568439550222,-0.0025961753,-0.01847866,0.032070402,3
19568441929441,-1.527162E-4,-0.01725693,0.03329213,3
19568444308607,-0.0013744457,-0.01725693,0.032070402,3
19568446687774,-0.0013744457,-0.016035201,0.032070402,3
19568449066941,-1.527162E-4,-0.013591741,0.03084867,3
19568451446160,-1.527162E-4,-0.012370012,0.032070402,3
19568453825326,-0.0013744457,-0.012370012,0.03084867,3
19568456204337,-0.0013744457,-0.012370012,0.032070402,3
19568458583660,-1.527162E-4,-0.013591741,0.032070402,3
19568460962826,-1.527162E-4,-0.013591741,0.032070402,3
19568463341993,-1.527162E-4,-0.014813471,0.03329213,3
19568465721160,-0.0013744457,-0.01847866,0.03329213,3
19568468100326,-1.527162E-4,-0.01970039,0.03451386,3
19568470479493,-1.527162E-4,-0.020922119,0.03573559,3
19568472858660,-1.527162E-4,-0.023365578,0.03695732,3
19568475237826,-0.0013744457,-0.023365578,0.03695732,3
19568477616993,-0.0013744457,-0.023365578,0.038179047,3
19568479996160,-0.0013744457,-0.022143848,0.03695732,3
19568482375326,-1.527162E-4,-0.01847866,0.038179047,3
19568484754493,-1.527162E-4,-0.01847866,0.03695732,3
19568487133660,-1.527162E-4,-0.016035201,0.03695732,3
19568489512826,-0.0013744457,-0.013591741,0.03573559,3
19568491891993,-0.0013744457,-0.011148282,0.03451386,3
19568494271160,-0.0013744457,-0.009926553,0.03451386,3
19568496650326,-0.0025961753,-0.0074830935,0.03329213,3
19568499029493,-0.0013744457,-0.0074830935,0.03084867,3
19568501408660,-0.0013744457,-0.006261364,0.029626941,3
19568503787826,-1.527162E-4,-0.006261364,0.032070402,3
