t_ns,mx,my,mz,accuracy
19567928049753,12.150001,-21.6375,39.2625,3
19567938049753,11.606251,-21.206251,38.850002,3
19567948049753,10.8,-20.94375,40.93125,3
19567958049753,10.21875,-22.650002,40.443752,3
19567968049753,10.387501,-21.0,39.15,3
19567978049753,11.512501,-20.85,38.7,3
19567988049753,11.94375,-20.775002,40.03125,3
19567998049753,10.368751,-21.993752,39.318752,3
19568008049753,11.19375,-21.2625,41.362503,3
19568018049753,10.21875,-21.50625,41.625,3
19568028049753,10.63125,-21.84375,41.5875,3
19568038049753,9.8625,-22.6875,41.86875,3
19568048049753,10.275001,-21.0,42.375,3
19568058049753,8.681251,-22.612501,40.4625,3
19568068049753,9.918751,-20.550001,41.49375,3
19568078049753,10.70625,-21.825,39.43125,3
19568088049753,7.8750005,-22.462502,41.625,3
19568098049753,9.84375,-21.9375,41.381252,3
19568108049753,9.0375,-22.050001,41.475002,3
19568118049753,10.931251,-23.0625,40.36875,3
19568128049753,11.2875,-21.0,40.256252,3
19568138049753,10.200001,-22.893751,39.675003,3
19568148049753,9.993751,-22.050001,41.2125,3
19568158049753,12.01875,-21.150002,40.95,3
19568168049753,11.175,-21.900002,39.225002,3
19568178049753,11.400001,-22.10625,40.275,3
19568188049753,13.406251,-21.337502,40.0125,3
19568198049753,11.212501,-21.6375,38.90625,3
19568208049753,11.137501,-22.650002,41.25,3
19568218049753,8.681251,-22.612501,40.4625,3
19568228049753,10.931251,-20.550001,38.756252,3
19568238049753,10.14375,-22.1625,40.59375,3
19568248049753,9.150001,-21.150002,42.825,3
19568258049753,13.012501,-21.150002,38.831253,3
19568268049753,11.306251,-21.75,40.443752,3
19568278049753,11.175,-21.6375,40.29375,3
19568288049753,11.85,-22.050001,41.30625,3
19568298049753,10.275001,-21.50625,39.9375,3
19568308049753,12.637501,-22.331251,39.84375,3
19568318049753,9.84375,-22.2,40.3125,3
19568328049753,7.8187504,-22.462502,43.48125,3
19568338049753,11.55,-20.962502,41.60625,3
19568348049753,11.175,-22.650002,39.862503,3
19568358049753,11.56875,-20.962502,41.30625,3
19568368049753,9.31875,-23.1375,41.79375,3
19568378049753,12.656251,-22.6875,41.831253,3
19568388049753,10.06875,-21.0375,38.86875,3
19568398049753,9.075001,-21.675001,42.54375,3
19568408049753,10.087501,-22.1625,42.43125,3
19568418049753,11.7375,-22.6875,41.643753,3
19568428049753,12.075001,-20.8875,40.48125,3
19568438049753,10.35,-21.75,41.15625,3
19568448049753,11.212501,-22.25625,40.93125,3
19568458049753,10.25625,-21.50625,40.55625,3
19568468049753,11.1,-21.150002,40.443752,3
19568478049753,10.837501,-21.056252,43.85625,3
19568488049753,10.725,-22.2,41.756252,3
19568498049753,9.806251,-21.9375,42.46875,3
19568508049753,12.375001,-21.862501,40.3125,3
19568518049753,10.78125,-22.6875,42.05625,3
19568528049753,10.762501,-22.2,40.66875,3
19568538049753,11.4375,-22.10625,39.206253,3
19568548049753,9.76875,-20.7,40.275,3
19568558049753,12.13125,-22.3875,40.518753,3
19568568049753,9.975,-20.2875,41.175003,3
19568578049753,10.9875,-21.7875,40.48125,3
19568588049753,10.275001,-21.2625,41.30625,3
19568598049753,9.637501,-22.087502,42.3375,3
19568608049753,9.056251,-22.29375,39.6375,3
19568618049753,10.931251,-21.0375,41.381252,3
19568628049753,10.81875,-21.69375,41.100002,3
19568638049753,12.58125,-22.331251,41.23125,3
19568648049753,10.181251,-21.525002,42.7125,3
19568658049753,9.900001,-21.5625,41.68125,3
19568668049753,9.31875,-21.50625,40.518753,3
19568678049753,9.375,-21.0,41.25,3
19568688049753,10.2375,-20.5125,41.456253,3
19568698049753,10.837501,-19.050001,39.956253,3
19568708049753,8.981251,-23.306252,41.98125,3
19568718049753,8.475,-22.5,42.487503,3
19568728049753,10.40625,-21.993752,38.25,3
19568738049753,10.200001,-21.900002,39.956253,3
19568748049753,10.70625,-21.45,41.268753,3
19568758049753,10.25625,-21.50625,40.256252,3
19568768049753,12.843751,-21.0375,39.768753,3
19568778049753,9.525001,-22.237501,40.050003,3
19568788049753,8.925,-22.2,39.80625,3
19568798049753,8.700001,-22.837502,43.0875,3
19568808049753,10.89375,-21.300001,41.081253,3
19568818049753,8.962501,-22.3125,42.581253,3
19568828049753,7.89375,-22.2,42.693752,3
19568838049753,8.043751,-22.050001,43.59375,3
19568848049753,11.118751,-21.900002,40.612503,3
19568858049753,9.88125,-21.300001,43.2,3
19568868049753,7.7250004,-23.1,43.050003,3
19568878049753,8.08125,-22.050001,42.05625,3
19568888049753,7.89375,-21.45,41.756252,3
19568898049753,7.5937505,-23.25,41.53125,3
19568908049753,10.556251,-22.725,39.487503,3
19568918049753,10.81875,-21.69375,41.41875,3
19568928049753,11.64375,-22.2,41.943752,3
19568938049753,10.9125,-21.300001,40.631252,3
19568948049753,9.39375,-23.643751,41.643753,3
19568958049753,9.84375,-22.2,40.3125,3
19568968049753,11.94375,-21.7875,39.9,3
19568978049753,10.14375,-22.650002,42.9,3
19568988049753,10.931251,-20.550001,39.05625,3
19568998049753,8.212501,-21.4125,41.4,3
19569008049753,11.45625,-21.6,41.34375,3
19569018049753,10.70625,-22.575,40.068752,3
19569028049753,8.775001,-21.09375,40.575,3
19569038049753,10.481251,-23.25,38.8875,3
19569048049753,12.825001,-21.0375,40.3875,3
19569058049753,10.950001,-22.050001,40.48125,3
19569068049753,11.775001,-22.2,38.25,3
19569078049753,10.856251,-21.675001,40.331253,3
19569088049753,9.975,-21.300001,40.575,3
19569098049753,9.975,-21.300001,40.575,3
19569108049753,10.762501,-22.95,41.60625,3
19569118049753,11.56875,-20.212502,40.36875,3
19569128049753,11.64375,-22.575,40.425003,3
19569138049753,12.0375,-22.3875,43.125,3
19569148049753,11.118751,-21.900002,40.612503,3
19569158049753,11.418751,-21.862501,41.04375,3
19569168049753,11.325001,-21.75,40.125,3
19569178049753,11.2875,-22.0125,39.825,3
19569188049753,10.087501,-22.1625,42.43125,3
19569198049753,8.700001,-20.34375,41.775,3
19569208049753,10.462501,-21.112501,40.66875,3
19569218049753,11.175,-22.25625,41.550003,3
19569228049753,9.9375,-22.3125,41.53125,3
19569238049753,10.03125,-21.7875,41.2125,3
19569248049753,8.1,-22.3125,40.6875,3
19569258049753,9.675,-21.337502,40.3125,3
19569268049753,8.475,-22.125,39.7125,3
19569278049753,9.0,-22.3125,41.49375,3
19569288049753,11.0625,-21.65625,43.8375,3
19569298049753,10.762501,-21.45,39.412502,3
19569308049753,12.0,-21.525002,39.112503,3
19569318049753,11.00625,-21.4125,41.53125,3
19569328049753,10.6125,-20.212502,40.631252,3
19569338049753,9.825001,-20.19375,41.34375,3
19569348049753,10.89375,-22.3125,40.96875,3
19569358049753,11.4375,-21.862501,40.575,3
19569368049753,9.731251,-22.837502,40.050003,3
19569378049753,11.90625,-21.7875,40.987503,3
19569388049753,10.931251,-21.0375,41.381252,3
19569398049753,11.4375,-21.6,41.643753,3
19569408049753,9.20625,-22.1625,40.537502,3
19569418049753,11.418751,-21.35625,38.71875,3
19569428049753,11.887501,-21.300001,38.98125,3
19569438049753,9.825001,-21.9375,41.7,3
19569448049753,10.875,-21.675001,39.5625,3
19569458049753,9.4125,-21.0,40.18125,3
19569468049753,11.15625,-21.6375,40.612503,3
19569478049753,11.3625,-21.35625,40.875,3
19569488049753,9.69375,-21.84375,41.86875,3
19569498049753,9.543751,-20.362501,39.375,3
19569508049753,9.337501,-22.893751,42.54375,3
19569518049753,10.931251,-21.0375,41.081253,3
19569528049753,10.556251,-20.85,39.2625,3
19569538049753,8.962501,-22.556252,41.193752,3
19569548049753,9.337501,-22.893751,42.24375,3
19569558049753,10.556251,-22.725,39.16875,3
19569568049753,10.012501,-22.050001,40.443752,3
19569578049753,11.4375,-20.362501,38.850002,3
19569588049753,9.5625,-21.6,42.16875,3
19569598049753,11.418751,-21.112501,40.40625,3
19569608049753,9.0,-22.3125,41.49375,3
19569618049753,8.75625,-22.837502,41.381252,3
19569628049753,9.825001,-22.95,41.568752,3
