t_ns,ax,ay,az,accuracy
19567938071785,-0.8470592,8.762517,4.345366,3
19567940450951,-0.8422736,8.7577305,4.3262234,3
19567942830118,-0.8470592,8.743374,4.359723,3
19567945209285,-0.89013004,8.772088,4.4075794,3
19567947588451,-0.91405827,8.781659,4.426722,3
19567949967618,-0.95712906,8.776874,4.4410787,3
19567952346785,-1.0193424,8.7577305,4.4554358,3
19567954725951,-1.0815558,8.738588,4.421936,3
19567957105118,-1.1389836,8.7673025,4.402794,3
19567959484337,-1.18684,8.733803,4.412365,3
19567961863503,-1.2442678,8.729017,4.4554358,3
19567964242670,-1.2969099,8.733803,4.4745784,3
19567966621837,-1.3160524,8.743374,4.4889355,3
19567969001003,-1.3208381,8.752945,4.4602213,3
19567971380170,-1.3351951,8.743374,4.4410787,3
19567973759337,-1.3064811,8.7673025,4.4075794,3
19567976138503,-1.3016955,8.776874,4.4410787,3
19567978517670,-1.2873386,8.786445,4.4602213,3
19567980896837,-1.2203395,8.772088,4.4841495,3
19567983276003,-1.1820544,8.748159,4.4889355,3
19567985655170,-1.1533405,8.7577305,4.465007,3
19567988034337,-1.0863415,8.743374,4.4410787,3
19567990413503,-1.038485,8.762517,4.402794,3
19567992792618,-1.038485,8.743374,4.3740797,3
19567995171837,-1.0097711,8.743374,4.3836513,3
19567997551003,-1.0049855,8.719446,4.3788652,3
19567999930170,-0.9906286,8.733803,4.388437,3
19568002309337,-0.9810573,8.729017,4.354937,3
19568004688503,-0.9954142,8.724232,4.321438,3
19568007067670,-0.9954142,8.719446,4.2975097,3
19568009446837,-0.9906286,8.738588,4.302295,3
19568011826003,-1.0001999,8.724232,4.321438,3
19568014205170,-1.0145568,8.738588,4.345366,3
19568016584337,-1.0719845,8.743374,4.3501515,3
19568018963503,-1.1150553,8.7673025,4.345366,3
19568021342670,-1.1389836,8.752945,4.3357944,3
19568023721837,-1.1485549,8.772088,4.354937,3
19568026101003,-1.1676974,8.781659,4.3932223,3
19568028480222,-1.18684,8.7673025,4.426722,3
19568030859337,-1.2059826,8.786445,4.4458647,3
19568033238555,-1.1916257,8.776874,4.45065,3
19568035617722,-1.1772687,8.7577305,4.4554358,3
19568037996837,-1.1629118,8.7577305,4.4410787,3
19568040376055,-1.1437693,8.776874,4.4458647,3
19568042755222,-1.1006985,8.752945,4.465007,3
19568045134389,-1.0289137,8.762517,4.479364,3
19568047513555,-1.0241281,8.752945,4.4889355,3
19568049892722,-0.9762716,8.7577305,4.5128636,3
19568052271889,-0.9523434,8.7673025,4.503292,3
19568054651055,-0.9523434,8.7673025,4.508078,3
19568057030222,-0.9379865,8.733803,4.5128636,3
19568059409389,-0.90448695,8.762517,4.508078,3
19568061788555,-0.9379865,8.752945,4.503292,3
19568064167722,-0.94755775,8.781659,4.4889355,3
19568066546889,-0.9619147,8.781659,4.479364,3
19568068926055,-1.0193424,8.786445,4.4889355,3
19568071305222,-1.0576276,8.781659,4.4841495,3
19568073684389,-1.1246266,8.786445,4.479364,3
19568076063555,-1.1772687,8.776874,4.4602213,3
19568078442722,-1.2059826,8.7673025,4.4554358,3
19568080821889,-1.2203395,8.752945,4.4554358,3
19568083201055,-1.268196,8.752945,4.4554358,3
19568085580222,-1.2729816,8.7673025,4.426722,3
19568087959389,-1.282553,8.7577305,4.412365,3
19568090338555,-1.3064811,8.762517,4.402794,3
19568092717722,-1.3208381,8.7673025,4.402794,3
19568095096889,-1.2634103,8.743374,4.398008,3
19568097476055,-1.253839,8.762517,4.402794,3
19568099855222,-1.2011969,8.79123,4.402794,3
19568102234389,-1.1533405,8.786445,4.3788652,3
19568104613555,-1.1294123,8.786445,4.3501515,3
19568106992774,-1.1150553,8.748159,4.331009,3
19568109371889,-1.0815558,8.781659,4.3501515,3
19568111751055,-1.0767702,8.786445,4.369294,3
19568114130274,-1.0767702,8.7673025,4.3932223,3
19568116509441,-1.0767702,8.752945,4.402794,3
19568118888607,-1.0767702,8.738588,4.388437,3
19568121267774,-1.0911272,8.729017,4.3740797,3
19568123646941,-1.0959128,8.738588,4.3740797,3
19568126026107,-1.134198,8.743374,4.3836513,3
19568128405274,-1.1629118,8.738588,4.3788652,3
19568130784441,-1.2155539,8.748159,4.369294,3
19568133163607,-1.2394822,8.738588,4.369294,3
19568135542774,-1.2969099,8.7577305,4.388437,3
19568137921941,-1.3495519,8.762517,4.3932223,3
19568140301107,-1.3926228,8.7577305,4.398008,3
19568142680274,-1.3974084,8.762517,4.398008,3
19568145059441,-1.3974084,8.762517,4.4171505,3
19568147438607,-1.3926228,8.738588,4.421936,3
19568149817774,-1.402194,8.705089,4.4171505,3
19568152196941,-1.3974084,8.719446,4.412365,3
19568154576107,-1.3926228,8.719446,4.402794,3
19568156955274,-1.3734802,8.700303,4.426722,3
19568159334441,-1.3591232,8.695518,4.4410787,3
19568161713607,-1.3256238,8.671589,4.436293,3
19568164092774,-1.2634103,8.676374,4.4410787,3
19568166471941,-1.2586247,8.652447,4.4410787,3
19568168851107,-1.2299109,8.671589,4.4075794,3
19568171230274,-1.1676974,8.681161,4.402794,3
19568173609441,-1.1294123,8.681161,4.412365,3
19568175988607,-1.0959128,8.724232,4.421936,3
19568178367774,-1.0767702,8.719446,4.421936,3
19568180746941,-1.038485,8.724232,4.4554358,3
19568183126107,-1.0241281,8.752945,4.436293,3
19568185505326,-0.9954142,8.776874,4.4315076,3
19568187884493,-0.9762716,8.79123,4.45065,3
19568190263660,-0.9762716,8.79123,4.426722,3
19568192642826,-0.9810573,8.786445,4.4410787,3
19568195021993,-0.971486,8.796016,4.4410787,3
19568197401160,-0.9667004,8.810373,4.4315076,3
19568199780326,-0.95712906,8.805588,4.426722,3
19568202159493,-0.9762716,8.82473,4.402794,3
19568204538660,-0.9762716,8.829515,4.3932223,3
19568206917826,-0.9810573,8.848659,4.3645086,3
19568209296993,-0.971486,8.872586,4.3740797,3
19568211676160,-0.94755775,8.853444,4.3836513,3
19568214055326,-0.93320084,8.82473,4.354937,3
19568216434493,-0.9379865,8.853444,4.3501515,3
19568218813660,-0.91405827,8.839087,4.3405805,3
19568221192826,-0.9092726,8.843872,4.331009,3
19568223571993,-0.9092726,8.848659,4.3070807,3
19568225951160,-0.9379865,8.843872,4.3070807,3
19568228330326,-0.9810573,8.843872,4.3118663,3
19568230709493,-0.9954142,8.805588,4.3357944,3
19568233088660,-0.98584294,8.786445,4.3405805,3
19568235467826,-1.0097711,8.796016,4.331009,3
19568237846993,-1.0289137,8.772088,4.331009,3
19568240226160,-1.0815558,8.772088,4.3501515,3
19568242605326,-1.1150553,8.762517,4.369294,3
19568244984493,-1.134198,8.776874,4.3932223,3
19568247363660,-1.1389836,8.781659,4.402794,3
19568249742826,-1.1916257,8.7673025,4.412365,3
19568252121993,-1.1916257,8.800801,4.4075794,3
19568254501160,-1.2155539,8.79123,4.4171505,3
19568256880326,-1.268196,8.772088,4.398008,3
19568259259493,-1.2729816,8.762517,4.402794,3
19568261638660,-1.282553,8.752945,4.402794,3
19568264017826,-1.2873386,8.743374,4.4171505,3
19568266396993,-1.2921243,8.743374,4.4171505,3
19568268776160,-1.2921243,8.772088,4.388437,3
19568271155378,-1.2873386,8.7577305,4.388437,3
19568273534545,-1.2586247,8.7673025,4.3788652,3
19568275913712,-1.2442678,8.748159,4.3932223,3
19568278292878,-1.2299109,8.724232,4.398008,3
19568280672045,-1.2059826,8.729017,4.388437,3
19568283051212,-1.1820544,8.709874,4.3836513,3
19568285430378,-1.1629118,8.738588,4.3788652,3
19568287809545,-1.1629118,8.743374,4.345366,3
19568290188712,-1.18684,8.781659,4.3262234,3
19568292567826,-1.1629118,8.781659,4.3070807,3
19568294947045,-1.1676974,8.781659,4.316652,3
19568297326212,-1.1533405,8.786445,4.3501515,3
19568299705378,-1.1485549,8.786445,4.3645086,3
19568302084545,-1.1581261,8.772088,4.3788652,3
19568304463712,-1.1629118,8.772088,4.3740797,3
19568306842878,-1.134198,8.748159,4.3740797,3
19568309222045,-1.1389836,8.729017,4.3501515,3
19568311601212,-1.1150553,8.733803,4.345366,3
19568313980378,-1.1102697,8.724232,4.3740797,3
19568316359545,-1.1294123,8.695518,4.3836513,3
19568318738712,-1.105484,8.709874,4.388437,3
19568321117878,-1.0959128,8.719446,4.3932223,3
19568323497045,-1.0959128,8.705089,4.412365,3
19568325876212,-1.0719845,8.71466,4.3932223,3
19568328255378,-1.0815558,8.709874,4.388437,3
19568330634545,-1.0767702,8.719446,4.402794,3
19568333013712,-1.0815558,8.729017,4.421936,3
19568335392878,-1.0815558,8.733803,4.421936,3
19568337772045,-1.0719845,8.738588,4.4075794,3
19568340151212,-1.0863415,8.762517,4.4075794,3
19568342530378,-1.1150553,8.781659,4.402794,3
19568344909545,-1.1485549,8.800801,4.412365,3
19568347288712,-1.18684,8.829515,4.4315076,3
19568349667878,-1.2203395,8.796016,4.4410787,3
19568352047045,-1.2394822,8.786445,4.4315076,3
19568354426212,-1.2346965,8.772088,4.4410787,3
19568356805378,-1.2729816,8.772088,4.4458647,3
19568359184597,-1.3208381,8.79123,4.436293,3
19568361563764,-1.3208381,8.7673025,4.398008,3
19568363942930,-1.3304094,8.796016,4.398008,3
19568366322097,-1.3304094,8.781659,4.402794,3
19568368701264,-1.3112668,8.7673025,4.388437,3
19568371080430,-1.3160524,8.776874,4.3836513,3
19568373459597,-1.3304094,8.786445,4.3836513,3
19568375838764,-1.3016955,8.796016,4.369294,3
19568378217930,-1.2777673,8.810373,4.388437,3
19568380597097,-1.2490535,8.79123,4.388437,3
19568382976264,-1.2442678,8.805588,4.388437,3
19568385355430,-1.2203395,8.781659,4.3836513,3
19568387734597,-1.2059826,8.800801,4.354937,3
19568390113764,-1.1820544,8.810373,4.3645086,3
19568392492930,-1.1772687,8.839087,4.3645086,3
19568394872097,-1.1964114,8.82473,4.3740797,3
19568397251264,-1.1724831,8.796016,4.354937,3
19568399630430,-1.18684,8.79123,4.3740797,3
19568402009597,-1.1916257,8.800801,4.402794,3
19568404388764,-1.2011969,8.796016,4.412365,3
19568406767930,-1.2107682,8.781659,4.4075794,3
19568409147097,-1.2251252,8.7673025,4.4075794,3
19568411526264,-1.2346965,8.762517,4.426722,3
19568413905378,-1.2442678,8.743374,4.436293,3
19568416284597,-1.253839,8.748159,4.4315076,3
19568418663764,-1.2777673,8.733803,4.436293,3
19568421042930,-1.2969099,8.743374,4.4171505,3
19568423422097,-1.3016955,8.705089,4.421936,3
19568425801264,-1.3064811,8.685946,4.426722,3
19568428180430,-1.3016955,8.695518,4.4410787,3
19568430559597,-1.2921243,8.705089,4.469793,3
19568432938764,-1.268196,8.709874,4.4410787,3
19568435317930,-1.2873386,8.729017,4.436293,3
19568437697097,-1.2969099,8.738588,4.4075794,3
19568440076212,-1.2442678,8.738588,4.3932223,3
19568442455430,-1.2299109,8.748159,4.412365,3
19568444834597,-1.2203395,8.762517,4.4410787,3
19568447213764,-1.1820544,8.781659,4.4602213,3
19568449592930,-1.1676974,8.781659,4.426722,3
19568451972149,-1.1772687,8.772088,4.402794,3
19568454351316,-1.18684,8.776874,4.4171505,3
19568456730326,-1.2107682,8.772088,4.4075794,3
19568459109649,-1.2155539,8.776874,4.398008,3
19568461488816,-1.2059826,8.7577305,4.402794,3
