t_ns,value
19568027155847,1.0
19569387153712,3.0
19569547157514,4.0
19573867154910,4.0
19576907153451,2.0
19577067153347,3.0
19577227155899,2.0
19577387155951,1.0
19577707155274,3.0
19577867156680,1.0
19582187155587,2.0
19582347156576,1.0
19582827153816,4.0
19582987158555,1.0
19584747153712,0.0
19585387154910,1.0
19586027165535,2.0
19586667155639,0.0
19587787153607,1.0
19587947155066,2.0
19588107155222,1.0
19588267155482,0.0
19589067153451,4.0
19589227154857,0.0
19590027156160,6.0
19590187155482,10.0
19590347153399,0.0
19590827155691,4.0
19590987153503,3.0
19591147156889,5.0
19591467156732,4.0
19591627153712,3.0
19591787156368,0.0
19596107153399,0.0
19598987152803,1.0
19599147155303,2.0
19599307155303,0.0
19600747156814,3.0
19600907156345,0.0
19601227153220,1.0
19601387158324,0.0
19602027155876,1.0
19602507155095,2.0
19602667154782,1.0
19603947155772,0.0
19604267156657,14.0
19604427155928,9.0
19604587157074,0.0
19606027157543,2.0
19606187156085,3.0
19606507158012,2.0
19606827155407,1.0
19606987153220,0.0
19607147158428,1.0
19607307155303,3.0
19607467154157,2.0
19607627154210,1.0
19608107156137,0.0
19609227157178,15.0
19609387158116,12.0
19609547153324,10.0
19609707157543,4.0
19609867153428,6.0
19610187154157,2.0
19610347157491,0.0
19610667156501,2.0
19610827152751,3.0
19610987158064,1.0
19611147154678,0.0
19611307155980,2.0
19611627158428,0.0
19612267155824,1.0
19612427152855,0.0
19612587155668,1.0
19612747153168,0.0
19612907157907,6.0
19613067156397,3.0
19613227156241,0.0
19617547155928,0.0
19617867153376,1.0
19618027159470,0.0
19618667156397,3.0
19618827153272,6.0
19618987155720,11.0
19619147153585,0.0
19619787154939,12.0
19619947155512,9.0
19620107155355,0.0
19620427152803,4.0
19620587157439,7.0
19620747156553,3.0
19620907155095,4.0
19621067154626,0.0
19621867157439,1.0
19622027156710,2.0
19622187156189,1.0
19622347153845,0.0
19622827156241,2.0
19622987153897,5.0
19623147155928,8.0
19623307154782,0.0
19623947153532,1.0
19624107155824,0.0
19624587153272,1.0
19624747155407,5.0
19624907154522,6.0
19625067156449,8.0
19625227153741,7.0
19625387155355,4.0
19625547153741,1.0
19625867154001,3.0
19626027155876,4.0
19626187153480,5.0
19626347155928,4.0
19626507155876,3.0
19626827153376,1.0
19626987156553,3.0
19627147155512,11.0
19627307157387,1.0
19627467153272,0.0
19628427153741,1.0
19628747153480,8.0
19628907157595,13.0
19629067154262,9.0
19629227154678,0.0
19629867153012,1.0
19630667153637,0.0
19631147153324,1.0
19631307154730,0.0
19632747159730,4.0
19632907155303,12.0
19633067153741,8.0
19633227153741,0.0
19634347153897,1.0
19635307159678,2.0
19635467155303,3.0
19635787158064,2.0
19636107155928,1.0
19636267153637,0.0
19636587157647,4.0
19636747156189,0.0
19638187153532,35.0
19638347153741,31.0
19638507161241,26.0
19638667156397,8.0
19638827154678,0.0
19639307157595,3.0
19639467153428,4.0
19639627154730,3.0
19639947156241,1.0
19640587155043,2.0
19640747153012,3.0
19641067155772,1.0
19641547153845,21.0
19641707158116,13.0
19641867155095,0.0
19642027153220,1.0
19642187153897,32.0
19642347156710,43.0
19642507155980,31.0
19642667152803,1.0
19642827153637,0.0
19643307153168,13.0
19643467153220,22.0
19643627157387,19.0
19643787155876,17.0
19643947153637,15.0
19644107156605,0.0
19644427155199,7.0
19644587153064,10.0
19644747153585,9.0
19644907159522,5.0
19645067156085,6.0
19645227153689,3.0
19645387156814,0.0
19645707155824,1.0
19645867153637,0.0
19646187157335,2.0
19646347156085,3.0
19646507153012,2.0
19646667155668,0.0
19646987156085,1.0
19647147153220,6.0
19647307153585,5.0
19647467156657,4.0
19648107159418,2.0
19648267155876,3.0
19648427153845,1.0
19648587155512,2.0
19649067153428,1.0
19649387157126,0.0
19649707153585,1.0
19650027154574,2.0
19650187155407,1.0
19650507154782,2.0
19650667157595,15.0
19650827155772,3.0
19650987153272,0.0
19651467156345,10.0
19651627152907,9.0
19651787156085,0.0
19652107155564,1.0
19652267153585,0.0
19652427154366,3.0
19652587154574,7.0
19652747156397,6.0
19653067156241,1.0
19653707154053,4.0
19654027155772,3.0
19654667155772,1.0
19654987156085,2.0
19655307155616,1.0
19655787156814,2.0
19655947156293,1.0
19656107152907,2.0
19656267154157,1.0
19656587155980,3.0
19656747153064,36.0
19656907158168,35.0
19657067156710,17.0
19657227155564,1.0
19657707155980,2.0
19657867156189,15.0
19658027153376,12.0
19658187156814,5.0
19658507156218,4.0
19658827156530,3.0
19658987157155,4.0
19659307153874,2.0
19659787156322,1.0
19659947153041,2.0
19660267162520,4.0
19660427155905,1.0
19662027157207,5.0
19662187158614,12.0
19662347155905,9.0
19662507152884,5.0
19662667156114,0.0
19662987153301,1.0
19663147153926,2.0
19663307156426,3.0
19663467153457,2.0
19663627155645,1.0
19663947156686,0.0
19664107158145,1.0
19664427153561,2.0
19664587157884,1.0
19665227155280,0.0
19666027156322,20.0
19666187156686,18.0
19666347153197,16.0
19666507156582,12.0
19666667157572,9.0
19666827155801,5.0
19666987153145,1.0
19667147156999,2.0
19667307156582,3.0
19667627153093,2.0
19667787155905,1.0
19668267153614,0.0
19668427156530,1.0
19669067157468,0.0
19669707156114,15.0
19669867155801,10.0
19670027156426,0.0
19670667155436,1.0
19671147157155,0.0
19673387151530,1.0
19674187152051,0.0
19674507152259,1.0
19674667153405,2.0
19674827156478,3.0
19674987156322,4.0
19675147155957,6.0
19675307153561,10.0
19675467156009,14.0
19675627155593,19.0
19675787155541,23.0
19675947153457,27.0
19676107156061,30.0
19676267157468,32.0
19676427155853,34.0
19676587153770,35.0
19676747156478,36.0
19677067156114,33.0
19677227153770,35.0
19677547157884,34.0
19678507153093,35.0
19682827154395,35.0
19687147156009,35.0
19689867153666,36.0
19690027155541,35.0
19690347155541,36.0
19691307154447,35.0
19691467157780,36.0
19692747156947,35.0
19693867156895,36.0
19694027157207,35.0
