t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
19572982786042,1788549519157,48,false,32.8,0,0,5900701696
19578002265415,1788549524176,48,false,32.8,0,0,5896622080
19583019279267,1788549529193,48,false,32.8,0,0,5893160960
19588038669682,1788549534212,48,false,32.8,0,0,5891575808
19593052282909,1788549539226,48,false,32.8,0,0,5890596864
19598114160563,1788549544288,48,false,32.8,0,0,5885001728
19603158928322,1788549549333,48,false,32.8,0,0,5872668672
19608201799466,1788549554376,48,false,32.8,0,0,5896572928
19613281692224,1788549559456,48,false,32.8,0,0,5889822720
19618323463316,1788549564497,48,false,32.8,0,0,5883236352
19623372111491,1788549569546,48,false,32.8,0,0,5877977088
19628418587635,1788549574592,48,false,32.8,0,0,5871300608
19633437869717,1788549579612,48,false,32.8,0,0,5864767488
19638453788933,1788549584628,48,false,32.8,0,0,5891145728
19643471170286,1788549589645,48,false,32.8,0,0,5884334080
19648490127784,1788549594664,48,false,32.8,0,0,5879898112
19653534411896,1788549599708,48,false,32.8,0,0,5875810304
19658579342415,1788549604753,48,false,32.8,0,0,5868179456
19663659073507,1788549609833,48,false,32.8,0,0,5862637568
19668706477411,1788549614880,48,false,32.8,0,0,5856165888
19673782353087,1788549619956,48,false,32.8,0,0,5880508416
19678829136835,1788549625003,48,false,32.8,0,0,5873799168
19683838655843,1788549630012,48,false,32.8,0,0,5868126208
19688857513498,1788549635031,48,false,32.8,0,0,5865377792
19693880339069,1788549640054,48,false,32.8,0,0,5860274176
