t_ns,wall_ms,sentence
19570085483751,1788549516259,"$GPGSV,2,1,08,06,73,035,33,11,66,220,40,14,22,125,32,17,25,060,40,1*6E  "
19570088000366,1788549516259,"$GPGSV,2,2,08,19,50,028,41,21,17,167,34,22,42,114,30,24,37,263,40,1*6C  "
19570088418855,1788549516259,"$GPGSV,1,1,04,06,73,035,24,11,66,220,34,14,22,125,34,24,37,263,41,8*68  "
19570088440522,1788549516259,"$GLGSV,2,1,05,09,83,142,40,16,25,147,33,20,62,275,40,19,43,019,38,1*73  "
19570088855001,1788549516259,"$GLGSV,2,2,05,21,24,238,38,1*4A  "
19570089189324,1788549516259,"$GAGSV,2,1,06,02,63,081,37,15,27,209,28,18,64,001,30,30,48,329,41,7*77  "
19570089300314,1788549516259,"$GAGSV,2,2,06,34,78,173,37,36,43,042,31,7*7A  "
19570089630626,1788549516259,"$GAGSV,2,1,06,02,63,081,25,15,27,209,30,18,64,001,28,30,48,329,27,1*72  "
19570090258960,1788549516259,"$GAGSV,2,2,06,34,78,173,26,36,43,042,33,1*7E  "
19570090282710,1788549516259,"$GQGSV,1,1,02,02,24,097,29,03,32,062,37,1*64  "
19570090673595,1788549516259,"$GQGSV,1,1,02,02,24,097,25,03,32,062,33,8*65  "
19570090836824,1788549516259,"$GBGSV,4,1,14,38,59,018,41,37,34,314,43,34,08,053,29,28,49,266,46,1*7A  "
19570090850887,1788549516259,"$GBGSV,4,2,14,25,36,157,44,23,77,230,37,14,02,076,26,13,68,318,43,1*73  "
19570091158074,1788549516259,"$GBGSV,4,3,14,10,16,162,28,08,37,048,40,06,30,120,34,03,39,128,36,1*7F  "
19570091665314,1788549516259,"$GBGSV,4,4,14,02,54,175,37,01,16,104,32,1*75  "
19570091821876,1788549516259,"$GBGSV,2,1,05,23,77,230,23,25,36,157,33,28,49,266,31,37,34,314,28,5*7C  "
19570092490001,1788549516259,"$GBGSV,2,2,05,38,59,018,32,5*48  "
19570094915678,1788549516268,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.6,0.4,0.5,1*3E  "
19570095053439,1788549516268,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19570095257293,1788549516268,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19570095350210,1788549516268,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19570095525887,1788549516268,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.6,0.4,0.5,3,1*73  "
19570095964845,1788549516268,"$GNGSA,A,3,01,02,06,07,08,09,10,13,23,25,27,28,0.6,0.4,0.5,4*3A  "
19570096121199,1788549516268,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19570096146251,1788549516268,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19570096156772,1788549516268,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19570096239585,1788549516268,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19570097171512,1788549516268,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19570097303907,1788549516268,"$GNRMC,191835.78,A,2831.360922,N,07734.439483,E,0.0,,040926,1.3,E,A,V*7E  "
19570097331460,1788549516268,"$GNGNS,191835.78,2831.360922,N,07734.439483,E,AAAAAN,35,0.4,208.3,-54.0,,,V*00  "
19570097340730,1788549516268,"$GNGGA,191835.78,2831.360922,N,07734.439483,E,1,12,0.4,208.3,M,-54.0,M,,*5A  "
19570097503439,1788549516271,"$PSMSG,magcal=FAIL,bluesky=0*00 "
19570769267709,1788549516942,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.6,0.4,0.5,1*3E  "
19570769832866,1788549516942,"$PSSGR,GSA,A,3,06,14,21,24,,,,,,,,,0.6,0.4,0.5,1,8*44  "
19570770056303,1788549516942,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19570770605886,1788549516942,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19570770930105,1788549516942,"$PSSGR,GSA,A,3,302,315,330,334,336,,,,,,,,0.6,0.4,0.5,3,1*7D  "
19570771443595,1788549516942,"$GNGSA,A,3,01,02,06,07,08,09,10,13,23,25,27,28,0.6,0.4,0.5,4*3A  "
19570771589376,1788549516942,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19570772358855,1788549516942,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19570773094376,1788549516942,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19570773485522,1788549516942,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19570773666511,1788549516942,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19570774368022,1788549516942,"$GNRMC,191837.00,A,2831.360840,N,07734.439467,E,0.0,,040926,1.3,E,A,V*7C  "
19570774481668,1788549516942,"$GNGNS,191837.00,2831.360840,N,07734.439467,E,AAAAAN,35,0.4,208.3,-54.0,,,V*02  "
19570774503126,1788549516942,"$GNGGA,191837.00,2831.360840,N,07734.439467,E,1,12,0.4,208.3,M,-54.0,M,,*58  "
19570774511095,1788549516948,"$PSMSG,magcal=PASS,bluesky=0*00 "
19571776082188,1788549517948,"$GPGSV,3,1,09,06,73,035,36,11,66,220,39,14,22,125,35,17,25,060,40,1*62  "
19571777640105,1788549517948,"$GPGSV,3,2,09,19,50,028,41,21,17,167,35,22,42,114,30,24,37,263,41,1*6C  "
19571777668386,1788549517948,"$GPGSV,3,3,09,40,00,000,40,1*5D  "
19571777680105,1788549517948,"$GPGSV,2,1,05,06,73,035,24,11,66,220,34,14,22,125,35,21,17,167,18,8*67  "
19571777692344,1788549517948,"$GPGSV,2,2,05,24,37,263,42,8*5B  "
19571777915573,1788549517948,"$GLGSV,2,1,05,09,83,142,39,16,25,147,31,20,62,275,43,19,43,019,38,1*7C  "
19571777956980,1788549517948,"$GLGSV,2,2,05,21,24,238,38,1*4A  "
19571778449480,1788549517948,"$GAGSV,2,1,07,02,63,081,40,15,27,209,28,18,64,001,33,25,14,117,25,7*75  "
19571778637032,1788549517948,"$GAGSV,2,2,07,30,48,329,43,34,78,173,37,36,43,042,30,7*4A  "
19571778895521,1788549517948,"$GAGSV,2,1,07,02,63,081,26,15,27,209,32,18,64,001,29,25,14,117,18,1*7D  "
19571779390313,1788549517948,"$GAGSV,2,2,07,30,48,329,28,34,78,173,25,36,43,042,33,1*41  "
19571779669740,1788549517948,"$GQGSV,1,1,02,02,24,097,27,03,32,062,38,1*65  "
19571780433542,1788549517948,"$GQGSV,1,1,02,02,24,097,25,03,32,062,34,8*62  "
19571781199428,1788549517948,"$GBGSV,5,1,17,42,05,097,24,38,59,018,39,37,34,314,43,34,08,053,28,1*7A  "
19571781721094,1788549517948,"$GBGSV,5,2,17,28,49,266,44,25,36,157,45,23,77,230,35,14,02,076,28,1*78  "
19571781753907,1788549517948,"$GBGSV,5,3,17,13,68,318,43,10,16,162,29,09,22,146,22,08,37,048,42,1*73  "
19571781947969,1788549517948,"$GBGSV,5,4,17,07,06,160,29,06,30,120,33,03,39,128,34,02,54,175,38,1*74  "
19571782228230,1788549517948,"$GBGSV,5,5,17,01,16,104,31,1*41  "
19571782430886,1788549517948,"$GBGSV,2,1,07,23,77,230,26,25,36,157,43,27,10,245,23,28,49,266,46,3*73  "
19571782634792,1788549517948,"$GBGSV,2,2,07,34,08,053,27,37,34,314,43,38,59,018,35,3*45  "
19571782908438,1788549517948,"$GBGSV,2,1,06,23,77,230,23,25,36,157,34,28,49,266,31,34,08,053,21,5*7D  "
19571783084688,1788549517948,"$GBGSV,2,2,06,37,34,314,30,38,59,018,32,5*7D  "
19571786543126,1788549517960,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.6,0.4,0.5,1*3E  "
19571787005678,1788549517960,"$PSSGR,GSA,A,3,06,14,21,24,,,,,,,,,0.6,0.4,0.5,1,8*44  "
19571787369011,1788549517960,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19571787459219,1788549517960,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19571788326928,1788549517960,"$PSSGR,GSA,A,3,302,315,325,330,334,336,,,,,,,0.6,0.4,0.5,3,1*49  "
19571788348334,1788549517960,"$GNGSA,A,3,01,02,06,07,08,09,10,13,23,25,27,28,0.6,0.4,0.5,4*3A  "
19571788358438,1788549517960,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19571788496407,1788549517960,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19571788746615,1788549517960,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19571788960678,1788549517960,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19571789088438,1788549517960,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19571789261823,1788549517960,"$GNRMC,191838.00,A,2831.360735,N,07734.439467,E,0.0,,040926,1.3,E,A,V*7E  "
19571789508698,1788549517960,"$GNGNS,191838.00,2831.360735,N,07734.439467,E,AAAAAN,35,0.4,208.4,-54.0,,,V*07  "
19571789680782,1788549517960,"$GNGGA,191838.00,2831.360735,N,07734.439467,E,1,12,0.4,208.4,M,-54.0,M,,*5D  "
19571789848021,1788549517964,"$PSMSG,magcal=PASS,bluesky=0*00 "
19572771238281,1788549518944,"$GPGSV,3,1,09,06,73,035,37,11,66,220,38,14,22,125,37,17,25,060,39,1*6E  "
19572771665208,1788549518944,"$GPGSV,3,2,09,19,50,028,40,21,17,167,36,22,42,114,32,24,37,263,43,1*6E  "
19572772044688,1788549518944,"$GPGSV,3,3,09,40,00,000,40,1*5D  "
19572772209896,1788549518944,"$GPGSV,2,1,05,06,73,035,25,11,66,220,33,14,22,125,34,21,17,167,18,8*60  "
19572772433073,1788549518944,"$GPGSV,2,2,05,24,37,263,42,8*5B  "
19572772634479,1788549518944,"$GLGSV,2,1,05,09,83,142,39,16,25,147,33,20,62,275,43,19,43,019,38,1*7E  "
19572772927813,1788549518944,"$GLGSV,2,2,05,21,24,238,38,1*4A  "
19572773167761,1788549518944,"$GAGSV,2,1,07,02,63,081,40,15,27,209,27,18,64,001,34,25,14,117,22,7*7A  "
