t_ns,ax,ay,az
19567938723087,0.0,0.0,0.0
19567943481420,0.0012917519,-0.005947113,-0.0012469292
19567948239753,-0.037068844,0.01362133,0.048611164
19567952998087,-0.0918259,0.0030698776,0.059838295
19567957756472,-0.17043531,-0.008948326,0.019127846
19567962514805,-0.22929859,-0.025330544,0.03384161
19567967273139,-0.2743045,-0.015519142,0.069987774
19567972031472,-0.25907207,-0.0052013397,0.033964157
19567976789805,-0.20952809,0.016654968,0.0066514015
19567981548139,-0.14400673,0.021416664,0.048962116
19567986306472,-0.05331421,-0.0044965744,0.04875946
19567991064753,0.047017455,-0.004170418,-0.005815029
19567995823139,0.078374624,-0.012690544,-0.045205116
19568000581472,0.097087026,-0.027331352,-0.037576675
19568005339805,0.09963167,-0.02551651,-0.077471256
19568010098139,0.0892061,-0.02163601,-0.10853338
19568014856472,0.07079506,-0.01806736,-0.070623875
19568019614805,-0.014059782,0.005586624,-0.053135395
19568024373139,-0.060561657,0.0121536255,-0.052636623
19568029131472,-0.08915198,0.022951126,0.011344433
19568033889857,-0.1053921,0.02872467,0.047211647
19568038648191,-0.07331467,0.004579544,0.04503584
19568043406524,-0.024668694,0.011279106,0.04979801
19568048164857,0.06780267,0.003932953,0.07516432
19568052923191,0.12468052,0.008357048,0.095119
19568057681524,0.13845104,-0.0034627914,0.0937891
19568062439857,0.15680826,0.0035991669,0.085773945
19568067198191,0.11966884,0.026564598,0.062090874
19568071956524,0.035508275,0.027956963,0.062464714
19568076714857,-0.073610544,0.02470684,0.044389248
19568081473191,-0.13084865,0.0030555725,0.02923584
19568086231524,-0.18208373,0.002919197,0.014570713
19568090989857,-0.19983208,0.0027942657,-0.018296242
19568095748191,-0.19191897,-0.0019712448,-0.024722576
19568100506524,-0.12403691,0.01895237,-0.02167654
19568105264910,-0.037154675,0.02768135,-0.05827427
19568110023191,0.0056306124,0.005968094,-0.079987526
19568114781576,0.02652502,0.017439842,-0.038219452
19568119539910,0.02609384,-0.01334095,-0.023139
19568124298243,0.009596586,-0.024681091,-0.043416023
19568129056576,-0.043756247,-0.017072678,-0.035217285
19568133814910,-0.11931062,-0.014324188,-0.045948505
19568138573243,-0.20968544,0.0023498535,-0.023723602
19568143331576,-0.27500975,0.0022583008,-0.016077995
19568148089910,-0.26909757,-0.007206917,0.0053987503
19568152848243,-0.26840353,-0.04456806,6.055832E-4
19568157606576,-0.24699867,-0.046079636,6.47068E-4
19568162364910,-0.20282209,-0.07101917,0.024104595
19568167123243,-0.11988759,-0.08843517,0.025952816
19568171881576,-0.057471037,-0.07508087,-0.009713173
19568176639910,0.02722025,-0.04794693,0.0022625923
19568181398243,0.080047965,-0.028400421,0.023476124
19568186156628,0.12507856,0.014282227,0.018452168
19568190914962,0.15542936,0.039741516,0.022973537
19568195673295,0.1524415,0.03888321,0.02513361
19568200431628,0.16363281,0.05450344,0.013155937
19568205189962,0.1464572,0.07225704,-0.017492294
19568209948295,0.14363182,0.10381508,-0.045253277
19568214706628,0.17624354,0.08078575,-0.044351578
19568219464962,0.18736148,0.086416245,-0.06699467
19568224223295,0.20084089,0.08495426,-0.091679096
19568228981628,0.14838934,0.08119488,-0.099491596
19568233739962,0.11581063,0.032818794,-0.06957626
19568238498295,0.0861007,0.020541191,-0.07548857
19568243256628,0.0074552298,0.0037679672,-0.046016693
19568248014962,-0.029922605,0.015515327,-0.0075478554
19568252773295,-0.08333731,0.020004272,0.0044260025
19568257531628,-0.13138294,0.01736164,0.0020446777
19568262289962,-0.16469991,-0.0064411163,-0.0027265549
19568267048295,-0.1742034,-0.020522118,0.011492729
19568271806680,-0.17202663,9.4509125E-4,-0.016941547
19568276565014,-0.13226128,-0.006173134,-0.019110203
19568281323347,-0.097798824,-0.03677559,-0.011854172
19568286081680,-0.052030325,-0.0386734,-0.023527622
19568290839962,-0.054062247,-4.0626526E-4,-0.06811857
19568295598347,-0.044181943,0.01849842,-0.09092331
19568300356680,-0.029713988,0.022961617,-0.044900417
19568305115014,-0.039146066,0.008468628,-0.02546835
19568309873347,-0.015390158,-0.024724007,-0.0393939
19568314631680,0.007990718,-0.03387928,-0.04134941
19568319390014,0.002724886,-0.059467316,-0.014935017
19568324148347,0.023473382,-0.04931736,0.0017266273
19568328906680,0.041648984,-0.048732758,-0.010210037
19568333665014,0.038410902,-0.036334038,0.0111022
19568338423347,0.04004681,-0.024093628,0.013285637
19568343181680,0.015767694,0.011657715,0.003636837
19568347940014,-0.050704956,0.054115295,0.020105362
19568352698347,-0.11177337,0.029836655,0.03404951
19568357456732,-0.13450408,0.010539055,0.04075241
19568362215066,-0.19979346,0.017481804,0.014213562
19568366973399,-0.20779526,0.026713371,-0.0026097298
19568371731732,-0.18992734,0.009793282,-0.016902924
19568376490066,-0.19131172,0.028569221,-0.026348114
19568381248399,-0.1383549,0.037656784,-0.014371872
19568386006732,-0.10724211,0.03010273,-0.01676941
19568390765066,-0.06924796,0.041561127,-0.04276228
19568395523399,-0.06232536,0.06714535,-0.033004284
19568400281732,-0.0554291,0.028525352,-0.03753996
19568405040066,-0.07223201,0.032940865,0.0053424835
19568409798399,-0.09362447,0.008899689,0.0051341057
19568414556732,-0.11497879,-0.012573242,0.028654099
19568419315066,-0.14100015,-0.02437973,0.030634403
19568424073399,-0.17405546,-0.04082775,0.015994549
19568428831732,-0.178599,-0.073719025,0.029891014
19568433590066,-0.15481436,-0.0565567,0.05078268
19568438348347,-0.1668849,-0.030086517,0.016963005
19568443106732,-0.11250973,-0.020479202,-0.00228405
19568447865066,-0.077512026,0.008009911,0.045037746
19568452623451,-0.049904227,0.0125284195,0.008962154
19568457381785,-0.07712388,0.00989151,0.006407261
19568462140118,-0.08992779,0.0025196075,-0.005590439
19568466898451,-0.07906234,0.002336502,0.013296604
19568471656785,-0.018659115,0.002128601,-0.017777443
19568476415118,0.0031872988,-0.0051727295,-0.036777973
19568481173451,0.05099964,-0.002937317,-0.008134365
19568485931785,0.08425939,0.011131287,-0.015280247
19568490690118,0.07234323,0.027490616,-0.055603504
19568495448451,0.032189727,0.036613464,-0.050516605
19568500206785,-0.012179971,0.005332947,0.01150322
19568504965118,-0.068121195,-0.004365921,0.039837837
19568509723451,-0.12845588,0.012141228,0.039388657
19568514481785,-0.1673249,-0.02845192,0.045989037
19568519240118,-0.17061877,-0.016533852,0.06912184
19568523998451,-0.1197654,-0.014271736,0.10393953
19568528756785,0.0041087866,-0.02626419,0.08860779
19568533515118,0.10567021,-0.028665543,0.11138964
19568538273451,0.2043035,-0.026302338,0.103214264
19568543031785,0.26922417,0.00452137,0.114159584
19568547790118,0.30548382,0.0042648315,0.09895086
19568552548503,0.3084743,-0.0031023026,0.09341669
19568557306837,0.2641598,-0.022288322,0.10461521
19568562065170,0.18471038,-0.029488564,0.08971548
19568566823503,0.12247008,-0.015242577,0.01791954
19568571581837,0.060685158,0.008343697,-0.015265465
19568576340170,-0.007779479,0.024621964,-0.026849747
19568581098503,-0.03544855,0.038383484,-0.033599854
19568585856837,-0.034425735,0.061538696,-0.094903946
19568590615170,-0.061847925,0.039455414,-0.11780405
19568595373503,-0.05103767,-0.0014076233,-0.114439964
19568600131837,-0.042791605,0.007906914,-0.11351442
19568604890170,-0.022889376,-0.0041942596,-0.10079813
19568609648503,0.013406634,-0.02806282,-0.08819342
19568614406837,0.073129,-0.018511772,-0.05908346
19568619165170,0.13004434,-0.0019426346,-0.001680851
19568623923503,0.17724735,0.002623558,0.012592316
19568628681837,0.17927635,-0.0070667267,0.03864813
19568633440170,0.14829648,-0.004799843,0.0479064
19568638198503,0.065535784,-0.009681702,0.026299953
19568642956837,0.0427742,-0.009750366,0.059396267
19568647715170,-0.029869199,-0.019335747,0.077971935
19568652473451,-0.028639555,-0.014630318,0.094005585
19568657231837,-0.01586032,-0.0076084137,0.11224365
19568661990170,0.020338178,-0.01966381,0.09001112
19568666748555,0.077489436,-0.012626648,0.056063175
19568671506889,0.19121528,-0.024671555,0.0130057335
19568676265170,0.24982297,-0.010466576,-0.08663845
19568681023555,0.26336497,0.029777527,-0.16408777
19568685781889,0.1990087,0.045990944,-0.1554122
19568690540222,0.0761708,0.038370132,-0.14917183
19568695298555,-0.04325819,0.028467178,-0.15252924
19568700056889,-0.14544964,0.018693924,-0.10857725
19568704815222,-0.18093169,0.0018291473,-0.041287422
19568709573555,-0.20259047,-0.0125665665,-0.010229111
19568714331889,-0.089384794,-0.022130966,-0.012710571
19568719090222,0.041632414,-0.024499893,0.022746563
19568723848555,0.20503181,-0.0031471252,0.02954483
19568728606889,0.33452082,0.013337135,-0.008750439
19568733365222,0.38066566,0.005999565,0.010315895
19568738123555,0.3323471,0.010626793,0.022215843
19568742881889,0.192307,0.005748749,0.034060955
19568747640222,0.02970475,-0.013315201,0.06477165
19568752398555,-0.12734205,0.0033473969,0.0927825
19568757156889,-0.22453147,-0.018158913,0.103899956
19568761915222,-0.2268582,8.068085E-4,0.08634615
19568766673555,-0.10156232,0.005358696,0.07834768
19568771431889,0.08187169,0.038352013,0.04902029
19568776190222,0.23330986,0.0402174,-0.0036940575
19568780948555,0.32731056,0.034992218,-0.03452444
19568785706889,0.35492432,0.03934765,-0.046018124
19568790465222,0.30011946,-0.022725105,-0.009861946
19568795223555,0.14416856,-0.029707909,-0.030854702
19568799981889,-0.06736857,-0.04134941,-0.056459904
19568804740222,-0.29186195,-0.045791626,-0.036844254
19568809498607,-0.4465207,-0.019406319,-0.029329777
19568814256941,-0.5082736,0.018619537,-0.029196262
19568819015274,-0.45647556,0.015935898,-0.014913559
19568823773607,-0.33440405,0.032194138,-0.026834488
19568828531941,-0.15156597,0.03170681,-0.05761957
19568833290274,-0.022049129,0.03365326,-0.07393551
19568838048607,0.087988496,0.014247894,-0.033071995
19568842806941,0.11228138,-0.014479637,-0.042257786
19568847565274,0.0442096,-0.026324272,-0.037115574
19568852323607,-0.044638157,-0.004835129,-0.008310318
19568857081941,-0.1211853,0.021203041,0.04157734
19568861840274,-0.17399961,0.035134315,0.05061674
19568866598607,-0.1533978,0.020431519,0.09750509
19568871356941,-0.047924638,0.010538101,0.17250776
19568876115274,0.0589661,-0.015935898,0.18528652
