t_ns,qx,qy,qz,qw,heading_acc_rad
19567938723087,0.078963086,0.5219727,0.8236252,0.20724586,-1.0
19567943481420,0.078972176,0.5218982,0.82367307,0.20723984,-1.0
19567948239753,0.078557305,0.5211738,0.8238278,0.20860101,-1.0
19567952998087,0.07783198,0.5205849,0.82375205,0.21063283,-1.0
19567957756472,0.07679569,0.5205933,0.8232071,0.21310838,-1.0
19567962514805,0.07569346,0.5204874,0.822667,0.21582943,-1.0
19567967273139,0.07462915,0.5202359,0.8221953,0.21858636,-1.0
19567972031472,0.07378365,0.5202359,0.82170475,0.22070783,-1.0
19567976789805,0.073209375,0.5203797,0.821284,0.22212136,-1.0
19567981548139,0.07289425,0.5202921,0.82111436,0.22305556,-1.0
19567986306472,0.072826594,0.52011085,0.8211292,0.22344542,-1.0
19567991064753,0.07296695,0.5200906,0.8211925,0.22321405,-1.0
19567995823139,0.07313562,0.52017283,0.8212343,0.22281308,-1.0
19568000581472,0.07330866,0.52019984,0.8213168,0.22238864,-1.0
19568005339805,0.07345463,0.52034396,0.8213369,0.22192849,-1.0
19568010098139,0.07355593,0.5205688,0.8213028,0.22149372,-1.0
19568014856472,0.07362315,0.5206987,0.82129735,0.22118565,-1.0
19568019614805,0.07356698,0.5208372,0.8212205,0.22116363,-1.0
19568024373139,0.07345733,0.5209862,0.8211045,0.22127979,-1.0
19568029131472,0.073335126,0.5210133,0.82103246,0.22152372,-1.0
19568033889857,0.07321616,0.5209756,0.8209844,0.22182976,-1.0
19568038648191,0.07314799,0.5209127,0.82096875,0.22205773,-1.0
19568043406524,0.07314612,0.5208299,0.8209955,0.22215344,-1.0
19568048164857,0.07324196,0.52068144,0.82110804,0.22205421,-1.0
19568052923191,0.07338354,0.5205009,0.8212674,0.22184114,-1.0
19568057681524,0.07351286,0.52032197,0.8214313,0.22161122,-1.0
19568062439857,0.07363404,0.520168,0.8215916,0.22133802,-1.0
19568067198191,0.073699936,0.52008504,0.8216962,0.2211225,-1.0
19568071956524,0.07368767,0.52002656,0.8217467,0.22107647,-1.0
19568076714857,0.07358758,0.52001375,0.82172304,0.22122793,-1.0
19568081473191,0.07345521,0.52001554,0.82166487,0.22148366,-1.0
19568086231524,0.07330595,0.5200422,0.8215716,0.22181642,-1.0
19568090989857,0.07316965,0.52010334,0.82145363,0.22215468,-1.0
19568095748191,0.07305738,0.52016133,0.8213411,0.22247146,-1.0
