t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.915636,9.135838,3.857219,-0.001454,-0.002439,0.000371,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.010000,-0.697002,9.150146,3.809388,-0.003097,-0.067482,0.034590,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.020000,0.073859,9.146010,3.743561,-0.002910,-0.071226,0.037048,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.030000,0.507832,9.120862,3.699782,-0.001887,-0.009447,0.003571,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.040000,0.221734,9.106920,3.703461,-0.000865,0.053380,-0.031247,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.050000,-0.421178,9.131037,3.740765,-0.000194,0.056780,-0.034227,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.060000,-0.735442,9.163863,3.736773,-0.000708,0.006036,-0.008836,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.070000,-0.468056,9.172772,3.710412,-0.002018,-0.040295,0.014662,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.080000,0.032986,9.148784,3.683989,-0.002297,-0.034307,0.011480,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.090000,0.208990,9.128924,3.686548,-0.000965,0.011471,-0.013465,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.100000,-0.104741,9.124495,3.689319,-0.000545,0.044013,-0.030594,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.110000,-0.516605,9.129037,3.713767,-0.000776,0.028214,-0.023653,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.120000,-0.566356,9.136867,3.742449,-0.001117,-0.013900,-0.003580,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.130000,-0.233689,9.126471,3.730179,-0.001271,-0.035972,0.006836,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.140000,0.112088,9.106627,3.700522,-0.000600,-0.016966,-0.003871,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.150000,0.097230,9.110928,3.707352,0.000129,0.020572,-0.024806,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
0.160000,-0.255748,9.133343,3.736848,-0.000064,0.036010,-0.033428,-0.196642,-0.015343,28.52711996,77.57719635,0.000000,,,CALIB
