t_ns,hPa
20775181917413,982.58887
20775221917517,982.59033
20775261916476,982.58936
20775301918455,982.5879
20775341917153,982.5864
20775381917934,982.58716
20775421916111,982.5896
20775461917674,982.59033
20775501918507,982.58325
20775541916788,982.5891
20775581917622,982.58716
20775621917517,982.59204
20775661916528,982.5913
20775701917726,982.59204
20775741917726,982.58545
20775781915851,982.5884
20775821916111,982.5923
20775861918142,982.5884
20775901917465,982.5842
20775941919340,982.58716
20775981916320,982.5945
20776021916267,982.5952
20776061916163,982.59937
20776101917778,982.59375
20776141918507,982.5928
20776181917101,982.5906
20776221916840,982.5864
20776261917465,982.57886
20776301916528,982.57886
20776341917726,982.5801
20776381918507,982.58057
20776421916684,982.5774
20776461917674,982.5774
20776501918299,982.5803
20776541918195,982.5803
20776581919132,982.59106
20776621916736,982.58716
20776661915851,982.5928
20776701916736,982.5867
20776741918142,982.5862
20776781916945,982.5818
20776821916892,982.58203
20776861916632,982.58105
20776901923142,982.5879
20776941920695,982.58887
20776981923090,982.59863
20777021923038,982.5947
20777061920799,982.59595
20777101921945,982.59546
20777141922205,982.5874
20777181920955,982.5874
20777221925642,982.5813
20777261919861,982.5845
20777301920278,982.5847
20777341921215,982.5896
20777381923507,982.5935
20777421922413,982.5957
20777461920382,982.58984
20777501919705,982.5962
20777541922674,982.593
20777581923872,982.5918
20777621922465,982.5984
20777661924184,982.5901
20777701920695,982.594
20777741921267,982.5945
20777781923142,982.593
20777821921997,982.5896
20777861925017,982.5974
20777901919809,982.5935
20777941920903,982.59766
20777981921528,982.5918
20778021921945,982.5869
20778061921788,982.57886
20778101921684,982.5803
20778141920070,982.58276
20778181923715,982.58545
20778221922361,982.5864
20778261922413,982.58545
20778301926059,982.5862
20778341920070,982.5801
20778381920382,982.5842
20778421922257,982.5781
20778461921840,982.5779
20778501922882,982.57544
20778541921892,982.57886
20778581920330,982.5781
20778621924028,982.5842
20778661922101,982.58936
20778701922049,982.58716
20778741923559,982.58276
20778781921580,982.58545
20778821922049,982.5908
20778861920903,982.594
20778901922570,982.5928
20778941925330,982.5913
20778981921163,982.5967
20779021919861,982.58765
20779061922726,982.58496
20779101919757,982.58545
20779141923247,982.58105
20779181920955,982.584
20779221920017,982.5808
20779261920747,982.58154
20779301923038,982.5762
20779341922570,982.57666
20779381923611,982.5742
20779421919184,982.574
20779461921059,982.5747
20779501921997,982.5752
20779541922153,982.5779
20779581924080,982.5808
20779621919861,982.58276
20779661920070,982.58887
20779701925070,982.594
20779741923247,982.5918
20779781922778,982.5901
20779821921528,982.5891
20779861920851,982.5774
20779901921424,982.5781
20779941922361,982.5847
20779981921215,982.58813
20780021922622,982.59644
20780061920278,982.5808
20780101920486,982.5813
20780141921424,982.5852
20780181922622,982.59033
20780221923976,982.5969
20780261920382,982.59644
20780301920122,982.6028
20780341922778,982.59863
20780381922205,982.6006
20780421923351,982.59595
20780461922517,982.5957
20780501920330,982.59424
20780541920747,982.60205
20780581922726,982.60376
20780621921736,982.5967
20780661923195,982.5957
20780701920486,982.59204
20780741920434,982.5886
20780781920955,982.59033
20780821922465,982.5918
20780861922934,982.58936
20780901920590,982.58105
20780941919913,982.5764
20780981922205,982.5818
20781021919549,982.5925
20781061922517,982.6028
20781101924028,982.59814
20781141919497,982.5901
20781181920070,982.5996
20781221922882,982.5913
20781261922517,982.5935
20781301923767,982.59717
20781341919861,982.603
20781381919965,982.5967
20781421920642,982.59863
20781461922413,982.6001
20781501919705,982.5884
20781541921788,982.5857
20781581921997,982.5906
20781621922101,982.58203
20781661921788,982.5791
20781701923403,982.5769
20781741924236,982.5808
20781781919965,982.5764
20781821919757,982.5813
20781861922517,982.5884
20781901921215,982.59326
20781941925955,982.5918
20781981919497,982.58813
20782021920590,982.58716
20782061920174,982.5913
20782101922465,982.59375
20782141922257,982.5967
20782181932986,982.59375
20782221922101,982.5908
20782261922882,982.58984
20782301920747,982.59424
20782341922309,982.5874
20782381925017,982.58496
20782421920434,982.5825
20782461919809,982.5913
20782501922882,982.5886
20782541922049,982.593
20782581922726,982.58203
20782621920590,982.5857
20782661919965,982.5852
20782701920330,982.5813
20782741922465,982.58105
20782781922309,982.5781
20782821922934,982.5786
20782861922257,982.5845
20782901920695,982.5891
20782941921163,982.58545
20782981922622,982.57446
20783021925278,982.5718
20783061920903,982.57544
20783101919445,982.58057
20783141922101,982.58276
20783181923247,982.58325
20783221922049,982.5847
20783261921372,982.58594
20783301920070,982.59326
20783341925330,982.58936
20783381922101,982.5862
20783421923820,982.58154
20783461922882,982.58765
20783501919236,982.5823
20783541920590,982.574
20783581920434,982.58105
20783621922153,982.5842
20783661921840,982.5747
20783701920017,982.5769
20783741920017,982.5862
20783781922361,982.5901
20783821923142,982.58765
20783861921997,982.59033
20783901922361,982.5874
20783941920070,982.5886
20783981922049,982.5901
20784021922517,982.58716
20784061920903,982.584
20784101924080,982.58057
20784141920382,982.5779
20784181921163,982.5757
20784221921163,982.5764
20784261923611,982.57886
20784301923299,982.58887
20784341920903,982.593
20784381920434,982.58154
20784421922205,982.5835
20784461921059,982.59033
20784501922517,982.5962
20784541925642,982.59424
20784581920590,982.593
20784621920278,982.59033
20784661921892,982.5925
20784701922413,982.5886
20784741924809,982.5847
20784781920747,982.5835
20784821921059,982.5825
20784861922153,982.58765
20784901922674,982.58594
20784941925174,982.5791
20784981920226,982.58057
20785021920486,982.5757
20785061923142,982.5708
20785101919497,982.57495
20785141922622,982.5769
20785181924913,982.58057
20785221920642,982.58936
20785261921892,982.58765
20785301922830,982.59375
20785341922101,982.5908
20785381923559,982.5945
20785421921528,982.5952
20785461920122,982.5923
20785501922570,982.5857
20785541923195,982.5857
20785581923038,982.58276
20785621922413,982.57983
20785661923038,982.5852
20785701922517,982.5896
20785741920538,982.59155
20785781922049,982.5925
20785821923090,982.5874
20785861920434,982.58496
20785901920382,982.5862
20785941922726,982.58887
20785981922622,982.58594
20786021923038,982.5845
20786061919757,982.584
20786101919913,982.58813
20786141920747,982.5845
20786181922570,982.58813
20786221920955,982.58203
20786261921997,982.5808
20786301919861,982.5808
20786341921580,982.5835
20786381923038,982.58813
20786421922205,982.58545
20786461923559,982.58203
20786501920017,982.5874
20786541919236,982.5891
20786581922465,982.5867
20786621924549,982.5886
20786661921320,982.594
20786701923247,982.58936
20786741919913,982.58057
20786781921528,982.5845
20786821922934,982.58716
20786861924236,982.5862
20786901924080,982.58496
20786941919861,982.59155
20786981920070,982.59546
20787021922465,982.5945
20787061922934,982.595
20787101924236,982.5952
20787141920486,982.59106
20787181919340,982.5913
20787221923038,982.59204
20787261920278,982.59033
20787301922986,982.5803
20787341922882,982.5835
20787381920903,982.5781
20787421923820,982.5847
20787461923038,982.58496
20787501922674,982.5874
20787541925799,982.5901
20787581919653,982.5884
20787621920538,982.5823
20787661921684,982.5852
20787701922570,982.583
20787741925590,982.584
20787781920382,982.5862
20787821919601,982.58374
20787861922153,982.58545
20787901919445,982.5874
20787941922986,982.584
20787981925642,982.5857
20788021920486,982.58594
20788061920330,982.59204
20788101923038,982.59326
20788141921840,982.58594
20788181922570,982.5947
20788221920955,982.58984
20788261919913,982.58887
20788301920695,982.5864
20788341923142,982.58984
20788381921007,982.59595
20788421922361,982.5923
20788461920382,982.59717
20788501923090,982.59375
20788541920955,982.59375
20788581922830,982.59644
20788621923507,982.5962
20788661920122,982.5991
20788701920122,982.59717
20788741922465,982.58887
20788781921997,982.59033
20788821922413,982.58374
20788861920590,982.583
20788901920642,982.5867
20788941919236,982.5884
20788981922726,982.5952
20789021922205,982.59717
20789061924184,982.5947
20789101920070,982.5957
20789141922153,982.5989
20789181921111,982.594
20789221923038,982.5952
20789261923820,982.59937
20789301920070,982.5923
20789341923038,982.58984
20789381922934,982.59106
20789421920434,982.595
20789461922726,982.5891
20789501920486,982.58594
20789541920538,982.58105
20789581921320,982.58545
20789621922882,982.5852
20789661920434,982.5886
20789701924236,982.59326
20789741920278,982.59033
20789781920017,982.58887
20789821922726,982.58545
20789861922934,982.59106
20789901923663,982.5974
20789941921111,982.593
20789981919497,982.5867
20790021922205,982.58984
20790061921111,982.59717
20790101922413,982.5913
20790141923715,982.5957
20790181920382,982.5852
20790221921580,982.5781
20790261922778,982.58154
20790301922622,982.58057
20790341923976,982.58325
20790381919601,982.5925
20790421920226,982.5952
20790461919601,982.595
20790501922101,982.5874
20790541923455,982.5867
20790581921684,982.5813
20790621919809,982.5803
20790661923299,982.5886
20790701922205,982.5947
20790741922882,982.59106
20790781920851,982.5901
20790821920174,982.5874
20790861920903,982.59204
20790901922570,982.5891
20790941920330,982.5857
20790981923976,982.5864
20791021919965,982.5869
20791061920226,982.593
20791101922622,982.5901
20791141922882,982.5879
20791181923924,982.594
20791221920174,982.5847
20791261919757,982.583
20791301922361,982.57935
20791341919861,982.58496
20791381922882,982.58936
20791421925382,982.5918
20791461921111,982.5945
20791501921840,982.5913
20791541922882,982.5884
20791581920278,982.5945
20791621927778,982.59937
20791661919184,982.5945
20791701920486,982.59644
20791741921528,982.59204
20791781922934,982.58716
20791821923299,982.58765
20791861920955,982.58984
20791901920070,982.593
20791941922726,982.5967
20791981920226,982.594
20792021922830,982.5923
20792061924184,982.58496
20792101920903,982.5874
20792141922257,982.593
20792181923142,982.5845
20792221921528,982.5918
20792261922882,982.5918
20792301919965,982.59595
20792341920747,982.6033
20792381919913,982.60474
20792421922882,982.5991
20792461921632,982.5925
20792501923715,982.5991
20792541920747,982.6006
20792581922361,982.59644
20792621922153,982.5989
20792661922153,982.5957
20792701923976,982.59106
20792741920382,982.59546
20792781919965,982.6035
20792821923090,982.6052
20792861921476,982.60596
20792901922465,982.60547
20792941921111,982.5991
20792981920382,982.5967
20793021919757,982.5957
20793061922361,982.6006
20793101920382,982.5935
20793141922830,982.59546
20793181921788,982.5989
20793221921997,982.58765
20793261921163,982.58716
20793301922570,982.5896
20793341928715,982.59204
20793381922101,982.5867
20793421920122,982.5852
20793461921997,982.5918
20793501923195,982.5918
20793541923767,982.5918
20793581922517,982.58716
20793621920903,982.58984
20793661922205,982.59644
20793701923195,982.5947
20793741922830,982.59375
20793781922570,982.5918
20793821919445,982.59375
20793861920486,982.5867
20793901922309,982.594
20793941922882,982.5896
20793981922413,982.5869
20794021920590,982.5879
20794061921736,982.58496
20794101922830,982.5908
20794141920486,982.58374
20794181922986,982.58276
20794221921580,982.5901
20794261920070,982.58887
20794301921528,982.5867
20794341921997,982.5884
20794381919236,982.57886
20794421924288,982.57983
20794461919288,982.5796
20794501920434,982.574
20794541921840,982.56836
20794581923351,982.57056
20794621923247,982.5713
20794661920590,982.56934
20794701919549,982.5691
20794741922726,982.5742
20794781922570,982.58105
20794821923299,982.57153
20794861924392,982.5696
20794901920538,982.57104
20794941919497,982.5757
20794981923455,982.572
20795021922517,982.57544
20795061923507,982.57983
20795101920382,982.58984
20795141920486,982.59326
20795181921163,982.58203
20795221922257,982.5869
20795261921840,982.5886
20795301922517,982.594
20795341920382,982.59985
20795381922153,982.5925
20795421922465,982.5957
20795461922101,982.6008
20795501924340,982.60205
20795541919705,982.60474
20795581922205,982.6084
20795621922517,982.59937
20795661922882,982.6028
20795701922570,982.60254
20795741920278,982.6028
20795781920434,982.59863
20795821921267,982.59424
20795861923195,982.5979
20795901921840,982.594
20795941927465,982.59106
20795981919965,982.5962
20796021922153,982.59033
20796061921788,982.59326
20796101922153,982.5842
20796141926163,982.5801
20796181919497,982.57715
20796221921320,982.57495
20796261922726,982.5791
20796301922153,982.584
20796341922882,982.5935
20796381920017,982.59863
20796421920486,982.60254
20796461923195,982.6072
20796501922830,982.60254
20796541923403,982.60864
20796581922517,982.6089
20796621919861,982.61865
20796661920695,982.6172
20796701920851,982.60474
20796741921945,982.5989
20796781924705,982.5891
20796821921476,982.5979
20796861919705,982.5996
20796901921997,982.59985
20796941920278,982.6084
20796981921111,982.60645
20797021922726,982.5979
20797061920070,982.5923
20797101922257,982.5991
20797141922309,982.59033
20797181920903,982.58545
20797221922882,982.5803
20797261919861,982.5779
20797301919497,982.56934
20797341922465,982.57886
20797381922361,982.5779
20797421922517,982.5803
20797461919705,982.5925
20797501919913,982.59595
20797541922674,982.6033
20797581922049,982.604
20797621922413,982.62036
20797661921684,982.62524
20797701919861,982.61084
20797741920382,982.59937
20797781922674,982.61255
20797821922882,982.6211
20797861926320,982.61255
20797901920122,982.60913
20797941921163,982.61426
20797981923455,982.6084
20798021922517,982.6074
20798061924861,982.5845
20798101920434,982.583
20798141919497,982.5801
20798181922986,982.57153
20798221920903,982.5637
20798261923715,982.5659
20798301922413,982.5769
20798341920278,982.5764
20798381921267,982.5857
20798421922882,982.6035
20798461920486,982.6135
20798501923924,982.6123
20798541920122,982.6279
20798581920434,982.63965
