t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
20780089764748,1788550726264,43,false,31.2,0,0,5654769664
20785109495788,1788550731283,43,false,31.2,0,0,5650534400
20790132035682,1788550736306,43,false,31.2,0,0,5677875200
20795149384482,1788550741323,43,false,31.2,0,0,5674188800
20800196600209,1788550746370,43,false,31.2,0,0,5672681472
20805243269999,1788550751417,43,false,31.2,0,0,5671792640
20810324368591,1788550756498,43,false,31.2,0,0,5670858752
20815406348745,1788550761580,43,false,31.2,0,0,5669912576
20820455271139,1788550766629,43,false,31.2,0,0,5668913152
20825532996189,1788550771707,43,false,31.2,0,0,5667954688
20830577457072,1788550776751,43,false,31.2,0,0,5666996224
20835621732070,1788550781796,43,false,31.2,0,0,5666058240
20840637439933,1788550786811,43,false,31.2,0,0,5665116160
20845656525869,1788550791830,43,false,31.2,0,0,5662035968
20850674661492,1788550796848,43,false,31.2,0,0,5661085696
20855691099823,1788550801865,43,false,31.2,0,0,5660127232
20860703622321,1788550806877,43,false,31.2,0,0,5656227840
20865716252476,1788550811890,43,false,31.2,0,0,5655015424
20870736189349,1788550816910,43,false,31.2,0,0,5651075072
20875755949920,1788550821930,42,false,30.6,0,0,5647151104
