t_ns,gx,gy,gz,accuracy
20775032168872,1.527162E-4,-0.009926553,0.016035201,3
20775034547882,-0.0010690134,-0.008704823,0.01725693,3
20775036926840,-0.004734202,-0.008704823,0.01725693,3
20775039305799,-0.004734202,-0.009926553,0.01725693,3
20775041684757,-0.004734202,-0.011148282,0.01847866,3
20775044063767,-0.002290743,-0.009926553,0.01847866,3
20775046442726,-0.0010690134,-0.011148282,0.016035201,3
20775048821736,-0.0010690134,-0.009926553,0.016035201,3
20775051200695,-0.0010690134,-0.009926553,0.013591741,3
20775053579653,-0.0010690134,-0.008704823,0.013591741,3
20775055958247,-0.002290743,-0.008704823,0.011148282,3
20775058337622,-0.002290743,-0.0074830935,0.009926553,3
20775060716632,-0.002290743,-0.0074830935,0.008704823,3
20775063095590,-0.0010690134,-0.008704823,0.008704823,3
20775065474184,1.527162E-4,-0.0074830935,0.008704823,3
20775067853559,0.0013744457,-0.0074830935,0.0074830935,3
20775070232517,1.527162E-4,-0.0050396346,0.006261364,3
20775072611476,1.527162E-4,-0.0050396346,0.003817905,3
20775074990486,1.527162E-4,-0.0025961753,0.003817905,3
20775077369445,1.527162E-4,-0.0025961753,0.0025961753,3
20775079748403,0.0013744457,-1.527162E-4,0.0025961753,3
20775082127413,0.0013744457,0.002290743,0.0013744457,3
20775084506372,0.0013744457,0.0035124724,1.527162E-4,3
20775086885330,0.0013744457,0.007177661,0.0013744457,3
20775089264340,1.527162E-4,0.00962112,1.527162E-4,3
20775091643299,1.527162E-4,0.008399391,-0.002290743,3
20775094022257,0.0013744457,0.0108428495,-0.0035124724,3
20775096401267,0.0013744457,0.0108428495,-0.004734202,3
20775098780174,0.0013744457,0.00962112,-0.004734202,3
20775101159184,0.0013744457,0.007177661,-0.0035124724,3
20775103538195,0.0025961753,0.0059559317,-0.002290743,3
20775105917153,0.0013744457,0.0010690134,-0.0010690134,3
20775108296111,1.527162E-4,-0.0025961753,-0.002290743,3
20775110675122,1.527162E-4,-0.0074830935,1.527162E-4,3
20775113054080,1.527162E-4,-0.012370012,0.0025961753,3
20775115433038,1.527162E-4,-0.016035201,0.0050396346,3
20775117812049,1.527162E-4,-0.01970039,0.0074830935,3
20775120191007,1.527162E-4,-0.022143848,0.008704823,3
20775122570017,0.0013744457,-0.023365578,0.009926553,3
20775124948976,0.0013744457,-0.022143848,0.009926553,3
