t_ns,qx,qy,qz,qw,heading_acc_rad
20776268034705,0.24587455,-0.4764623,-0.77570885,0.33287412,-1.0
20776272792674,0.24588737,-0.47639647,-0.7757293,0.3329112,-1.0
20776277550590,0.2457456,-0.4763403,-0.77582246,0.33287916,-1.0
20776282308559,0.2455362,-0.4763672,-0.7758836,0.3328527,-1.0
20776287066528,0.24525185,-0.47647998,-0.7759096,0.33284032,-1.0
20776291824445,0.2448403,-0.4766206,-0.77598006,0.33277765,-1.0
20776296582413,0.2444112,-0.47677943,-0.7760494,0.3327039,-1.0
20776301340382,0.24408919,-0.47698233,-0.776031,0.3326923,-1.0
20776306098351,0.24386688,-0.47717836,-0.77597,0.33271655,-1.0
20776310856267,0.24373479,-0.47730836,-0.7759201,0.33274335,-1.0
20776315614236,0.24372973,-0.4773817,-0.7758577,0.33278733,-1.0
20776320372205,0.24383332,-0.47744706,-0.7757542,0.33285883,-1.0
20776325130122,0.244073,-0.4774963,-0.77558917,0.3329971,-1.0
20776329888090,0.24425466,-0.47747713,-0.77550304,0.33309197,-1.0
20776334646059,0.24431013,-0.47740364,-0.77552354,0.3331089,-1.0
20776339403976,0.24434412,-0.47736165,-0.775526,0.33313853,-1.0
20776344161945,0.24434265,-0.47736424,-0.7755036,0.333188,-1.0
20776348919913,0.24425264,-0.47737637,-0.7755147,0.3332107,-1.0
20776353677830,0.24418175,-0.4773821,-0.77552044,0.33324116,-1.0
20776358435799,0.24415019,-0.47737658,-0.77551436,0.33328635,-1.0
20776363193715,0.24412408,-0.4773051,-0.7755572,0.33330807,-1.0
20776367951736,0.24409284,-0.47718707,-0.7756462,0.33329287,-1.0
20776372709653,0.2441383,-0.47709674,-0.77567613,0.33331925,-1.0
20776377467622,0.24420847,-0.47702962,-0.7756693,0.33337986,-1.0
20776382225590,0.2441925,-0.47696185,-0.7757072,0.33340028,-1.0
20776386983507,0.24413748,-0.47690606,-0.7757561,0.33340663,-1.0
20776391741476,0.24406248,-0.47693247,-0.7757535,0.33342984,-1.0
20776396499445,0.24403262,-0.47704336,-0.7756511,0.33353123,-1.0
20776401257361,0.24386638,-0.4771369,-0.7756277,0.33357346,-1.0
20776406015330,0.44197702,-0.30290243,-0.5221191,0.6635496,-1.0
20776410773299,0.4419414,-0.30301553,-0.5219492,0.66365534,-1.0
20776415531267,0.48463002,-0.22871388,-0.40917686,0.73851067,-1.0
20776420289184,0.48458177,-0.22880901,-0.4090981,0.7385565,-1.0
20776425047153,0.5003081,-0.1921034,-0.3527845,0.7670275,-1.0
20776429805122,0.5004071,-0.19211371,-0.35263646,0.76702845,-1.0
20776434563038,0.5050922,-0.17962128,-0.3334346,0.7755252,-1.0
20776439321007,0.50504375,-0.17969078,-0.33369127,0.7754303,-1.0
20776444078976,0.50777197,-0.1717572,-0.32171345,0.7804918,-1.0
20776448836892,0.5077204,-0.17186062,-0.32210487,0.78034115,-1.0
20776453594861,0.5076165,-0.172016,-0.3225696,0.78018254,-1.0
20776458352830,0.5095251,-0.16609149,-0.31361705,0.7838636,-1.0
20776463110747,0.5094481,-0.1662934,-0.31392178,0.7837488,-1.0
20776467868715,0.5118087,-0.1588481,-0.3023144,0.7883052,-1.0
20776472626684,0.511679,-0.15909718,-0.30242696,0.78829604,-1.0
20776477384601,0.5126905,-0.15569556,-0.29679593,0.7904553,-1.0
20776482142570,0.51265645,-0.15588981,-0.2965887,0.79051685,-1.0
20776486900538,0.51377714,-0.15225506,-0.29046735,0.7927674,-1.0
20776491658507,0.51374704,-0.15238889,-0.29019225,0.79286194,-1.0
20776496416424,0.5143884,-0.15027435,-0.28652897,0.7941809,-1.0
20776501174392,0.5144281,-0.15035759,-0.2863237,0.79421353,-1.0
20776505932361,0.5143709,-0.15074585,-0.28667465,0.7940503,-1.0
20776510690278,0.5143321,-0.15087588,-0.28671116,0.7940376,-1.0
20776515448247,0.5148369,-0.14923722,-0.28403026,0.794983,-1.0
20776520206215,0.51484,-0.14938438,-0.284062,0.7949421,-1.0
20776524964132,0.5149414,-0.14907125,-0.2833547,0.79518753,-1.0
20776529722101,0.51494926,-0.1492511,-0.2833054,0.79516625,-1.0
20776534480070,0.51491636,-0.14980096,-0.2837073,0.7949409,-1.0
20776539238038,0.5149355,-0.1499638,-0.2835175,0.7949655,-1.0
20776543995955,0.5150577,-0.14962792,-0.2825639,0.7952891,-1.0
20776548753924,0.5151352,-0.14975408,-0.28227144,0.79531896,-1.0
20776553511892,0.5152201,-0.14986828,-0.28193882,0.79536045,-1.0
20776558269809,0.5153799,-0.14938614,-0.28076324,0.7957634,-1.0
20776563027778,0.5152661,-0.14956117,-0.2806669,0.7958382,-1.0
20776567785747,0.5158344,-0.14745218,-0.27702993,0.79713684,-1.0
20776572543663,0.51578414,-0.14760691,-0.27684134,0.7972062,-1.0
20776577301632,0.5162753,-0.14557274,-0.27331892,0.7984768,-1.0
20776582059601,0.5161217,-0.1457724,-0.27325487,0.7985616,-1.0
20776586817517,0.51647687,-0.14449908,-0.27083686,0.7993867,-1.0
20776591575486,0.5163834,-0.14467004,-0.27069744,0.79946333,-1.0
20776596333455,0.516578,-0.14338787,-0.2683801,0.8003494,-1.0
20776601091424,0.5164279,-0.14360775,-0.2683432,0.8004192,-1.0
20776605849340,0.51676494,-0.1424429,-0.26607516,0.80116665,-1.0
20776610607309,0.5166715,-0.14264867,-0.2659507,0.8012317,-1.0
20776615365278,0.5168474,-0.14166187,-0.2640171,0.80193245,-1.0
20776620123195,0.5167744,-0.14188175,-0.2638641,0.801991,-1.0
20776624881163,0.51696885,-0.14128259,-0.2623888,0.80245537,-1.0
20776629639132,0.51690036,-0.14149845,-0.26217034,0.8025328,-1.0
20776634397049,0.5173639,-0.13991247,-0.25907594,0.8035165,-1.0
20776639155017,0.51740694,-0.14009675,-0.25866368,0.80358946,-1.0
20776643912986,0.51785743,-0.13857344,-0.25562972,0.8045337,-1.0
20776648670955,0.51773006,-0.13879254,-0.2553288,0.8046735,-1.0
20776653428872,0.51772094,-0.13896252,-0.25489777,0.8047867,-1.0
20776658186840,0.51768976,-0.13925314,-0.25465706,0.8048327,-1.0
20776662944809,0.5175847,-0.13939513,-0.25432184,0.80498165,-1.0
20776667702726,0.51743144,-0.13992925,-0.25468603,0.8048724,-1.0
20776672460695,0.51752734,-0.13993692,-0.25431266,0.8049274,-1.0
20776677218663,0.51762205,-0.13962045,-0.25364056,0.8051335,-1.0
20776681976580,0.5175341,-0.13968033,-0.25376102,0.80514175,-1.0
20776686734497,0.51754355,-0.1396839,-0.25384316,0.80510914,-1.0
20776691492517,0.5175368,-0.13977507,-0.2540406,0.80503535,-1.0
20776696250434,0.51700544,-0.14144304,-0.2567485,0.804226,-1.0
20776701008403,0.51684076,-0.14166549,-0.25713086,0.80417055,-1.0
20776705766372,0.516715,-0.14208208,-0.25762174,0.8040207,-1.0
20776710524340,0.51664567,-0.14231968,-0.25769126,0.804001,-1.0
20776715282257,0.5166255,-0.14215612,-0.25707826,0.80423903,-1.0
20776720040226,0.51653415,-0.14238603,-0.25700125,0.8042817,-1.0
20776724798195,0.5166251,-0.14243257,-0.25655997,0.8043559,-1.0
20776729556111,0.5166609,-0.14256963,-0.25634813,0.8043761,-1.0
20776734314080,0.51646256,-0.14325424,-0.25709084,0.80414486,-1.0
20776739072049,0.5164829,-0.1433983,-0.25700557,0.80413336,-1.0
20776743829965,0.51661074,-0.143478,-0.25686282,0.80408263,-1.0
20776748587934,0.5166301,-0.14348836,-0.25675836,0.8041017,-1.0
20776753345903,0.5165861,-0.14364426,-0.25696394,0.80403644,-1.0
20776758103872,0.51648694,-0.14444654,-0.25804383,0.8036105,-1.0
20776762861788,0.516479,-0.14463787,-0.25814003,0.80355024,-1.0
20776767619757,0.5161351,-0.14531893,-0.25902876,0.80336237,-1.0
20776772377726,0.51598024,-0.1455921,-0.25909892,0.8033897,-1.0
20776777135642,0.5156733,-0.14693876,-0.26064754,0.80284053,-1.0
20776781893611,0.5155739,-0.14716092,-0.2604592,0.80292475,-1.0
20776786651580,0.5154034,-0.14737426,-0.26026726,0.8030574,-1.0
20776791409497,0.51539135,-0.14753665,-0.25992095,0.80314744,-1.0
20776796167465,0.5152765,-0.14803971,-0.2601423,0.8030569,-1.0
20776800925434,0.5151435,-0.14819266,-0.25998366,0.8031654,-1.0
20776805683351,0.51507914,-0.14842951,-0.26000366,0.80315644,-1.0
20776810441320,0.5151391,-0.14852358,-0.25978625,0.8031709,-1.0
20776815199288,0.5150841,-0.14865561,-0.25973555,0.80319816,-1.0
