t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.470201,8.875987,4.209332,-0.000575,0.001811,0.001197,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.010000,-0.548696,8.882387,4.216752,-0.000007,0.004021,0.000372,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.020000,-0.588003,8.882858,4.213014,-0.000322,-0.001158,0.004973,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.030000,-0.525619,8.887420,4.216396,-0.000835,-0.006351,0.007610,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.040000,-0.445155,8.891892,4.272408,-0.000339,-0.003425,0.003723,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.050000,-0.442105,8.893401,4.305666,0.001325,0.003103,-0.000209,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.060000,-0.476217,8.890568,4.275751,0.002132,0.003134,0.000284,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.070000,-0.499225,8.907467,4.253087,0.001960,0.001393,0.000708,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.080000,-0.551224,8.927471,4.229806,0.001976,0.003638,-0.001451,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.090000,-0.604366,8.933013,4.198573,0.001892,0.002239,-0.000164,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.100000,-0.578195,8.911743,4.174062,0.001300,-0.004714,0.003912,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.110000,-0.495044,8.898600,4.158960,0.000646,-0.006200,0.004762,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.120000,-0.462719,8.910166,4.196458,0.000294,-0.002024,0.001807,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.130000,-0.469670,8.903522,4.248568,-0.000482,0.001087,-0.000862,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.140000,-0.500385,8.885723,4.268544,0.000109,0.000540,-0.000832,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.150000,-0.510431,8.875838,4.265209,0.001600,-0.001468,-0.000109,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.160000,-0.514392,8.882646,4.233097,0.001750,0.000854,-0.001132,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.170000,-0.568484,8.892278,4.181843,0.001961,0.003570,-0.001704,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.180000,-0.612820,8.909098,4.139812,0.001553,0.000778,0.002304,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.190000,-0.611323,8.909929,4.127104,0.000100,-0.002522,0.006551,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.200000,-0.564173,8.874448,4.173306,-0.000680,-0.001594,0.006251,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.210000,-0.506352,8.861478,4.240577,-0.000448,-0.000651,0.003995,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.220000,-0.482529,8.903806,4.266535,0.000190,-0.002515,0.003495,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.230000,-0.436130,8.920559,4.270106,0.000385,-0.006923,0.004597,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.240000,-0.352138,8.913861,4.242673,0.001347,-0.005472,0.002081,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.250000,-0.372201,8.939466,4.167301,0.001122,0.005146,-0.004510,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.260000,-0.528832,8.963268,4.133085,-0.000784,0.009661,-0.005983,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.270000,-0.644884,8.965495,4.126391,-0.002607,0.001517,-0.002174,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.280000,-0.611807,8.969577,4.148535,-0.004516,-0.009141,0.000792,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.290000,-0.470135,8.932870,4.228251,-0.004862,-0.011744,0.001669,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.300000,-0.373951,8.839737,4.259212,-0.004341,-0.004487,-0.000179,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.310000,-0.431041,8.817341,4.243480,-0.004144,0.006050,-0.003550,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.320000,-0.567428,8.845385,4.271562,-0.003133,0.011390,-0.005005,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.330000,-0.682493,8.875600,4.265339,-0.002385,0.005613,-0.003119,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.340000,-0.661030,8.891868,4.245136,-0.001794,-0.010133,0.003868,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.350000,-0.483303,8.869270,4.252627,-0.001078,-0.018313,0.008011,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.360000,-0.331647,8.884976,4.238311,0.000069,-0.006808,0.000636,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.370000,-0.383341,8.906793,4.261886,0.000429,0.007563,-0.008157,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.380000,-0.545525,8.886842,4.282022,0.000842,0.006494,-0.007159,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.390000,-0.614469,8.897031,4.238826,0.001126,-0.003660,-0.000097,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.400000,-0.571457,8.924026,4.184656,0.000234,-0.006353,0.002974,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.410000,-0.555663,8.920973,4.173374,-0.000138,0.000015,-0.001385,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.420000,-0.658389,8.904314,4.193380,-0.000329,0.001014,-0.002854,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.430000,-0.704272,8.872727,4.203464,-0.000677,-0.010638,0.004837,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.440000,-0.609833,8.852587,4.202758,-0.001635,-0.017021,0.010512,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.450000,-0.588949,8.896327,4.193458,-0.001807,-0.003472,0.008506,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.460000,-0.766208,8.946269,4.216069,-0.001737,0.012742,0.005660,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.470000,-0.985176,8.935573,4.275174,-0.001064,0.009107,0.009584,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.480000,-1.028239,8.909788,4.292544,-0.000423,-0.017408,0.025622,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.490000,-0.751077,8.874936,4.273189,-0.000312,-0.044533,0.042087,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.500000,-0.312189,8.864352,4.246669,-0.000343,-0.039167,0.038735,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.510000,-0.175772,8.903874,4.195661,-0.000477,-0.006025,0.022339,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.520000,-0.450365,8.919552,4.164867,-0.000765,0.014540,0.014171,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.530000,-0.780662,8.901297,4.210906,-0.001108,0.001836,0.018582,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.540000,-0.839102,8.901746,4.261950,-0.001218,-0.028296,0.030933,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.550000,-0.573806,8.870397,4.305975,0.000326,-0.042662,0.038389,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.560000,-0.312692,8.822721,4.323463,0.001952,-0.028055,0.032605,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.570000,-0.322690,8.860291,4.281273,0.003416,-0.005601,0.023400,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.580000,-0.515998,8.947594,4.228410,0.003524,-0.001209,0.020969,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.590000,-0.635501,8.938991,4.200871,0.002168,-0.015890,0.026381,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.600000,-0.529718,8.884825,4.150807,0.001414,-0.029255,0.034282,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.610000,-0.394695,8.868517,4.076987,0.000591,-0.019345,0.031658,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.620000,-0.542324,8.914975,4.118425,-0.001531,0.004341,0.021042,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
0.630000,-0.897124,8.961614,4.221541,-0.002040,0.005764,0.023706,0.080925,-0.401246,28.52156160,77.57159877,0.000000,,,CALIB
