t_ns,gx,gy,gz,bx,by,bz
21490055316161,-0.012217295,0.028099779,-0.014660755,-0.0120037,8.72664E-5,0.0070713
21490057695223,-0.012217295,0.02443459,-0.014660755,-0.0120037,8.72664E-5,0.0070713
21490060074234,-0.012217295,0.021991132,-0.010995566,-0.0120037,8.72664E-5,0.0070713
21490062453244,-0.012217295,0.019547673,-0.0097738365,-0.0120037,8.72664E-5,0.0070713
21490064832307,-0.014660755,0.013439025,-0.0061086477,-0.0120037,8.72664E-5,0.0070713
21490067211317,-0.014660755,0.0073303776,-0.0036651888,-0.0120037,8.72664E-5,0.0070713
21490069590327,-0.014660755,-0.0,-0.0012217296,-0.0120037,8.72664E-5,0.0070713
21490071969390,-0.015882485,-0.0048869182,0.0012217296,-0.0120037,8.72664E-5,0.0070713
21490074348400,-0.013439025,-0.0097738365,0.0048869182,-0.0120037,8.72664E-5,0.0070713
21490076727411,-0.012217295,-0.014660755,0.0073303776,-0.0120037,8.72664E-5,0.0070713
21490079106421,-0.012217295,-0.017104214,0.008552107,-0.0120037,8.72664E-5,0.0070713
21490081485484,-0.015882485,-0.017104214,0.008552107,-0.0120037,8.72664E-5,0.0070713
21490083864494,-0.013439025,-0.014660755,0.0097738365,-0.0120037,8.72664E-5,0.0070713
21490086243505,-0.014660755,-0.014660755,0.0097738365,-0.0120037,8.72664E-5,0.0070713
21490088622567,-0.012217295,-0.0097738365,0.008552107,-0.0120037,8.72664E-5,0.0070713
21490091001577,-0.010995566,-0.0048869182,0.0036651888,-0.0120037,8.72664E-5,0.0070713
21490093380588,-0.010995566,0.0,0.0024434591,-0.0120037,8.72664E-5,0.0070713
21490095759598,-0.010995566,0.0061086477,0.0,-0.0120037,8.72664E-5,0.0070713
21490098138661,-0.013439025,0.010995566,-0.0024434591,-0.0120037,8.72664E-5,0.0070713
21490100517671,-0.012217295,0.014660755,-0.0048869182,-0.0120037,8.72664E-5,0.0070713
21490102896682,-0.012217295,0.018325943,-0.0061086477,-0.0120037,8.72664E-5,0.0070713
21490105275744,-0.013439025,0.018325943,-0.0073303776,-0.0120037,8.72664E-5,0.0070713
