t_ns,mx,my,mz,accuracy
21490061886109,-5.775,-15.262501,42.131252,3
21490071886109,-6.3562503,-15.975,41.756252,3
21490081886109,-6.4687505,-15.731251,41.625,3
21490091886109,-7.0687504,-16.575,41.550003,3
21490101886109,-7.2375,-15.225,39.693752,3
21490111886109,-7.4812503,-14.868751,39.09375,3
21490121886109,-5.7937503,-14.26875,37.96875,3
21490131886109,-7.2187505,-15.58125,41.7,3
21490141886109,-7.33125,-16.237501,42.037502,3
21490151886109,-7.275,-15.843751,42.018753,3
21490161886109,-8.26875,-15.468751,41.0625,3
21490171886109,-7.0875,-14.681251,42.43125,3
21490181886109,-7.275,-16.21875,40.350002,3
21490191886109,-7.7625003,-15.4125,40.3875,3
21490201886109,-6.01875,-15.168751,40.48125,3
21490211886109,-6.2812505,-14.83125,40.800003,3
21490221886109,-6.6562505,-16.0125,41.49375,3
21490231886109,-6.9187503,-15.675,41.5125,3
21490241886109,-6.3562503,-14.475,40.03125,3
21490251886109,-4.55625,-14.85,40.143753,3
21490261886109,-6.0375004,-14.418751,40.29375,3
21490271886109,-7.9500003,-15.3,41.625,3
21490281886109,-5.5687504,-14.3625,40.237503,3
21490291886109,-8.775001,-15.675,41.4375,3
21490301886109,-5.55,-15.375001,39.65625,3
21490311886109,-6.0375004,-15.431251,39.7125,3
21490321886109,-5.625,-15.375001,41.5125,3
21490331886109,-7.5000005,-16.368752,41.287502,3
21490341886109,-7.33125,-15.4875,41.25,3
21490351886109,-6.2625003,-15.58125,41.11875,3
21490361886109,-4.78125,-16.275002,39.9,3
21490371886109,-6.20625,-14.83125,38.643753,3
21490381886109,-8.34375,-14.981251,40.893753,3
21490391886109,-7.36875,-16.743752,40.36875,3
21490401886109,-5.7562504,-16.0125,42.300003,3
21490411886109,-5.8500004,-16.9125,40.818752,3
21490421886109,-8.34375,-13.9875,41.475002,3
21490431886109,-5.9625,-14.793751,40.4625,3
21490441886109,-5.68125,-15.000001,40.575,3
21490451886109,-6.24375,-15.58125,40.66875,3
21490461886109,-6.5625005,-14.868751,39.768753,3
21490471886109,-7.1625004,-14.56875,40.125,3
21490481886109,-6.9,-15.675,41.2125,3
21490491886109,-7.1250005,-14.325001,40.725002,3
21490501886109,-5.9625,-13.5375,42.112503,3
21490511886109,-8.981251,-16.81875,41.79375,3
21490521886109,-5.49375,-13.725,40.987503,3
21490531886109,-8.83125,-15.168751,40.800003,3
21490541886109,-7.18125,-15.337501,41.68125,3
21490551886109,-6.6937504,-14.775001,39.61875,3
21490561886109,-8.34375,-15.993751,40.78125,3
21490571886109,-7.2375,-14.83125,41.53125,3
21490581886109,-7.93125,-16.3125,41.04375,3
21490591886109,-6.675,-15.525001,39.487503,3
21490601886109,-7.05,-16.3125,42.318752,3
21490611886109,-6.3375,-15.225,40.518753,3
21490621886109,-6.5062504,-15.1125,41.456253,3
21490631886109,-6.6937504,-16.518751,40.125,3
21490641886109,-7.9687505,-17.325,41.381252,3
21490651886109,-6.525,-15.618751,39.61875,3
21490661886109,-6.6937504,-15.76875,39.1875,3
21490671886109,-6.0937505,-14.681251,40.3125,3
21490681886109,-6.6000004,-15.637501,41.775,3
21490691886109,-8.512501,-15.88125,41.71875,3
21490701886109,-7.7250004,-15.7875,41.925003,3
21490711886109,-7.65,-15.262501,42.35625,3
21490721886109,-7.275,-15.843751,42.018753,3
21490731886109,-7.89375,-15.937501,41.475002,3
21490741886109,-7.6875005,-16.5375,41.79375,3
21490751886109,-6.8625,-16.425001,40.912502,3
21490761886109,-8.512501,-18.525002,42.5625,3
21490771886109,-7.1625004,-15.58125,39.84375,3
21490781886109,-6.24375,-15.58125,40.66875,3
21490791886109,-8.4375,-15.375001,42.0,3
21490801886109,-7.3500004,-15.4875,41.568752,3
21490811886109,-8.700001,-14.2875,41.53125,3
21490821886109,-8.512501,-16.893751,41.11875,3
21490831886109,-7.1062503,-14.325001,40.125,3
21490841886109,-6.4875,-13.9875,41.86875,3
21490851886109,-6.99375,-13.931251,38.550003,3
21490861886109,-6.4125004,-14.718751,40.350002,3
21490871886109,-7.5375004,-15.88125,40.36875,3
21490881886109,-6.3187504,-15.225,39.75,3
21490891886109,-6.01875,-15.69375,38.025,3
21490901886109,-6.01875,-15.431251,39.09375,3
21490911886109,-5.6062503,-15.618751,39.675003,3
21490921886109,-6.2250004,-15.58125,40.050003,3
21490931886109,-4.4625,-14.475,39.037502,3
21490941886109,-5.8125,-15.525001,41.68125,3
21490951886109,-7.0687504,-16.575,41.550003,3
21490961886109,-7.8750005,-16.6875,41.9625,3
21490971886109,-6.7875004,-15.7875,41.9625,3
21490981886109,-7.4625,-15.375001,40.95,3
21490991886109,-8.118751,-16.2,42.45,3
21491001886109,-8.137501,-14.587501,41.775,3
21491011886109,-9.3,-16.612501,43.2,3
21491021886109,-8.55,-15.13125,41.850002,3
21491031886109,-8.887501,-15.937501,43.143753,3
21491041886109,-7.51875,-15.618751,40.96875,3
21491051886109,-6.5625005,-16.3875,41.643753,3
21491061886109,-7.4812503,-14.625001,40.48125,3
21491071886109,-8.19375,-16.462502,43.068752,3
21491081886109,-7.5375004,-15.637501,41.737503,3
21491091886109,-7.70625,-15.76875,41.30625,3
21491101886109,-8.38125,-14.981251,41.98125,3
21491111886109,-7.8187504,-15.675,40.3875,3
21491121886109,-8.043751,-15.825001,41.9625,3
21491131886109,-8.7375,-16.03125,43.275,3
21491141886109,-5.0625,-15.168751,39.9,3
21491151886109,-3.075,-14.6625,38.8875,3
21491161886109,-6.675,-14.512501,40.068752,3
21491171886109,-7.4062505,-15.731251,41.8875,3
21491181886109,-8.512501,-16.893751,41.11875,3
21491191886109,-8.53125,-15.88125,42.487503,3
21491201886109,-7.5937505,-15.262501,40.5,3
21491211886109,-9.675,-15.281251,42.300003,3
21491221886109,-7.2562504,-15.843751,41.4,3
21491231886109,-9.150001,-15.975,41.475002,3
21491241886109,-6.6937504,-14.512501,40.3875,3
21491251886109,-7.74375,-15.0375,41.756252,3
21491261886109,-6.61875,-14.887501,41.30625,3
21491271886109,-7.36875,-16.125,39.131252,3
21491281886109,-8.1,-16.2,41.662502,3
21491291886109,-7.6125,-15.262501,41.287502,3
21491301886109,-6.675,-15.262501,40.85625,3
21491311886109,-7.6125,-14.512501,40.331253,3
21491321886109,-5.9812503,-14.531251,42.28125,3
21491331886109,-7.9500003,-15.3,41.625,3
21491341886109,-7.65,-16.518751,40.706253,3
21491351886109,-4.2937503,-15.075001,40.425003,3
21491361886109,-6.3562503,-15.975,41.756252,3
21491371886109,-6.525,-15.731251,43.4625,3
21491381886109,-7.1625004,-15.58125,39.84375,3
21491391886109,-7.9687505,-16.575,40.74375,3
21491401886109,-6.20625,-14.325001,40.78125,3
21491411886109,-6.4875,-16.875,41.49375,3
21491421886109,-6.675,-14.250001,41.4375,3
21491431886109,-8.212501,-15.093751,41.49375,3
21491441886109,-7.89375,-17.0625,40.912502,3
21491451886109,-9.0,-16.06875,41.15625,3
21491461886109,-7.70625,-16.5375,42.5625,3
21491471886109,-8.418751,-16.368752,41.100002,3
21491481886109,-7.4812503,-13.6125,40.59375,3
21491491886109,-6.2812505,-14.83125,40.800003,3
21491501886109,-5.90625,-16.425001,40.350002,3
21491511886109,-8.75625,-16.425001,41.60625,3
21491521886109,-7.1625004,-16.95,42.65625,3
21491531886109,-9.0375,-15.450001,40.6875,3
21491541886109,-9.356251,-15.243751,42.24375,3
21491551886109,-7.74375,-15.7875,42.693752,3
21491561886109,-7.5375004,-15.637501,41.737503,3
21491571886109,-6.95625,-17.0625,40.331253,3
21491581886109,-9.900001,-16.575,42.35625,3
21491591886109,-7.0687504,-14.94375,40.59375,3
21491601886109,-7.2937503,-15.843751,42.787502,3
21491611886109,-7.65,-17.268751,41.34375,3
21491621886109,-9.525001,-15.525001,41.04375,3
21491631886109,-6.9,-15.675,41.2125,3
21491641886109,-7.0687504,-14.94375,40.275,3
21491651886109,-7.5375004,-16.63125,41.625,3
21491661886109,-5.53125,-15.1125,40.40625,3
21491671886109,-6.20625,-15.58125,39.581253,3
21491681886109,-5.7562504,-15.262501,41.68125,3
21491691886109,-6.7312503,-15.525001,41.643753,3
21491701886109,-7.8187504,-15.4125,41.775,3
21491711886109,-6.6937504,-17.268751,40.912502,3
21491721886109,-7.7812505,-15.0375,42.825,3
21491731886109,-6.58125,-14.625001,41.287502,3
21491741886109,-7.51875,-14.3625,42.9375,3
21491751886109,-7.3875003,-16.48125,42.05625,3
21491761886109,-7.4625,-16.368752,40.518753,3
21491771886109,-7.3125005,-16.21875,41.41875,3
21491781886109,-6.675,-17.025002,41.362503,3
21491791886109,-6.9750004,-16.050001,41.23125,3
21491801886109,-6.9750004,-17.325,39.581253,3
21491811886109,-7.51875,-15.618751,40.96875,3
21491821886109,-5.2875004,-13.81875,38.9625,3
21491831886109,-7.8,-15.0375,43.143753,3
21491841886109,-8.043751,-14.19375,40.6875,3
21491851886109,-9.1875,-15.975,42.862503,3
21491861886109,-7.9125004,-14.925,42.375,3
21491871886109,-8.493751,-15.88125,41.4,3
21491881886109,-7.8562503,-14.925,40.8375,3
21491891886109,-8.400001,-14.981251,42.75,3
21491901886109,-8.418751,-15.375001,41.381252,3
21491911886109,-7.8,-16.1625,42.393753,3
21491921886109,-7.5375004,-16.63125,41.30625,3
21491931886109,-9.20625,-16.35,41.49375,3
21491941886109,-6.3375,-15.225,40.518753,3
21491951886109,-6.80625,-15.4125,39.3375,3
21491961886109,-6.9,-15.4125,42.581253,3
21491971886109,-7.6687503,-15.525001,41.60625,3
21491981886109,-9.0,-16.837502,42.5625,3
21491991886109,-9.9375,-17.081251,41.30625,3
21492001886109,-9.09375,-15.712501,41.475002,3
21492011886109,-6.9375005,-17.681252,41.268753,3
21492021886109,-8.56875,-16.275002,41.737503,3
21492031886109,-8.962501,-16.06875,40.0875,3
21492041886109,-6.61875,-16.63125,41.662502,3
21492051886109,-9.712501,-16.425001,42.6375,3
21492061886109,-8.025001,-16.575,42.131252,3
21492071886109,-10.125,-15.975,43.125,3
21492081886109,-8.137501,-17.212502,42.61875,3
21492091886109,-10.78125,-17.19375,42.487503,3
21492101886109,-7.5750003,-13.875001,42.46875,3
21492111886109,-6.7875004,-16.40625,38.456253,3
21492121886109,-6.9187503,-15.675,41.831253,3
21492131886109,-6.80625,-16.1625,40.29375,3
21492141886109,-7.9125004,-17.0625,41.362503,3
21492151886109,-8.025001,-16.575,42.131252,3
21492161886109,-7.4625,-16.125,41.5875,3
21492171886109,-9.13125,-16.96875,40.893753,3
21492181886109,-7.65,-17.025002,42.7125,3
21492191886109,-8.043751,-15.825001,41.9625,3
21492201886109,-7.9125004,-17.0625,41.362503,3
21492211886109,-9.637501,-16.03125,42.15,3
21492221886109,-8.64375,-16.5375,42.506252,3
21492231886109,-9.0,-15.825001,42.693752,3
21492241886109,-8.0625,-16.2,40.59375,3
21492251886109,-10.6125,-16.29375,42.131252,3
21492261886109,-9.431251,-15.637501,42.73125,3
21492271886109,-8.6625,-16.78125,41.756252,3
21492281886109,-5.7375,-16.7625,42.787502,3
21492291886109,-8.775001,-16.66875,41.15625,3
21492301886109,-8.0625,-15.825001,42.43125,3
21492311886109,-6.0750003,-14.681251,40.0125,3
21492321886109,-6.6375003,-14.887501,41.925003,3
21492331886109,-8.85,-17.94375,41.5125,3
21492341886109,-8.08125,-16.837502,42.600002,3
21492351886109,-7.74375,-15.7875,42.693752,3
21492361886109,-6.6562505,-16.0125,41.49375,3
21492371886109,-8.043751,-16.837502,41.831253,3
21492381886109,-6.675,-16.275002,40.74375,3
21492391886109,-7.425,-17.118752,40.3875,3
21492401886109,-8.043751,-16.81875,41.53125,3
21492411886109,-7.9500003,-15.562501,40.55625,3
21492421886109,-7.70625,-16.5375,42.5625,3
21492431886109,-7.6875005,-14.775001,40.96875,3
21492441886109,-7.36875,-15.356251,38.175003,3
21492451886109,-8.6625,-15.7875,41.86875,3
21492461886109,-9.20625,-18.375,41.100002,3
21492471886109,-9.450001,-15.88125,41.98125,3
21492481886109,-8.118751,-16.462502,40.912502,3
21492491886109,-10.14375,-16.237501,42.375,3
21492501886109,-7.55625,-15.88125,40.987503,3
21492511886109,-8.94375,-18.337502,42.600002,3
21492521886109,-8.981251,-16.81875,41.79375,3
21492531886109,-9.09375,-17.475,41.831253,3
