t_ns,wall_ms,sentence
21492227255310,1788551438400,"$GPGSV,4,1,13,05,07,187,29,06,58,030,37,11,79,259,44,12,37,321,39,1*65  "
21492228174789,1788551438400,"$GPGSV,4,2,13,13,00,000,42,14,10,134,27,17,17,072,28,19,43,046,34,1*66  "
21492228790830,1788551438400,"$GPGSV,4,3,13,21,29,160,35,22,31,128,37,24,32,246,44,40,00,000,38,1*6D  "
21492230908695,1788551438400,"$GPGSV,4,4,13,41,00,000,41,1*56  "
21492231741299,1788551438400,"$GPGSV,2,1,05,06,58,030,31,11,79,259,30,14,10,134,24,21,29,160,34,8*6E  "
21492231768799,1788551438400,"$GPGSV,2,2,05,24,32,246,38,8*54  "
21492232086351,1788551438400,"$GLGSV,2,1,06,09,64,169,41,16,10,154,27,11,08,331,37,20,61,316,45,1*73  "
21492232332914,1788551438400,"$GLGSV,2,2,06,19,28,028,34,21,34,255,40,1*73  "
21492232615987,1788551438400,"$GAGSV,2,1,07,02,58,106,34,15,38,217,36,18,60,028,26,25,07,126,28,7*78  "
21492232889997,1788551438400,"$GAGSV,2,2,07,30,59,335,37,34,87,052,38,36,32,038,35,7*47  "
21492233197133,1788551438400,"$GAGSV,2,1,07,02,58,106,36,15,38,217,32,18,60,028,29,25,07,126,21,1*7E  "
21492233457966,1788551438400,"$GAGSV,2,2,07,30,59,335,29,34,87,052,29,36,32,038,33,1*48  "
21492233676091,1788551438400,"$GQGSV,1,1,02,02,23,103,34,03,32,060,39,1*6F  "
21492233999580,1788551438400,"$GQGSV,1,1,02,02,23,103,35,03,32,060,33,8*6D  "
21492234535622,1788551438400,"$GBGSV,5,1,17,42,10,085,27,38,49,031,29,37,44,305,46,33,10,137,30,1*73  "
21492234555935,1788551438400,"$GBGSV,5,2,17,28,55,287,41,27,18,256,38,25,23,160,31,23,65,200,46,1*72  "
21492234936299,1788551438400,"$GBGSV,5,3,17,14,05,064,27,13,64,350,26,10,11,165,29,09,30,145,29,1*7A  "
