t_ns,mx,my,mz,bx,by,bz
21490061886109,6.9375005,22.050001,64.9875,12.719999,37.32,22.859999
21490071886109,6.3750005,21.35625,64.631256,12.719999,37.32,22.859999
21490081886109,6.2625003,21.581251,64.481255,12.719999,37.32,22.859999
21490091886109,5.6625004,20.75625,64.425,12.719999,37.32,22.859999
21490101886109,5.4750004,22.10625,62.550003,12.719999,37.32,22.859999
21490111886109,5.2312503,22.44375,61.968754,12.719999,37.32,22.859999
21490121886109,6.9375005,23.04375,60.825,12.719999,37.32,22.859999
21490131886109,5.49375,21.73125,64.55625,12.719999,37.32,22.859999
21490141886109,5.3812504,21.09375,64.89375,12.719999,37.32,22.859999
21490151886109,5.45625,21.46875,64.875,12.719999,37.32,22.859999
21490161886109,4.4437504,21.84375,63.91875,12.719999,37.32,22.859999
21490171886109,5.625,22.63125,65.287506,12.719999,37.32,22.859999
21490181886109,5.4375,21.09375,63.206253,12.719999,37.32,22.859999
21490191886109,4.9500003,21.900002,63.24375,12.719999,37.32,22.859999
21490201886109,6.6937504,22.143751,63.3375,12.719999,37.32,22.859999
21490211886109,6.43125,22.48125,63.656254,12.719999,37.32,22.859999
21490221886109,6.05625,21.300001,64.350006,12.719999,37.32,22.859999
21490231886109,5.8125,21.65625,64.36875,12.719999,37.32,22.859999
21490241886109,6.3562503,22.85625,62.8875,12.719999,37.32,22.859999
21490251886109,8.15625,22.462502,63.000004,12.719999,37.32,22.859999
21490261886109,6.675,22.893751,63.16875,12.719999,37.32,22.859999
21490271886109,4.78125,22.0125,64.481255,12.719999,37.32,22.859999
21490281886109,7.1625004,22.95,63.093754,12.719999,37.32,22.859999
21490291886109,3.9375002,21.65625,64.293755,12.719999,37.32,22.859999
21490301886109,7.1625004,21.956251,62.5125,12.719999,37.32,22.859999
21490311886109,6.675,21.88125,62.568752,12.719999,37.32,22.859999
21490321886109,7.1062503,21.956251,64.36875,12.719999,37.32,22.859999
21490331886109,5.2312503,20.94375,64.162506,12.719999,37.32,22.859999
21490341886109,5.3812504,21.84375,64.106255,12.719999,37.32,22.859999
21490351886109,6.4500003,21.73125,63.99375,12.719999,37.32,22.859999
21490361886109,7.93125,21.056252,62.756252,12.719999,37.32,22.859999
21490371886109,6.5062504,22.48125,61.500004,12.719999,37.32,22.859999
21490381886109,4.3875003,22.331251,63.750004,12.719999,37.32,22.859999
21490391886109,5.3625,20.587502,63.225002,12.719999,37.32,22.859999
21490401886109,6.9750004,21.300001,65.175,12.719999,37.32,22.859999
21490411886109,6.8625,20.400002,63.675003,12.719999,37.32,22.859999
21490421886109,4.36875,23.34375,64.350006,12.719999,37.32,22.859999
21490431886109,6.76875,22.5375,63.318752,12.719999,37.32,22.859999
21490441886109,7.0312505,22.3125,63.45,12.719999,37.32,22.859999
21490451886109,6.4687505,21.73125,63.525,12.719999,37.32,22.859999
21490461886109,6.15,22.44375,62.625004,12.719999,37.32,22.859999
21490471886109,5.5687504,22.743752,62.98125,12.719999,37.32,22.859999
21490481886109,5.8125,21.65625,64.068756,12.719999,37.32,22.859999
21490491886109,5.5875,23.00625,63.600002,12.719999,37.32,22.859999
21490501886109,6.76875,23.79375,64.96875,12.719999,37.32,22.859999
21490511886109,3.73125,20.493752,64.65,12.719999,37.32,22.859999
21490521886109,7.2375,23.60625,63.843754,12.719999,37.32,22.859999
21490531886109,3.8812501,22.143751,63.675003,12.719999,37.32,22.859999
21490541886109,5.55,21.993752,64.55625,12.719999,37.32,22.859999
21490551886109,6.01875,22.556252,62.475002,12.719999,37.32,22.859999
21490561886109,4.36875,21.337502,63.6375,12.719999,37.32,22.859999
21490571886109,5.4750004,22.48125,64.387505,12.719999,37.32,22.859999
21490581886109,4.78125,21.0,63.9,12.719999,37.32,22.859999
21490591886109,6.05625,21.806252,62.343754,12.719999,37.32,22.859999
21490601886109,5.68125,21.0,65.175,12.719999,37.32,22.859999
21490611886109,6.3750005,22.10625,63.375004,12.719999,37.32,22.859999
21490621886109,6.20625,22.2,64.3125,12.719999,37.32,22.859999
21490631886109,6.01875,20.79375,63.000004,12.719999,37.32,22.859999
21490641886109,4.7625003,20.00625,64.2375,12.719999,37.32,22.859999
21490651886109,6.1875005,21.69375,62.49375,12.719999,37.32,22.859999
21490661886109,6.01875,21.54375,62.04375,12.719999,37.32,22.859999
21490671886109,6.6375003,22.63125,63.16875,12.719999,37.32,22.859999
21490681886109,6.1125,21.69375,64.65,12.719999,37.32,22.859999
21490691886109,4.2000003,21.431252,64.575005,12.719999,37.32,22.859999
21490701886109,4.9875,21.54375,64.78125,12.719999,37.32,22.859999
21490711886109,5.0625,22.050001,65.2125,12.719999,37.32,22.859999
21490721886109,5.45625,21.46875,64.875,12.719999,37.32,22.859999
21490731886109,4.8375,21.393751,64.350006,12.719999,37.32,22.859999
21490741886109,5.025,20.79375,64.65,12.719999,37.32,22.859999
21490751886109,5.8500004,20.90625,63.768753,12.719999,37.32,22.859999
21490761886109,4.21875,18.806252,65.418755,12.719999,37.32,22.859999
21490771886109,5.5687504,21.73125,62.718754,12.719999,37.32,22.859999
21490781886109,6.4687505,21.73125,63.525,12.719999,37.32,22.859999
21490791886109,4.275,21.956251,64.856255,12.719999,37.32,22.859999
21490801886109,5.3625,21.84375,64.425,12.719999,37.32,22.859999
21490811886109,4.0125003,23.04375,64.387505,12.719999,37.32,22.859999
21490821886109,4.21875,20.4375,63.99375,12.719999,37.32,22.859999
21490831886109,5.6062503,23.00625,62.98125,12.719999,37.32,22.859999
21490841886109,6.2250004,23.34375,64.74375,12.719999,37.32,22.859999
21490851886109,5.71875,23.38125,61.425003,12.719999,37.32,22.859999
21490861886109,6.3187504,22.59375,63.206253,12.719999,37.32,22.859999
21490871886109,5.1937504,21.431252,63.225002,12.719999,37.32,22.859999
21490881886109,6.4125004,22.10625,62.60625,12.719999,37.32,22.859999
21490891886109,6.6937504,21.6375,60.9,12.719999,37.32,22.859999
21490901886109,6.7125,21.88125,61.95,12.719999,37.32,22.859999
21490911886109,7.1250005,21.69375,62.531254,12.719999,37.32,22.859999
21490921886109,6.4875,21.73125,62.906254,12.719999,37.32,22.859999
21490931886109,8.26875,22.85625,61.893753,12.719999,37.32,22.859999
21490941886109,6.9187503,21.806252,64.537506,12.719999,37.32,22.859999
21490951886109,5.6625004,20.75625,64.425,12.719999,37.32,22.859999
21490961886109,4.8375,20.643751,64.818756,12.719999,37.32,22.859999
21490971886109,5.925,21.54375,64.818756,12.719999,37.32,22.859999
21490981886109,5.25,21.956251,63.825,12.719999,37.32,22.859999
21490991886109,4.59375,21.112501,65.30625,12.719999,37.32,22.859999
21491001886109,4.5750003,22.743752,64.65,12.719999,37.32,22.859999
21491011886109,3.4125001,20.7,66.075005,12.719999,37.32,22.859999
21491021886109,4.1625004,22.181252,64.70625,12.719999,37.32,22.859999
21491031886109,3.8437502,21.393751,66.0,12.719999,37.32,22.859999
21491041886109,5.2125,21.69375,63.825,12.719999,37.32,22.859999
21491051886109,6.15,20.94375,64.5,12.719999,37.32,22.859999
21491061886109,5.2312503,22.706251,63.3375,12.719999,37.32,22.859999
21491071886109,4.5375004,20.85,65.925,12.719999,37.32,22.859999
21491081886109,5.175,21.69375,64.59375,12.719999,37.32,22.859999
21491091886109,5.025,21.54375,64.162506,12.719999,37.32,22.859999
21491101886109,4.3500004,22.331251,64.8375,12.719999,37.32,22.859999
21491111886109,4.9125004,21.65625,63.24375,12.719999,37.32,22.859999
21491121886109,4.6687503,21.50625,64.818756,12.719999,37.32,22.859999
21491131886109,3.9750001,21.28125,66.131256,12.719999,37.32,22.859999
21491141886109,7.65,22.143751,62.756252,12.719999,37.32,22.859999
21491151886109,9.637501,22.66875,61.74375,12.719999,37.32,22.859999
21491161886109,6.0375004,22.800001,62.925003,12.719999,37.32,22.859999
21491171886109,5.3250003,21.581251,64.74375,12.719999,37.32,22.859999
21491181886109,4.21875,20.4375,63.99375,12.719999,37.32,22.859999
21491191886109,4.18125,21.431252,65.34375,12.719999,37.32,22.859999
21491201886109,5.1375003,22.050001,63.375004,12.719999,37.32,22.859999
21491211886109,3.0375001,22.03125,65.15625,12.719999,37.32,22.859999
21491221886109,5.4750004,21.46875,64.256256,12.719999,37.32,22.859999
21491231886109,3.5812502,21.35625,64.33125,12.719999,37.32,22.859999
21491241886109,6.0375004,22.800001,63.24375,12.719999,37.32,22.859999
21491251886109,4.96875,22.29375,64.6125,12.719999,37.32,22.859999
21491261886109,6.0937505,22.44375,64.162506,12.719999,37.32,22.859999
21491271886109,5.34375,21.206251,61.987503,12.719999,37.32,22.859999
21491281886109,4.6312504,21.112501,64.537506,12.719999,37.32,22.859999
21491291886109,5.1000004,22.050001,64.14375,12.719999,37.32,22.859999
21491301886109,6.05625,22.050001,63.7125,12.719999,37.32,22.859999
21491311886109,5.1000004,22.800001,63.187504,12.719999,37.32,22.859999
21491321886109,6.7500005,22.78125,65.15625,12.719999,37.32,22.859999
21491331886109,4.78125,22.0125,64.481255,12.719999,37.32,22.859999
21491341886109,5.0625,20.79375,63.562504,12.719999,37.32,22.859999
21491351886109,8.4375,22.25625,63.281254,12.719999,37.32,22.859999
21491361886109,6.3750005,21.35625,64.631256,12.719999,37.32,22.859999
21491371886109,6.1875005,21.581251,66.318756,12.719999,37.32,22.859999
21491381886109,5.5687504,21.73125,62.718754,12.719999,37.32,22.859999
21491391886109,4.74375,20.75625,63.600002,12.719999,37.32,22.859999
21491401886109,6.525,23.00625,63.6375,12.719999,37.32,22.859999
21491411886109,6.2250004,20.456251,64.350006,12.719999,37.32,22.859999
21491421886109,6.0375004,23.0625,64.3125,12.719999,37.32,22.859999
21491431886109,4.5,22.21875,64.350006,12.719999,37.32,22.859999
21491441886109,4.8187504,20.25,63.768753,12.719999,37.32,22.859999
21491451886109,3.73125,21.243752,64.012505,12.719999,37.32,22.859999
21491461886109,5.0062504,20.79375,65.418755,12.719999,37.32,22.859999
21491471886109,4.2937503,20.94375,63.956253,12.719999,37.32,22.859999
21491481886109,5.25,23.7,63.468754,12.719999,37.32,22.859999
21491491886109,6.43125,22.48125,63.656254,12.719999,37.32,22.859999
21491501886109,6.80625,20.90625,63.206253,12.719999,37.32,22.859999
21491511886109,3.9750001,20.90625,64.4625,12.719999,37.32,22.859999
21491521886109,5.55,20.362501,65.512505,12.719999,37.32,22.859999
21491531886109,3.6937501,21.862501,63.54375,12.719999,37.32,22.859999
21491541886109,3.35625,22.06875,65.11875,12.719999,37.32,22.859999
21491551886109,4.96875,21.54375,65.55,12.719999,37.32,22.859999
21491561886109,5.175,21.69375,64.59375,12.719999,37.32,22.859999
21491571886109,5.775,20.268751,63.187504,12.719999,37.32,22.859999
21491581886109,2.8312502,20.75625,65.2125,12.719999,37.32,22.859999
21491591886109,5.64375,22.3875,63.45,12.719999,37.32,22.859999
21491601886109,5.4187503,21.46875,65.64375,12.719999,37.32,22.859999
21491611886109,5.08125,20.04375,64.200005,12.719999,37.32,22.859999
21491621886109,3.2062502,21.806252,63.91875,12.719999,37.32,22.859999
21491631886109,5.8125,21.65625,64.068756,12.719999,37.32,22.859999
21491641886109,5.6625004,22.3875,63.15,12.719999,37.32,22.859999
21491651886109,5.175,20.681252,64.481255,12.719999,37.32,22.859999
21491661886109,7.18125,22.2,63.281254,12.719999,37.32,22.859999
21491671886109,6.5062504,21.73125,62.437504,12.719999,37.32,22.859999
21491681886109,6.95625,22.050001,64.537506,12.719999,37.32,22.859999
21491691886109,5.9812503,21.806252,64.5,12.719999,37.32,22.859999
21491701886109,4.9125004,21.900002,64.631256,12.719999,37.32,22.859999
21491711886109,6.01875,20.04375,63.787502,12.719999,37.32,22.859999
21491721886109,4.93125,22.29375,65.68125,12.719999,37.32,22.859999
21491731886109,6.15,22.706251,64.14375,12.719999,37.32,22.859999
21491741886109,5.1937504,22.95,65.793755,12.719999,37.32,22.859999
21491751886109,5.34375,20.831251,64.912506,12.719999,37.32,22.859999
21491761886109,5.25,20.94375,63.393753,12.719999,37.32,22.859999
21491771886109,5.4,21.09375,64.293755,12.719999,37.32,22.859999
21491781886109,6.05625,20.306252,64.2375,12.719999,37.32,22.859999
21491791886109,5.7562504,21.2625,64.0875,12.719999,37.32,22.859999
21491801886109,5.7562504,20.00625,62.437504,12.719999,37.32,22.859999
21491811886109,5.2125,21.69375,63.825,12.719999,37.32,22.859999
21491821886109,7.4437504,23.493752,61.818752,12.719999,37.32,22.859999
21491831886109,4.93125,22.29375,66.0,12.719999,37.32,22.859999
21491841886109,4.6687503,23.118752,63.54375,12.719999,37.32,22.859999
21491851886109,3.525,21.337502,65.71875,12.719999,37.32,22.859999
21491861886109,4.8187504,22.3875,65.231255,12.719999,37.32,22.859999
21491871886109,4.21875,21.431252,64.256256,12.719999,37.32,22.859999
21491881886109,4.8562503,22.40625,63.693752,12.719999,37.32,22.859999
21491891886109,4.33125,22.331251,65.606255,12.719999,37.32,22.859999
21491901886109,4.3125,21.956251,64.2375,12.719999,37.32,22.859999
21491911886109,4.9125004,21.150002,65.26875,12.719999,37.32,22.859999
21491921886109,5.1937504,20.681252,64.162506,12.719999,37.32,22.859999
21491931886109,3.5062501,20.962502,64.36875,12.719999,37.32,22.859999
21491941886109,6.3750005,22.10625,63.375004,12.719999,37.32,22.859999
21491951886109,5.925,21.91875,62.2125,12.719999,37.32,22.859999
21491961886109,5.8125,21.900002,65.4375,12.719999,37.32,22.859999
21491971886109,5.0437503,21.806252,64.4625,12.719999,37.32,22.859999
21491981886109,3.7125,20.493752,65.418755,12.719999,37.32,22.859999
21491991886109,2.775,20.23125,64.162506,12.719999,37.32,22.859999
21492001886109,3.61875,21.6,64.33125,12.719999,37.32,22.859999
21492011886109,5.7937503,19.63125,64.125,12.719999,37.32,22.859999
21492021886109,4.14375,21.056252,64.59375,12.719999,37.32,22.859999
21492031886109,3.7687502,21.243752,62.943752,12.719999,37.32,22.859999
21492041886109,6.1125,20.681252,64.51875,12.719999,37.32,22.859999
21492051886109,3.0,20.90625,65.49375,12.719999,37.32,22.859999
21492061886109,4.70625,20.75625,64.9875,12.719999,37.32,22.859999
21492071886109,2.5875,21.337502,66.0,12.719999,37.32,22.859999
21492081886109,4.5750003,20.1,65.49375,12.719999,37.32,22.859999
21492091886109,1.95,20.118752,65.34375,12.719999,37.32,22.859999
21492101886109,5.1375003,23.4375,65.325005,12.719999,37.32,22.859999
21492111886109,5.9437504,20.90625,61.312504,12.719999,37.32,22.859999
21492121886109,5.7937503,21.65625,64.6875,12.719999,37.32,22.859999
21492131886109,5.925,21.150002,63.15,12.719999,37.32,22.859999
21492141886109,4.8,20.25,64.21875,12.719999,37.32,22.859999
21492151886109,4.70625,20.75625,64.9875,12.719999,37.32,22.859999
21492161886109,5.26875,21.206251,64.443756,12.719999,37.32,22.859999
21492171886109,3.5812502,20.34375,63.750004,12.719999,37.32,22.859999
21492181886109,5.08125,20.306252,65.568756,12.719999,37.32,22.859999
21492191886109,4.6687503,21.50625,64.818756,12.719999,37.32,22.859999
21492201886109,4.8,20.25,64.21875,12.719999,37.32,22.859999
21492211886109,3.075,21.28125,65.025,12.719999,37.32,22.859999
21492221886109,4.0687504,20.79375,65.381256,12.719999,37.32,22.859999
21492231886109,3.7125,21.487501,65.55,12.719999,37.32,22.859999
21492241886109,4.65,21.112501,63.45,12.719999,37.32,22.859999
21492251886109,2.1000001,21.018751,64.9875,12.719999,37.32,22.859999
21492261886109,3.2812502,21.69375,65.5875,12.719999,37.32,22.859999
21492271886109,4.05,20.53125,64.6125,12.719999,37.32,22.859999
21492281886109,6.9750004,20.550001,65.64375,12.719999,37.32,22.859999
21492291886109,3.9375002,20.643751,64.012505,12.719999,37.32,22.859999
21492301886109,4.6687503,21.487501,65.287506,12.719999,37.32,22.859999
21492311886109,6.6375003,22.63125,62.86875,12.719999,37.32,22.859999
21492321886109,6.0750003,22.44375,64.78125,12.719999,37.32,22.859999
21492331886109,3.8812501,19.3875,64.36875,12.719999,37.32,22.859999
21492341886109,4.65,20.493752,65.475006,12.719999,37.32,22.859999
21492351886109,4.96875,21.54375,65.55,12.719999,37.32,22.859999
21492361886109,6.05625,21.300001,64.350006,12.719999,37.32,22.859999
21492371886109,4.6687503,20.493752,64.6875,12.719999,37.32,22.859999
21492381886109,6.0375004,21.056252,63.600002,12.719999,37.32,22.859999
21492391886109,5.2875004,20.19375,63.24375,12.719999,37.32,22.859999
21492401886109,4.6875,20.493752,64.387505,12.719999,37.32,22.859999
21492411886109,4.7625003,21.75,63.412502,12.719999,37.32,22.859999
21492421886109,5.0062504,20.79375,65.418755,12.719999,37.32,22.859999
21492431886109,5.0437503,22.556252,63.825,12.719999,37.32,22.859999
21492441886109,5.34375,21.956251,61.050003,12.719999,37.32,22.859999
21492451886109,4.0687504,21.54375,64.74375,12.719999,37.32,22.859999
21492461886109,3.5062501,18.956251,63.956253,12.719999,37.32,22.859999
21492471886109,3.2625,21.431252,64.8375,12.719999,37.32,22.859999
21492481886109,4.6125,20.85,63.768753,12.719999,37.32,22.859999
21492491886109,2.5687501,21.09375,65.231255,12.719999,37.32,22.859999
21492501886109,5.175,21.431252,63.843754,12.719999,37.32,22.859999
21492511886109,3.7687502,18.993752,65.45625,12.719999,37.32,22.859999
21492521886109,3.73125,20.493752,64.65,12.719999,37.32,22.859999
21492531886109,3.6375,19.85625,64.6875,12.719999,37.32,22.859999
21492541886109,3.7875001,21.50625,63.393753,12.719999,37.32,22.859999
21492551886109,5.5875,20.362501,64.443756,12.719999,37.32,22.859999
21492561886109,5.86875,21.150002,64.8375,12.719999,37.32,22.859999
21492571886109,6.39375,20.34375,63.412502,12.719999,37.32,22.859999
21492581886109,3.3937502,18.9375,67.200005,12.719999,37.32,22.859999
21492591886109,4.5375004,19.59375,63.975002,12.719999,37.32,22.859999
21492601886109,4.6125,21.487501,66.975006,12.719999,37.32,22.859999
21492611886109,5.775,20.8875,66.39375,12.719999,37.32,22.859999
21492621886109,3.05625,20.268751,65.193756,12.719999,37.32,22.859999
21492631886109,5.5875,22.63125,66.675,12.719999,37.32,22.859999
21492641886109,2.5125,19.44375,63.45,12.719999,37.32,22.859999
21492651886109,3.6750002,19.85625,63.600002,12.719999,37.32,22.859999
21492661886109,3.0375001,20.53125,67.03125,12.719999,37.32,22.859999
21492671886109,3.0,19.63125,63.843754,12.719999,37.32,22.859999
21492681886109,4.5375004,20.85,65.925,12.719999,37.32,22.859999
21492691886109,5.7000003,21.0,64.106255,12.719999,37.32,22.859999
21492701886109,4.89375,20.90625,64.5,12.719999,37.32,22.859999
21492711886109,4.3875003,19.706251,64.59375,12.719999,37.32,22.859999
21492721886109,2.5125,20.7,64.950005,12.719999,37.32,22.859999
21492731886109,3.825,19.368752,65.756256,12.719999,37.32,22.859999
21492741886109,4.59375,19.10625,64.59375,12.719999,37.32,22.859999
21492751886109,6.3750005,20.081251,63.131252,12.719999,37.32,22.859999
21492761886109,5.8500004,20.90625,63.768753,12.719999,37.32,22.859999
21492771886109,7.5375004,21.993752,61.0875,12.719999,37.32,22.859999
21492781886109,4.7250004,21.50625,63.131252,12.719999,37.32,22.859999
21492791886109,5.2875004,20.94375,62.30625,12.719999,37.32,22.859999
21492801886109,4.55625,22.237501,62.812504,12.719999,37.32,22.859999
21492811886109,4.78125,20.75625,62.831253,12.719999,37.32,22.859999
21492821886109,6.9375005,21.4125,62.100002,12.719999,37.32,22.859999
21492831886109,3.1312501,20.90625,61.48125,12.719999,37.32,22.859999
21492841886109,5.1375003,20.04375,62.343754,12.719999,37.32,22.859999
21492851886109,6.1312504,20.681252,63.750004,12.719999,37.32,22.859999
21492861886109,5.4375,20.831251,62.1375,12.719999,37.32,22.859999
21492871886109,3.9562502,19.893751,64.65,12.719999,37.32,22.859999
21492881886109,3.8437502,20.38125,65.86875,12.719999,37.32,22.859999
21492891886109,3.7687502,20.493752,63.881252,12.719999,37.32,22.859999
21492901886109,3.80625,19.743752,63.43125,12.719999,37.32,22.859999
21492911886109,4.8562503,20.643751,64.51875,12.719999,37.32,22.859999
21492921886109,5.55,20.1,64.443756,12.719999,37.32,22.859999
21492931886109,2.60625,19.331251,64.668755,12.719999,37.32,22.859999
21492941886109,4.425,19.706251,63.525,12.719999,37.32,22.859999
21492951886109,4.2375,18.806252,64.65,12.719999,37.32,22.859999
21492961886109,3.45,19.706251,64.856255,12.719999,37.32,22.859999
21492971886109,3.5062501,19.95,64.537506,12.719999,37.32,22.859999
21492981886109,4.9125004,20.15625,64.9875,12.719999,37.32,22.859999
21492991886109,3.3375,19.050001,64.59375,12.719999,37.32,22.859999
