t_ns,value
21490143322515,1.0
21494463324182,1.0
21498783327202,1.0
21503103325380,1.0
21506783458012,0.0
21507263322074,1.0
21507423402335,3.0
21507583326866,2.0
21507743323897,1.0
21508863326866,0.0
21509023324001,1.0
21509183321814,2.0
21509343326189,0.0
21509503324470,1.0
21509983322856,0.0
21510143324679,2.0
21510303322022,1.0
21510623326293,0.0
21511103322439,11.0
21511263323324,8.0
21511423415251,0.0
21511903324887,9.0
21512063326918,16.0
21512223322231,1.0
21512383322543,0.0
21512863372647,6.0
21513183327491,2.0
21513343326449,4.0
21513503321554,2.0
21513983324314,0.0
21518303327387,0.0
21518783324106,1.0
21519103324939,0.0
21520063324626,3.0
21520383321866,2.0
21520543321814,0.0
21521023327960,1.0
21521503331866,0.0
21521663321970,1.0
21522463323793,2.0
21522623323064,7.0
21522943321658,0.0
21523263324158,13.0
21523423325876,4.0
21523583321449,0.0
21523903326033,4.0
21524063323376,3.0
21524383535512,2.0
21524703324001,1.0
21525023487543,0.0
21525183324679,1.0
21525343321658,0.0
21526143323949,20.0
21526303350251,17.0
21526463324314,13.0
21526623324054,0.0
21526783324210,4.0
21526943330356,6.0
21527103323689,0.0
21527263328168,1.0
21527423321970,3.0
21527903322335,2.0
21528063322074,0.0
21528703322126,1.0
21529183322179,0.0
21529343321762,5.0
21529503323845,0.0
21533823446658,0.0
21533983324366,4.0
21534143324991,0.0
21534463408949,3.0
21534623324210,1.0
21534783334991,0.0
21535423326970,1.0
21536223321189,0.0
21536703325199,4.0
21536863321814,1.0
21537023327543,0.0
21537183324470,7.0
21537503321970,4.0
21537663434783,5.0
21537823327439,1.0
21537983323429,2.0
21538143321449,3.0
21538463392804,1.0
21538623325616,3.0
21538783323429,12.0
21538943326554,13.0
21539103324158,0.0
21539423324262,1.0
21539743326293,0.0
21540063325981,7.0
21540383323064,4.0
21540543321033,1.0
21540703325616,0.0
21540863324366,1.0
21541503324418,0.0
21541983477908,1.0
21542143323845,0.0
21543103322074,6.0
21543263376970,4.0
21543423323429,2.0
21543583323897,0.0
21544223324314,1.0
21545023322387,2.0
21545343328897,1.0
21545663322283,2.0
21545823322387,5.0
21545983328012,8.0
21546143324470,0.0
21546943323168,1.0
21547103322751,11.0
21547263326554,0.0
21547423321397,18.0
21547583324366,11.0
21547743322283,0.0
21548063321918,2.0
21548223325408,3.0
21548383323429,2.0
21548703321658,1.0
21549183359574,3.0
21549343321814,1.0
21549823322647,0.0
21550303323793,1.0
21550783403220,0.0
21551263321762,9.0
21551423341710,17.0
21551583324835,15.0
21551743323272,5.0
21551903322179,0.0
21552223327179,6.0
21552383322335,4.0
21552543321189,6.0
21553023324574,0.0
21553343324783,5.0
21553503378012,4.0
21553663324835,3.0
21553823324054,2.0
21553983324418,1.0
21554143324783,0.0
21554623325929,2.0
21554783323741,4.0
21554943400564,3.0
21555263323533,0.0
21555423328116,2.0
21555583322543,3.0
21555743325824,2.0
21555903323220,3.0
21556063324939,2.0
21556383324314,1.0
21556863321918,3.0
21557023505460,1.0
21557503321918,0.0
21557663452231,8.0
21557823324210,1.0
21557983329835,0.0
21558303382647,12.0
21558463324835,0.0
21558623324522,1.0
21559423321866,4.0
21559743323324,1.0
21560223324470,2.0
21560383327491,3.0
21560543321501,4.0
21560703322179,3.0
21561023323324,1.0
21561343322231,2.0
21561503323481,3.0
21561663484106,1.0
21562943324001,36.0
21563103321554,31.0
21563263323897,26.0
21563423324991,1.0
21563743321970,3.0
21563903323220,10.0
21564063325356,2.0
21564223324210,4.0
21564543503533,3.0
21564703323585,2.0
21564863394626,3.0
21565343324262,2.0
21565503329418,1.0
21565983327000,2.0
21566143326531,4.0
21566463362052,1.0
21566943321844,2.0
21567423322156,1.0
21567743323406,13.0
21567903324240,11.0
21568063326636,9.0
21568223321688,6.0
21568383325125,2.0
21568543326844,1.0
21568863321844,5.0
21569023323823,2.0
21569503323146,1.0
21569983321740,4.0
21570143325490,5.0
21570303321427,1.0
21570463323823,0.0
21570783324188,6.0
21570943324813,1.0
21571103325281,0.0
21571263322365,2.0
21571583324709,10.0
21571743323667,17.0
21571903321844,14.0
21572063473406,11.0
21572223323094,7.0
21572383328198,1.0
21572543321167,3.0
21572703371219,4.0
21573183322052,3.0
21573343323719,2.0
21573823321688,1.0
21574303475959,2.0
21574463321584,1.0
21574623324500,0.0
21574943327000,1.0
21575263325334,0.0
21575583321948,1.0
21575903327000,22.0
21576063323459,42.0
21576223321531,39.0
21576383320959,34.0
21576543324969,30.0
21576703345281,25.0
21576863324448,21.0
21577023322886,17.0
21577183323354,13.0
21577343323667,10.0
21577503322625,8.0
21577663323146,6.0
21577823327834,5.0
21577983324656,4.0
21578143322781,3.0
21578783322104,2.0
21579263322469,3.0
21579423322209,2.0
21579903326844,1.0
21580303322261,1.0
21580783324136,1.0
21581263324813,1.0
21581743325959,1.0
21581823326271,12.0
21581983321688,32.0
21582143438198,33.0
21582463321584,1.0
21582943325021,1.0
21583423323146,1.0
21583823325542,1.0
21584303379656,1.0
21584783322573,1.0
21585263330438,1.0
21585743323823,5.0
21585823517990,4.0
21585983323927,2.0
21586143326427,1.0
21586223325229,1.0
21586703323042,1.0
21587103326844,1.0
21587583323615,1.0
21588303324448,1.0
21588783325542,1.0
21593023324656,1.0
21597343377156,1.0
