t_ns,gx,gy,gz
21490063630432,-1.1827236,8.800507,4.1620493
21490068388452,-1.2084424,8.788978,4.1789846
21490073146525,-1.2201378,8.77384,4.207304
21490077904546,-1.2107211,8.767982,4.222207
21490082662619,-1.18682,8.769213,4.2264357
21490087420692,-1.153694,8.769616,4.2347617
21490092178713,-1.121455,8.770586,4.241408
21490096936786,-1.0921555,8.776621,4.236569
21490101694807,-1.0734932,8.78181,4.2305794
21490106452880,-1.0645694,8.783547,4.2292295
21490111210900,-1.0641383,8.783557,4.229316
21490115968973,-1.070693,8.783521,4.2277374
21490120727046,-1.0792521,8.782048,4.2286205
21490125485015,-1.0831128,8.781137,4.229526
21490130243140,-1.0846624,8.781688,4.227987
21490135001161,-1.0801879,8.783901,4.2245317
21490139759234,-1.07188,8.786104,4.222065
21490144517307,-1.0622705,8.788842,4.2187934
21490149275327,-1.0515372,8.791828,4.215257
21490154033400,-1.0422133,8.793669,4.213736
21490158791421,-1.0365065,8.793413,4.215677
21490163549494,-1.0330957,8.79216,4.2191267
21490168307567,-1.0325083,8.790661,4.2223926
21490173065588,-1.0339504,8.789445,4.2245703
21490177823661,-1.0364934,8.788266,4.2263985
21490182581682,-1.0399138,8.787678,4.226782
21490187339755,-1.0424896,8.78734,4.226851
21490192097775,-1.0439799,8.78707,4.227044
21490196855848,-1.0446162,8.786596,4.227872
21490201613921,-1.0445334,8.786567,4.2279525
21490206371942,-1.0445138,8.786884,4.227297
21490211130015,-1.0454423,8.787114,4.2265897
21490215888036,-1.0480441,8.787288,4.225585
21490220646109,-1.0518166,8.787286,4.2246523
21490225404182,-1.0557185,8.787312,4.2236233
21490230162202,-1.058902,8.78727,4.2229123
21490234920275,-1.0607963,8.786636,4.2237554
21490239678296,-1.0610458,8.785533,4.225988
21490244436369,-1.0597185,8.784247,4.2289925
21490249194390,-1.056081,8.783482,4.2314935
21490253952463,-1.0517622,8.783671,4.2321744
21490258710536,-1.0476924,8.784284,4.2319126
21490263468557,-1.0446278,8.785064,4.231051
21490268226630,-1.0434939,8.785935,4.2295218
21490272984650,-1.0441185,8.786913,4.227336
21490277742723,-1.0455691,8.787938,4.224846
21490282500796,-1.0480491,8.788925,4.222176
21490287258817,-1.0507576,8.789833,4.2196126
21490292016890,-1.0533063,8.790587,4.217405
