t_ns,qx,qy,qz,qw
21490068388452,0.34006426,0.41386876,0.57333463,0.6199648
21490073146525,0.33875293,0.41319934,0.5736417,0.62084454
21490077904546,0.33859906,0.4124051,0.574097,0.6210357
21490082662619,0.3392778,0.4115852,0.57464033,0.6207066
21490087420692,0.34011814,0.41037405,0.5754657,0.6202838
21490092178713,0.3409808,0.4092438,0.5762396,0.6198383
21490096936786,0.34211537,0.40859783,0.57673573,0.6191775
21490101694807,0.34292156,0.40829557,0.5770103,0.6186749
21490106452880,0.3432513,0.40810278,0.5771799,0.618461
21490111210900,0.34325513,0.4080941,0.5772018,0.6184442
21490115968973,0.34308454,0.4083361,0.57704616,0.6185243
21490120727046,0.3427713,0.40854397,0.57689124,0.6187053
21490125485015,0.34261352,0.40861982,0.57683086,0.6187988
21490130243140,0.34261176,0.40871736,0.5767707,0.61879146
21490135001161,0.34287247,0.40871426,0.57679516,0.61862636
21490139759234,0.3432285,0.4085692,0.57691514,0.61841273
21490144517307,0.3436535,0.40841603,0.57704616,0.6181556
21490149275327,0.344124,0.40824056,0.57719475,0.617871
21490154033400,0.3444777,0.40803728,0.57736015,0.61765367
21490158791421,0.34459823,0.40781417,0.5775202,0.6175841
21490163549494,0.34459454,0.4076015,0.57766175,0.6175941
21490168307567,0.34450307,0.4074746,0.5777435,0.6176525
21490173065588,0.34438136,0.40744117,0.57776105,0.6177259
21490177823661,0.3442381,0.4074479,0.57774454,0.61781675
21490182581682,0.3441123,0.40753016,0.57768327,0.6178899
21490187339755,0.34402463,0.40759984,0.5776329,0.6179398
21490192097775,0.34396893,0.40763474,0.5776067,0.61797225
21490196855848,0.34392112,0.40762335,0.57760954,0.6180037
21490201613921,0.34392127,0.4076182,0.57761276,0.6180041
21490206371942,0.3439431,0.40764078,0.5776008,0.6179882
21490211130015,0.34393072,0.4076954,0.57757556,0.6179827
21490215888036,0.34387046,0.4078091,0.57751423,0.61799854
21490220646109,0.34377,0.40795207,0.5774291,0.6180396
21490225404182,0.34367365,0.40809748,0.5773315,0.61808836
21490230162202,0.3435909,0.4082116,0.5772543,0.61813116
21490234920275,0.34350073,0.4082348,0.5772322,0.61818653
21490239678296,0.34342033,0.40816298,0.57726926,0.618244
21490244436369,0.34337732,0.40801156,0.57733756,0.61830413
21490249194390,0.34341738,0.40782157,0.5774576,0.61829513
21490253952463,0.34353873,0.40767664,0.57755685,0.61823046
21490258710536,0.3436823,0.40757203,0.57763344,0.6181481
21490263468557,0.34380785,0.4075201,0.57768476,0.61806464
21490268226630,0.34388894,0.40754738,0.57768774,0.6179988
21490272984650,0.34393287,0.40764695,0.57764304,0.61795044
21490277742723,0.34395945,0.40778023,0.5775756,0.6179107
21490282500796,0.34396327,0.40794384,0.5774756,0.617894
21490287258817,0.34395608,0.40811002,0.57737297,0.61788416
21490292016890,0.34394276,0.4082592,0.57728034,0.6178796
21490296774911,0.3439422,0.40835,0.57722443,0.6178721
21490301532984,0.3439725,0.40839902,0.5771971,0.6178485
21490306291057,0.34403473,0.40837726,0.57721573,0.6178107
21490311049077,0.34409764,0.40827245,0.57728565,0.6177797
21490315807150,0.34412697,0.40811574,0.57738435,0.6177746
21490320565171,0.34414464,0.40793058,0.5774995,0.61777943
21490325323244,0.34415075,0.40775093,0.5776102,0.6177911
21490330081265,0.34415168,0.40763375,0.5776969,0.6177869
21490334839338,0.3441381,0.40759075,0.5777435,0.61777925
21490339597411,0.34410495,0.407625,0.5777407,0.61777765
21490344355432,0.34403893,0.4077031,0.5777021,0.61779904
21490349113505,0.3439721,0.4078115,0.57762986,0.61783224
21490353871525,0.3439244,0.4079571,0.57753646,0.61785
21490358629598,0.34387916,0.40809307,0.57744914,0.617867
21490363387671,0.3438518,0.4081698,0.5773996,0.61787784
21490368145692,0.34385258,0.4082065,0.5773772,0.6178741
21490372903765,0.3438875,0.40823776,0.57736105,0.6178491
21490377661786,0.3439466,0.40825522,0.5773555,0.61780983
21490382419859,0.34400046,0.40827525,0.5773479,0.6177738
21490387177880,0.34402362,0.4082866,0.577343,0.617758
21490391935952,0.34404248,0.4082952,0.57733935,0.61774516
21490396694025,0.34403908,0.40828425,0.5773457,0.6177483
21490401452046,0.34400904,0.4082513,0.57736343,0.6177703
21490406210119,0.34398615,0.40819305,0.5773971,0.61779004
21490410968140,0.34397516,0.4081212,0.57744026,0.61780334
21490415726213,0.3439807,0.40803438,0.577494,0.6178073
21490420484286,0.34399718,0.40794784,0.57754856,0.61780435
21490425242307,0.34404564,0.40791443,0.5775732,0.61777633
21490430000380,0.3440981,0.40793,0.57756823,0.61774147
21490434758400,0.3441365,0.40797776,0.5775423,0.6177128
21490439516473,0.34414965,0.40806022,0.57749283,0.61769724
21490444274546,0.34413955,0.40817004,0.57742465,0.61769414
21490449032567,0.3441057,0.40825295,0.57737076,0.6177085
21490453790640,0.34405968,0.40829512,0.5773409,0.6177342
21490458548661,0.34402382,0.4082932,0.5773209,0.6177742
21490463306734,0.3440087,0.40826586,0.5773161,0.6178051
21490468064807,0.34400034,0.40822065,0.5773286,0.6178279
21490472822827,0.34399018,0.40816283,0.57736325,0.6178394
21490477580900,0.34399652,0.40810865,0.57739705,0.6178401
21490482338921,0.3440093,0.40806964,0.57742214,0.61783534
21490487096994,0.34400845,0.40804023,0.5774401,0.61783844
21490491855015,0.34398177,0.4080236,0.57744795,0.61785686
21490496613088,0.34392983,0.4080184,0.57744664,0.6178905
21490501371109,0.34387797,0.40801498,0.57744426,0.61792386
21490506129182,0.34383562,0.40801919,0.5774379,0.6179505
21490510887255,0.3438296,0.4080272,0.5774283,0.61795765
21490515645327,0.34386885,0.4080457,0.5774176,0.6179335
21490520403348,0.3439237,0.40805155,0.57741874,0.61789805
21490525161421,0.34399876,0.40805343,0.57742417,0.61785
21490529919442,0.3440934,0.40804833,0.5774355,0.61779004
21490534677515,0.34417868,0.4080447,0.5774451,0.6177359
21490539435536,0.3442329,0.40800533,0.577474,0.61770475
21490544193609,0.34427696,0.40793723,0.5775196,0.6176825
21490548951682,0.34431708,0.40785715,0.5775723,0.61766386
21490553709702,0.34435526,0.40775993,0.57763505,0.61764795
21490558467775,0.34439877,0.40765473,0.57770336,0.6176293
21490563225796,0.34445563,0.40758473,0.5777512,0.617599
21490567983869,0.3445241,0.40755662,0.57777435,0.6175577
21490572741942,0.34455264,0.40756285,0.5778012,0.6175125
21490577499963,0.34453544,0.40759778,0.5778023,0.61749804
21490582258036,0.34450865,0.4076424,0.5777727,0.6175113
21490587016057,0.3444615,0.40767765,0.5777469,0.6175384
21490591774077,0.34441036,0.40768987,0.57773507,0.61757
21490596532202,0.34438726,0.40766543,0.57771915,0.61761385
21490601290223,0.34438148,0.40762255,0.5777182,0.6176462
21490606048296,0.34438875,0.40758526,0.5777258,0.6176597
21490610806317,0.344411,0.40757105,0.57773644,0.6176467
21490615564390,0.3444336,0.4075914,0.577726,0.6176305
21490620322463,0.34441435,0.40765476,0.57771504,0.6176096
21490625080484,0.3443634,0.40773264,0.57769024,0.61760986
21490629838557,0.34429052,0.4077995,0.5776429,0.61765057
21490634596577,0.34418887,0.4078519,0.57760197,0.61771095
21490639354650,0.34409103,0.4078748,0.5775727,0.61777776
21490644112671,0.3440379,0.40789497,0.57754195,0.6178227
