t_ns,ax,ay,az,accuracy
21490043947046,-0.7513463,8.843872,4.106084,3
21490046326057,-0.7704889,8.863015,4.101298,3
21490048705067,-0.8662018,8.863015,4.1204405,3
21490051084130,-0.9236295,8.863015,4.173083,3
21490053463140,-0.95712906,8.85823,4.2161536,3
21490055842150,-1.0336994,8.863015,4.2448673,3
21490058221213,-1.105484,8.863015,4.240082,3
21490060600223,-1.1772687,8.886943,4.211368,3
21490062979234,-1.2107682,8.882157,4.1922255,3
21490065358296,-1.2490535,8.877372,4.2257247,3
21490067737307,-1.2442678,8.863015,4.254439,3
21490070116317,-1.2634103,8.867801,4.302295,3
21490072495380,-1.2586247,8.867801,4.345366,3
21490074874390,-1.2203395,8.85823,4.3357944,3
21490077253400,-1.1772687,8.867801,4.3070807,3
21490079632411,-1.1246266,8.853444,4.278367,3
21490082011473,-1.0815558,8.863015,4.287938,3
21490084390484,-1.0289137,8.85823,4.3118663,3
21490086769494,-0.971486,8.872586,4.331009,3
21490089148557,-0.9523434,8.85823,4.3357944,3
21490091527567,-0.91884387,8.85823,4.3070807,3
21490093906577,-0.90448695,8.867801,4.2448673,3
21490096285588,-0.8709874,8.877372,4.211368,3
21490098664650,-0.91405827,8.906086,4.211368,3
21490101043661,-0.9379865,8.9108715,4.2352962,3
21490103422671,-0.9762716,8.896515,4.254439,3
21490105801734,-0.9954142,8.886943,4.2687955,3
21490108180744,-1.0432707,8.882157,4.287938,3
21490110559755,-1.0815558,8.872586,4.26401,3
21490112938765,-1.1389836,8.867801,4.2448673,3
21490115317827,-1.1533405,8.853444,4.249653,3
21490117696838,-1.1772687,8.819944,4.2592244,3
21490120075848,-1.1964114,8.82473,4.273581,3
21490122454911,-1.1533405,8.829515,4.2831526,3
21490124833921,-1.1294123,8.82473,4.254439,3
21490127212880,-1.1294123,8.834301,4.254439,3
21490129591994,-1.1006985,8.848659,4.206582,3
21490131971005,-1.038485,8.853444,4.1874394,3
21490134349963,-1.0001999,8.848659,4.1874394,3
21490136729025,-0.9523434,8.834301,4.1778684,3
21490139108088,-0.9284152,8.843872,4.2017965,3
21490141487098,-0.9092726,8.853444,4.173083,3
21490143866109,-0.8853444,8.863015,4.173083,3
21490146245171,-0.85184485,8.853444,4.1587257,3
21490148624182,-0.8470592,8.853444,4.1491547,3
21490151003192,-0.8422736,8.843872,4.173083,3
21490153382202,-0.86141616,8.829515,4.2017965,3
21490155761265,-0.89491564,8.79123,4.2352962,3
21490158140275,-0.91405827,8.7673025,4.26401,3
21490160519286,-0.9236295,8.752945,4.278367,3
21490162898348,-0.9619147,8.772088,4.302295,3
21490165277359,-0.98584294,8.7673025,4.3118663,3
21490167656369,-1.0193424,8.7673025,4.287938,3
21490170035432,-1.052842,8.781659,4.273581,3
21490172414442,-1.0576276,8.800801,4.3070807,3
21490174793452,-1.0911272,8.819944,4.3070807,3
21490177172463,-1.0959128,8.829515,4.2975097,3
21490179551525,-1.1294123,8.848659,4.2831526,3
21490181930536,-1.1246266,8.867801,4.273581,3
21490184309546,-1.1102697,8.85823,4.2687955,3
21490186688557,-1.119841,8.843872,4.2592244,3
21490189067619,-1.0959128,8.848659,4.254439,3
21490191446630,-1.0815558,8.839087,4.2687955,3
21490193825640,-1.0671989,8.79123,4.2687955,3
21490196204702,-1.0576276,8.810373,4.2592244,3
21490198583713,-1.0432707,8.815159,4.254439,3
21490200962723,-1.0336994,8.810373,4.23051,3
21490203341786,-1.038485,8.829515,4.2257247,3
21490205720796,-1.0336994,8.853444,4.23051,3
21490208099807,-1.0624132,8.863015,4.2352962,3
21490210478817,-1.0671989,8.877372,4.249653,3
21490212857880,-1.119841,8.891729,4.240082,3
21490215236890,-1.1294123,8.886943,4.2448673,3
21490217615900,-1.1724831,8.9108715,4.26401,3
21490219994963,-1.1772687,8.9348,4.2592244,3
21490222373973,-1.1964114,8.891729,4.249653,3
21490224752932,-1.1916257,8.915657,4.240082,3
21490227132046,-1.1916257,8.930014,4.2448673,3
21490229511057,-1.1820544,8.906086,4.273581,3
21490231890067,-1.1676974,8.9013,4.302295,3
21490234269077,-1.134198,8.863015,4.316652,3
21490236648140,-1.0959128,8.834301,4.331009,3
21490239027150,-1.0911272,8.815159,4.359723,3
21490241406161,-1.052842,8.815159,4.3836513,3
21490243785171,-1.0145568,8.810373,4.3788652,3
21490246164234,-0.9523434,8.82473,4.3788652,3
21490248543244,-0.9092726,8.834301,4.359723,3
21490250922255,-0.8853444,8.843872,4.3070807,3
21490253301317,-0.8805587,8.872586,4.2927237,3
21490255680327,-0.8709874,8.877372,4.2592244,3
21490258059338,-0.8709874,8.867801,4.254439,3
21490260438400,-0.8709874,8.886943,4.249653,3
21490262817411,-0.9236295,8.872586,4.2161536,3
21490265196421,-0.95712906,8.877372,4.2161536,3
21490267575432,-0.9810573,8.877372,4.1778684,3
21490269954494,-1.0289137,8.85823,4.1587257,3
21490272333505,-1.0624132,8.834301,4.125226,3
21490274712515,-1.0719845,8.839087,4.1108694,3
21490277091577,-1.1006985,8.815159,4.1108694,3
21490279470588,-1.1294123,8.805588,4.0965123,3
21490281849598,-1.1581261,8.819944,4.0773697,3
21490284228661,-1.1629118,8.82473,4.0869412,3
21490286607671,-1.1772687,8.82473,4.101298,3
21490288986682,-1.1820544,8.834301,4.106084,3
21490291365692,-1.1724831,8.848659,4.1204405,3
21490293744755,-1.1294123,8.834301,4.139583,3
21490296123765,-1.1437693,8.863015,4.173083,3
21490298502775,-1.105484,8.882157,4.1778684,3
21490300881838,-1.0767702,8.891729,4.182654,3
21490303260848,-1.0241281,8.877372,4.197011,3
21490305639859,-0.9810573,8.877372,4.220939,3
21490308018921,-0.94755775,8.877372,4.254439,3
21490310397932,-0.91405827,8.843872,4.316652,3
21490312776942,-0.91884387,8.839087,4.354937,3
21490315155952,-0.89491564,8.829515,4.369294,3
21490317535015,-0.8757731,8.805588,4.388437,3
21490319914025,-0.8709874,8.786445,4.3932223,3
21490322293036,-0.8757731,8.786445,4.4075794,3
21490324672098,-0.8662018,8.796016,4.398008,3
21490327051109,-0.8805587,8.805588,4.3788652,3
21490329430119,-0.91884387,8.819944,4.359723,3
21490331809130,-0.94277215,8.834301,4.3357944,3
21490334188192,-0.98584294,8.839087,4.3070807,3
21490336567202,-1.0336994,8.863015,4.287938,3
21490338946213,-1.0767702,8.9013,4.26401,3
21490341325275,-1.119841,8.891729,4.26401,3
21490343704286,-1.1724831,8.867801,4.254439,3
21490346083296,-1.1964114,8.882157,4.23051,3
21490348462307,-1.2107682,8.872586,4.2161536,3
21490350841369,-1.2299109,8.867801,4.15394,3
21490353220380,-1.2442678,8.886943,4.1443686,3
21490355599390,-1.2490535,8.863015,4.139583,3
21490357978452,-1.2442678,8.863015,4.1443686,3
21490360357463,-1.2203395,8.843872,4.168297,3
21490362736473,-1.1437693,8.853444,4.1922255,3
21490365115536,-1.1294123,8.853444,4.206582,3
21490367494546,-1.1006985,8.853444,4.197011,3
21490369873557,-1.0863415,8.872586,4.173083,3
21490372252619,-1.0480564,8.853444,4.168297,3
21490374631630,-1.0145568,8.85823,4.1587257,3
21490377010640,-1.0145568,8.867801,4.15394,3
21490379389650,-1.0049855,8.877372,4.1635113,3
21490381768713,-1.0193424,8.891729,4.173083,3
21490384147723,-1.0241281,8.891729,4.2161536,3
21490386526734,-1.0480564,8.882157,4.2161536,3
21490388905744,-1.0432707,8.886943,4.2161536,3
21490391284807,-1.038485,8.906086,4.2352962,3
21490393663817,-1.0480564,8.891729,4.254439,3
21490396042827,-1.0624132,8.872586,4.2831526,3
21490398421890,-1.0671989,8.839087,4.3070807,3
21490400800900,-1.0671989,8.82473,4.3118663,3
21490403179911,-1.0576276,8.829515,4.3262234,3
21490405558973,-1.0289137,8.829515,4.3501515,3
21490407937984,-1.0145568,8.82473,4.3501515,3
21490410316994,-1.0049855,8.805588,4.3357944,3
21490412696005,-0.9762716,8.82473,4.345366,3
21490415075067,-0.95712906,8.815159,4.3501515,3
21490417454077,-0.9523434,8.79123,4.345366,3
21490419833088,-0.91884387,8.772088,4.2975097,3
21490422212150,-0.91884387,8.805588,4.254439,3
21490424591161,-0.94277215,8.805588,4.1874394,3
21490426970171,-0.95712906,8.819944,4.168297,3
21490429349234,-0.9810573,8.848659,4.139583,3
21490431728244,-0.9906286,8.863015,4.1347976,3
21490434107255,-1.0480564,8.853444,4.130012,3
21490436486265,-1.0863415,8.867801,4.1204405,3
21490438865275,-1.1102697,8.872586,4.106084,3
21490441244338,-1.1676974,8.863015,4.0869412,3
21490443623348,-1.1964114,8.877372,4.0965123,3
21490446002411,-1.2107682,8.863015,4.130012,3
21490448381421,-1.2107682,8.834301,4.168297,3
21490450760432,-1.2059826,8.829515,4.197011,3
21490453139442,-1.2011969,8.800801,4.23051,3
21490455518505,-1.1916257,8.800801,4.254439,3
21490457897515,-1.1629118,8.781659,4.2592244,3
21490460276525,-1.1389836,8.762517,4.254439,3
21490462655588,-1.105484,8.7673025,4.249653,3
21490465034598,-1.0863415,8.776874,4.2592244,3
21490467413609,-1.0719845,8.786445,4.2975097,3
21490469792671,-1.0480564,8.79123,4.321438,3
21490472171682,-1.0336994,8.819944,4.321438,3
21490474550692,-1.0145568,8.819944,4.321438,3
21490476929702,-1.0049855,8.843872,4.302295,3
21490479308765,-1.0001999,8.853444,4.302295,3
21490481687775,-1.0193424,8.877372,4.2831526,3
21490484066786,-1.0241281,8.877372,4.3070807,3
21490486445848,-1.0336994,8.867801,4.3070807,3
21490488824859,-1.0624132,8.848659,4.331009,3
21490491203869,-1.0863415,8.886943,4.345366,3
21490493582880,-1.134198,8.872586,4.354937,3
21490495961942,-1.1437693,8.853444,4.3501515,3
21490498340952,-1.1533405,8.85823,4.331009,3
21490500719963,-1.1772687,8.829515,4.3501515,3
21490503098973,-1.1772687,8.872586,4.331009,3
21490505478036,-1.18684,8.891729,4.3405805,3
21490507857046,-1.1629118,8.891729,4.302295,3
21490510236109,-1.1389836,8.891729,4.254439,3
21490512615119,-1.105484,8.906086,4.2017965,3
21490514994130,-1.0815558,8.925228,4.168297,3
21490517373192,-1.0480564,8.915657,4.1635113,3
21490519752202,-1.0193424,8.920443,4.173083,3
21490522131213,-0.98584294,8.925228,4.1587257,3
21490524510223,-0.971486,8.930014,4.15394,3
21490526889286,-0.93320084,8.920443,4.130012,3
21490529268296,-0.91405827,8.906086,4.101298,3
21490531647307,-0.9236295,8.896515,4.0965123,3
21490534026369,-0.9236295,8.877372,4.125226,3
21490536405380,-0.9236295,8.82473,4.168297,3
21490538784390,-0.89491564,8.82473,4.2161536,3
21490541163400,-0.8853444,8.819944,4.2592244,3
21490543542463,-0.8805587,8.79123,4.26401,3
21490545921473,-0.8757731,8.805588,4.278367,3
21490548300484,-0.8709874,8.776874,4.2975097,3
21490550679546,-0.85184485,8.786445,4.321438,3
21490553058557,-0.83748794,8.776874,4.3357944,3
21490555437567,-0.8135597,8.7673025,4.345366,3
21490557816630,-0.8135597,8.786445,4.3262234,3
21490560195640,-0.80877405,8.800801,4.287938,3
21490562574650,-0.81834537,8.834301,4.249653,3
21490564953661,-0.81834537,8.85823,4.1922255,3
21490567332723,-0.8279166,8.872586,4.1778684,3
21490569711734,-0.85184485,8.877372,4.182654,3
21490572090744,-0.91405827,8.877372,4.2017965,3
21490574469807,-1.0001999,8.9013,4.240082,3
21490576848817,-1.0576276,8.9013,4.2352962,3
21490579227827,-1.0959128,8.920443,4.23051,3
21490581606838,-1.1485549,8.896515,4.23051,3
21490583985900,-1.1629118,8.867801,4.249653,3
21490586364911,-1.2059826,8.863015,4.26401,3
21490588743921,-1.2107682,8.85823,4.2831526,3
21490591122984,-1.18684,8.829515,4.3070807,3
21490593501942,-1.1724831,8.834301,4.321438,3
21490595881005,-1.1581261,8.805588,4.3070807,3
21490598260067,-1.1102697,8.796016,4.316652,3
21490600639077,-1.1006985,8.805588,4.3070807,3
21490603018088,-1.0671989,8.805588,4.2975097,3
21490605397098,-1.0336994,8.815159,4.287938,3
21490607776161,-1.0097711,8.829515,4.2448673,3
21490610155171,-0.9810573,8.85823,4.2257247,3
21490612534182,-1.0001999,8.906086,4.206582,3
21490614913244,-1.0241281,8.920443,4.173083,3
21490617292255,-1.0863415,8.925228,4.182654,3
21490619671265,-1.1150553,8.9108715,4.182654,3
21490622050327,-1.1772687,8.9013,4.197011,3
21490624429338,-1.2251252,8.9013,4.2161536,3
21490626808348,-1.282553,8.863015,4.220939,3
21490629187359,-1.3256238,8.82473,4.254439,3
21490631566421,-1.3830515,8.79123,4.287938,3
21490633945432,-1.4069797,8.7673025,4.321438,3
21490636324442,-1.402194,8.7577305,4.3645086,3
21490638703505,-1.3974084,8.776874,4.345366,3
21490641082515,-1.3782659,8.79123,4.302295,3
21490643461525,-1.3304094,8.796016,4.254439,3
21490645840536,-1.2969099,8.819944,4.2448673,3
21490648219598,-1.268196,8.839087,4.23051,3
