t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
21491680603018,1788551437935,28.52266497,77.57400127,155.206787109375,3.7900925,2.5,0.0,true,0.07069508,NaN,false,NaN,gps,7001683.0,false,56
21492745603122,1788551439000,28.5226649,77.57400087,155.29473876953125,3.7900925,2.5,0.0,true,0.07995213,NaN,false,NaN,gps,7001683.0,false,56
21493752917653,1788551440000,28.52266519,77.57400035,155.3460693359375,3.7900925,2.5,0.0,true,0.07069291,NaN,false,NaN,gps,7001746.0,false,55
21494755249267,1788551441000,28.52266557,77.57400003,155.469970703125,3.7900925,2.5,0.0,true,0.07069256,NaN,false,NaN,gps,7001686.0,false,61
21495752688798,1788551442000,28.52266619,77.57399963,155.57843017578125,3.7900925,2.5,0.0,true,0.070692435,NaN,false,NaN,gps,7001683.0,false,64
21496754220152,1788551443000,28.52266628,77.57399934,155.7093505859375,3.7900925,2.5,0.0,true,0.07069263,NaN,false,NaN,gps,7001686.0,false,62
21497753442964,1788551444000,28.52266629,77.57399924,155.76702880859375,3.7900925,2.5,0.0,true,0.07069259,NaN,false,NaN,gps,7001683.0,false,63
21498757102495,1788551445000,28.52266632,77.57399923,155.77947998046875,3.7900925,2.5,0.0,true,0.07069266,NaN,false,NaN,gps,7001686.0,false,61
21499748053692,1788551446000,28.52266631,77.57399923,155.78857421875,3.7900925,2.5,0.0,true,0.07069261,NaN,false,NaN,gps,7001746.0,false,60
21500745542338,1788551447000,28.52266636,77.57399917,155.787353515625,3.7900925,2.5,0.0,true,0.07069247,NaN,false,NaN,gps,7001686.0,false,61
21501750949317,1788551448000,28.52266636,77.57399915,155.793212890625,3.7900925,2.5,0.0,true,0.07069252,NaN,false,NaN,gps,7001683.0,false,61
21502750361295,1788551449000,28.52266636,77.57399915,155.79913330078125,3.7900925,2.5,0.0,true,0.07069264,NaN,false,NaN,gps,7001686.0,false,59
21503744183847,1788551450000,28.52266635,77.57399915,155.80291748046875,3.7900925,2.5,0.0,true,0.07069253,NaN,false,NaN,gps,7001683.0,false,59
21504756158066,1788551451000,28.52266634,77.57399916,155.80645751953125,3.7900925,2.5,0.0,true,0.07069243,NaN,false,NaN,gps,7001686.0,false,60
21505751744263,1788551452000,28.52266633,77.57399916,155.8111572265625,3.7900925,2.5,0.0,true,0.07069247,NaN,false,NaN,gps,7001683.0,false,61
21506750327284,1788551453000,28.52266403,77.57399849,155.70025634765625,3.7900925,2.5,0.29,true,0.7280224,89.3,true,11.147252,gps,7001686.0,false,59
21507747861032,1788551454000,28.52265869,77.57399474,155.79010009765625,3.7900925,2.5,0.71,true,0.73375916,89.3,true,13.0078745,gps,7001683.0,false,62
21508755428689,1788551455000,28.52264617,77.57398463,155.67315673828125,3.7900925,2.5,2.09,true,0.08281727,213.2,true,2.5429468,gps,7001686.0,false,63
21509750039314,1788551456000,28.52262715,77.57397448,155.47918701171875,3.7900925,2.5,2.65,true,0.041644126,200.1,true,1.0100502,gps,7001683.0,false,63
21510751170928,1788551457000,28.52260171,77.57396381,155.42022705078125,3.7900925,2.5,3.36,true,0.0464212,200.6,true,0.88585335,gps,7001686.0,false,64
21511746644156,1788551458000,28.52257282,77.57394815,155.118408203125,3.7900925,2.5,3.85,true,0.050461818,204.7,true,0.8404664,gps,7001683.0,false,64
21512745306759,1788551459000,28.52254133,77.57392983,155.17706298828125,3.7900925,2.5,4.1,true,0.04884322,206.1,true,0.76365864,gps,7001686.0,false,64
21513753970197,1788551460000,28.52250844,77.57390763,155.1544189453125,3.7900925,2.5,4.37,true,0.0572583,211.0,true,0.84119433,gps,7001683.0,false,64
21514744204155,1788551461000,28.52247639,77.57387924,155.26483154296875,3.7900925,2.5,4.62,true,0.09645208,218.0,true,1.3410047,gps,7001686.0,false,65
21515745840093,1788551462000,28.52244528,77.57384474,155.453369140625,3.7900925,2.5,4.91,true,0.2736361,223.9,true,3.594994,gps,7001683.0,false,65
21516751479623,1788551463000,28.52241786,77.5738056,155.4085693359375,3.7900925,2.5,4.95,true,0.2427526,231.4,true,3.1594758,gps,7001686.0,false,67
21517756849310,1788551464000,28.52239909,77.57375909,155.422119140625,3.7900925,2.5,5.02,true,0.14827068,241.6,true,1.8985484,gps,7001746.0,false,66
21518757196862,1788551465000,28.52238087,77.57371416,155.3194580078125,3.7900925,2.5,4.79,true,0.22374819,247.3,true,3.0101109,gps,7001686.0,false,66
21519753469101,1788551466000,28.52236356,77.57366641,155.28857421875,3.7900925,2.5,5.01,true,0.1283722,249.4,true,1.6462882,gps,7001683.0,false,66
21520744317538,1788551467000,28.52234427,77.57362126,155.24346923828125,3.7900925,2.5,4.8,true,0.040794875,243.7,true,0.5450738,gps,7001686.0,false,64
21521746078372,1788551468000,28.52232699,77.57357428,155.31097412109375,3.7900925,2.5,4.86,true,0.038388684,246.9,true,0.50663924,gps,7001746.0,false,66
21522743979934,1788551469000,28.52231349,77.57352485,155.53338623046875,3.7900925,2.5,4.91,true,0.038411602,253.3,true,0.50235873,gps,7001686.0,false,65
21523750531340,1788551470000,28.52230238,77.57347704,155.5762939453125,3.7900925,2.5,4.8,true,0.036606804,256.7,true,0.48941353,gps,7001683.0,false,66
21524754036183,1788551471000,28.52230015,77.57342891,155.6693115234375,3.7900925,2.5,4.62,true,0.031094855,270.1,true,0.43165123,gps,7001686.0,false,65
21525751568318,1788551472000,28.52230205,77.57338132,155.7652587890625,3.7900925,2.5,4.59,true,0.03678128,278.0,true,0.51433086,gps,7001683.0,false,66
21526751292953,1788551473000,28.52231272,77.57333645,155.73736572265625,3.7900925,2.5,4.68,true,0.041102197,289.1,true,0.56341314,gps,7001686.0,false,68
21527745016650,1788551474000,28.52233549,77.57329911,155.582275390625,3.7900925,2.5,4.45,true,0.03786412,307.6,true,0.5455121,gps,7001746.0,false,68
21528750772483,1788551475000,28.5223597,77.57326615,155.55303955078125,3.7900925,2.5,4.09,true,0.040930185,304.5,true,0.64190024,gps,7001686.0,false,68
21529749630972,1788551476000,28.52236687,77.57322422,155.64251708984375,3.7900925,2.5,4.64,true,0.042235658,271.7,true,0.5845304,gps,7001683.0,false,68
21530750770294,1788551477000,28.52234881,77.57318329,155.093017578125,3.7900925,2.5,4.78,true,0.23575763,238.5,true,3.1799757,gps,7001668.0,false,67
21531749230815,1788551478000,28.5222933,77.57317068,155.38262939453125,3.7900925,2.5,5.24,true,0.26180425,200.3,true,3.2229292,gps,7001665.0,false,66
21532752008680,1788551479000,28.52226624,77.57312426,155.178955078125,3.7900925,2.5,5.53,true,0.23715582,237.5,true,2.7627542,gps,7001668.0,false,66
21533753619564,1788551480000,28.52225785,77.5730719,155.49169921875,3.7900925,2.5,5.22,true,0.9399838,262.9,true,9.323983,gps,7001665.0,false,66
21534746354095,1788551481000,28.52226061,77.57301485,155.5765380859375,3.7900925,2.5,5.42,true,0.9636328,283.6,true,10.259653,gps,7001668.0,false,65
21535746502324,1788551482000,28.52227768,77.5729646,155.4266357421875,3.7900925,2.5,5.41,true,0.9941085,287.9,true,11.885659,gps,7001727.0,false,65
21536756285605,1788551483000,28.52230177,77.57291798,155.1439208984375,3.7900925,2.5,5.26,true,0.9115976,301.9,true,7.1675076,gps,7001668.0,false,65
