t_ns,qx,qy,qz,qw,heading_acc_rad
21490073146525,0.012271718,0.5341691,0.8343367,0.13562831,-1.0
21490077904546,0.01251523,0.5334517,0.83484465,0.13530348,-1.0
21490082662619,0.013001709,0.53323793,0.83520913,0.13384292,-1.0
21490087420692,0.013665546,0.53282315,0.8357828,0.13183258,-1.0
21490092178713,0.01428861,0.5324887,0.8363004,0.12982033,-1.0
21490096936786,0.01480563,0.5327062,0.83646715,0.12777935,-1.0
21490101694807,0.015106071,0.5329843,0.83649427,0.12639973,-1.0
21490106452880,0.01523167,0.53304535,0.83655393,0.12573047,-1.0
21490111210900,0.015209273,0.5330418,0.8365679,0.12565534,-1.0
21490115968973,0.0150634535,0.53312147,0.83646315,0.12603165,-1.0
21490120727046,0.014899228,0.53308386,0.83640426,0.12659983,-1.0
21490125485015,0.014836627,0.5330423,0.83638936,0.12688032,-1.0
21490130243140,0.014816487,0.53311646,0.8363277,0.12697756,-1.0
21490135001161,0.014906858,0.5332791,0.8362719,0.1266512,-1.0
21490139759234,0.015064427,0.5333926,0.8362834,0.12607749,-1.0
21490144517307,0.015233563,0.5335441,0.8362872,0.1253886,-1.0
21490149275327,0.01541279,0.5337079,0.83629644,0.12460588,-1.0
21490154033400,0.0155603485,0.5337763,0.83635014,0.12393205,-1.0
21490158791421,0.015644042,0.53368115,0.8364668,0.123543516,-1.0
21490163549494,0.015688235,0.53351504,0.8366035,0.12332933,-1.0
21490168307567,0.01568001,0.5333592,0.8367075,0.12329936,-1.0
21490173065588,0.015637493,0.53325635,0.83675957,0.12339585,-1.0
21490177823661,0.015582433,0.5331706,0.8367891,0.12357334,-1.0
21490182581682,0.015515286,0.5331542,0.83676755,0.123798214,-1.0
21490187339755,0.015472413,0.53315216,0.8367432,0.12397701,-1.0
21490192097775,0.015452169,0.53314346,0.8367324,0.12408946,-1.0
21490196855848,0.015447922,0.533104,0.8367481,0.12415329,-1.0
21490201613921,0.015447822,0.5331002,0.83675164,0.12414622,-1.0
21490206371942,0.015433808,0.5331319,0.8367364,0.12411452,-1.0
21490211130015,0.015394768,0.5331669,0.83671206,0.12413321,-1.0
21490215888036,0.015321795,0.533217,0.8366634,0.124254405,-1.0
21490220646109,0.015229176,0.5332643,0.8366049,0.1244571,-1.0
21490225404182,0.015146221,0.5333158,0.83653945,0.12468612,-1.0
21490230162202,0.015089176,0.53335136,0.8364872,0.124891184,-1.0
21490234920275,0.015069207,0.53331167,0.8364891,0.1250503,-1.0
21490239678296,0.015091025,0.5332043,0.83654445,0.12513514,-1.0
21490244436369,0.015145851,0.53305906,0.83663666,0.12513094,-1.0
21490249194390,0.015234827,0.53293693,0.83673924,0.12495423,-1.0
21490253952463,0.0153184645,0.53290194,0.8368006,0.12468231,-1.0
21490258710536,0.015381513,0.5329127,0.83683604,0.12439046,-1.0
21490263468557,0.015417505,0.53295285,0.83684623,0.12414471,-1.0
21490268226630,0.015409952,0.5330262,0.8368201,0.12400654,-1.0
21490272984650,0.015370261,0.5331319,0.83675784,0.1239776,-1.0
21490277742723,0.015317107,0.5332525,0.83667827,0.12400256,-1.0
21490282500796,0.015250965,0.533382,0.83658206,0.124103025,-1.0
21490287258817,0.015189116,0.5335063,0.8364846,0.1242332,-1.0
21490292016890,0.015139039,0.53361315,0.8363969,0.12437085,-1.0
21490296774911,0.015119058,0.5336829,0.83633983,0.12445763,-1.0
21490301532984,0.015126219,0.5337396,0.83630043,0.124478094,-1.0
21490306291057,0.015166259,0.53376204,0.83629674,0.12440208,-1.0
21490311049077,0.015233339,0.5337205,0.83634317,0.12426001,-1.0
21490315807150,0.0153016765,0.53361756,0.8364294,0.1241128,-1.0
21490320565171,0.0153659675,0.5334855,0.8365376,0.1239434,-1.0
21490325323244,0.015417031,0.5333506,0.83664674,0.12378077,-1.0
21490330081265,0.015437515,0.53326106,0.8367243,0.12363994,-1.0
21490334839338,0.015424064,0.5332198,0.83676285,0.123558536,-1.0
21490339597411,0.015378898,0.5332259,0.8367592,0.12356225,-1.0
21490344355432,0.015316169,0.53324485,0.8367336,0.12366198,-1.0
21490349113505,0.0152483815,0.5332865,0.8366857,0.1238145,-1.0
21490353871525,0.015186018,0.5333689,0.8366084,0.12398952,-1.0
21490358629598,0.015138598,0.53344506,0.8365337,0.124171115,-1.0
21490363387671,0.015121227,0.53348666,0.8364896,0.12429161,-1.0
21490368145692,0.015124804,0.5335151,0.83646375,0.12434313,-1.0
21490372903765,0.015134698,0.5335613,0.8364351,0.12433675,-1.0
21490377661786,0.015148307,0.5336123,0.8364114,0.124275275,-1.0
21490382419859,0.015149824,0.5336623,0.83638954,0.124207675,-1.0
21490387177880,0.015142282,0.53368616,0.8363802,0.124169186,-1.0
21490391935952,0.015136114,0.53370506,0.836373,0.124137074,-1.0
21490396694025,0.015136302,0.5336945,0.8363809,0.12412928,-1.0
21490401452046,0.015144259,0.5336497,0.8364059,0.12415264,-1.0
21490406210119,0.015168164,0.5335897,0.83644325,0.124155894,-1.0
21490410968140,0.01520565,0.53352654,0.8364849,0.124141596,-1.0
21490415726213,0.015251464,0.5334624,0.8365324,0.12409157,-1.0
21490420484286,0.015292375,0.53340566,0.83657926,0.12401478,-1.0
21490425242307,0.015313804,0.5334108,0.8365898,0.12391892,-1.0
21490430000380,0.0153094,0.5334566,0.8365725,0.12383865,-1.0
21490434758400,0.015286351,0.5335186,0.8365398,0.12379576,-1.0
21490439516473,0.015244269,0.5335914,0.83649164,0.12381274,-1.0
21490444274546,0.015195595,0.53367025,0.8364299,0.123896144,-1.0
21490449032567,0.015161662,0.53371274,0.83638644,0.12401008,-1.0
21490453790640,0.015149773,0.5337157,0.8363673,0.12412779,-1.0
21490458548661,0.015161099,0.53369075,0.83636767,0.124231346,-1.0
21490463306734,0.015189381,0.53365934,0.8363778,0.1242947,-1.0
21490468064807,0.015221838,0.53361845,0.83639926,0.12432172,-1.0
21490472822827,0.01525507,0.5335667,0.83643234,0.124317445,-1.0
21490477580900,0.0152848335,0.5335285,0.8364613,0.12428294,-1.0
21490482338921,0.015303738,0.53350633,0.8364815,0.124239475,-1.0
21490487096994,0.015307105,0.5334832,0.8365008,0.12420838,-1.0
21490491855015,0.015293155,0.53345364,0.8365193,0.124212526,-1.0
21490496613088,0.015270335,0.53341687,0.83653575,0.12426259,-1.0
21490501371109,0.01525759,0.53338116,0.8365486,0.12433052,-1.0
21490506129182,0.015253281,0.5333572,0.836553,0.1244046,-1.0
21490510887255,0.015266117,0.5333591,0.8365446,0.12445159,-1.0
21490515645327,0.015288642,0.5333979,0.8365205,0.12444453,-1.0
21490520403348,0.015316612,0.53343695,0.83650196,0.12439834,-1.0
21490525161421,0.0153468335,0.5334859,0.83648264,0.12431445,-1.0
21490529919442,0.015383574,0.53354204,0.83646363,0.124196894,-1.0
21490534677515,0.01541378,0.5335933,0.8364465,0.12408773,-1.0
21490539435536,0.015444605,0.53359735,0.8364581,0.12398872,-1.0
21490544193609,0.015485414,0.5335725,0.83648837,0.12388633,-1.0
21490548951682,0.015534146,0.5335357,0.83652544,0.12378807,-1.0
21490553709702,0.015587446,0.5334846,0.8365733,0.12367825,-1.0
21490558467775,0.015641937,0.53343064,0.8366256,0.12355053,-1.0
21490563225796,0.01567468,0.5334129,0.836657,0.12341021,-1.0
21490567983869,0.015681868,0.5334354,0.83666414,0.12326326,-1.0
21490572741942,0.015662385,0.5334592,0.8366658,0.12315167,-1.0
21490577499963,0.015622506,0.53347594,0.8366587,0.12313235,-1.0
21490582258036,0.015581964,0.5334939,0.83664185,0.12317407,-1.0
21490587016057,0.015556691,0.53349113,0.8366309,0.12326393,-1.0
21490591774077,0.015557348,0.5334674,0.8366301,0.12337182,-1.0
21490596532202,0.015584015,0.533433,0.83663815,0.123462334,-1.0
21490601290223,0.01562343,0.5333954,0.8366536,0.12351522,-1.0
21490606048296,0.015656922,0.5333707,0.8366668,0.123528145,-1.0
21490610806317,0.015674036,0.53337365,0.8366692,0.12349706,-1.0
21490615564390,0.01565774,0.53340423,0.83665586,0.123457536,-1.0
21490620322463,0.015610611,0.5334416,0.83663255,0.12345961,-1.0
21490625080484,0.015551071,0.53347,0.8366066,0.12352052,-1.0
21490629838557,0.015493249,0.53347576,0.8365855,0.12364589,-1.0
21490634596577,0.015450783,0.53345144,0.83657485,0.123827845,-1.0
21490639354650,0.015436624,0.5334062,0.8365757,0.12401867,-1.0
21490644112671,0.0154464375,0.53338706,0.8365648,0.12417322,-1.0
21490648870744,0.015471406,0.53338724,0.83654875,0.12427755,-1.0
21490653628817,0.015505263,0.53339016,0.8365394,0.124323756,-1.0
21490658386786,0.0155405365,0.53341454,0.83652437,0.12431556,-1.0
21490663144911,0.015574033,0.5334529,0.83650523,0.12427571,-1.0
21490667902932,0.015608789,0.53348356,0.83649427,0.124213524,-1.0
21490672661005,0.015645845,0.53349847,0.836493,0.124153174,-1.0
21490677419077,0.015687572,0.5334885,0.83650625,0.12410139,-1.0
21490682177098,0.015732808,0.53344613,0.8365386,0.12405988,-1.0
21490686935171,0.015786003,0.5333869,0.83658195,0.1240157,-1.0
21490691693244,0.01583233,0.5333571,0.8366079,0.123963065,-1.0
21490696451265,0.015868362,0.5333708,0.83660823,0.12389716,-1.0
21490701209338,0.015899176,0.5333955,0.8366003,0.123840205,-1.0
21490705967359,0.01592488,0.53343415,0.83657765,0.12382344,-1.0
21490710725432,0.015952187,0.53348094,0.8365472,0.123824224,-1.0
21490715483452,0.01598901,0.5335198,0.8365192,0.12384133,-1.0
21490720241525,0.016042655,0.53352624,0.83650887,0.12387601,-1.0
21490724999598,0.016114425,0.5335064,0.83651567,0.12390634,-1.0
21490729757619,0.016198765,0.53345877,0.8365421,0.12392159,-1.0
21490734515692,0.016283007,0.53338295,0.8365893,0.123918794,-1.0
21490739273713,0.016347187,0.5333135,0.8366342,0.12390583,-1.0
21490744031786,0.01638641,0.53328145,0.8366572,0.123883195,-1.0
21490748789859,0.01639505,0.5332841,0.8366541,0.12389169,-1.0
21490753547880,0.01638425,0.53329694,0.8366368,0.12395501,-1.0
21490758305952,0.016373053,0.5332995,0.8366179,0.1240729,-1.0
21490763063973,0.016377075,0.53328806,0.8366008,0.12423667,-1.0
21490767822046,0.016404869,0.53325695,0.8365916,0.12442802,-1.0
21490772580119,0.01646747,0.53320193,0.83659786,0.12461381,-1.0
21490777338140,0.016567485,0.53313255,0.8366188,0.124756865,-1.0
21490782096213,0.01670117,0.53305864,0.836654,0.12481829,-1.0
21490786854286,0.016848441,0.5330233,0.8366784,0.124786004,-1.0
21490791612307,0.016997775,0.5330203,0.8366987,0.12464235,-1.0
21490796370380,0.017134052,0.5330395,0.8367133,0.12444316,-1.0
21490801128400,0.017252633,0.5330695,0.83672464,0.124222025,-1.0
21490805886473,0.017357554,0.53310615,0.8367337,0.12398895,-1.0
21490810644546,0.017447172,0.5331447,0.83673924,0.12377296,-1.0
21490815402567,0.01753157,0.5331609,0.8367526,0.12360105,-1.0
21490820160640,0.017617526,0.5331584,0.83677256,0.12346426,-1.0
21490824918661,0.01771456,0.53313404,0.8368061,0.123328194,-1.0
21490829676734,0.01781393,0.5331144,0.836837,0.12318936,-1.0
