t_ns,ax,ay,az
21490068388452,-0.026072025,-0.00712204,0.019094467
21490073146525,-0.0269382,-0.006289482,0.06845331
21490077904546,0.026186466,-0.008306503,0.04946804
21490082662619,0.09718919,-0.010438919,0.008782387
21490087420692,0.16645181,-0.002702713,0.039114
21490092178713,0.1981507,-0.008469582,0.03355074
21490096936786,0.21571362,0.0051956177,-0.05226612
21490101694807,0.15848255,0.03658676,-0.050644398
21490106452880,0.0896647,0.017932892,-0.01106739
21490111210900,0.012690425,0.0033054352,0.0030770302
21490115968973,-0.06457579,-0.012261391,-0.023490429
21490120727046,-0.096909046,-0.046606064,-0.004058361
21490125485015,-0.047802925,-0.038820267,-0.0015788078
21490130243140,-0.020188212,-0.022827148,-0.037253857
21490135001161,0.07063055,-0.012420654,-0.07536125
21490139759234,0.14076251,-0.022935867,-0.06871414
21490144517307,0.17377865,-0.0035581589,-0.08072519
21490149275327,0.21039343,-0.007849693,-0.09462166
21490154033400,0.19822836,-0.023290634,-0.058073997
21490158791421,0.13940322,-0.07678795,0.003944874
21490163549494,0.097322226,-0.08920574,0.04262209
21490168307567,0.036648512,-0.080682755,0.049975395
21490173065588,-0.014681816,-0.05434227,0.038783073
21490177823661,-0.050370574,-0.019971848,0.048757076
21490182581682,-0.080298424,0.013027191,0.023916721
21490187339755,-0.06567621,0.0056381226,0.0092253685
21490192097775,-0.037833214,-0.001452446,0.0065493584
21490196855848,-0.01099956,-0.042969704,0.008626461
21490201613921,0.012721896,-0.029938698,-0.012490749
21490206371942,0.015045881,-0.0011310577,-0.025988579
21490211130015,-0.012662888,0.026759148,-0.011205196
21490215888036,-0.06972265,0.044531822,-0.010768414
21490220646109,-0.115902424,0.075758934,0.008219242
21490225404182,-0.13092697,0.055012703,-0.0082530975
21490230162202,-0.1203084,0.06746578,0.0058846474
21490234920275,-0.0823282,0.03072071,0.054568768
21490239678296,-0.024598598,-0.026013374,0.088011265
21490244436369,0.033927917,-0.037039757,0.1207037
21490249194390,0.1331923,-0.019831657,0.10607004
21490253952463,0.17670888,0.00859642,0.035947323
21490258710536,0.18456566,0.022395134,-0.0068330765
21490263468557,0.15514779,0.028863907,-0.029855728
21490268226630,0.08218801,0.02586937,-0.06407452
21490272984650,0.0061130524,-0.005094528,-0.116364956
21490277742723,-0.03329289,-0.023679733,-0.1441989
21490282500796,-0.08844316,-0.037184715,-0.16455173
21490287258817,-0.11221123,-0.02467537,-0.15409184
21490292016890,-0.11693847,-0.0077285767,-0.13226604
21490296774911,-0.07489371,-5.283356E-4,-0.08747578
21490301532984,-0.029160857,0.03704071,-0.06242895
21490306291057,0.05797541,0.026997566,-0.03325081
21490311049077,0.1270675,0.010087967,0.04237175
21490315807150,0.14807808,-0.01590538,0.11665249
21490320565171,0.17836481,-0.053167343,0.142663
21490325323244,0.1778295,-0.056877136,0.15185308
21490330081265,0.14705831,-0.034740448,0.116454124
21490334839338,0.08172512,-0.010649681,0.06763792
21490339597411,-0.008326054,0.03422737,0.021971226
21490344355432,-0.09703946,0.03129673,0.00528574
21490349113505,-0.15157378,0.028411865,-0.029975891
21490353871525,-0.18197417,0.02795887,-0.102458
21490358629598,-0.18866432,0.013397217,-0.10796118
21490363387671,-0.12241602,-9.3078613E-4,-0.06869221
21490368145692,-0.054873705,0.0037841797,-0.04648304
21490372903765,-0.0071595907,0.0131521225,-0.076476574
21490377661786,0.044690967,0.012972832,-0.08954382
21490382419859,0.046464086,0.034028053,-0.07647753
21490387177880,0.022343516,0.035923958,-0.028235435
21490391935952,0.017417312,0.044887543,-0.018458843
21490396694025,0.0030037165,0.030148506,0.024160385
21490401452046,-0.008946776,-0.019786835,0.06383467
21490406210119,0.01448977,-0.021866798,0.09118986
21490410968140,0.04705739,-0.035752296,0.09464598
21490415726213,0.08868039,-0.030569077,0.0980773
21490420484286,0.11808771,-0.06797314,0.07083225
21490425242307,0.12142855,-0.04350376,-0.029180527
21490430000380,0.08240116,-0.0145998,-0.09486532
21490434758400,0.0321815,0.009232521,-0.11486292
21490439516473,-0.045760512,0.02097702,-0.13231659
21490444274546,-0.1276598,0.0207901,-0.15204287
21490449032567,-0.1545279,-6.723404E-4,-0.093608856
21490453790640,-0.14593518,-0.033729553,-0.028806686
21490458548661,-0.11881328,-0.0569582,0.013912678
21490463306734,-0.063738704,-0.08228207,0.008804321
21490468064807,-0.021077275,-0.064741135,0.03449154
21490472822827,0.016471148,-0.040333748,0.07651663
21490477580900,0.046634197,-0.013863564,0.06610346
21490482338921,0.045843482,0.019424438,0.04634714
21490487096994,0.026311278,0.026312828,0.05999422
21490491855015,-0.018885136,0.021256447,0.09018326
21490496613088,-0.0826025,0.016277313,0.10343075
21490501371109,-0.10803354,-0.0028676987,0.09048271
21490506129182,-0.123898745,0.034975052,0.08481455
21490510887255,-0.0924325,0.043976784,0.027154922
21490515645327,-0.03530836,0.06712723,-0.065496445
21490520403348,0.023692012,0.06879139,-0.08151436
21490525161421,0.07749349,0.07751179,-0.092523575
21490529919442,0.1308105,0.06250763,-0.13193178
21490534677515,0.1292494,0.035840034,-0.13544512
21490539435536,0.14199471,-0.026055336,-0.053721428
21490544193609,0.16643924,-0.044721603,0.015389919
21490548951682,0.17401415,-0.058485985,0.04118967
21490553709702,0.20050323,-0.067406654,0.08101845
21490558467775,0.22916538,-0.071507454,0.087304115
21490563225796,0.22705114,-0.030537605,0.02012539
21490567983869,0.21583235,0.01718998,-0.06300354
21490572741942,0.15520185,0.028943062,-0.055279255
21490577499963,0.009778261,0.05242634,-0.009654999
21490582258036,-0.08233106,0.059122086,-0.0166955
21490587016057,-0.14315176,0.015974045,0.009420872
21490591774077,-0.1564107,-0.0054540634,0.047083855
21490596532202,-0.12247038,-0.029111862,0.06546116
21490601290223,-0.062849045,-0.047834396,0.062335968
