t_s,x_m,y_m,v,heading_deg,mode,k,sigma_pos,mm_seg,mm_conf,lat,lon
72.3000,101.8304,-42.2010,3.5242,-24.6329,INERTIAL,1.0000,0.5644,-1,,28.5256,77.5717
72.4000,102.1586,-42.3343,3.5374,-24.3781,INERTIAL,1.0000,0.5646,-1,,28.5256,77.5717
72.5000,102.4815,-42.4655,3.4974,-24.1829,INERTIAL,1.0000,0.5649,-1,,28.5256,77.5717
72.6000,102.8078,-42.5981,3.5165,-23.2091,INERTIAL,1.0000,0.5652,-1,,28.5256,77.5717
72.7000,103.1351,-42.7310,3.5288,-22.4974,INERTIAL,1.0000,0.5655,-1,,28.5256,77.5717
72.8000,103.4634,-42.8644,3.5392,-21.7762,INERTIAL,1.0000,0.5657,-1,,28.5256,77.5717
72.9000,103.7933,-42.9984,3.5556,-21.6533,INERTIAL,1.0000,0.5660,-1,,28.5256,77.5717
73.0000,104.1255,-43.1334,3.5778,-21.7235,INERTIAL,1.0000,0.5663,-1,,28.5256,77.5717
73.1000,104.4559,-43.2676,3.5691,-21.2199,INERTIAL,1.0000,0.5666,-1,,28.5256,77.5717
73.2000,104.7833,-43.4006,3.5425,-20.4809,INERTIAL,1.0000,0.5669,-1,,28.5256,77.5717
73.3000,105.1161,-43.5356,3.5788,-20.8818,INERTIAL,1.0000,0.5671,-1,,28.5256,77.5717
73.4000,105.4519,-43.6719,3.6122,-22.0913,INERTIAL,1.0000,0.5674,-1,,28.5256,77.5717
73.5000,105.7851,-43.8071,3.6004,-23.8247,INERTIAL,1.0000,0.5677,-1,,28.5256,77.5717
73.6000,106.1157,-43.9412,3.5750,-23.8396,INERTIAL,1.0000,0.5679,-1,,28.5256,77.5717
73.7000,106.4452,-44.0750,3.5610,-22.8074,INERTIAL,1.0000,0.5682,-1,,28.5256,77.5717
73.8000,106.7702,-44.2069,3.5197,-22.4323,INERTIAL,1.0000,0.5685,-1,,28.5256,77.5717
73.9000,107.0971,-44.3395,3.5253,-22.7189,INERTIAL,1.0000,0.5688,-1,,28.5256,77.5717
74.0000,107.4219,-44.4713,3.5108,-23.1915,INERTIAL,1.0000,0.5690,-1,,28.5256,77.5717
74.1000,107.7520,-44.6053,3.5500,-24.3165,INERTIAL,1.0000,0.5693,-1,,28.5256,77.5717
74.2000,108.0744,-44.7361,3.4952,-25.3247,INERTIAL,1.0000,0.5695,-1,,28.5256,77.5717
74.3000,108.3907,-44.8645,3.4312,-26.4118,INERTIAL,1.0000,0.5698,-1,,28.5256,77.5717
74.4000,108.7083,-44.9934,3.4290,-26.6226,INERTIAL,1.0000,0.5701,-1,,28.5255,77.5717
74.5000,109.0292,-45.1236,3.4549,-26.4261,INERTIAL,1.0000,0.5703,-1,,28.5255,77.5717
74.6000,109.3466,-45.2524,3.4319,-25.5782,INERTIAL,1.0000,0.5706,-1,,28.5255,77.5717
74.7000,109.6612,-45.3801,3.4052,-24.7530,INERTIAL,1.0000,0.5709,-1,,28.5255,77.5717
74.8000,109.9711,-45.5058,3.3602,-24.6114,INERTIAL,1.0000,0.5712,-1,,28.5255,77.5717
74.9000,110.2826,-45.6322,3.3613,-23.7678,INERTIAL,1.0000,0.5715,-1,,28.5255,77.5718
75.0000,110.5911,-45.7574,3.3384,-22.7180,INERTIAL,1.0000,0.5718,-1,,28.5255,77.5718
75.1000,110.9025,-45.8838,3.3547,-22.7532,INERTIAL,1.0000,0.5721,-1,,28.5255,77.5718
75.2000,111.2208,-46.0130,3.4121,-23.6982,INERTIAL,1.0000,0.5724,-1,,28.5255,77.5718
75.3000,111.5334,-46.1398,3.3832,-24.6186,INERTIAL,1.0000,0.5726,-1,,28.5255,77.5718
75.4000,111.8403,-46.2643,3.3299,-25.3739,INERTIAL,1.0000,0.5729,-1,,28.5255,77.5718
75.5000,112.1469,-46.3888,3.3148,-24.6027,INERTIAL,1.0000,0.5732,-1,,28.5255,77.5718
75.6000,112.4599,-46.5158,3.3593,-23.6064,INERTIAL,1.0000,0.5735,-1,,28.5255,77.5718
75.7000,112.7778,-46.6448,3.4103,-22.9943,INERTIAL,1.0000,0.5738,-1,,28.5255,77.5718
75.8000,113.0890,-46.7711,3.3726,-21.6701,INERTIAL,1.0000,0.5741,-1,,28.5255,77.5718
75.9000,113.4008,-46.8976,3.3672,-19.4926,INERTIAL,1.0000,0.5744,-1,,28.5255,77.5718
76.0000,113.7183,-47.0265,3.4098,-18.4307,INERTIAL,1.0000,0.5747,-1,,28.5255,77.5718
76.1000,114.0289,-47.1525,3.3678,-19.4807,INERTIAL,1.0000,0.5750,-1,,28.5255,77.5718
76.2000,114.3445,-47.2806,3.3952,-21.2199,INERTIAL,1.0000,0.5753,-1,,28.5255,77.5718
76.3000,114.6597,-47.4085,3.3994,-21.4827,INERTIAL,1.0000,0.5755,-1,,28.5255,77.5718
76.4000,114.9821,-47.5393,3.4583,-21.6890,INERTIAL,1.0000,0.5758,-1,,28.5255,77.5718
76.5000,115.3011,-47.6688,3.4465,-22.8919,INERTIAL,1.0000,0.5761,-1,,28.5255,77.5718
76.6000,115.6167,-47.7968,3.4167,-24.0710,INERTIAL,1.0000,0.5764,-1,,28.5255,77.5718
76.7000,115.9353,-47.9261,3.4324,-23.8991,INERTIAL,1.0000,0.5767,-1,,28.5255,77.5718
76.8000,116.2594,-48.0577,3.4802,-24.3178,INERTIAL,1.0000,0.5769,-1,,28.5255,77.5718
76.9000,116.5813,-48.1883,3.4754,-25.5750,INERTIAL,1.0000,0.5772,-1,,28.5255,77.5718
77.0000,116.9041,-48.3193,3.4813,-26.7535,INERTIAL,1.0000,0.5774,-1,,28.5255,77.5718
77.1000,117.2256,-48.4498,3.4726,-26.5006,INERTIAL,1.0000,0.5777,-1,,28.5255,77.5718
77.2000,117.5456,-48.5796,3.4578,-25.6883,INERTIAL,1.0000,0.5780,-1,,28.5255,77.5718
77.3000,117.8637,-48.7087,3.4393,-24.9222,INERTIAL,1.0000,0.5782,-1,,28.5255,77.5718
77.4000,118.1815,-48.8377,3.4318,-23.8541,INERTIAL,1.0000,0.5785,-1,,28.5255,77.5718
77.5000,118.5034,-48.9683,3.4625,-23.3098,INERTIAL,1.0000,0.5788,-1,,28.5255,77.5718
77.6000,118.8219,-49.0975,3.4436,-23.9518,INERTIAL,1.0000,0.5791,-1,,28.5255,77.5718
77.7000,119.1393,-49.2263,3.4297,-24.7084,INERTIAL,1.0000,0.5793,-1,,28.5255,77.5718
77.8000,119.4562,-49.3549,3.4225,-24.2180,INERTIAL,1.0000,0.5796,-1,,28.5255,77.5718
77.9000,119.7722,-49.4832,3.4134,-22.9329,INERTIAL,1.0000,0.5799,-1,,28.5255,77.5718
78.0000,120.0950,-49.6142,3.4648,-23.0355,INERTIAL,1.0000,0.5802,-1,,28.5255,77.5719
78.1000,120.4169,-49.7448,3.4720,-23.8277,INERTIAL,1.0000,0.5804,-1,,28.5255,77.5719
78.2000,120.7385,-49.8753,3.4713,-24.2665,INERTIAL,1.0000,0.5807,-1,,28.5255,77.5719
78.3000,121.0565,-50.0044,3.4411,-25.0317,INERTIAL,1.0000,0.5810,-1,,28.5255,77.5719
78.4000,121.3689,-50.1312,3.3892,-25.4066,INERTIAL,1.0000,0.5813,-1,,28.5255,77.5719
78.5000,121.6866,-50.2600,3.4173,-24.5352,INERTIAL,1.0000,0.5816,-1,,28.5255,77.5719
78.6000,122.0089,-50.3908,3.4604,-23.0266,INERTIAL,1.0000,0.5819,-1,,28.5255,77.5719
78.7000,122.3268,-50.5199,3.4398,-22.5668,INERTIAL,1.0000,0.5821,-1,,28.5255,77.5719
78.8000,122.6498,-50.6509,3.4727,-22.3581,INERTIAL,1.0000,0.5824,-1,,28.5255,77.5719
78.9000,122.9704,-50.7811,3.4636,-21.1772,INERTIAL,1.0000,0.5827,-1,,28.5255,77.5719
79.0000,123.2976,-50.9138,3.5119,-20.2521,INERTIAL,1.0000,0.5830,-1,,28.5255,77.5719
79.1000,123.6250,-51.0467,3.5277,-20.6339,INERTIAL,1.0000,0.5833,-1,,28.5255,77.5719
79.2000,123.9551,-51.1806,3.5534,-21.9740,INERTIAL,1.0000,0.5835,-1,,28.5255,77.5719
79.3000,124.2833,-51.3138,3.5453,-22.8959,INERTIAL,1.0000,0.5838,-1,,28.5255,77.5719
79.4000,124.6149,-51.4484,3.5694,-23.5998,INERTIAL,1.0000,0.5841,-1,,28.5255,77.5719
79.5000,124.9436,-51.5818,3.5532,-24.5807,INERTIAL,1.0000,0.5844,-1,,28.5255,77.5719
79.6000,125.2793,-51.7180,3.6035,-25.7354,INERTIAL,1.0000,0.5846,-1,,28.5255,77.5719
79.7000,125.6165,-51.8548,3.6294,-26.7592,INERTIAL,1.0000,0.5849,-1,,28.5255,77.5719
79.8000,125.9587,-51.9937,3.6773,-26.7270,INERTIAL,1.0000,0.5852,-1,,28.5255,77.5719
79.9000,126.2966,-52.1309,3.6540,-26.1277,INERTIAL,1.0000,0.5854,-1,,28.5255,77.5719
80.0000,126.6335,-52.2676,3.6399,-25.5559,INERTIAL,1.0000,0.5857,-1,,28.5255,77.5719
80.1000,126.9689,-52.4037,3.6248,-24.8858,INERTIAL,1.0000,0.5860,-1,,28.5255,77.5719
80.2000,127.3121,-52.5429,3.6826,-23.9743,INERTIAL,1.0000,0.5862,-1,,28.5255,77.5719
80.3000,127.6548,-52.6820,3.6941,-23.6713,INERTIAL,1.0000,0.5865,-1,,28.5255,77.5719
80.4000,127.9963,-52.8206,3.6882,-24.1015,INERTIAL,1.0000,0.5868,-1,,28.5255,77.5719
80.5000,128.3325,-52.9570,3.6443,-24.1144,INERTIAL,1.0000,0.5871,-1,,28.5255,77.5719
80.6000,128.6716,-53.0947,3.6553,-23.8589,INERTIAL,1.0000,0.5874,-1,,28.5255,77.5719
80.7000,129.0067,-53.2306,3.6277,-23.8823,INERTIAL,1.0000,0.5877,-1,,28.5255,77.5719
80.8000,129.3522,-53.3708,3.6974,-23.9959,INERTIAL,1.0000,0.5880,-1,,28.5255,77.5719
80.9000,129.6989,-53.5115,3.7286,-23.6306,INERTIAL,1.0000,0.5882,-1,,28.5255,77.5720
81.0000,130.0428,-53.6511,3.7161,-23.1779,INERTIAL,1.0000,0.5885,-1,,28.5255,77.5720
81.1000,130.3887,-53.7914,3.7282,-22.8248,INERTIAL,1.0000,0.5888,-1,,28.5255,77.5720
81.2000,130.7333,-53.9313,3.7218,-22.2913,INERTIAL,1.0000,0.5891,-1,,28.5255,77.5720
81.3000,131.0806,-54.0722,3.7403,-21.2227,INERTIAL,1.0000,0.5894,-1,,28.5255,77.5720
81.4000,131.4266,-54.2126,3.7359,-20.7172,INERTIAL,1.0000,0.5897,-1,,28.5255,77.5720
81.5000,131.7701,-54.3520,3.7162,-20.9138,INERTIAL,1.0000,0.5900,-1,,28.5255,77.5720
81.6000,132.1135,-54.4914,3.7093,-21.2792,INERTIAL,1.0000,0.5903,-1,,28.5255,77.5720
81.7000,132.4591,-54.6316,3.7235,-21.5657,INERTIAL,1.0000,0.5906,-1,,28.5255,77.5720
81.8000,132.8038,-54.7715,3.7209,-21.1705,INERTIAL,1.0000,0.5909,-1,,28.5255,77.5720
81.9000,133.1549,-54.9140,3.7680,-20.5184,INERTIAL,1.0000,0.5912,-1,,28.5255,77.5720
82.0000,133.5065,-55.0567,3.7856,-19.9163,INERTIAL,1.0000,0.5915,-1,,28.5255,77.5720
82.1000,133.8568,-55.1989,3.7827,-19.4465,INERTIAL,1.0000,0.5918,-1,,28.5255,77.5720
82.2000,134.2062,-55.3406,3.7746,-18.7748,INERTIAL,1.0000,0.5921,-1,,28.5255,77.5720
82.3000,134.5557,-55.4824,3.7722,-18.9817,INERTIAL,1.0000,0.5924,-1,,28.5255,77.5720
82.4000,134.9172,-55.6292,3.8592,-19.4631,INERTIAL,1.0000,0.5927,-1,,28.5255,77.5720
82.5000,135.2781,-55.7756,3.8848,-19.8200,INERTIAL,1.0000,0.5930,-1,,28.5255,77.5720
82.6000,135.6344,-55.9202,3.8554,-19.9146,INERTIAL,1.0000,0.5932,-1,,28.5255,77.5720
82.7000,135.9894,-56.0643,3.8374,-19.8966,INERTIAL,1.0000,0.5935,-1,,28.5254,77.5720
82.8000,136.3524,-56.2116,3.8957,-20.4886,INERTIAL,1.0000,0.5938,-1,,28.5254,77.5720
82.9000,136.7183,-56.3601,3.9345,-21.6894,INERTIAL,1.0000,0.5941,-1,,28.5254,77.5720
83.0000,137.0855,-56.5091,3.9543,-22.1350,INERTIAL,1.0000,0.5943,-1,,28.5254,77.5720
83.1000,137.4506,-56.6573,3.9444,-21.7694,INERTIAL,1.0000,0.5946,-1,,28.5254,77.5720
83.2000,137.8178,-56.8063,3.9583,-21.8577,INERTIAL,1.0000,0.5949,-1,,28.5254,77.5720
83.3000,138.1831,-56.9545,3.9461,-22.3863,INERTIAL,1.0000,0.5951,-1,,28.5254,77.5720
83.4000,138.5496,-57.1032,3.9525,-22.5594,INERTIAL,1.0000,0.5954,-1,,28.5254,77.5720
83.5000,138.9167,-57.2522,3.9598,-22.5130,INERTIAL,1.0000,0.5956,-1,,28.5254,77.5720
83.6000,139.2855,-57.4019,3.9750,-23.1056,INERTIAL,1.0000,0.5959,-1,,28.5254,77.5720
83.7000,139.6546,-57.5516,3.9812,-23.8097,INERTIAL,1.0000,0.5962,-1,,28.5254,77.5721
83.8000,140.0235,-57.7013,3.9811,-24.2034,INERTIAL,1.0000,0.5964,-1,,28.5254,77.5721
83.9000,140.3862,-57.8485,3.9308,-24.3044,INERTIAL,1.0000,0.5967,-1,,28.5254,77.5721
84.0000,140.7587,-57.9997,3.9982,-24.9494,INERTIAL,1.0000,0.5969,-1,,28.5254,77.5721
84.1000,141.1286,-58.1498,3.9933,-25.8185,INERTIAL,1.0000,0.5972,-1,,28.5254,77.5721
84.2000,141.4987,-58.3000,3.9937,-25.2526,INERTIAL,1.0000,0.5974,-1,,28.5254,77.5721
84.3000,141.8663,-58.4492,3.9726,-23.7095,INERTIAL,1.0000,0.5976,-1,,28.5254,77.5721
84.4000,142.2355,-58.5990,3.9820,-22.5551,INERTIAL,1.0000,0.5979,-1,,28.5254,77.5721
84.5000,142.6078,-58.7501,4.0101,-21.3845,INERTIAL,1.0000,0.5981,-1,,28.5254,77.5721
84.6000,142.9825,-58.9022,4.0366,-20.6199,INERTIAL,1.0000,0.5984,-1,,28.5254,77.5721
84.7000,143.3503,-59.0514,3.9830,-21.0081,INERTIAL,1.0000,0.5986,-1,,28.5254,77.5721
84.8000,143.7193,-59.2011,3.9825,-22.8027,INERTIAL,1.0000,0.5988,-1,,28.5254,77.5721
84.9000,144.0855,-59.3497,3.9587,-24.3985,INERTIAL,1.0000,0.5991,-1,,28.5254,77.5721
85.0000,144.4535,-59.4991,3.9684,-24.8035,INERTIAL,1.0000,0.5993,-1,,28.5254,77.5721
85.1000,144.8213,-59.6483,3.9693,-25.7769,INERTIAL,1.0000,0.5996,-1,,28.5254,77.5721
85.2000,145.1856,-59.7962,3.9406,-27.2996,INERTIAL,1.0000,0.5999,-1,,28.5254,77.5721
85.3000,145.5512,-59.9445,3.9438,-27.3061,INERTIAL,1.0000,0.6001,-1,,28.5254,77.5721
85.4000,145.9163,-60.0927,3.9416,-25.4230,INERTIAL,1.0000,0.6003,-1,,28.5254,77.5721
85.5000,146.2764,-60.2388,3.8988,-23.9580,INERTIAL,1.0000,0.6006,-1,,28.5254,77.5721
85.6000,146.6372,-60.3852,3.8947,-23.3399,INERTIAL,1.0000,0.6008,-1,,28.5254,77.5721
85.7000,146.9975,-60.5314,3.8895,-23.2320,INERTIAL,1.0000,0.6011,-1,,28.5254,77.5721
85.8000,147.3587,-60.6781,3.8969,-23.5534,INERTIAL,1.0000,0.6013,-1,,28.5254,77.5721
85.9000,147.7246,-60.8265,3.9373,-23.4901,INERTIAL,1.0000,0.6016,-1,,28.5254,77.5721
86.0000,148.0847,-60.9727,3.8974,-23.3016,INERTIAL,1.0000,0.6018,-1,,28.5254,77.5721
86.1000,148.4498,-61.1208,3.9307,-22.9193,INERTIAL,1.0000,0.6020,-1,,28.5254,77.5721
86.2000,148.8163,-61.2695,3.9502,-23.1174,INERTIAL,1.0000,0.6023,-1,,28.5254,77.5721
86.3000,149.1855,-61.4194,3.9792,-23.5822,INERTIAL,1.0000,0.6025,-1,,28.5254,77.5721
86.4000,149.5495,-61.5671,3.9355,-23.6225,INERTIAL,1.0000,0.6027,-1,,28.5254,77.5722
86.5000,149.9181,-61.7166,3.9710,-23.8506,INERTIAL,1.0000,0.6029,-1,,28.5254,77.5722
86.6000,150.2868,-61.8663,3.9778,-23.8020,INERTIAL,1.0000,0.6031,-1,,28.5254,77.5722
86.7000,150.6594,-62.0175,4.0144,-24.8641,INERTIAL,1.0000,0.6034,-1,,28.5254,77.5722
86.8000,151.0306,-62.1681,4.0071,-26.2047,INERTIAL,1.0000,0.6036,-1,,28.5254,77.5722
86.9000,151.4047,-62.3199,4.0319,-26.5677,INERTIAL,1.0000,0.6038,-1,,28.5254,77.5722
87.0000,151.7785,-62.4716,4.0339,-26.0679,INERTIAL,1.0000,0.6040,-1,,28.5254,77.5722
87.1000,152.1528,-62.6235,4.0381,-25.5029,INERTIAL,1.0000,0.6043,-1,,28.5254,77.5722
87.2000,152.5291,-62.7762,4.0567,-25.6243,INERTIAL,1.0000,0.6045,-1,,28.5254,77.5722
87.3000,152.9093,-62.9305,4.0927,-25.8781,INERTIAL,1.0000,0.6048,-1,,28.5254,77.5722
87.4000,153.2879,-63.0841,4.0871,-25.6857,INERTIAL,1.0000,0.6050,-1,,28.5254,77.5722
87.5000,153.6638,-63.2367,4.0648,-26.3739,INERTIAL,1.0000,0.6053,-1,,28.5254,77.5722
87.6000,154.0403,-63.3895,4.0640,-27.2975,INERTIAL,1.0000,0.6056,-1,,28.5254,77.5722
87.7000,154.4194,-63.5433,4.0831,-27.4323,INERTIAL,1.0000,0.6059,-1,,28.5254,77.5722
87.8000,154.8002,-63.6979,4.1020,-27.1597,INERTIAL,1.0000,0.6061,-1,,28.5254,77.5722
87.9000,155.1770,-63.8508,4.0755,-27.5121,INERTIAL,1.0000,0.6064,-1,,28.5254,77.5722
88.0000,155.5521,-64.0030,4.0558,-27.3680,INERTIAL,1.0000,0.6066,-1,,28.5254,77.5722
88.1000,155.9362,-64.1589,4.1211,-27.0748,INERTIAL,1.0000,0.6069,-1,,28.5254,77.5722
88.2000,156.3193,-64.3143,4.1306,-26.6442,INERTIAL,1.0000,0.6072,-1,,28.5254,77.5722
88.3000,156.7018,-64.4696,4.1287,-26.6301,INERTIAL,1.0000,0.6075,-1,,28.5254,77.5722
88.4000,157.0866,-64.6257,4.1456,-26.8470,INERTIAL,1.0000,0.6078,-1,,28.5254,77.5722
88.5000,157.4728,-64.7824,4.1616,-26.8436,INERTIAL,1.0000,0.6081,-1,,28.5254,77.5722
88.6000,157.8616,-64.9402,4.1847,-27.4938,INERTIAL,1.0000,0.6083,-1,,28.5254,77.5722
88.7000,158.2477,-65.0969,4.1726,-28.2447,INERTIAL,1.0000,0.6086,-1,,28.5254,77.5722
88.8000,158.6308,-65.2523,4.1462,-27.7816,INERTIAL,1.0000,0.6090,-1,,28.5254,77.5722
88.9000,159.0118,-65.4070,4.1240,-26.1734,INERTIAL,1.0000,0.6093,-1,,28.5254,77.5723
89.0000,159.3883,-65.5598,4.0864,-25.3619,INERTIAL,1.0000,0.6097,-1,,28.5254,77.5723
89.1000,159.7579,-65.7098,4.0285,-24.9692,INERTIAL,1.0000,0.6101,-1,,28.5254,77.5723
89.2000,160.1315,-65.8613,4.0302,-24.7698,INERTIAL,1.0000,0.6105,-1,,28.5254,77.5723
89.3000,160.5022,-66.0118,4.0134,-24.7395,INERTIAL,1.0000,0.6109,-1,,28.5254,77.5723
89.4000,160.8667,-66.1597,3.9683,-24.2711,INERTIAL,1.0000,0.6113,-1,,28.5254,77.5723
89.5000,161.2305,-66.3073,3.9447,-24.6472,INERTIAL,1.0000,0.6117,-1,,28.5254,77.5723
89.6000,161.5935,-66.4547,3.9295,-25.8298,INERTIAL,1.0000,0.6121,-1,,28.5254,77.5723
89.7000,161.9593,-66.6031,3.9399,-26.8326,INERTIAL,1.0000,0.6124,-1,,28.5254,77.5723
89.8000,162.3191,-66.7491,3.9061,-26.7732,INERTIAL,1.0000,0.6128,-1,,28.5254,77.5723
89.9000,162.6797,-66.8954,3.8975,-26.2065,INERTIAL,1.0000,0.6132,-1,,28.5254,77.5723
90.0000,163.0406,-67.0419,3.8963,-25.9310,INERTIAL,1.0000,0.6135,-1,,28.5254,77.5723
90.1000,163.4074,-67.1907,3.9331,-25.1929,INERTIAL,1.0000,0.6139,-1,,28.5253,77.5723
90.2000,163.7673,-67.3368,3.9041,-25.0900,INERTIAL,1.0000,0.6142,-1,,28.5253,77.5723
90.3000,164.1309,-67.4843,3.9156,-24.4635,INERTIAL,1.0000,0.6146,-1,,28.5253,77.5723
90.4000,164.4870,-67.6289,3.8719,-23.4327,INERTIAL,1.0000,0.6150,-1,,28.5253,77.5723
90.5000,164.8526,-67.7772,3.9155,-21.8764,INERTIAL,1.0000,0.6154,-1,,28.5253,77.5723
90.6000,165.2158,-67.9246,3.9179,-20.9171,INERTIAL,1.0000,0.6157,-1,,28.5253,77.5723
90.7000,165.5772,-68.0712,3.9076,-20.4886,INERTIAL,1.0000,0.6161,-1,,28.5253,77.5723
90.8000,165.9330,-68.2157,3.8684,-19.6213,INERTIAL,1.0000,0.6165,-1,,28.5253,77.5723
90.9000,166.2975,-68.3636,3.9058,-18.1239,INERTIAL,1.0000,0.6169,-1,,28.5253,77.5723
91.0000,166.6581,-68.5099,3.8980,-17.0608,INERTIAL,1.0000,0.6173,-1,,28.5253,77.5723
91.1000,167.0287,-68.6603,3.9566,-17.1077,INERTIAL,1.0000,0.6176,-1,,28.5253,77.5723
91.2000,167.3965,-68.8096,3.9644,-17.9886,INERTIAL,1.0000,0.6180,-1,,28.5253,77.5723
91.3000,167.7674,-68.9601,3.9867,-18.9181,INERTIAL,1.0000,0.6184,-1,,28.5253,77.5723
91.4000,168.1381,-69.1105,3.9950,-19.3986,INERTIAL,1.0000,0.6187,-1,,28.5253,77.5723
91.5000,168.5189,-69.2650,4.0626,-20.0189,INERTIAL,1.0000,0.6191,-1,,28.5253,77.5723
91.6000,168.8932,-69.4169,4.0486,-20.7389,INERTIAL,1.0000,0.6194,-1,,28.5253,77.5724
91.7000,169.2715,-69.5705,4.0697,-22.3386,INERTIAL,1.0000,0.6198,-1,,28.5253,77.5724
91.8000,169.6494,-69.7238,4.0750,-23.3377,INERTIAL,1.0000,0.6201,-1,,28.5253,77.5724
91.9000,170.0357,-69.8806,4.1318,-23.1155,INERTIAL,1.0000,0.6205,-1,,28.5253,77.5724
92.0000,170.4139,-70.0340,4.1009,-21.9724,INERTIAL,1.0000,0.6208,-1,,28.5253,77.5724
92.1000,170.7834,-70.1840,4.0330,-21.2324,INERTIAL,1.0000,0.6212,-1,,28.5253,77.5724
92.2000,171.1530,-70.3340,4.0065,-19.7817,INERTIAL,1.0000,0.6216,-1,,28.5253,77.5724
92.3000,171.5323,-70.4879,4.0587,-17.8012,INERTIAL,1.0000,0.6219,-1,,28.5253,77.5724
92.4000,171.9134,-70.6425,4.0911,-16.7413,INERTIAL,1.0000,0.6223,-1,,28.5253,77.5724
92.5000,172.2983,-70.7988,4.1290,-17.0488,INERTIAL,1.0000,0.6226,-1,,28.5253,77.5724
92.6000,172.6843,-70.9554,4.1510,-16.9267,INERTIAL,1.0000,0.6230,-1,,28.5253,77.5724
92.7000,173.0683,-71.1112,4.1464,-16.5038,INERTIAL,1.0000,0.6233,-1,,28.5253,77.5724
92.8000,173.4554,-71.2683,4.1657,-16.8634,INERTIAL,1.0000,0.6237,-1,,28.5253,77.5724
92.9000,173.8360,-71.4228,4.1305,-17.5833,INERTIAL,1.0000,0.6241,-1,,28.5253,77.5724
93.0000,174.2129,-71.5757,4.0927,-18.4478,INERTIAL,1.0000,0.6244,-1,,28.5253,77.5724
93.1000,174.5880,-71.7279,4.0651,-19.7201,INERTIAL,1.0000,0.6247,-1,,28.5253,77.5724
93.2000,174.9657,-71.8812,4.0717,-21.4015,INERTIAL,1.0000,0.6251,-1,,28.5253,77.5724
93.3000,175.3439,-72.0347,4.0781,-22.7077,INERTIAL,1.0000,0.6254,-1,,28.5253,77.5724
93.4000,175.7289,-72.1909,4.1250,-23.0878,INERTIAL,1.0000,0.6257,-1,,28.5253,77.5724
93.5000,176.1111,-72.3460,4.1249,-22.7693,INERTIAL,1.0000,0.6261,-1,,28.5253,77.5724
93.6000,176.4926,-72.5008,4.1202,-21.7105,INERTIAL,1.0000,0.6263,-1,,28.5253,77.5724
93.7000,176.8665,-72.6526,4.0630,-20.1987,INERTIAL,1.0000,0.6266,-1,,28.5253,77.5724
93.8000,177.2418,-72.8049,4.0548,-19.2656,INERTIAL,1.0000,0.6269,-1,,28.5253,77.5724
93.9000,177.6177,-72.9574,4.0558,-18.8488,INERTIAL,1.0000,0.6272,-1,,28.5253,77.5724
94.0000,177.9929,-73.1097,4.0513,-18.9378,INERTIAL,1.0000,0.6275,-1,,28.5253,77.5724
94.1000,178.3646,-73.2605,4.0241,-19.5126,INERTIAL,1.0000,0.6278,-1,,28.5253,77.5724
94.2000,178.7404,-73.4130,4.0463,-19.8392,INERTIAL,1.0000,0.6280,-1,,28.5253,77.5725
94.3000,179.1131,-73.5643,4.0286,-20.3312,INERTIAL,1.0000,0.6283,-1,,28.5253,77.5725
94.4000,179.4932,-73.7185,4.0830,-22.1200,INERTIAL,1.0000,0.6285,-1,,28.5253,77.5725
94.5000,179.8720,-73.8722,4.0864,-22.8770,INERTIAL,1.0000,0.6288,-1,,28.5253,77.5725
94.6000,180.2472,-74.0245,4.0580,-22.7227,INERTIAL,1.0000,0.6290,-1,,28.5253,77.5725
94.7000,180.6250,-74.1778,4.0726,-22.7242,INERTIAL,1.0000,0.6292,-1,,28.5253,77.5725
94.8000,180.9981,-74.3292,4.0363,-22.4192,INERTIAL,1.0000,0.6295,-1,,28.5253,77.5725
94.9000,181.3714,-74.4807,4.0310,-21.3643,INERTIAL,1.0000,0.6297,-1,,28.5253,77.5725
95.0000,181.7414,-74.6308,4.0011,-18.9463,INERTIAL,1.0000,0.6299,-1,,28.5253,77.5725
95.1000,182.1036,-74.7778,3.9278,-16.5944,INERTIAL,1.0000,0.6302,-1,,28.5253,77.5725
95.2000,182.4661,-74.9249,3.9148,-15.8738,INERTIAL,1.0000,0.6304,-1,,28.5253,77.5725
95.3000,182.8337,-75.0741,3.9564,-16.0086,INERTIAL,1.0000,0.6306,-1,,28.5253,77.5725
95.4000,183.2003,-75.2229,3.9564,-16.6158,INERTIAL,1.0000,0.6309,-1,,28.5253,77.5725
95.5000,183.5667,-75.3716,3.9548,-18.0120,INERTIAL,1.0000,0.6311,-1,,28.5253,77.5725
95.6000,183.9247,-75.5168,3.8827,-20.3798,INERTIAL,1.0000,0.6313,-1,,28.5253,77.5725
95.7000,184.2965,-75.6677,3.9797,-22.6375,INERTIAL,1.0000,0.6316,-1,,28.5253,77.5725
95.8000,184.6677,-75.8184,3.9998,-23.8667,INERTIAL,1.0000,0.6318,-1,,28.5253,77.5725
95.9000,185.0355,-75.9676,3.9759,-24.5783,INERTIAL,1.0000,0.6320,-1,,28.5253,77.5725
96.0000,185.3992,-76.1152,3.9359,-25.4605,INERTIAL,1.0000,0.6323,-1,,28.5253,77.5725
96.1000,185.7651,-76.2637,3.9462,-25.9574,INERTIAL,1.0000,0.6325,-1,,28.5253,77.5725
96.2000,186.1281,-76.4110,3.9233,-25.8828,INERTIAL,1.0000,0.6327,-1,,28.5253,77.5725
