t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed_raw,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
26.5900,GNSS_OK,-26.0052,9.3659,3.1174,292.7131,292.6640,-0.0492,3.1174,0.0000,3.1174,0.0000,2.7517,3.1174,0.0000,-26.0052,9.3659,0.0000,-26.0052,9.3659,0.0000,-26.0052,9.3659,0.0000,0.0000
26.6900,GNSS_OK,-26.2952,9.4886,3.1161,292.7704,292.1540,-0.6164,3.1161,0.0000,3.1161,0.0000,2.7517,3.1161,0.0000,-26.2952,9.4886,0.0000,-26.2952,9.4886,0.0000,-26.2952,9.4886,0.0000,0.0000
26.7900,GNSS_OK,-26.5847,9.6111,3.1080,292.7102,291.5995,-1.1107,3.1080,0.0000,3.1080,0.0000,2.7688,3.1080,0.0000,-26.5847,9.6111,0.0000,-26.5847,9.6111,0.0000,-26.5847,9.6111,0.0000,0.0000
26.8900,GNSS_OK,-26.8739,9.7336,3.1000,292.6500,290.8352,-1.8148,3.1000,0.0000,3.1000,0.0000,2.7492,3.1000,0.0000,-26.8739,9.7336,0.0000,-26.8739,9.7336,0.0000,-26.8739,9.7336,0.0000,0.0000
26.9900,GNSS_OK,-27.1627,9.8559,3.0920,292.5898,290.8537,-1.7361,3.0920,0.0000,3.0920,0.0000,2.7469,3.0920,0.0000,-27.1627,9.8559,0.0000,-27.1627,9.8559,0.0000,-27.1627,9.8559,0.0000,0.0000
27.0900,OUTAGE,-27.4512,9.9781,3.0839,292.5296,291.2861,-1.2435,3.2085,0.1246,3.0920,0.0080,2.7337,2.7911,-0.2929,-27.4617,9.9724,0.0120,-27.4508,9.9682,0.0100,-27.4228,9.9572,0.0352,0.0417
27.1900,OUTAGE,-27.7392,10.1002,3.0759,292.4694,291.8750,-0.5944,3.1111,0.0351,3.0920,0.0161,2.7359,2.7858,-0.2901,-27.7504,10.0883,0.0163,-27.7378,10.0834,0.0169,-27.6813,10.0610,0.0699,0.0743
27.2900,OUTAGE,-28.0269,10.2221,3.0679,292.4092,291.9800,-0.4292,3.2738,0.2059,3.0920,0.0241,2.7354,2.7810,-0.2869,-28.0540,10.2108,0.0293,-28.0245,10.1991,0.0231,-27.9392,10.1651,0.1046,0.1235
27.3900,OUTAGE,-28.3142,10.3438,3.0599,292.3490,291.6717,-0.6772,3.5993,0.5394,3.0920,0.0321,2.8007,2.7829,-0.2770,-28.3885,10.3438,0.0742,-28.3118,10.3133,0.0306,-28.1978,10.2679,0.1390,0.2052
27.4900,OUTAGE,-28.6011,10.4653,3.0518,292.2888,291.6824,-0.6063,3.6510,0.5991,3.0920,0.0401,2.8244,2.7868,-0.2650,-28.7277,10.4786,0.1273,-28.5991,10.4275,0.0379,-28.4568,10.3708,0.1725,0.2916
27.5900,OUTAGE,-28.8877,10.5866,3.0438,292.2286,292.4518,0.2233,3.9057,0.8618,3.0920,0.0482,2.8341,2.7913,-0.2525,-29.0887,10.6278,0.2052,-28.8849,10.5456,0.0411,-28.7148,10.4775,0.2045,0.4030
27.6900,OUTAGE,-29.1738,10.7075,3.0410,292.2261,293.1958,0.9697,3.6848,0.6438,3.0920,0.0509,2.8581,2.7977,-0.2434,-29.4274,10.7729,0.2619,-29.1691,10.6674,0.0404,-28.9719,10.5876,0.2348,0.4917
27.7900,OUTAGE,-29.4592,10.8277,3.0430,292.2758,293.8572,1.5814,3.6221,0.5791,3.0920,0.0489,2.8311,2.8009,-0.2422,-29.7587,10.9194,0.3131,-29.4519,10.7924,0.0360,-29.2281,10.7009,0.2637,0.5738
27.8900,OUTAGE,-29.7442,10.9473,3.0450,292.3256,293.9300,1.6045,3.7555,0.7105,3.0920,0.0470,2.8525,2.8058,-0.2392,-30.1019,11.0718,0.3788,-29.7345,10.9178,0.0310,-29.4845,10.8147,0.2915,0.6688
27.9900,OUTAGE,-30.0286,11.0666,3.0470,292.3753,294.0358,1.6605,3.9132,0.8662,3.0920,0.0450,2.8878,2.8136,-0.2334,-30.4593,11.2312,0.4611,-30.0169,11.0438,0.0256,-29.7415,10.9293,0.3182,0.7787
28.0900,OUTAGE,-30.3127,11.1857,3.0490,292.4250,294.2619,1.8369,3.4825,0.4335,3.0920,0.0430,2.8621,2.8182,-0.2308,-30.7768,11.3743,0.5009,-30.2988,11.1708,0.0204,-29.9984,11.0451,0.3443,0.8451
28.1900,OUTAGE,-30.5965,11.3049,3.0510,292.4747,294.0710,1.5963,3.2052,0.1543,3.0920,0.0410,2.8786,2.8239,-0.2270,-31.0695,11.5050,0.5135,-30.5811,11.2970,0.0174,-30.2563,11.1603,0.3697,0.8832
28.2900,OUTAGE,-30.8802,11.4243,3.0530,292.5244,294.0874,1.5629,3.1628,0.1098,3.0920,0.0390,2.9046,2.8316,-0.2214,-31.3582,11.6341,0.5220,-30.8634,11.4231,0.0169,-30.5148,11.2759,0.3945,0.9163
28.3900,OUTAGE,-31.1639,11.5443,3.0550,292.5741,293.9034,1.3292,2.7744,-0.2806,3.0920,0.0370,2.9533,2.8432,-0.2118,-31.6118,11.7465,0.4915,-31.1460,11.5484,0.0183,-30.7747,11.3911,0.4182,0.9095
28.4900,OUTAGE,-31.4475,11.6650,3.0570,292.6239,293.2618,0.6379,2.6430,-0.4140,3.0920,0.0350,2.9242,2.8509,-0.2060,-31.8547,11.8509,0.4475,-31.4301,11.6705,0.0183,-31.0366,11.5037,0.4415,0.8887
28.5900,OUTAGE,-31.7314,11.7867,3.0589,292.6736,293.3182,0.6446,2.6558,-0.4031,3.0920,0.0330,2.9324,2.8587,-0.2003,-32.0985,11.9560,0.4043,-31.7141,11.7929,0.0184,-31.2991,11.6168,0.4644,0.8684
28.6900,OUTAGE,-32.0154,11.9096,3.0605,292.7141,294.1281,1.4140,2.8740,-0.1864,3.0920,0.0315,2.8876,2.8614,-0.1990,-32.3608,12.0735,0.3824,-31.9962,11.9193,0.0215,-31.5603,11.7338,0.4879,0.8696
28.7900,OUTAGE,-32.2989,12.0341,3.0615,292.7442,294.4220,1.6778,2.8071,-0.2544,3.0920,0.0305,2.8645,2.8617,-0.1998,-32.6164,12.1895,0.3535,-32.2778,12.0472,0.0248,-31.8208,11.8521,0.5115,0.8642
28.8900,OUTAGE,-32.5821,12.1600,3.0625,292.7743,294.1479,1.3736,2.8757,-0.1868,3.0920,0.0295,2.8800,2.8635,-0.1990,-32.8788,12.3072,0.3313,-32.5599,12.1737,0.0261,-32.0821,11.9693,0.5351,0.8654
28.9900,OUTAGE,-32.8651,12.2868,3.0635,292.8043,293.9291,1.1248,2.7099,-0.3535,3.0920,0.0285,2.8956,2.8665,-0.1970,-33.1265,12.4171,0.2922,-32.8425,12.2991,0.0257,-32.3441,12.0855,0.5584,0.8497
29.0900,OUTAGE,-33.1480,12.4141,3.0645,292.8344,293.8864,1.0520,2.3745,-0.6900,3.0920,0.0275,2.8923,2.8690,-0.1955,-33.3436,12.5132,0.2193,-33.1252,12.4243,0.0250,-32.6065,12.2017,0.5817,0.8003
29.1900,OUTAGE,-33.4312,12.5415,3.0655,292.8645,293.6689,0.8044,2.2834,-0.7821,3.0920,0.0265,2.8865,2.8706,-0.1949,-33.5528,12.6049,0.1371,-33.4084,12.5484,0.0238,-32.8694,12.3170,0.6050,0.7416
29.2900,OUTAGE,-33.7147,12.6687,3.0665,292.8946,293.4780,0.5834,2.1690,-0.8974,3.0920,0.0255,2.8611,2.8697,-0.1968,-33.7517,12.6913,0.0434,-33.6920,12.6716,0.0229,-33.1326,12.4313,0.6286,0.6715
29.3900,OUTAGE,-33.9988,12.7952,3.0675,292.9247,292.9675,0.0428,2.1918,-0.8757,3.0920,0.0245,2.8275,2.8657,-0.2018,-33.9535,12.7769,0.0488,-33.9767,12.7922,0.0222,-33.3965,12.5431,0.6529,0.6041
29.4900,OUTAGE,-34.2836,12.9206,3.0685,292.9547,292.0844,-0.8703,2.5127,-0.5558,3.0920,0.0235,2.9492,2.8737,-0.1948,-34.1864,12.8713,0.1090,-34.2632,12.9085,0.0237,-33.6627,12.6511,0.6768,0.5680
29.5900,OUTAGE,-34.5693,13.0445,3.0695,292.9848,291.5473,-1.4375,2.5715,-0.4980,3.0920,0.0225,3.0245,2.8880,-0.1815,-34.4255,12.9658,0.1639,-34.5508,13.0220,0.0291,-33.9314,12.7572,0.6997,0.5364
29.6900,OUTAGE,-34.8561,13.1668,3.0720,292.9503,291.1286,-1.8217,2.3213,-0.7507,3.0920,0.0200,2.8803,2.8873,-0.1847,-34.6421,13.0494,0.2441,-34.8392,13.1335,0.0374,-34.2007,12.8613,0.7232,0.4798
29.7900,OUTAGE,-35.1439,13.2883,3.0760,292.8500,290.6135,-2.2364,2.0951,-0.9809,3.0920,0.0160,2.9148,2.8899,-0.1861,-34.8382,13.1232,0.3475,-35.1286,13.2424,0.0485,-34.4712,12.9630,0.7473,0.4004
29.8900,OUTAGE,-35.4326,13.4092,3.0800,292.7496,289.7853,-2.9643,1.8800,-1.2000,3.0920,0.0120,2.9004,2.8909,-0.1891,-35.0151,13.1868,0.4731,-35.4196,13.3470,0.0636,-34.7432,13.0609,0.7724,0.2997
29.9900,OUTAGE,-35.7220,13.5294,3.0840,292.6493,289.5410,-3.1082,1.8446,-1.2394,3.0920,0.0079,2.8895,2.8908,-0.1933,-35.1889,13.2485,0.6026,-35.7110,13.4504,0.0798,-35.0156,13.1576,0.7983,0.1957
30.0900,OUTAGE,-36.0120,13.6489,3.0880,292.5489,289.7704,-2.7786,1.7363,-1.3517,3.0920,0.0039,3.1438,2.9148,-0.1732,-35.3523,13.3073,0.7429,-36.0019,13.5550,0.0944,-35.2899,13.2562,0.8220,0.0807
30.1900,OUTAGE,-36.3024,13.7677,3.0921,292.4486,290.6738,-1.7748,1.7391,-1.3529,3.0920,-0.0001,3.1252,2.9349,-0.1572,-35.5150,13.3687,0.8827,-36.2912,13.6642,0.1041,-35.5645,13.3598,0.8432,0.0503
30.2900,OUTAGE,-36.5931,13.8857,3.0961,292.3483,291.8623,-0.4859,1.7829,-1.3132,3.0920,-0.0041,3.1371,2.9541,-0.1420,-35.6805,13.4351,1.0178,-36.5782,13.7793,0.1074,-35.8387,13.4698,0.8615,0.1619
30.3900,OUTAGE,-36.8839,14.0028,3.1001,292.2479,292.5398,0.2919,1.7788,-1.3213,3.0920,-0.0081,3.1443,2.9722,-0.1279,-35.8448,13.5032,1.1530,-36.8638,13.8978,0.1069,-36.1132,13.5837,0.8773,0.2802
30.4900,OUTAGE,-37.1747,14.1192,3.1041,292.1476,293.1336,0.9861,1.3873,-1.7168,3.0920,-0.0121,3.1352,2.9877,-0.1164,-35.9723,13.5577,1.3270,-37.1481,14.0193,0.1033,-36.3879,13.7011,0.8910,0.4396
30.5900,OUTAGE,-37.4654,14.2346,3.1081,292.0473,293.5445,1.4972,1.1553,-1.9529,3.0920,-0.0161,2.9176,2.9810,-0.1271,-36.0783,13.6039,1.5238,-37.4316,14.1428,0.0978,-36.6612,13.8202,0.9047,0.6218
30.6900,OUTAGE,-37.7558,14.3491,3.1095,291.9526,294.0853,2.1327,1.2179,-1.8916,3.0920,-0.0175,2.9175,2.9750,-0.1345,-36.1894,13.6536,1.7138,-37.7138,14.2690,0.0904,-36.9328,13.9416,0.9183,0.7972
30.7900,OUTAGE,-38.0461,14.4623,3.1085,291.8630,294.4452,2.5822,1.1553,-1.9532,3.0920,-0.0165,2.9646,2.9740,-0.1345,-36.2946,13.7014,1.9096,-37.9953,14.3970,0.0828,-37.2036,14.0647,0.9317,0.9788
30.8900,OUTAGE,-38.3364,14.5745,3.1075,291.7734,294.3306,2.5572,1.1333,-1.9742,3.0920,-0.0155,2.9533,2.9720,-0.1354,-36.3979,13.7481,2.1074,-38.2770,14.5244,0.0777,-37.4744,14.1871,0.9451,1.1626
30.9900,OUTAGE,-38.6269,14.6858,3.1065,291.6838,293.6653,1.9815,1.2580,-1.8485,3.0920,-0.0145,2.9584,2.9707,-0.1357,-36.5131,13.7986,2.2924,-38.5602,14.6485,0.0764,-37.7465,14.3064,0.9587,1.3338
31.0900,OUTAGE,-38.9174,14.7964,3.1055,291.5942,293.1362,1.5420,1.1418,-1.9637,3.0920,-0.0135,2.9385,2.9677,-0.1378,-36.6181,13.8435,2.4890,-38.8446,14.7700,0.0775,-38.0194,14.4230,0.9726,1.5164
31.1900,OUTAGE,-39.2081,14.9064,3.1045,291.5045,292.4036,0.8991,1.2841,-1.8204,3.0920,-0.0125,2.9148,2.9626,-0.1418,-36.7368,13.8924,2.6712,-39.1304,14.8878,0.0799,-38.2933,14.5359,0.9870,1.6842
31.2900,OUTAGE,-39.4990,15.0160,3.1035,291.4149,291.7429,0.3280,1.0124,-2.0911,3.0920,-0.0115,2.9275,2.9593,-0.1442,-36.8308,13.9299,2.8808,-39.4176,15.0023,0.0825,-38.5681,14.6455,1.0019,1.8789
31.3900,OUTAGE,-39.7902,15.1254,3.1025,291.3253,290.7072,-0.6181,0.9691,-2.1334,3.0920,-0.0105,2.9127,2.9549,-0.1476,-36.9215,13.9642,3.0948,-39.7069,15.1117,0.0845,-38.8445,14.7500,1.0174,2.0774
31.4900,OUTAGE,-40.0816,15.2348,3.1015,291.2357,290.1675,-1.0682,0.4923,-2.6092,3.0920,-0.0095,2.9733,2.9566,-0.1449,-36.9677,13.9811,3.3568,-39.9971,15.2183,0.0861,-39.1221,14.8519,1.0331,2.3237
31.5900,OUTAGE,-40.3734,15.3443,3.1005,291.1461,289.9119,-1.2342,0.2062,-2.8944,3.0920,-0.0085,2.9452,2.9555,-0.1450,-36.9871,13.9882,3.6478,-40.2878,15.3236,0.0881,-39.3999,14.9526,1.0493,2.5985
31.6900,OUTAGE,-40.6655,15.4539,3.0990,291.1000,290.5571,-0.5429,-0.0667,-3.1658,3.0920,-0.0071,2.9817,2.9580,-0.1410,-36.9808,13.9858,3.9663,-40.5773,15.4321,0.0908,-39.6769,15.0564,1.0655,2.9009
31.7900,OUTAGE,-40.9571,15.5629,3.0970,291.1000,291.6635,0.5635,-0.1582,-3.2552,3.0920,-0.0051,2.9497,2.9572,-0.1398,-36.9661,13.9800,4.2934,-40.8647,15.5463,0.0939,-39.9517,15.1656,1.0810,3.2124
31.8900,OUTAGE,-41.2484,15.6711,3.0950,291.1000,292.7528,1.6528,-0.1199,-3.2149,3.0920,-0.0031,2.9433,2.9559,-0.1391,-36.9551,13.9753,4.6161,-41.1498,15.6659,0.0988,-40.2243,15.2799,1.0963,3.5199
31.9900,OUTAGE,-41.5398,15.7790,3.0931,291.1000,293.0136,1.9136,-0.1497,-3.2427,3.0920,-0.0011,2.9466,2.9550,-0.1380,-36.9413,13.9695,4.9417,-41.4344,15.7868,0.1057,-40.4963,15.3955,1.1117,3.8303
32.0900,OUTAGE,-41.8314,15.8867,3.0911,291.1000,292.7968,1.6968,-0.1357,-3.2267,3.0920,0.0009,3.1345,2.9721,-0.1190,-36.9288,13.9642,5.2661,-41.7194,15.9066,0.1137,-40.7703,15.5106,1.1258,4.1411
32.1900,OUTAGE,-42.1237,15.9946,3.0891,291.1000,292.0417,0.9417,-0.1565,-3.2455,3.0920,0.0029,3.1241,2.9866,-0.1025,-36.9143,13.9584,5.5932,-42.0060,16.0226,0.1209,-41.0471,15.6227,1.1390,4.4554
32.2900,OUTAGE,-42.4168,16.1028,3.0871,291.1000,291.4392,0.3392,-0.0998,-3.1869,3.0920,0.0049,3.1512,3.0022,-0.0849,-36.9050,13.9547,5.9156,-42.2938,16.1356,0.1272,-41.3266,15.7324,1.1514,4.7656
32.3900,OUTAGE,-42.7111,16.2117,3.0851,291.1000,291.1565,0.0565,-0.2618,-3.3469,3.0920,0.0069,3.1496,3.0162,-0.0688,-36.8806,13.9453,6.2555,-42.5822,16.2472,0.1337,-41.6079,15.8413,1.1637,5.0933
32.4900,OUTAGE,-43.0069,16.3214,3.0831,291.1000,291.3125,0.2125,-0.4259,-3.5090,3.0920,0.0089,3.1327,3.0273,-0.0558,-36.8409,13.9298,6.6135,-42.8703,16.3596,0.1418,-41.8899,15.9513,1.1767,5.4387
32.5900,OUTAGE,-43.3044,16.4324,3.0811,291.1000,291.4428,0.3428,-0.5376,-3.6187,3.0920,0.0109,3.1462,3.0386,-0.0425,-36.7909,13.9101,6.9848,-43.1581,16.4726,0.1518,-42.1727,16.0624,1.1906,5.7963
32.6900,OUTAGE,-43.6041,16.5447,3.0863,291.1136,291.3591,0.2455,-0.6239,-3.7103,3.0920,0.0056,3.1285,3.0472,-0.0392,-36.7328,13.8874,7.3673,-43.4460,16.5852,0.1632,-42.4565,16.1734,1.2062,6.1634
32.7900,OUTAGE,-43.9071,16.6582,3.1004,291.1438,291.4105,0.2667,-0.7191,-3.8196,3.0920,-0.0085,3.1255,3.0546,-0.0458,-36.6658,13.8612,7.7627,-43.7339,16.6981,0.1777,-42.7409,16.2849,1.2244,6.5407
32.8900,OUTAGE,-44.2127,16.7727,3.1145,291.1739,291.1804,0.0064,-0.8828,-3.9973,3.0920,-0.0225,3.1257,3.0614,-0.0531,-36.5835,13.8293,8.1773,-44.0222,16.8098,0.1941,-43.0264,16.3955,1.2449,6.9351
32.9900,OUTAGE,-44.5203,16.8880,3.1286,291.2041,291.2428,0.0387,-1.0946,-4.2232,3.0920,-0.0366,3.1219,3.0672,-0.0614,-36.4815,13.7896,8.6153,-44.3104,16.9218,0.2127,-43.3123,16.5066,1.2668,7.3513
33.0900,OUTAGE,-44.8291,17.0041,3.1427,291.2343,291.1884,-0.0459,-1.2195,-4.3622,3.0920,-0.0507,2.8023,3.0420,-0.1007,-36.3678,13.7455,9.0671,-44.5987,17.0336,0.2323,-43.5959,16.6166,1.2927,7.7774
33.1900,OUTAGE,-45.1384,17.1208,3.1568,291.2645,291.2863,0.0218,-1.1763,-4.3330,3.0920,-0.0648,2.7394,3.0132,-0.1436,-36.2582,13.7028,9.5153,-44.8868,17.1458,0.2528,-43.8766,16.7260,1.3220,8.1964
33.2900,OUTAGE,-45.4473,17.2379,3.1708,291.2946,291.5681,0.2735,-1.3521,-4.5229,3.0920,-0.0789,3.1117,3.0225,-0.1483,-36.1324,13.6531,9.9808,-45.1743,17.2595,0.2738,-44.1577,16.8371,1.3504,8.6338
33.3900,OUTAGE,-45.7551,17.3553,3.1849,291.3248,291.9423,0.6175,-1.4543,-4.6392,3.0920,-0.0929,3.1377,3.0335,-0.1514,-35.9975,13.5988,10.4557,-45.4611,17.3750,0.2946,-44.4391,16.9504,1.3769,9.0826
33.4900,OUTAGE,-46.0611,17.4729,3.1990,291.3550,292.7417,1.3867,-1.6128,-4.8118,3.0920,-0.1070,3.1154,3.0413,-0.1577,-35.8488,13.5364,10.9447,-45.7463,17.4946,0.3156,-44.7196,17.0680,1.4013,9.5479
33.5900,OUTAGE,-46.3645,17.5905,3.2131,291.3852,293.8779,2.4928,-1.8564,-5.0695,3.0920,-0.1211,3.0198,3.0392,-0.1738,-35.6790,13.4613,11.4555,-46.0290,17.6197,0.3367,-44.9975,17.1910,1.4241,10.0372
33.6900,OUTAGE,-46.6648,17.7081,3.2144,291.4051,294.8247,3.4196,-1.7398,-4.9542,3.0920,-0.1224,2.9859,3.0342,-0.1802,-35.5211,13.3882,11.9517,-46.3096,17.7496,0.3576,-45.2729,17.3184,1.4454,10.5139
33.7900,OUTAGE,-46.9636,17.8261,3.2034,291.4151,295.1079,3.6929,-1.7325,-4.9359,3.0920,-0.1115,3.0036,3.0313,-0.1722,-35.3643,13.3147,12.4458,-46.5896,17.8808,0.3780,-45.5474,17.4470,1.4661,10.9896
33.8900,OUTAGE,-47.2612,17.9446,3.1925,291.4250,295.1268,3.7018,-1.8618,-5.0542,3.0920,-0.1005,2.9831,3.0267,-0.1658,-35.1957,13.2357,12.9518,-46.8696,18.0120,0.3974,-45.8214,17.5756,1.4863,11.4778
33.9900,OUTAGE,-47.5575,18.0634,3.1815,291.4350,294.7755,3.3405,-1.9091,-5.0905,3.0920,-0.0895,2.9779,3.0220,-0.1594,-35.0224,13.1557,13.4617,-47.1503,18.1416,0.4147,-46.0958,17.7022,1.5057,11.9705
34.0900,OUTAGE,-47.8528,18.1824,3.1705,291.4450,293.9310,2.4860,-1.9550,-5.1255,3.0920,-0.0785,2.9772,3.0178,-0.1527,-34.8437,13.0764,13.9753,-47.4329,18.2670,0.4283,-46.3716,17.8246,1.5237,12.4675
34.1900,OUTAGE,-48.1468,18.3017,3.1595,291.4550,292.7384,1.2834,-1.9807,-5.1402,3.0920,-0.0675,2.9814,3.0143,-0.1452,-34.6610,12.9998,14.4906,-47.7181,18.3866,0.4371,-46.6496,17.9411,1.5400,12.9670
34.2900,OUTAGE,-48.4398,18.4211,3.1485,291.4650,290.9700,-0.4949,-2.2042,-5.3528,3.0920,-0.0565,2.9806,3.0111,-0.1374,-34.4552,12.9209,15.0274,-48.0068,18.4972,0.4397,-46.9308,18.0489,1.5543,13.4884
34.3900,OUTAGE,-48.7318,18.5405,3.1375,291.4750,290.3568,-1.1182,-2.4665,-5.6040,3.0920,-0.0456,3.0029,3.0103,-0.1272,-34.2239,12.8351,15.5894,-48.2967,18.6048,0.4398,-47.2130,18.1536,1.5673,14.0358
34.4900,OUTAGE,-49.0228,18.6598,3.1265,291.4850,290.8423,-0.6426,-2.7393,-5.8658,3.0920,-0.0346,2.9929,3.0087,-0.1179,-33.9679,12.7377,16.1778,-48.5856,18.7148,0.4406,-47.4942,18.2607,1.5798,14.6104
34.5900,OUTAGE,-49.3128,18.7791,3.1156,291.4949,291.8947,0.3997,-2.8312,-5.9467,3.0920,-0.0236,3.0436,3.0120,-0.1036,-33.7052,12.6321,16.7744,-48.8725,18.8301,0.4432,-47.7737,18.3730,1.5918,15.1947
34.6900,OUTAGE,-49.6015,18.8980,3.1060,291.5544,293.1173,1.5629,-3.0619,-6.1679,3.0920,-0.0141,3.0335,3.0140,-0.0920,-33.4236,12.5119,17.3927,-49.1569,18.9515,0.4478,-48.0509,18.4913,1.6031,15.8022
34.7900,OUTAGE,-49.8876,19.0163,3.0980,291.6648,294.2594,2.5946,-2.9730,-6.0710,3.0920,-0.0060,3.0176,3.0144,-0.0836,-33.1526,12.3897,17.9992,-49.4388,19.0785,0.4530,-48.3257,18.6152,1.6126,16.4006
34.8900,OUTAGE,-50.1713,19.1343,3.0900,291.7751,294.4703,2.6952,-2.8323,-5.9223,3.0920,0.0020,3.0020,3.0132,-0.0768,-32.8948,12.2724,18.5893,-49.7202,19.2066,0.4568,-48.5999,18.7400,1.6200,16.9847
34.9900,OUTAGE,-50.4533,19.2520,3.0820,291.8855,294.0147,2.1292,-2.7919,-5.8738,3.0920,0.0100,3.0104,3.0129,-0.0690,-32.6398,12.1588,19.1739,-50.0027,19.3324,0.4578,-48.8752,18.8626,1.6255,17.5650
35.0900,OUTAGE,-50.7345,19.3698,3.0739,291.9958,293.2416,1.2458,-2.8586,-5.9326,3.0920,0.0180,3.0114,3.0128,-0.0612,-32.3771,12.0460,19.7645,-50.2868,19.4544,0.4557,-49.1520,18.9815,1.6295,18.1521
35.1900,OUTAGE,-51.0156,19.4879,3.0659,292.1062,292.7644,0.6582,-3.0649,-6.1308,3.0920,0.0261,2.9711,3.0088,-0.0571,-32.0945,11.9274,20.3757,-50.5719,19.5741,0.4520,-49.4294,19.0979,1.6334,18.7594
35.2900,OUTAGE,-51.2972,19.6065,3.0579,292.2165,292.3325,0.1159,-3.4033,-6.4612,3.0920,0.0341,2.9525,3.0035,-0.0544,-31.7797,11.7981,21.0216,-50.8579,19.6916,0.4475,-49.7073,19.2120,1.6382,19.4001
35.3900,OUTAGE,-51.5802,19.7259,3.0499,292.3269,292.1937,-0.1332,-3.5299,-6.5798,3.0920,0.0421,2.9834,3.0016,-0.0483,-31.4528,11.6647,21.6816,-51.1442,19.8084,0.4438,-49.9852,19.3254,1.6445,20.0533
35.4900,OUTAGE,-51.8652,19.8462,3.0418,292.4372,292.0182,-0.4190,-3.4526,-6.4944,3.0920,0.0501,2.9834,2.9998,-0.0420,-31.1328,11.5353,22.3362,-51.4308,19.9243,0.4413,-50.2633,19.4379,1.6532,20.6985
35.5900,OUTAGE,-52.1530,19.9678,3.0338,292.5476,291.7546,-0.7930,-3.6147,-6.6485,3.0920,0.0582,2.9558,2.9956,-0.0382,-30.7970,11.4013,23.0101,-51.7180,20.0389,0.4408,-50.5415,19.5489,1.6651,21.3595
35.6900,OUTAGE,-52.4442,20.0910,3.0435,292.6365,291.4297,-1.2067,-3.8031,-6.8467,3.0920,0.0484,2.9812,2.9943,-0.0493,-30.4430,11.2624,23.7065,-52.0058,20.1518,0.4426,-50.8202,19.6583,1.6807,22.0391
35.7900,OUTAGE,-52.7385,20.2167,3.0693,292.7059,291.2874,-1.4185,-4.0668,-7.1362,3.0920,0.0226,2.9824,2.9931,-0.0762,-30.0641,11.1147,24.4330,-52.2939,20.2641,0.4471,-51.0991,19.7670,1.6999,22.7450
35.8900,OUTAGE,-53.0352,20.3444,3.0951,292.7753,291.5612,-1.2141,-4.0174,-7.1126,3.0920,-0.0031,2.9964,2.9934,-0.1017,-29.6905,10.9671,25.1577,-52.5815,20.3777,0.4549,-51.3775,19.8770,1.7223,23.4460
35.9900,OUTAGE,-53.3338,20.4735,3.1209,292.8448,292.3738,-0.4710,-4.0193,-7.1402,3.0920,-0.0289,3.0500,2.9988,-0.1221,-29.3188,10.8141,25.8849,-52.8674,20.4954,0.4669,-51.6548,19.9911,1.7469,24.1478
36.0900,OUTAGE,-53.6339,20.6033,3.1467,292.9142,293.1463,0.2321,-4.0241,-7.1708,3.0920,-0.0547,2.9208,2.9914,-0.1553,-28.9488,10.6559,26.6140,-53.1517,20.6170,0.4823,-51.9299,20.1087,1.7743,24.8493
36.1900,OUTAGE,-53.9348,20.7332,3.1725,292.9836,294.0964,1.1127,-4.1076,-7.2801,3.0920,-0.0805,2.9628,2.9887,-0.1838,-28.5738,10.4882,27.3521,-53.4340,20.7432,0.5009,-52.2027,20.2307,1.8035,25.5586
36.2900,OUTAGE,-54.2361,20.8625,3.1983,293.0531,294.9525,1.8994,-4.0732,-7.2715,3.0920,-0.1063,2.9690,2.9868,-0.2115,-28.2045,10.3164,28.0867,-53.7143,20.8736,0.5219,-52.4735,20.3567,1.8337,26.2639
36.3900,OUTAGE,-54.5372,20.9907,3.2241,293.1225,295.1589,2.0364,-4.2125,-7.4365,3.0920,-0.1321,3.0872,2.9964,-0.2277,-27.8232,10.1373,28.8345,-53.9942,21.0051,0.5432,-52.7447,20.4841,1.8626,26.9840
36.4900,OUTAGE,-54.8376,21.1170,3.2499,293.1919,294.6381,1.4461,-4.4523,-7.7022,3.0920,-0.1579,2.9141,2.9885,-0.2613,-27.4185,9.9517,29.6052,-54.2752,21.1340,0.5626,-53.0164,20.6087,1.8908,27.7276
36.5900,OUTAGE,-55.1367,21.2409,3.2757,293.2614,294.2626,1.0012,-4.5360,-7.8116,3.0920,-0.1837,2.8725,2.9775,-0.2982,-27.0050,9.7653,30.3823,-54.5571,21.2610,0.5800,-53.2878,20.7310,1.9179,28.4787
36.6900,OUTAGE,-55.4343,21.3618,3.2771,293.2554,294.5191,1.2637,-4.6244,-7.9015,3.0920,-0.1851,2.8965,2.9698,-0.3073,-26.5843,9.5734,31.1656,-54.8384,21.3894,0.5966,-53.5580,20.8543,1.9438,29.2377
