t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.851172,9.138716,3.800654,-0.003638,-0.018239,-0.006071,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.010000,-0.756818,9.089910,3.799859,-0.003333,-0.015369,-0.009307,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.020000,-0.847590,9.079753,3.780639,-0.002772,-0.011029,-0.013836,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.030000,-0.966851,9.083131,3.717051,-0.002915,-0.007220,-0.016747,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.040000,-1.046117,9.074543,3.669191,-0.003480,0.002685,-0.022756,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.050000,-1.142945,9.019855,3.700825,-0.004129,0.005668,-0.021495,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.060000,-1.055080,8.925981,3.739226,-0.003386,0.005877,-0.014244,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.070000,-0.950432,8.918132,3.773144,-0.001321,0.020444,-0.018632,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.080000,-1.030276,8.970886,3.816942,0.000063,0.022434,-0.020013,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.090000,-0.989906,9.035742,3.816679,0.000188,0.008303,-0.013835,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.100000,-0.865053,9.057667,3.876891,0.002394,0.003915,-0.015976,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.110000,-0.889129,9.046960,3.889542,0.005123,0.003335,-0.020091,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.120000,-1.005380,9.026141,3.781714,0.006001,0.003130,-0.021207,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.130000,-1.182689,9.018429,3.751252,0.005643,0.003501,-0.021986,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.140000,-1.293524,9.114258,3.760835,0.004981,-0.008697,-0.013506,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.150000,-1.133761,9.211220,3.736488,0.004406,-0.015472,-0.005880,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.160000,-0.986096,9.202244,3.779580,0.003764,-0.002715,-0.008464,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.170000,-1.030170,9.124756,3.788914,0.002923,0.005663,-0.008265,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.180000,-1.161119,9.032785,3.712173,0.002528,0.009726,-0.005890,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.190000,-1.338734,9.017763,3.686744,0.003050,0.012166,-0.004616,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.200000,-1.411414,9.084235,3.677310,0.002764,0.003359,0.002185,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.210000,-1.291411,9.136962,3.674146,0.001489,-0.009669,0.011670,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.220000,-0.974765,9.091989,3.725578,0.000935,-0.014992,0.018249,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.230000,-0.650960,9.028968,3.737914,0.000946,-0.001139,0.013728,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.240000,-0.689096,9.067856,3.721492,0.001325,0.024148,-0.000651,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.250000,-1.029043,9.155569,3.760307,0.001026,0.027095,-0.005723,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.260000,-1.203383,9.207016,3.770992,-0.000680,-0.000325,0.002201,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.270000,-1.030161,9.159282,3.730735,-0.001226,-0.026151,0.010579,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.280000,-0.728806,9.069725,3.688538,-0.002219,-0.025705,0.010984,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.290000,-0.642731,9.059008,3.659932,-0.003786,-0.001018,0.000219,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.300000,-0.968428,9.109733,3.698137,-0.003930,0.022052,-0.011936,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.310000,-1.360366,9.140928,3.770208,-0.004574,0.011410,-0.007453,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.320000,-1.339424,9.109973,3.784829,-0.005360,-0.019069,0.011632,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.330000,-0.982562,9.024126,3.757464,-0.004606,-0.025907,0.020546,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.340000,-0.734190,8.975527,3.767878,-0.002832,0.000756,0.008229,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.350000,-0.928360,9.017701,3.787305,-0.001756,0.025805,-0.005712,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.360000,-1.253094,9.082770,3.809836,-0.001818,0.012928,0.000881,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.370000,-1.150043,9.086121,3.821229,-0.001345,-0.018955,0.018847,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.380000,-0.756168,9.058425,3.772867,-0.000148,-0.020047,0.019151,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.390000,-0.679961,9.057215,3.738405,-0.000033,0.007572,0.001501,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.400000,-1.021612,9.081084,3.747500,-0.000060,0.018364,-0.005397,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.410000,-1.303072,9.103694,3.751971,-0.000952,-0.003230,0.006166,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.420000,-1.155457,9.103913,3.737641,-0.002454,-0.027618,0.019810,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.430000,-0.811292,9.067010,3.729358,-0.001999,-0.023597,0.018706,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.440000,-0.726518,9.052313,3.763515,-0.001312,0.002832,0.005687,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.450000,-1.019122,9.058143,3.823941,-0.000574,0.017847,-0.001870,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.460000,-1.317104,9.050114,3.824551,-0.000731,0.004856,0.006282,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.470000,-1.275751,9.064615,3.779297,-0.000540,-0.017140,0.020855,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.480000,-0.991546,9.085498,3.748871,0.000684,-0.020097,0.024677,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.490000,-0.814969,9.090789,3.744455,0.001436,-0.002280,0.015378,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
0.500000,-0.930269,9.101664,3.739555,0.000601,0.006679,0.008564,0.113497,-0.073686,28.52398753,77.57230748,0.000000,,,CALIB
