t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5961405,15974725625029,28.5239875,77.5723075,154.9191284,4.2118830,0.0000000,,34,0.1134569,-0.0738688
2.6411405,15975770625029,28.5239878,77.5723076,155.1826782,3.7900925,0.0000000,,34,0.1261719,-0.0426992
3.6415357,15976771020185,28.5239878,77.5723078,155.3115845,3.7900925,0.0000000,,47,0.1418211,-0.0471520
4.6448685,15977774352997,28.5239879,77.5723074,155.4338379,3.7900925,0.0000000,,50,0.1066104,-0.0315672
5.6443092,15978773793726,28.5239880,77.5723072,155.4294434,3.7900925,0.0000000,,52,0.0899831,-0.0193220
6.6371921,15979766676642,28.5239882,77.5723070,155.3612671,3.7900925,0.0000000,,52,0.0704215,-0.0026240
7.6375459,15980767030444,28.5239884,77.5723068,155.3203125,3.7900925,0.0000000,,54,0.0469477,0.0196400
8.6428609,15981772345391,28.5239884,77.5723063,155.2955933,3.7900925,0.0000000,,53,0.0009781,0.0274324
9.6434621,15982772946589,28.5239884,77.5723058,155.2554932,3.7900925,0.0000000,,52,-0.0479258,0.0263192
10.6385657,15983768050182,28.5239883,77.5723055,155.2434692,3.7900925,0.0000000,,52,-0.0753119,0.0163004
11.6337024,15984763186952,28.5239885,77.5723052,155.2341309,3.7900925,0.0000000,,51,-0.1144350,0.0296588
12.6344280,15985763912525,28.5239885,77.5723048,155.2222900,3.7900925,0.0000000,,50,-0.1447554,0.0374512
13.6439491,15986773433619,28.5239885,77.5723047,155.2247314,3.7900925,0.0000000,,51,-0.1555142,0.0296588
14.6410180,15987770502472,28.5239885,77.5723047,155.2227783,3.7900925,0.0000000,,52,-0.1584484,0.0307720
15.6417170,15988771201534,28.5239885,77.5723047,155.2268066,3.7900925,0.0000000,,52,-0.1594265,0.0285456
16.6399743,15989769458773,28.5239889,77.5723013,155.2302246,3.7900925,0.3700000,116.5000000,53,-0.4909945,0.0786396
17.6392186,15990768703096,28.5239941,77.5722865,155.1834717,3.7900925,1.9600000,294.1000000,58,-1.9346358,0.6619564
18.6335137,15991762998252,28.5240021,77.5722670,154.9559326,3.7900925,2.0400000,293.4000000,60,-3.8409073,1.5469504
19.6450992,15992774583669,28.5240095,77.5722438,155.0712891,3.7900925,2.3900000,288.0000000,59,-6.1139577,2.3662656
20.6433243,15993772808772,28.5240163,77.5722163,154.9730835,3.7900925,2.7700000,285.1000000,59,-8.8075810,3.1276944
21.6438928,15994773377261,28.5240238,77.5721870,154.9952393,3.7900925,2.9500000,286.9000000,60,-11.6704116,3.9681604
22.6377575,15995767242000,28.5240325,77.5721571,154.9582520,3.7900925,3.0200000,288.1000000,60,-14.5948611,4.9288520
23.6413832,15996770867729,28.5240416,77.5721278,154.7935181,3.7900925,2.9600000,289.7000000,60,-17.4606259,5.9496564
24.6402137,15997769698250,28.5240516,77.5720985,154.9876709,3.7900925,3.0600000,290.5000000,60,-20.3303030,7.0561772
25.6451057,15998774590176,28.5240619,77.5720686,154.8447266,3.7900925,3.0700000,291.1000000,60,-23.2469279,8.2016600
26.6408829,15999770367416,28.5240729,77.5720389,154.7487793,3.7900925,3.1200000,292.8000000,61,-26.1527939,9.4284064
27.6374349,16000766919395,28.5240838,77.5720096,154.7426758,3.7900925,3.0400000,292.2000000,61,-29.0234491,10.6440208
28.6431634,16001772647936,28.5240947,77.5719804,154.7786865,3.7900925,3.0600000,292.7000000,61,-31.8823674,11.8518428
29.6404689,16002769953456,28.5241059,77.5719514,154.7449341,3.7900925,3.0700000,293.0000000,61,-34.7138995,13.1064192
30.6370938,16003766578300,28.5241165,77.5719219,154.6567383,3.7900925,3.1100000,292.0000000,61,-37.6021601,14.2886376
31.6414416,16004770926112,28.5241265,77.5718920,154.7290039,3.7900925,3.1000000,291.1000000,61,-40.5236753,15.4007244
32.6449221,16005774406580,28.5241364,77.5718619,154.7215576,3.7900925,3.0800000,291.1000000,62,-43.4686644,16.4938868
33.6391657,16006768650173,28.5241467,77.5718308,154.7451782,3.7900925,3.2200000,291.4000000,63,-46.5124392,17.6482752
34.6406841,16007770168610,28.5241574,77.5718006,154.7169189,3.7900925,3.1100000,291.5000000,63,-49.4593844,18.8393992
35.6375034,16008766987881,28.5241681,77.5717717,154.4512329,3.7900925,3.0300000,292.6000000,62,-52.2909166,20.0260704
36.6456324,16009775116942,28.5241796,77.5717409,154.4760132,3.7900925,3.2900000,293.3000000,62,-55.3024148,21.3084768
37.6399109,16010769395432,28.5241898,77.5717108,154.6089478,3.7900925,3.0000000,292.3000000,62,-58.2444696,22.4483936
38.6449936,16011774478139,28.5241995,77.5716813,154.4546509,3.7900925,3.0500000,290.8000000,62,-61.1356645,23.5181788
39.6441053,16012773589806,28.5242086,77.5716515,154.4417725,3.7900925,3.0300000,291.6000000,63,-64.0513112,24.5311908
40.6445303,16013774014858,28.5242183,77.5716222,154.5879517,3.7900925,3.0500000,291.7000000,62,-66.9102295,25.6132212
41.6442867,16014773771160,28.5242273,77.5715924,154.5062866,3.7900925,3.0600000,289.1000000,62,-69.8307667,26.6173276
42.6429564,16015772440951,28.5242358,77.5715623,154.5880127,3.7900925,2.9800000,288.9000000,62,-72.7669530,27.5646608
43.6354735,16016764957982,28.5242455,77.5715321,154.6134033,3.7900925,3.1100000,290.9000000,63,-75.7227009,28.6478044
44.6423742,16017771858711,28.5242558,77.5715026,154.4555054,3.7900925,2.9900000,293.9000000,64,-78.6060711,29.7899476
45.6376133,16018767097825,28.5242659,77.5714717,154.5929565,3.7900925,3.1600000,292.0000000,63,-81.6322406,30.9098268
46.6349165,16019764401001,28.5242751,77.5714408,154.8188477,3.7900925,3.0100000,289.8000000,63,-84.6515634,31.9339708
47.6354527,16020764937199,28.5242840,77.5714110,154.6049194,3.7900925,3.0500000,290.9000000,63,-87.5662321,32.9258320
48.6369820,16021766466469,28.5242938,77.5713816,154.8795166,3.7900925,3.1000000,291.8000000,62,-90.4486243,34.0178812
49.6360463,16022765530792,28.5243035,77.5713522,154.9280396,3.7900925,3.0100000,291.6000000,61,-93.3173233,35.1054776
50.6401957,16023769680219,28.5243131,77.5713230,154.9443359,3.7900925,3.0000000,290.6000000,61,-96.1791759,36.1708100
51.6449199,16024774404385,28.5243229,77.5712936,154.9531250,3.7900925,3.0000000,291.8000000,61,-99.0488530,37.2606328
52.6416953,16025771179853,28.5243339,77.5712640,155.0120850,3.7900925,3.1400000,294.0000000,61,-101.9508067,38.4862660
53.6421273,16026771611780,28.5243448,77.5712334,155.0883789,3.7900925,3.1700000,291.4000000,61,-104.9427434,39.6918616
54.6453983,16027774882821,28.5243551,77.5712032,154.9133911,3.7900925,3.1200000,291.3000000,61,-107.8945790,40.8440236
55.6415011,16028770985581,28.5243655,77.5711736,154.9118652,3.7900925,3.0600000,291.5000000,61,-110.7857738,41.9995252
56.6436978,16029773182301,28.5243759,77.5711444,154.7338867,3.7900925,3.0700000,292.1000000,61,-113.6437141,43.1572532
57.6394238,16030768908342,28.5243870,77.5711148,154.8106689,3.7900925,3.1400000,293.3000000,60,-116.5437116,44.3895656
58.6324675,16031761951986,28.5243972,77.5710850,154.5920410,3.7900925,3.1300000,290.1000000,59,-119.4554460,45.5317088
59.6449463,16032774430840,28.5244059,77.5710546,154.4951172,3.7900925,3.1200000,286.7000000,60,-122.4248870,46.4957400
60.6370950,16033766579486,28.5244136,77.5710246,154.4005127,3.7900925,3.0500000,285.3000000,60,-125.3640076,47.3573568
61.6339918,16034763476308,28.5244203,77.5709946,154.2648926,3.7900925,3.0200000,282.7000000,61,-128.2982378,48.0998612
62.6392538,16035768738286,28.5244227,77.5709635,154.1854248,3.7900925,3.1600000,271.7000000,61,-131.3361441,48.3692556
63.6354515,16036764936047,28.5244192,77.5709314,154.1845703,3.7900925,3.2700000,261.1000000,60,-134.4777266,47.9796356
64.6454534,16037774937869,28.5244121,77.5709007,154.1115723,3.7900925,3.1200000,255.1000000,61,-137.4765099,47.1870372
65.6405385,16038770023026,28.5244025,77.5708710,153.9082642,3.7900925,3.1700000,248.9000000,63,-140.3892224,46.1161388
66.6436411,16039773125578,28.5243908,77.5708427,153.9515381,3.7900925,3.1100000,244.1000000,63,-143.1542453,44.8192608
67.6445900,16040774074483,28.5243780,77.5708158,153.8002930,3.7900925,3.0500000,242.2000000,63,-145.7833156,43.3977044
68.6450339,16041774518389,28.5243669,77.5707886,153.6554565,3.7900925,3.0100000,246.5000000,63,-148.4427063,42.1598260
69.6378536,16042767338128,28.5243587,77.5707604,153.6207275,3.7900925,3.0100000,251.9000000,63,-151.2038169,41.2458888
70.6399517,16043769436200,28.5243517,77.5707317,153.6712646,3.7900925,2.9700000,253.3000000,63,-154.0108971,40.4666488
71.6360861,16044765570575,28.5243432,77.5707039,153.5587158,3.7900925,2.9500000,248.2000000,64,-156.7328847,39.5182024
72.6357357,16045765220210,28.5243253,77.5706804,153.6867065,3.7900925,3.3600000,225.0000000,63,-159.0245185,37.5244612
73.6450553,16046774539846,28.5242988,77.5706693,153.8514404,3.7900925,3.2000000,199.1000000,63,-160.1131179,34.5755944
74.6375128,16047766997345,28.5242727,77.5706663,153.9642334,3.7900925,2.6700000,189.9000000,63,-160.4065409,31.6668028
75.6441450,16048773629532,28.5242474,77.5706642,154.0101929,3.7900925,2.7000000,188.6000000,61,-160.6109589,28.8548596
76.6395404,16049769024896,28.5242218,77.5706655,154.0319214,3.7900925,2.8200000,178.7000000,61,-160.4828309,26.0106336
77.6388258,16050768310313,28.5241968,77.5706698,154.0390625,3.7900925,2.7200000,174.4000000,61,-160.0661702,23.2231808
78.6420237,16051771508176,28.5241723,77.5706741,154.0991821,3.7900925,2.7000000,173.9000000,61,-159.6416849,20.4936144
79.6390845,16052768569010,28.5241473,77.5706779,154.1593628,3.7900925,2.7700000,174.7000000,61,-159.2739280,17.7128408
80.6440293,16053773513801,28.5241244,77.5706816,154.2422485,3.7900925,2.3500000,173.1000000,62,-158.9130177,15.1591600
81.6394574,16054768941874,28.5241052,77.5706868,154.1217041,3.7900925,1.9600000,166.9000000,62,-158.4005055,13.0262688
82.6435768,16055773061353,28.5240957,77.5706915,154.0178223,3.7900925,0.9500000,166.9000000,59,-157.9447218,11.9709552
83.6442033,16056773687759,28.5240957,77.5706925,154.0409546,3.7900925,0.0000000,,59,-157.8430018,11.9709552
84.6385140,16057767998487,28.5240980,77.5706933,154.1341553,3.7900925,0.0000000,,58,-157.7608433,12.2191988
85.6336041,16058763088591,28.5240984,77.5706940,154.2460327,3.7900925,0.0000000,,56,-157.6992245,12.2648400
86.6448890,16059774373486,28.5240983,77.5706946,154.3052979,3.7900925,0.0000000,,55,-157.6395618,12.2514816
87.6421287,16060771613173,28.5240981,77.5706953,154.3651733,3.7900925,0.0000000,,57,-157.5662061,12.2370100
88.6360738,16061765558277,28.5240979,77.5706955,154.3380737,3.7900925,0.0000000,,57,-157.5495788,12.2080668
89.6377202,16062767204683,28.5240977,77.5706957,154.3321533,3.7900925,0.0000000,,55,-157.5309953,12.1902556
90.6325356,16063762020099,28.5240974,77.5706958,154.3250732,3.7900925,0.0000000,,55,-157.5231707,12.1568596
91.6334044,16064762888954,28.5240973,77.5706959,154.3110962,3.7900925,0.0000000,,55,-157.5133899,12.1423880
92.6359952,16065765479734,28.5240969,77.5706958,154.3036499,3.7900925,0.0000000,,55,-157.5182803,12.1034260
93.6445267,16066774011191,28.5240970,77.5706958,154.2257690,3.7900925,0.0000000,,53,-157.5202365,12.1078788
94.6329136,16067762398066,28.5240970,77.5706959,154.2254639,3.7900925,0.0000000,,54,-157.5133899,12.1145580
95.6452940,16068774778483,28.5240970,77.5706959,154.2213745,3.7900925,0.0000000,,53,-157.5124118,12.1123316
96.6347850,16069764269524,28.5240969,77.5706959,154.2418823,3.7900925,0.0000000,,53,-157.5124118,12.1023128
97.6451640,16070774648534,28.5240969,77.5706959,154.2427979,3.7900925,0.0000000,,55,-157.5124118,12.1000864
98.6371851,16071766669576,28.5240969,77.5706959,154.2435913,3.7900925,0.0000000,,56,-157.5124118,12.1000864
99.6410937,16072770578221,28.5240969,77.5706959,154.2443848,3.7900925,0.0000000,,57,-157.5104557,12.0967468
