t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
28.3900,OUTAGE,-31.1639,11.5443,3.0550,292.5741,293.9034,1.3292,2.7744,-0.2806,3.0920,0.0370,2.9102,-0.1448,-31.6118,11.7465,0.4915,-31.1460,11.5484,0.0183,-31.0689,11.5137,0.0997,0.5907
28.4900,OUTAGE,-31.4475,11.6650,3.0570,292.6239,293.2618,0.6379,2.6430,-0.4140,3.0920,0.0350,2.9265,-0.1304,-31.8547,11.8509,0.4475,-31.4301,11.6705,0.0183,-31.3378,11.6293,0.1154,0.5623
28.5900,OUTAGE,-31.7314,11.7867,3.0589,292.6736,293.3182,0.6446,2.6558,-0.4031,3.0920,0.0330,2.7764,-0.2825,-32.0985,11.9560,0.4043,-31.7141,11.7929,0.0184,-31.5928,11.7392,0.1465,0.5503
28.6900,OUTAGE,-32.0154,11.9096,3.0605,292.7141,294.1281,1.4140,2.8740,-0.1864,3.0920,0.0315,2.7479,-0.3126,-32.3608,12.0735,0.3824,-31.9962,11.9193,0.0215,-31.8435,11.8515,0.1814,0.5629
28.7900,OUTAGE,-32.2989,12.0341,3.0615,292.7442,294.4220,1.6778,2.8071,-0.2544,3.0920,0.0305,2.6706,-0.3909,-32.6164,12.1895,0.3535,-32.2778,12.0472,0.0248,-32.0867,11.9619,0.2241,0.5766
28.8900,OUTAGE,-32.5821,12.1600,3.0625,292.7743,294.1479,1.3736,2.8757,-0.1868,3.0920,0.0295,2.6491,-0.4134,-32.8788,12.3072,0.3313,-32.5599,12.1737,0.0261,-32.3284,12.0703,0.2690,0.5992
28.9900,OUTAGE,-32.8651,12.2868,3.0635,292.8043,293.9291,1.1248,2.7099,-0.3535,3.0920,0.0285,2.6787,-0.3847,-33.1265,12.4171,0.2922,-32.8425,12.2991,0.0257,-32.5733,12.1789,0.3111,0.6023
29.0900,OUTAGE,-33.1480,12.4141,3.0645,292.8344,293.8864,1.0520,2.3745,-0.6900,3.0920,0.0275,2.6598,-0.4047,-33.3436,12.5132,0.2193,-33.1252,12.4243,0.0250,-32.8165,12.2866,0.3552,0.5738
29.1900,OUTAGE,-33.4312,12.5415,3.0655,292.8645,293.6689,0.8044,2.2834,-0.7821,3.0920,0.0265,2.6024,-0.4630,-33.5528,12.6049,0.1371,-33.4084,12.5484,0.0238,-33.0548,12.3911,0.4053,0.5419
29.2900,OUTAGE,-33.7147,12.6687,3.0665,292.8946,293.4780,0.5834,2.1690,-0.8974,3.0920,0.0255,2.5710,-0.4955,-33.7517,12.6913,0.0434,-33.6920,12.6716,0.0229,-33.2907,12.4936,0.4588,0.5017
29.3900,OUTAGE,-33.9988,12.7952,3.0675,292.9247,292.9675,0.0428,2.1918,-0.8757,3.0920,0.0245,2.5670,-0.5005,-33.9535,12.7769,0.0488,-33.9767,12.7922,0.0222,-33.5270,12.5937,0.5130,0.4642
29.4900,OUTAGE,-34.2836,12.9206,3.0685,292.9547,292.0844,-0.8703,2.5127,-0.5558,3.0920,0.0235,2.8770,-0.1915,-34.1864,12.8713,0.1090,-34.2632,12.9085,0.0237,-33.7936,12.7019,0.5366,0.4278
29.5900,OUTAGE,-34.5693,13.0445,3.0695,292.9848,291.5473,-1.4375,2.5715,-0.4980,3.0920,0.0225,2.9234,-0.1461,-34.4255,12.9658,0.1639,-34.5508,13.0220,0.0291,-34.0655,12.8093,0.5560,0.3926
29.6900,OUTAGE,-34.8561,13.1668,3.0720,292.9503,291.1286,-1.8217,2.3213,-0.7507,3.0920,0.0200,2.6666,-0.4053,-34.6421,13.0494,0.2441,-34.8392,13.1335,0.0374,-34.3143,12.9054,0.6016,0.3581
29.7900,OUTAGE,-35.1439,13.2883,3.0760,292.8500,290.6135,-2.2364,2.0951,-0.9809,3.0920,0.0160,2.8047,-0.2713,-34.8382,13.1232,0.3475,-35.1286,13.2424,0.0485,-34.5768,13.0041,0.6344,0.2873
29.8900,OUTAGE,-35.4326,13.4092,3.0800,292.7496,289.7853,-2.9643,1.8800,-1.2000,3.0920,0.0120,2.9340,-0.1460,-35.0151,13.1868,0.4731,-35.4196,13.3470,0.0636,-34.8528,13.1034,0.6555,0.1824
29.9900,OUTAGE,-35.7220,13.5294,3.0840,292.6493,289.5410,-3.1082,1.8446,-1.2394,3.0920,0.0079,2.9144,-0.1696,-35.1889,13.2485,0.6026,-35.7110,13.4504,0.0798,-35.1275,13.2009,0.6793,0.0777
30.0900,OUTAGE,-36.0120,13.6489,3.0880,292.5489,289.7704,-2.7786,1.7363,-1.3517,3.0920,0.0039,3.0051,-0.0829,-35.3523,13.3073,0.7429,-36.0019,13.5550,0.0944,-35.4103,13.3026,0.6943,0.0582
30.1900,OUTAGE,-36.3024,13.7677,3.0921,292.4486,290.6738,-1.7748,1.7391,-1.3529,3.0920,-0.0001,2.9923,-0.0997,-35.5150,13.3687,0.8827,-36.2912,13.6642,0.1041,-35.6903,13.4082,0.7099,0.1796
30.2900,OUTAGE,-36.5931,13.8857,3.0961,292.3483,291.8623,-0.4859,1.7829,-1.3132,3.0920,-0.0041,2.9390,-0.1571,-35.6805,13.4351,1.0178,-36.5782,13.7793,0.1074,-35.9630,13.5176,0.7297,0.2944
30.3900,OUTAGE,-36.8839,14.0028,3.1001,292.2479,292.5398,0.2919,1.7788,-1.3213,3.0920,-0.0081,2.9788,-0.1212,-35.8448,13.5032,1.1530,-36.8638,13.8978,0.1069,-36.2382,13.6318,0.7448,0.4139
30.4900,OUTAGE,-37.1747,14.1192,3.1041,292.1476,293.1336,0.9861,1.3873,-1.7168,3.0920,-0.0121,2.9182,-0.1859,-35.9723,13.5577,1.3270,-37.1481,14.0193,0.1033,-36.5065,13.7465,0.7651,0.5665
30.5900,OUTAGE,-37.4654,14.2346,3.1081,292.0473,293.5445,1.4972,1.1553,-1.9529,3.0920,-0.0161,2.9406,-0.1675,-36.0783,13.6039,1.5238,-37.4316,14.1428,0.0978,-36.7761,13.8639,0.7826,0.7447
30.6900,OUTAGE,-37.7558,14.3491,3.1095,291.9526,294.0853,2.1327,1.2179,-1.8916,3.0920,-0.0175,3.0645,-0.0450,-36.1894,13.6536,1.7138,-37.7138,14.2690,0.0904,-37.0558,13.9890,0.7871,0.9291
30.7900,OUTAGE,-38.0461,14.4623,3.1085,291.8630,294.4452,2.5822,1.1553,-1.9532,3.0920,-0.0165,2.9355,-0.1729,-36.2946,13.7014,1.9096,-37.9953,14.3970,0.0828,-37.3231,14.1105,0.8041,1.1068
30.8900,OUTAGE,-38.3364,14.5745,3.1075,291.7734,294.3306,2.5572,1.1333,-1.9742,3.0920,-0.0155,2.9639,-0.1436,-36.3979,13.7481,2.1074,-38.2770,14.5244,0.0777,-37.5932,14.2326,0.8182,1.2897
30.9900,OUTAGE,-38.6269,14.6858,3.1065,291.6838,293.6653,1.9815,1.2580,-1.8485,3.0920,-0.0145,2.9450,-0.1615,-36.5131,13.7986,2.2924,-38.5602,14.6485,0.0764,-37.8629,14.3508,0.8342,1.4584
31.0900,OUTAGE,-38.9174,14.7964,3.1055,291.5942,293.1362,1.5420,1.1418,-1.9637,3.0920,-0.0135,2.9430,-0.1625,-36.6181,13.8435,2.4890,-38.8446,14.7700,0.0775,-38.1335,14.4664,0.8505,1.6385
31.1900,OUTAGE,-39.2081,14.9064,3.1045,291.5045,292.4036,0.8991,1.2841,-1.8204,3.0920,-0.0125,2.8214,-0.2831,-36.7368,13.8924,2.6712,-39.1304,14.8878,0.0799,-38.3944,14.5740,0.8790,1.7922
31.2900,OUTAGE,-39.4990,15.0160,3.1035,291.4149,291.7429,0.3280,1.0124,-2.0911,3.0920,-0.0115,3.0226,-0.0809,-36.8308,13.9299,2.8808,-39.4176,15.0023,0.0825,-38.6751,14.6859,0.8875,1.9932
31.3900,OUTAGE,-39.7902,15.1254,3.1025,291.3253,290.7072,-0.6181,0.9691,-2.1334,3.0920,-0.0105,3.0089,-0.0936,-36.9215,13.9642,3.0948,-39.7069,15.1117,0.0845,-38.9566,14.7923,0.8977,2.1971
31.4900,OUTAGE,-40.0816,15.2348,3.1015,291.2357,290.1675,-1.0682,0.4923,-2.6092,3.0920,-0.0095,2.7435,-0.3580,-36.9677,13.9811,3.3568,-39.9971,15.2183,0.0861,-39.2141,14.8869,0.9347,2.4221
31.5900,OUTAGE,-40.3734,15.3443,3.1005,291.1461,289.9119,-1.2342,0.2062,-2.8944,3.0920,-0.0085,2.7895,-0.3110,-36.9871,13.9882,3.6478,-40.2878,15.3236,0.0881,-39.4764,14.9819,0.9675,2.6803
31.6900,OUTAGE,-40.6655,15.4539,3.0990,291.1000,290.5571,-0.5429,-0.0667,-3.1658,3.0920,-0.0071,2.7873,-0.3117,-36.9808,13.9858,3.9663,-40.5773,15.4321,0.0908,-39.7374,15.0798,1.0007,2.9657
31.7900,OUTAGE,-40.9571,15.5629,3.0970,291.1000,291.6635,0.5635,-0.1582,-3.2552,3.0920,-0.0051,2.6265,-0.4706,-36.9661,13.9800,4.2934,-40.8647,15.5463,0.0939,-39.9815,15.1768,1.0493,3.2441
31.8900,OUTAGE,-41.2484,15.6711,3.0950,291.1000,292.7528,1.6528,-0.1199,-3.2149,3.0920,-0.0031,2.6460,-0.4491,-36.9551,13.9753,4.6161,-41.1498,15.6659,0.0988,-40.2255,15.2791,1.0955,3.5207
31.9900,OUTAGE,-41.5398,15.7790,3.0931,291.1000,293.0136,1.9136,-0.1497,-3.2427,3.0920,-0.0011,2.6382,-0.4548,-36.9413,13.9695,4.9417,-41.4344,15.7868,0.1057,-40.4683,15.3822,1.1426,3.7994
32.0900,OUTAGE,-41.8314,15.8867,3.0911,291.1000,292.7968,1.6968,-0.1357,-3.2267,3.0920,0.0009,2.7077,-0.3833,-36.9288,13.9642,5.2661,-41.7194,15.9066,0.1137,-40.7179,15.4872,1.1830,4.0837
32.1900,OUTAGE,-42.1237,15.9946,3.0891,291.1000,292.0417,0.9417,-0.1565,-3.2455,3.0920,0.0029,2.7432,-0.3458,-36.9143,13.9584,5.5932,-42.0060,16.0226,0.1209,-40.9722,15.5901,1.2205,4.3737
32.2900,OUTAGE,-42.4168,16.1028,3.0871,291.1000,291.4392,0.3392,-0.0998,-3.1869,3.0920,0.0049,2.7301,-0.3570,-36.9050,13.9547,5.9156,-42.2938,16.1356,0.1272,-41.2263,15.6899,1.2601,4.6567
32.3900,OUTAGE,-42.7111,16.2117,3.0851,291.1000,291.1565,0.0565,-0.2618,-3.3469,3.0920,0.0069,2.7903,-0.2947,-36.8806,13.9453,6.2555,-42.5822,16.2472,0.1337,-41.4865,15.7906,1.2949,4.9618
32.4900,OUTAGE,-43.0069,16.3214,3.0831,291.1000,291.3125,0.2125,-0.4259,-3.5090,3.0920,0.0089,2.7612,-0.3219,-36.8409,13.9298,6.6135,-42.8703,16.3596,0.1418,-41.7438,15.8910,1.3344,5.2805
32.5900,OUTAGE,-43.3044,16.4324,3.0811,291.1000,291.4428,0.3428,-0.5376,-3.6187,3.0920,0.0109,2.8168,-0.2643,-36.7909,13.9101,6.9848,-43.1581,16.4726,0.1518,-42.0059,15.9939,1.3705,5.6160
32.6900,OUTAGE,-43.6041,16.5447,3.0863,291.1136,291.3591,0.2455,-0.6239,-3.7103,3.0920,0.0056,2.8538,-0.2325,-36.7328,13.8874,7.3673,-43.4460,16.5852,0.1632,-42.2717,16.0979,1.4053,5.9637
32.7900,OUTAGE,-43.9071,16.6582,3.1004,291.1438,291.4105,0.2667,-0.7191,-3.8196,3.0920,-0.0085,2.8253,-0.2751,-36.6658,13.8612,7.7627,-43.7339,16.6981,0.1777,-42.5348,16.2010,1.4465,6.3182
32.8900,OUTAGE,-44.2127,16.7727,3.1145,291.1739,291.1804,0.0064,-0.8828,-3.9973,3.0920,-0.0225,2.8695,-0.2450,-36.5835,13.8293,8.1773,-44.0222,16.8098,0.1941,-42.8023,16.3047,1.4860,6.6934
32.9900,OUTAGE,-44.5203,16.8880,3.1286,291.2041,291.2428,0.0387,-1.0946,-4.2232,3.0920,-0.0366,2.7784,-0.3502,-36.4815,13.7896,8.6153,-44.3104,16.9218,0.2127,-43.0613,16.4053,1.5368,7.0807
33.0900,OUTAGE,-44.8291,17.0041,3.1427,291.2343,291.1884,-0.0459,-1.2195,-4.3622,3.0920,-0.0507,2.7717,-0.3710,-36.3678,13.7455,9.0671,-44.5987,17.0336,0.2323,-43.3197,16.5055,1.5896,7.4798
33.1900,OUTAGE,-45.1384,17.1208,3.1568,291.2645,291.2863,0.0218,-1.1763,-4.3330,3.0920,-0.0648,2.6422,-0.5146,-36.2582,13.7028,9.5153,-44.8868,17.1458,0.2528,-43.5659,16.6014,1.6560,7.8616
33.2900,OUTAGE,-45.4473,17.2379,3.1708,291.2946,291.5681,0.2735,-1.3521,-4.5229,3.0920,-0.0789,2.7551,-0.4157,-36.1324,13.6531,9.9808,-45.1743,17.2595,0.2738,-43.8221,16.7027,1.7110,8.2723
33.3900,OUTAGE,-45.7551,17.3553,3.1849,291.3248,291.9423,0.6175,-1.4543,-4.6392,3.0920,-0.0929,2.7750,-0.4100,-35.9975,13.5988,10.4557,-45.4611,17.3750,0.2946,-44.0795,16.8064,1.7632,8.6953
33.4900,OUTAGE,-46.0611,17.4729,3.1990,291.3550,292.7417,1.3867,-1.6128,-4.8118,3.0920,-0.1070,2.7690,-0.4300,-35.8488,13.5364,10.9447,-45.7463,17.4946,0.3156,-44.3349,16.9135,1.8146,9.1334
33.5900,OUTAGE,-46.3645,17.5905,3.2131,291.3852,293.8779,2.4928,-1.8564,-5.0695,3.0920,-0.1211,2.9721,-0.2410,-35.6790,13.4613,11.4555,-46.0290,17.6197,0.3367,-44.6067,17.0338,1.8439,9.6159
33.6900,OUTAGE,-46.6648,17.7081,3.2144,291.4051,294.8247,3.4196,-1.7398,-4.9542,3.0920,-0.1224,3.2205,0.0061,-35.5211,13.3882,11.9517,-46.3096,17.7496,0.3576,-44.8990,17.1690,1.8463,10.1113
33.7900,OUTAGE,-46.9636,17.8261,3.2034,291.4151,295.1079,3.6929,-1.7325,-4.9359,3.0920,-0.1115,3.2453,0.0419,-35.3643,13.3147,12.4458,-46.5896,17.8808,0.3780,-45.1928,17.3067,1.8454,10.6083
33.8900,OUTAGE,-47.2612,17.9446,3.1925,291.4250,295.1268,3.7018,-1.8618,-5.0542,3.0920,-0.1005,3.1883,-0.0041,-35.1957,13.2357,12.9518,-46.8696,18.0120,0.3974,-45.4815,17.4421,1.8493,11.1127
33.9900,OUTAGE,-47.5575,18.0634,3.1815,291.4350,294.7755,3.3405,-1.9091,-5.0905,3.0920,-0.0895,3.1836,0.0021,-35.0224,13.1557,13.4617,-47.1503,18.1416,0.4147,-45.7705,17.5755,1.8524,11.6215
34.0900,OUTAGE,-47.8528,18.1824,3.1705,291.4450,293.9310,2.4860,-1.9550,-5.1255,3.0920,-0.0785,3.2225,0.0520,-34.8437,13.0764,13.9753,-47.4329,18.2670,0.4283,-46.0651,17.7062,1.8500,12.1390
34.1900,OUTAGE,-48.1468,18.3017,3.1595,291.4550,292.7384,1.2834,-1.9807,-5.1402,3.0920,-0.0675,3.2428,0.0833,-34.6610,12.9998,14.4906,-47.7181,18.3866,0.4371,-46.3642,17.8315,1.8436,12.6614
34.2900,OUTAGE,-48.4398,18.4211,3.1485,291.4650,290.9700,-0.4949,-2.2042,-5.3528,3.0920,-0.0565,3.2368,0.0883,-34.4552,12.9209,15.0274,-48.0068,18.4972,0.4397,-46.6664,17.9474,1.8356,13.2053
34.3900,OUTAGE,-48.7318,18.5405,3.1375,291.4750,290.3568,-1.1182,-2.4665,-5.6040,3.0920,-0.0456,3.3306,0.1930,-34.2239,12.8351,15.5894,-48.2967,18.6048,0.4398,-46.9787,18.0632,1.8169,13.7846
34.4900,OUTAGE,-49.0228,18.6598,3.1265,291.4850,290.8423,-0.6426,-2.7393,-5.8658,3.0920,-0.0346,3.3434,0.2168,-33.9679,12.7377,16.1778,-48.5856,18.7148,0.4406,-47.2911,18.1822,1.7963,14.3927
34.5900,OUTAGE,-49.3128,18.7791,3.1156,291.4949,291.8947,0.3997,-2.8312,-5.9467,3.0920,-0.0236,3.3340,0.2184,-33.7052,12.6321,16.7744,-48.8725,18.8301,0.4432,-47.6005,18.3065,1.7763,15.0092
34.6900,OUTAGE,-49.6015,18.8980,3.1060,291.5544,293.1173,1.5629,-3.0619,-6.1679,3.0920,-0.0141,3.3461,0.2401,-33.4236,12.5119,17.3927,-49.1569,18.9515,0.4478,-47.9082,18.4379,1.7547,15.6500
34.7900,OUTAGE,-49.8876,19.0163,3.0980,291.6648,294.2594,2.5946,-2.9730,-6.0710,3.0920,-0.0060,3.4097,0.3116,-33.1526,12.3897,17.9992,-49.4388,19.0785,0.4530,-48.2191,18.5780,1.7251,16.2878
34.8900,OUTAGE,-50.1713,19.1343,3.0900,291.7751,294.4703,2.6952,-2.8323,-5.9223,3.0920,0.0020,3.3993,0.3093,-32.8948,12.2724,18.5893,-49.7202,19.2066,0.4568,-48.5285,18.7188,1.6945,16.9106
34.9900,OUTAGE,-50.4533,19.2520,3.0820,291.8855,294.0147,2.1292,-2.7919,-5.8738,3.0920,0.0100,3.3884,0.3064,-32.6398,12.1588,19.1739,-50.0027,19.3324,0.4578,-48.8380,18.8567,1.6630,17.5284
35.0900,OUTAGE,-50.7345,19.3698,3.0739,291.9958,293.2416,1.2458,-2.8586,-5.9326,3.0920,0.0180,3.3586,0.2847,-32.3771,12.0460,19.7645,-50.2868,19.4544,0.4557,-49.1466,18.9892,1.6329,18.1500
35.1900,OUTAGE,-51.0156,19.4879,3.0659,292.1062,292.7644,0.6582,-3.0649,-6.1308,3.0920,0.0261,3.2050,0.1391,-32.0945,11.9274,20.3757,-50.5719,19.5741,0.4520,-49.4421,19.1132,1.6175,18.7770
35.2900,OUTAGE,-51.2972,19.6065,3.0579,292.2165,292.3325,0.1159,-3.4033,-6.4612,3.0920,0.0341,3.1893,0.1314,-31.7797,11.7981,21.0216,-50.8579,19.6916,0.4475,-49.7371,19.2344,1.6039,19.4363
35.3900,OUTAGE,-51.5802,19.7259,3.0499,292.3269,292.1937,-0.1332,-3.5299,-6.5798,3.0920,0.0421,3.3446,0.2947,-31.4528,11.6647,21.6816,-51.1442,19.8084,0.4438,-50.0468,19.3608,1.5763,20.1237
35.4900,OUTAGE,-51.8652,19.8462,3.0418,292.4372,292.0182,-0.4190,-3.4526,-6.4944,3.0920,0.0501,3.3451,0.3033,-31.1328,11.5353,22.3362,-51.4308,19.9243,0.4413,-50.3569,19.4862,1.5507,20.8035
35.5900,OUTAGE,-52.1530,19.9678,3.0338,292.5476,291.7546,-0.7930,-3.6147,-6.6485,3.0920,0.0582,3.4001,0.3663,-30.7970,11.4013,23.0101,-51.7180,20.0389,0.4408,-50.6727,19.6122,1.5224,21.5049
35.6900,OUTAGE,-52.4442,20.0910,3.0435,292.6365,291.4297,-1.2067,-3.8031,-6.8467,3.0920,0.0484,3.4408,0.3972,-30.4430,11.2624,23.7065,-52.0058,20.1518,0.4426,-50.9930,19.7379,1.4936,22.2292
35.7900,OUTAGE,-52.7385,20.2167,3.0693,292.7059,291.2874,-1.4185,-4.0668,-7.1362,3.0920,0.0226,3.4698,0.4005,-30.0641,11.1147,24.4330,-52.2939,20.2641,0.4471,-51.3163,19.8639,1.4653,22.9827
35.8900,OUTAGE,-53.0352,20.3444,3.0951,292.7753,291.5612,-1.2141,-4.0174,-7.1126,3.0920,-0.0031,3.4773,0.3822,-29.6905,10.9671,25.1577,-52.5815,20.3777,0.4549,-51.6397,19.9917,1.4394,23.7321
35.9900,OUTAGE,-53.3338,20.4735,3.1209,292.8448,292.3738,-0.4710,-4.0193,-7.1402,3.0920,-0.0289,3.4517,0.3308,-29.3188,10.8141,25.8849,-52.8674,20.4954,0.4669,-51.9589,20.1230,1.4189,24.4792
36.0900,OUTAGE,-53.6339,20.6033,3.1467,292.9142,293.1463,0.2321,-4.0241,-7.1708,3.0920,-0.0547,3.3698,0.2231,-28.9488,10.6559,26.6140,-53.1517,20.6170,0.4823,-52.2687,20.2555,1.4087,25.2185
36.1900,OUTAGE,-53.9348,20.7332,3.1725,292.9836,294.0964,1.1127,-4.1076,-7.2801,3.0920,-0.0805,3.3567,0.1842,-28.5738,10.4882,27.3521,-53.4340,20.7432,0.5009,-52.5752,20.3926,1.4016,25.9646
36.2900,OUTAGE,-54.2361,20.8625,3.1983,293.0531,294.9525,1.8994,-4.0732,-7.2715,3.0920,-0.1063,3.3619,0.1637,-28.2045,10.3164,28.0867,-53.7143,20.8736,0.5219,-52.8800,20.5344,1.3952,26.7074
36.3900,OUTAGE,-54.5372,20.9907,3.2241,293.1225,295.1589,2.0364,-4.2125,-7.4365,3.0920,-0.1321,3.2015,-0.0226,-27.8232,10.1373,28.8345,-53.9942,21.0051,0.5432,-53.1698,20.6705,1.4044,27.4480
36.4900,OUTAGE,-54.8376,21.1170,3.2499,293.1919,294.6381,1.4461,-4.4523,-7.7022,3.0920,-0.1579,3.0555,-0.1944,-27.4185,9.9517,29.6052,-54.2752,21.1340,0.5626,-53.4475,20.7979,1.4262,28.1983
36.5900,OUTAGE,-55.1367,21.2409,3.2757,293.2614,294.2626,1.0012,-4.5360,-7.8116,3.0920,-0.1837,3.0623,-0.2133,-27.0050,9.7653,30.3823,-54.5571,21.2610,0.5800,-53.7267,20.9237,1.4453,28.9579
36.6900,OUTAGE,-55.4343,21.3618,3.2771,293.2554,294.5191,1.2637,-4.6244,-7.9015,3.0920,-0.1851,3.1378,-0.1392,-26.5843,9.5734,31.1656,-54.8384,21.3894,0.5966,-54.0122,21.0539,1.4551,29.7337
36.7900,OUTAGE,-55.7318,21.4810,3.2479,293.1548,294.5397,1.3849,-4.7154,-7.9633,3.0920,-0.1559,3.2456,-0.0023,-26.1553,9.3775,31.9572,-55.1197,21.5178,0.6132,-54.3074,21.1887,1.4541,30.5294
36.8900,OUTAGE,-56.0293,21.5988,3.2187,293.0542,294.4353,1.3811,-4.7942,-8.0129,3.0920,-0.1268,3.2517,0.0330,-25.7188,9.1792,32.7563,-55.4012,21.6457,0.6299,-54.6034,21.3232,1.4523,31.3337
36.9900,OUTAGE,-56.3267,21.7153,3.1896,292.9537,294.0641,1.1104,-4.7182,-7.9077,3.0920,-0.0976,2.9825,-0.2070,-25.2880,8.9868,33.5472,-55.6835,21.7718,0.6457,-54.8758,21.4448,1.4759,32.1036
37.0900,OUTAGE,-56.6238,21.8307,3.1604,292.8531,293.5250,0.6719,-4.8002,-7.9606,3.0920,-0.0684,2.9879,-0.1725,-24.8479,8.7952,34.3457,-55.9670,21.8952,0.6599,-55.1497,21.5641,1.4980,32.8823
37.1900,OUTAGE,-56.9204,21.9449,3.1312,292.7525,292.7370,-0.0155,-4.8691,-8.0003,3.0920,-0.0393,2.9034,-0.2278,-24.3988,8.6070,35.1504,-56.2522,22.0147,0.6718,-55.4175,21.6763,1.5267,33.6595
37.2900,OUTAGE,-57.2163,22.0582,3.1021,292.6519,291.9845,-0.6675,-4.9329,-8.0349,3.0920,-0.0101,2.9691,-0.1330,-23.9414,8.4224,35.9605,-56.5389,22.1304,0.6813,-55.6928,21.7875,1.5474,34.4497
37.3900,OUTAGE,-57.5115,22.1706,3.0729,292.5513,291.3833,-1.1681,-5.0173,-8.0901,3.0920,0.0191,2.8302,-0.2427,-23.4742,8.2394,36.7779,-56.8268,22.2432,0.6885,-55.9564,21.8907,1.5801,35.2342
37.4900,OUTAGE,-57.8057,22.2823,3.0437,292.4508,291.2520,-1.1987,-5.1928,-8.2365,3.0920,0.0482,2.8603,-0.1834,-22.9903,8.0512,37.6116,-57.1150,22.3552,0.6945,-56.2229,21.9943,1.6087,36.0392
37.5900,OUTAGE,-58.0987,22.3932,3.0146,292.3502,290.9638,-1.3864,-5.1537,-8.1683,3.0920,0.0774,2.8272,-0.1874,-22.5090,7.8668,38.4401,-57.4037,22.4659,0.6988,-56.4869,22.0955,1.6390,36.8369
37.6900,OUTAGE,-58.3903,22.5036,3.0025,292.2253,291.1437,-1.0816,-5.0467,-8.0492,3.0920,0.0895,2.9256,-0.0769,-22.0383,7.6848,39.2564,-57.6921,22.5774,0.7021,-56.7598,22.2010,1.6584,37.6338
37.7900,OUTAGE,-58.6802,22.6129,3.0075,292.0760,291.5753,-0.5008,-5.1351,-8.1426,3.0920,0.0845,2.9044,-0.1031,-21.5608,7.4960,40.0796,-57.9796,22.6911,0.7050,-57.0299,22.3078,1.6783,38.4376
37.8900,OUTAGE,-58.9686,22.7214,3.0124,291.9268,291.9471,0.0204,-5.0881,-8.1006,3.0920,0.0795,2.8855,-0.1269,-21.0888,7.3058,40.8965,-58.2664,22.8067,0.7074,-57.2975,22.4157,1.6988,39.2349
37.9900,OUTAGE,-59.2559,22.8290,3.0174,291.7775,291.6370,-0.1405,-5.2271,-8.2445,3.0920,0.0746,2.9456,-0.0718,-20.6030,7.1131,41.7258,-58.5538,22.9207,0.7081,-57.5714,22.5243,1.7119,40.0521
38.0900,OUTAGE,-59.5425,22.9358,3.0224,291.6283,291.1348,-0.4935,-5.4995,-8.5219,3.0920,0.0696,2.8648,-0.1575,-20.0900,6.9148,42.5813,-58.8422,23.0321,0.7068,-57.8386,22.6276,1.7315,40.8882
38.1900,OUTAGE,-59.8286,23.0419,3.0274,291.4790,290.9439,-0.5351,-5.8562,-8.8836,3.0920,0.0646,2.7402,-0.2872,-19.5431,6.7054,43.4719,-59.1310,23.1427,0.7049,-58.0945,22.7255,1.7628,41.7475
38.2900,OUTAGE,-60.1147,23.1474,3.0323,291.3298,290.9595,-0.3703,-6.2584,-9.2907,3.0920,0.0596,3.0849,0.0526,-18.9586,6.4816,44.4024,-59.4197,23.2533,0.7030,-58.3826,22.8359,1.7600,42.6815
38.3900,OUTAGE,-60.4012,23.2524,3.0373,291.1805,291.1775,-0.0030,-6.2867,-9.3241,3.0920,0.0547,3.1227,0.0853,-18.3724,6.2544,45.3359,-59.7080,23.3650,0.7022,-58.6737,22.9487,1.7539,43.6222
38.4900,OUTAGE,-60.6883,23.3569,3.0423,291.0313,291.2223,0.1910,-6.3823,-9.4246,3.0920,0.0497,3.1378,0.0955,-17.7775,6.0234,46.2795,-59.9963,23.4769,0.7024,-58.9662,23.0623,1.7471,44.5739
38.5900,OUTAGE,-60.9766,23.4610,3.0473,290.8821,291.1504,0.2683,-6.3691,-9.4164,3.0920,0.0447,3.0821,0.0348,-17.1835,5.7936,47.2226,-60.2846,23.5885,0.7036,-59.2537,23.1735,1.7467,45.5188
38.6900,OUTAGE,-61.2662,23.5648,3.0491,290.8360,291.2608,0.4247,-6.5243,-9.5734,3.0920,0.0429,2.9301,-0.1190,-16.5754,5.5570,48.1824,-60.5728,23.7006,0.7066,-59.5267,23.2797,1.7627,46.4641
38.7900,OUTAGE,-61.5572,23.6672,3.0471,290.9161,291.4803,0.5642,-6.7394,-9.7865,3.0920,0.0449,3.1235,0.0764,-15.9483,5.3102,49.1645,-60.8605,23.8138,0.7119,-59.8174,23.3941,1.7611,47.4502
38.8900,OUTAGE,-61.8491,23.7685,3.0451,290.9962,291.5865,0.5904,-7.0977,-10.1428,3.0920,0.0469,3.2923,0.2472,-15.2883,5.0491,50.1829,-61.1480,23.9276,0.7189,-60.1235,23.5152,1.7441,48.4891
