t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
28045863029372,1788557992037,46,false,31.6,0,0,6652346368
28050882338224,1788557997056,46,false,31.6,0,0,6653022208
28055913806660,1788558002088,46,false,31.6,0,0,6649540608
28061548201397,1788558007722,46,false,31.6,0,0,6648995840
28067838290926,1788558014012,46,false,31.6,0,0,6644891648
28072863365716,1788558019037,46,false,31.6,0,0,6640840704
28077926939464,1788558024101,46,false,31.6,0,0,6637477888
28082965617014,1788558029139,46,false,31.6,0,0,6636072960
28088008987533,1788558034183,46,false,31.6,0,0,6632013824
28093089290239,1788558039263,46,false,31.6,0,0,6628495360
28098130777060,1788558044305,46,false,31.6,0,0,6627188736
28103213025600,1788558049387,46,false,32.8,0,0,6623744000
28108256260077,1788558054430,46,false,32.8,0,0,6621839360
28113303577940,1788558059477,46,false,32.8,0,0,6620762112
28118378784397,1788558064553,46,false,32.8,0,0,6648340480
28123424938040,1788558069599,46,false,32.8,0,0,6647365632
28128467786216,1788558074642,46,false,32.8,0,0,6646374400
28133489325537,1788558079663,45,false,32.8,0,0,6645334016
28138505217149,1788558084679,45,false,32.8,0,0,6641491968
28143525519127,1788558089699,45,false,32.8,0,0,6640529408
28148540672718,1788558094714,45,false,32.8,0,0,6639570944
28153557836675,1788558099732,45,false,32.8,0,0,6638563328
28158594406881,1788558104768,45,false,32.8,0,0,6634721280
28163638720108,1788558109813,45,false,32.8,0,0,6637973504
28168653448700,1788558114827,45,false,32.8,0,0,6637039616
28173668102553,1788558119842,45,false,32.8,0,0,6632972288
28178685223749,1788558124859,45,false,32.8,0,0,6632095744
28183703409163,1788558129877,45,false,32.8,0,0,6631133184
28188720522599,1788558134894,45,false,32.8,0,0,6630387712
28193798321243,1788558139972,45,false,32.8,0,0,6629154816
28198843465980,1788558145017,45,false,32.8,0,0,6628356096
28203924892228,1788558150099,45,false,32.8,0,0,6627393536
28208970301185,1788558155144,45,false,32.8,0,0,6627201024
28214051017745,1788558160225,45,false,32.8,0,0,6626160640
28219131390296,1788558165305,45,false,32.8,0,0,6625222656
28224176821752,1788558170351,45,false,32.8,0,0,6624272384
28229220732792,1788558175395,45,false,32.8,0,0,6623272960
28234239813779,1788558180414,45,false,32.8,0,0,6622257152
28239254783413,1788558185429,45,false,32.8,0,0,6621278208
28244272514244,1788558190446,45,false,32.8,0,0,6620020736
28249287532836,1788558195461,45,false,32.8,0,0,6619029504
28254303768720,1788558200478,45,false,32.8,0,0,6618050560
28259385662155,1788558205559,45,false,32.8,0,0,6617124864
28264466528560,1788558210640,45,false,32.8,0,0,6612914176
28269510301578,1788558215684,45,false,32.8,0,0,6606041088
28274555052774,1788558220729,45,false,32.8,0,0,6598537216
28279633351991,1788558225807,45,false,32.8,0,0,6595186688
28284679351000,1788558230853,45,false,31.6,0,0,6617743360
28289756890008,1788558235931,45,false,31.6,0,0,6609256448
28294764377350,1788558240938,45,false,31.6,0,0,6600224768
28299770929640,1788558245945,45,false,31.6,0,0,6598684672
28304780057190,1788558250954,45,false,31.6,0,0,6594834432
28309793025001,1788558255967,45,false,31.6,0,0,6593368064
28314808294009,1788558260982,45,false,31.6,0,0,6592385024
28319883813226,1788558266058,45,false,31.6,0,0,6591438848
28324928049005,1788558271102,45,false,31.6,0,0,6587523072
28330008747493,1788558276183,45,false,31.6,0,0,6585966592
28335054449887,1788558281228,45,false,31.6,0,0,6584967168
28340134460979,1788558286308,45,false,31.6,0,0,6584012800
28345181074466,1788558291355,45,false,31.6,0,0,6581092352
28350192683058,1788558296367,45,false,31.6,0,0,6578122752
28355210705608,1788558301385,45,false,31.6,0,0,6576435200
28360228303679,1788558306402,45,false,31.6,0,0,6604177408
